lex,default
διαταγή,"instructie, richtlijn"
διαταράσσω,"verwarren, verontrusten"
διατελέω,doorgaan
διατηρέω,"goed bewaren/beschermen, vasthouden aan"
διατρίβω,(enige tijd) besteden/doorbrengen/blijven
διατροφή,"voeding, voedsel"
διαυγάζω,"schijnen door, licht worden"
διαυγής,"schijnen door, licht worden"
διαφέρω,"dragen (door), verschillen, overtreffen"
διαφεύγω,"ontsnappen, ontvluchten"
διαφημίζω,"overal vertellen/verkondigen, nieuws verspreiden"
διαφθείρω,"vernietigen, te gronde richten, corrumperen"
διαφθορά,"vernietiging, verval, verrotting"
διαφυλάσσω,"(zorgvuldig) beschermen, bewaken"
διαχειρίζω,"(act.) ter hand nemen, regelen; (med.) doden"
διαχλευάζω,(be)spotten
διαχωρίζω,"(act.) (doen) scheiden; (med.) weggaan, vertrekken"
διδάσκαλος,"onderwijzer, leraar"
διδάσκω,"onderwijzen, leren (aan)"
διδακτικός,bekwaam in onderwijzen
διδακτός,"onderlegd, onderwezen"
διδασκαλία,"onderricht, onderwijs"
διδαχή,"onderwijs, onderricht"
διεγείρω,"opwekken, wakker maken"
διενθυμέομαι,"overdenken, reflecteren op, stil staan bij"
διερμηνευτής,"uitlegger, vertaler"
διερμηνεύω,"uitleggen, interpreteren, vertalen"
διερωτάω,navraag doen
διετής,twee jaar oud
διετία,(een periode van) twee jaar
διηγέομαι,"verslag doen, beschrijven"
διηνεκής,"voortdurend, continu"
διθάλασσος,[dub.] plaats met zee aan weerszijden
δικαίωμα,"voorschrift, decreet, besluit (van hogerhand)"
δικαίως,"oprecht, juist, rechtvaardig"
δικαίωσις,"vrijspraak, rechtvaardiging"
δικαιοκρισία,rechtvaardig oordeel
δικαιοσύνη,"rechtvaardigheid, oprechtheid"
δικαιόω,"rechtvaardigen, rechtvaardig maken, rechtzetten"
δικαστής,rechter
διοδεύω,reizen/gaan door
διοπετής,uit de hemel gevallen
διορύσσω,"graven door, inbreken"
διπλοῦς,"dubbel, twee keer zoveel"
διπλόω,verdubbelen
δισμυριάς,"(een groep van) tienduizend, ontelbaar aantal"
διστάζω,"twijfelen, in tweestrijd zijn"
δισχίλιοι,tweeduizend
διχάζω,"verdelen, opzetten tegen"
διχοστασία,verdeeldheid
διχοτομέω,"in tweeën snijden, ontleden"
διψάω,"dorstig zijn (naar), dorst hebben (naar)"
διωγμός,vervolging
διϊκνέομαι,doordringen (in)
διϊσχυρίζομαι,"stellig beweren, aandringen"
διϋλίζω,uitfilteren
διό,"daarom, bijgevolg"
διόπερ,"juist daarom, dus"
διόρθωμα,"correctie, revisie"
διόρθωσις,"correctie, revisie"
διότι,"gezien deze dingen, daarom, dus"
διώκτης,vervolger
διώκω,"vervolgen, (na)jagen, (na)volgen"
δογματίζω,"(act.) onderwerpen; (med./pas.) onderworpen zijn, gehoorzamen"
δοκέω,"menen, schijnen, lijken, bekend zijn met, besluiten"
δοκίμιον,test
δοκιμάζω,"onderzoeken, testen, evalueren, goedkeuren"
δοκιμή,"test, goedkeuring, bewijs, goed karakter"
δοκιμασία,"test, goedkeuring, bewijs, goed karakter"
δοκός,balk
δολιόω,bedriegen
δολόω,vervalsen
δοξάζω,"prijzen, eren"
δουλαγωγέω,"onderwerpen, tot slaaf maken"
δουλεία,slavernij
δουλεύω,slaaf zijn
δουλόω,tot slaaf maken
δοχή,"receptie, feestmaal"
δούλη,slavin
δοῦλος (II),slaaf
δράκων,"slang, draak"
δράσσομαι,"vangen, grijpen"
δρέπανον,sikkel
δραχμή,drachme [Griekse munteenheid gelijk aan een Romeinse denarius]
δρόμος,"(wed)loop, route"
δυνάστης,"heerser, machthebber"
δυναμόω,"bekrachtigen, in staat stellen"
δυνατέω,"in staat zijn, macht hebben, kracht tonen"
δυνατός,"competent, machtig, mogelijk"
δυσβάστακτος,moelijk te dragen
δυσεντέριον,"dysenterie, darminfectie"
δυσερμήνευτος,moeilijk te interpreteren
δυσκόλως,"moeilijk, nauwelijks"
δυσμή,"(zons)ondergang, (het) west(en)"
δυσνόητος,moeilijk te begrijpen
δυσφημέω,"laster, smaad"
δυσφημία,"laster, smaad"
δωδέκατος,twaalfde
δωδεκάφυλον,de twaalf stammen (van Israël)
δωρέομαι,"schenken, doneren"
δωρεά,"(vrijwillige) gave, geschenk"
δωρεάν,"als vrijwillige gave, gratis, voor/om niets"
δόγμα,"besluit, decreet; (pl.) juridische details"
δόκιμος,"goedgekeurd, geschikt (bevonden)"
δόλιος,bedrieglijk
δόλος,"bedrog, list(igheid)"
δόμα,"geschenk, gave"
δόξα,"glorie, eer"
δόσις,"(het) geven, geschenk, gave"
δότης,gever
δύναμαι,"kunnen, in staat zijn"
δύναμις,"kracht, macht, krachtige/wonderlijke daad"
δύνω,ondergaan
δύο,twee
δύσις,"(zons)ondergang, (het) west(en)"
δύσκολος,moeilijk
δώδεκα,twaalf
δώρημα,geschenk
δῆλος,duidelijk
δῆμος,"volk, volksvergadering"
δῶμα,dak
δῶρον,"gave, donatie, geschenk"
εἰ,"als, indien"
εἰ δὲ μή,"zo niet, anders"
εἰδέα,"vorm, verschijning"
εἰδωλεῖον,"heiligdom met godenbeeld, afgodentempel"
εἰδωλολάτρης,"beeldenaanbidder, afgodendienaar"
εἰδωλολατρία,"aanbidding van beelden, afgodendienst"
εἰδωλόθυτος,"cultisch offer, afgodenoffer"
εἰκοσιτρεῖς,drieëntwintig
εἰκών,"(even)beeld, gelijkenis"
εἰκῇ,"zonder reden, zomaar, zonder doel, tevergeefs"
εἰλικρίνεια,"oprechtheid, zuiverheid"
εἰλικρινής,"oprecht, zuiver"
εἰμί,zijn
εἰρήνη,vrede
εἰρηνεύω,"in vrede leven, de vrede handhaven"
εἰρηνικός,vredelievend
εἰρηνοποιέω,vrede stichten
εἰρηνοποιός,vrede stichtend; (subst.) vredestichter
εἰς,"(+acc.) naar, tot, in, voor"
εἰσάγω,leiden/brengen naar/in
εἰσέρχομαι,"binnengaan, binnenkomen"
εἰσακούω,"luisteren (naar), gehoorzamen, gehoor geven (aan)"
εἰσδέχομαι,"ontvangen (in), toelaten (in)"
εἰσκαλέομαι,"binnenroepen, (binnen) uitnodigen"
εἰσπηδάω,naar binnen snellen
εἰσπορεύομαι,"reizen naar, binnengaan, komen in"
εἰστρέχω,binnenrennen
εἰσφέρω,"binnenbrengen, leiden naar"
εἴδωλον,"cultisch (goden)beeld, afgod"
εἴκοσι,drieëntwintig
εἴκω,zich overgeven
εἴπερ,als inderdaad
εἴσειμι,"gaan naar, binnengaan"
εἴσοδος,"ingang, toegang, ontvangst"
εἴτε,"(en) als; (2x) als ... (of) als, of(wel) ... of(wel)"
εἴωθα,"[pf. zonder prae.] gewend zijn, gewoon zijn"
εἶδος,"vorm, verschijning, wat is te zien"
εἶπον,"[aor.2 van λέγω] zeggen, spreken, opdragen, noemen"
εἶτα,"dan, vervolgens, bovendien"
εἷς,één
εὐάρεστος,"welgevallig, plezierig"
εὐαγγέλιον,"goed nieuws, evangelie"
εὐαγγελίζω,"goed nieuws brengen, het evangelie verkondigen"
εὐαγγελιστής,"brenger/verkondiger van goed nieuws, evangelist"
εὐαρέστως,op welgevallige wijze
εὐαρεστέω,"(act.) behagen, plezieren, welgevallig zijn (+dat.); (pas.) behagen scheppen in (+dat.)"
εὐγενής,"van goede afkomst, nobel"
εὐδία,goed weer
εὐδοκέω,"goedvinden, beslissen, blij zijn (met)"
εὐδοκία,"welwillendheid, beslissing"
εὐεργέτης,"weldoener, begunstiger"
εὐεργεσία,"weldadigheid, goedgunstigheid, weldaad, gunst"
εὐεργετέω,"weldoen (aan), begunstigen"
εὐθέως,"onmiddellijk, meteen"
εὐθυδρομέω,rechtdoor(zee) gaan
εὐθυμέω,"vol goede moed zijn, vrolijk zijn"
εὐθύμως,"vol goede moed, vrolijk"
εὐθύνω,"sturen, recht maken"
εὐθύς,"meteen, onmiddellijk"
εὐθύτης,oprechtheid
εὐκαίρως,op het juiste moment
εὐκαιρέω,"(vrije) tijd hebben, gelegenheid hebben"
εὐκαιρία,"geschikt moment, goede gelegenheid"
εὐλάβεια,"(gepaste) onderdanigheid, eerbied"
εὐλαβέομαι,zich eerbiedig schikken
εὐλαβής,eerbiedig
εὐλογέω,"zegenen, prijzen, verheerlijken"
εὐλογία,"lof, prijs, vleierij"
εὐλογητός,"gezegend, verheerlijkt"
εὐμετάδοτος,vrijgevig
εὐνοέω,"welwillend zijn, goedgezind zijn"
εὐνουχίζω,castreren
εὐνοῦχος,eunuch
εὐοδόω,"slagen, gedijen"
εὐπειθής,"te overtuigen, bereid om te luisteren"
εὐπερίστατος,gemakkelijk omcirkelend
εὐποιΐα,weldadigheid
εὐπορέω,"(act./med.) voorspoed kennen, bemiddeld zijn"
εὐπορία,voorspoed
εὐπρέπεια,indrukwekkende schoonheid
εὐπροσωπέω,er goed uitzien
εὐπρόσδεκτος,"acceptabel, goed ontvangen"
εὐρύχωρος,breed
εὐσέβεια,"vroomheid, godsvrucht"
εὐσεβέω,vroomheid/godsvrucht tonen (aan)
εὐσεβής,"vroom, godsvruchtig"
εὐσεβῶς,op vrome/godsvruchtige wijze
εὐσχήμων,"fatsoenlijk, toonbaar"
εὐσχημοσύνη,"fatsoen, decorum"
εὐσχημόνως,"fatsoenlijk, volgens het decorum"
εὐτραπελία,suggestieve/gewaagde humor
εὐτόνως,krachtig
εὐφημία,"aanbeveling, lof"
εὐφορέω,een goede opbrengst/oogst opleveren
εὐφραίνω,"(act.) blij maken; (med./pas.) blij zijn, feestvieren"
εὐφροσύνη,"plezier, blijdschap"
εὐχάριστος,dankbaar
εὐχή,"gebed, eed, gelofte"
εὐχαριστέω,"(be)danken, dankbaar zijn (aan/jegens)"
εὐχαριστία,"dankbaarheid, dank(zegging)"
εὐψυχέω,bemoedigd/opgevrolijkt zijn
εὐωδία,"aroma, (lekkere) geur"
εὐώνυμος,"links, linker-"
εὑρίσκω,vinden
εὔθετος,"geschikt, nuttig"
εὔθυμος,"vol goede moed, vrolijk"
εὔκαιρος,"tijdig, op het juiste moment"
εὔκοπος,(ge)makkelijk
εὔνοια,"welwillendheid, goede wil"
εὔσημος,"begrijpelijk, betekenisvol"
εὔσπλαγχνος,"warm van hart, meevoelend"
εὔφημος,lovenswaardig
εὔχομαι,"bidden (om), wensen"
εὔχρηστος,"nuttig, behulpzaam"
εὖ,goed
εὖγε,goed
ζάω,leven
ζέω,borrelen
ζήτημα,"controverse, punt van discussie"
ζήτησις,discussie
ζεστός,heet
ζευκτηρία,band
ζεῦγος,"juk, team, paar"
ζηλεύω,"ijveren (voor), enthousiast zijn, jaloers zijn"
ζηλωτής,"ijveraar, enthousiasteling, zeloot"
ζηλόω,"ijveren (voor), enthousiast zijn, jaloers zijn"
ζημία,verlies
ζημιόω,"(act.) doen verliezen; (med./pas.) verliezen, verlies lijden"
ζητέω,"zoeken (naar), onderzoeken, verlangen (naar), vereisen"
ζιζάνιον,"dolik, grasachtig onkruid"
ζυγός,"juk, weegschaal"
ζυμόω,"desemen, gisten"
ζωή,leven
ζωγρέω,(levend) gevangennemen
ζωννύω,omgorden
ζόφος,duisternis
ζύμη,zuurdesem
ζώνη,gordel
ζῆλος,"ijver, enthousiasme, jaloezie, rivaliteit"
ζῳογονέω,in leven houden
ζῳοποιέω,levend maken
ζῷον,"dier, (levend) wezen"
θάλασσα,"zee, meer"
θάλπω,"koesteren, verwennen"
θάμβος,verbazing
θάνατος,dood
θάπτω,begraven
θάρσος,moed
θέατρον,"theater, schouwspel"
θέλημα,"wil, plan, verlangen"
θέλησις,"wil, het willen"
θέλω,"willen, verlangen"
θέρμη,"hitte, warmte"
θέρος,zomer
θήκη,"omhulsel, schede"
θήρα,"val, net"
θαμβέω,"verbazen, verbaasd zijn"
θανάσιμος,dodelijk
θανατηφόρος,dodelijk
θανατόω,"doden, ter dood brengen, tenietdoen"
θαρρέω,"vol goede moed zijn, bemoedigd zijn"
θαρσέω,"moedig zijn, bemoedigd zijn"
θαυμάζω,"bewonderen, verwonderd/verbaasd zijn (over)"
θαυμάσιος,"wonderlijk, verbazingwekkend"
θαυμαστός,"geweldig, wonderlijk, verbazingwekkend"
θαῦμα,"wonder, iets verbazingwekkends"
θεά,godin
θεάομαι,"(be)zien, opmerken, een kijkje nemen"
θεατρίζω,"tentoonstellen, publiekelijk vernederen"
θειότης,goddelijkheid
θειώδης,zwavelachtig
θεμέλιος,fundament
θεμελιόω,"funderen, fundament leggen"
θεοδίδακτος,onderwezen door God
θεομάχος,vechtend met God
θεοσέβεια,"ontzag voor God, vroomheid"
θεοσεβής,"vroom, met ontzag voor God"
θεοστυγής,"godverlaten, God-hatend"
θεράπων,assistent
θερίζω,oogsten
θεραπεία,"zorg, hulp, genezing"
θεραπεύω,"zorgen voor, helpen, genezen"
θερισμός,oogst
θεριστής,"oogster, maaier"
θερμαίνω,verwarmen
θεωρέω,"aanschouwen, opmerken, inzien"
θεωρία,"zicht, schouwspel"
θεόπνευστος,geïnspireerd door God
θεός,god
θεότης,godheid
θεῖον,zwavel
θεῖος,"(adj.) goddelijk; (subst.) godheid, het goddelijke"
θηλάζω,"zogen, borstvoeding geven, (aan de borst) drinken"
θηρίον,"(wild) dier, beest"
θηρεύω,"opjagen, vangen"
θηριομαχέω,vechten met wilde dieren
θησαυρίζω,"opbergen, verzamelen"
θησαυρός,"schat, (schat)kist, schatkamer"
θιγγάνω,(aan)raken
θλίβω,"(opeen)dringen, (ver)drukken"
θλῖψις,"verdrukking, tegenspoed"
θνητός,sterfelijk
θνῄσκω,"doodgaan, sterven"
θορυβάζω,(act.) in oproer brengen; (med./pas.) (zeer) verontrust zijn
θορυβέω,(act.) in oproer brengen; (med./pas.) (zeer) verontrust zijn
θρέμμα,"gedomesticeerd dier, vee"
θρίξ,haar
θραύω,"breken, in stukken breken"
θρηνέω,"een lijkzang zingen, weeklagen"
θρησκεία,"cult, religie (in rituele zin)"
θρησκός,"cultisch, religieus"
θριαμβεύω,in triomftocht leiden
θροέω,"verstoren, verschrikken"
θρόμβος,druppel
θρόνος,troon
θυγάτηρ,dochter
θυγάτριον,dochtertje
θυμίαμα,"wierrook, wierrookoffer"
θυμιάω,wierrook branden/offeren
θυμιατήριον,"[dub.] wierrookvat, wierrookaltaar"
θυμομαχέω,"vechtlustig, klaar voor het gevecht"
θυμός,"passie, sterk verlangen, boosheid"
θυμόω,(act.) boos maken; (pas.) boos worden
θυρίς,raam
θυρεός,(langwerpig) schild
θυρωρός,"deurwacht, portier"
θυσία,offer
θυσιαστήριον,altaar
θόρυβος,"verstoring, oproer, rumoer"
θύελλα,storm(wind)
θύρα,"deur, ingang"
θύω,"offeren, slachten"
θύϊνος,"aromatisch, geurend (naar citrus)"
θώραξ,"borstplaat, borst"
θῆλυς,(adj.) vrouwelijk; (subst.) vrouw
κάθημαι,(gaan) zitten
κάκωσις,slechte behandeling
κάλαμος,"riet, (rieten) stok, (rieten) pen"
κάλυμμα,sluier
κάμηλος,dromedaris
κάμινος,"lijn, touw"
κάμνω,"uitgeput zijn, ziek zijn"
κάμπτω,buigen
κάρφος,splinter
κάτω,"neerwaarts, beneden, onder"
κέλευσμα,"geschreeuwd bevel, geroep"
κέντρον,"angel, prikkel"
κέραμος,dakpan (van klei)
κέρας,hoorn
κέρδος,"winst, voordeel"
κέρμα,muntje; (pl.) geld
κήρυγμα,"(profetische) boodschap, verkondiging"
κίνδυνος,"gevaar, risico"
κίνησις,beweging
κίχρημι,uitlenen
καί,"en, ook, zelfs"
καίγε,"ja ook, bovendien"
καίπερ,hoewel
καίτοι,"hoewel, echter, toch"
καίτοιγε,"toch, desalniettemin"
καίω,"aansteken, in brand steken"
καθά,(zo)als
καθάπερ,(zo)als
καθάπτω,"(zich) vastmaken, (zich) vasthouden (aan)"
καθέδρα,"stoel, zetel"
καθέζομαι,(gaan) zitten
καθήκω,"gepast zijn, geschikt zijn"
καθίζω,"doen zitten, (aan)stellen, gaan zitten, verblijven"
καθίημι,"neerlaten, laten zakken"
καθίστημι,"brengen (naar), aanstellen, maken"
καθαίρεσις,"afbraak, het neerhalen, vernietiging"
καθαίρω,"zuiveren, snoeien"
καθαιρέω,"neerhalen, vernietigen"
καθαρίζω,"reinigen, zuiveren, schoonmaken"
καθαρισμός,"reiniging, zuivering"
καθαρός,"zuiver, rein, schoon"
καθαρότης,"zuiverheid, (rituele) reinheid"
καθεξῆς,"achter elkaar, vervolgens"
καθεύδω,slapen
καθεῖς,"(+gen.) gedurende, beneden, tegen; (+acc.) volgens, door"
καθηγητής,leraar
καθημερινός,dagelijks
καθοπλίζω,"toerusten (met wapens), bewapenen"
καθοράω,"waarnemen, onderscheiden"
καθό,"op welke manier, in zoverre als"
καθόλου,"in het algemeen, in het geheel"
καθότι,"in zoverre als, aangezien"
καθώς,zoals
καινός,"nieuw, onbekend"
καινότης,nieuwheid
καιρός,"gelegenheid, (de juiste) tijd, (het juiste) moment"
κακία,"slechtheid, boosaardigheid, kwaad"
κακοήθεια,boosaardigheid
κακολογέω,kwaadspreken
κακοπάθεια,volharding
κακοπαθέω,"kwaad verduren, volharden"
κακοποιέω,kwaad doen
κακοποιός,"boosdoener, iemand die kwaad doet"
κακουχέω,"misbruiken, kwellen"
κακοῦργος,misdadiger
κακός,"slecht, kwaad, schadelijk"
κακόω,"misbruiken, slecht behandelen, corrumperen"
κακῶς,"slecht, op kwade wijze, onterecht; [+ἔχειν] ziek zijn"
καλάμη,stro
καλέω,"roepen, noemen"
καλλιέλαιος,gecultiveerde olijfboom
καλοδιδάσκαλος,"goed onderwijzend, het goede onderwijzend"
καλοποιέω,"doen wat goed is, doen wat men goed vindt"
καλός,"goed, mooi"
καλύπτω,"bedekken, verbergen"
καλῶς,"goed, juist, op een goede manier"
καμμύω,"dichtdoen, sluiten"
κανών,"meetlat, standaard, regel, grens"
καπηλεύω,"venten, een handeltje drijven"
καπνός,rook
καρδία,"hart, binnenste"
καρδιογνώστης,"hartenkenner, iemand die het hart doorgrond"
καρποφορέω,"vruchtdragen, vrucht voortbrengen"
καρποφόρος,"vruchtbaar, vrucht voortbrengend"
καρπός,"vrucht, opbrengst"
καρτερέω,volhouden
