lex,default
ἐκδίδωμι,udleverer
ἐκδίκησις,straf
ἐκδαπανάω,bruger
ἐκδημέω,udvandrer
ἐκδιηγέομαι,fortæller
ἐκδικέω,straffer
ἐκδιώκω,udjager
ἐκδοχή,efterfølgelse
ἐκδύω,aflægger
ἐκεῖ,der
ἐκεῖθεν,derfra
ἐκεῖνος,denne
ἐκεῖσε,derhen
ἐκζήτησις,undersøgelse
ἐκζητέω,forfølger
ἐκθαμβέω,forskrækket
ἐκθαυμάζω,beundrer
ἐκκαίω,udbrænder
ἐκκαθαίρω,udrenser
ἐκκεντέω,gennemborer
ἐκκλάω,afbryder
ἐκκλίνω,bøjer af
ἐκκλείω,udelukker
ἐκκλησία,kirke
ἐκκολυμβάω,svømmer ud af
ἐκκομίζω,bringer
ἐκκρεμάννυμι,hænger noget op
ἐκκόπτω,udhugger
ἐκλάμπω,fremskinner
ἐκλέγω,udvælger
ἐκλαλέω,udtaler
ἐκλανθάνομαι,glemmer
ἐκλείπω,forlader
ἐκλεκτός,udvalgt
ἐκλογή,udvalg
ἐκλύω,udløser
ἐκμάσσω,udvisker
ἐκμυκτηρίζω,gør nar
ἐκνήφω,kommer mig efter en rus
ἐκνεύω,går sin vej
ἐκπέμπω,sender bort
ἐκπίπτω,falder ud
ἐκπαδάω,løber ind
ἐκπειράζω,udforsker
ἐκπερισσῶς,i høj grad
ἐκπετάννυμι,udbreder
ἐκπλέω,sejler ud
ἐκπλήρωσις,afslutning
ἐκπλήσσω,forskrækker
ἐκπληρόω,udfylder
ἐκπνέω,udånder
ἐκπορεύομαι,går ud
ἐκπορνεύω,forfører til utugt
ἐκπτύω,udspyer
ἐκριζόω,udrydder
ἐκστρέφω,drejer ud
ἐκτένεια,anstrengelse
ἐκτίθημι,udsætter
ἐκταράσσω,foruroliger meget
ἐκτείνω,udstrækker
ἐκτελέω,fuldender
ἐκτενής,udstrækker
ἐκτενῶς,udstrakt
ἐκτινάσσω,afryster
ἐκτρέπω,afvender
ἐκτρέφω,opdrager
ἐκτός,udenfor
ἐκφέρω,fører ud
ἐκφεύγω,flygter
ἐκφοβέω,udskrækker
ἐκφύω,avler
ἐκχέω,hælder
ἐκχωρέω,går ud
ἐκψύχω,udånder
ἐλάσσων,kortere
ἐλάχιστος,ringest
ἐλέγχω,foragter
ἐλαία,oliventræ
ἐλαιών,olivenskov; oliebjerget
ἐλαττονέω,får mindre
ἐλαττόω,gør mindre
ἐλαφρία,lethed; letsindighed
ἐλαφρός,let
ἐλαύνω,driver
ἐλεάω,har medlidenhed
ἐλεέω,har medlidenhed
ἐλεήμων,medlidende
ἐλεγμός,bebrejdelse
ἐλεεινός,ynkværdig
ἐλεημοσύνη,almisse
ἐλευθερία,frihed
ἐλευθερόω,frigør
ἐλεφάντινος,af elfenben
ἐλεύθερος,fri
ἐλλογέω,regner med
ἐλπίζω,håber
ἐλπίς,håb
ἐλωΐ,Eloí
ἐμέω,opbrækker
ἐμαυτοῦ,min
ἐμβάλλω,kaster ind
ἐμβάπτω,dypper i
ἐμβαίνω,kommer ind
ἐμβατεύω,træder
ἐμβιβάζω,lader gå
ἐμβλέπω,ser på
ἐμβριμάομαι,fnyser
ἐμμένω,bliver i
ἐμμαίνομαι,raser i
ἐμπίπλημι,fylder
ἐμπίπρημι,opflammer
ἐμπίπτω,falder ind
ἐμπαίζω,spotter
ἐμπαίκτης,spotter
ἐμπαιγμονή,spottelse
ἐμπαιγμός,spottelse
ἐμπεριπατέω,vandrer
ἐμπλέκω,indfletter
ἐμπλοκή,fletning
ἐμπνέω,blæser
ἐμπορία,rejse
ἐμπορεύομαι,går; rejser
ἐμπτύω,spytter
ἐμπόριον,handels-
ἐμφανής,synlig
ἐμφανίζω,åbenbar
ἐμφυσάω,opblæser
ἐμός,min
ἐν,"i, på, med"
ἐνάλιος,i havet
ἐνάρχομαι,begynder
ἐνέδρα,baghold
ἐνέργεια,virksomhed
ἐνέργημα,gerning
ἐνέχω,er vred
ἐνίστημι,sætter på
ἐναγκαλίζομαι,tager i armene
ἐναντίον,lige over for
ἐναντίος,mod
ἐνδέχομαι,er muligt
ἐνδεής,manglende
ἐνδείκνυμι,viser
ἐνδημέω,er i landet
ἐνδιδύσκω,ifører
ἐνδοξάζομαι,herliggør
ἐνδυναμόω,styrker
ἐνδύνω,ifører
ἐνδύω,tager på
ἐνδώμησις,murværk
ἐνεδρεύω,efterstræber
ἐνειλέω,indvikler
ἐνεργέω,arbejder
ἐνεργής,ἐνεργής
ἐνευλογέω,velsigner
ἐνεός,stum
ἐνθάδε,ἐνθάδε
ἐνθυμέομαι,betænker
ἐνθύμησις,overvejelse
ἐνιαυτός,år
ἐνισχύω,får kraft
ἐννέα,ni
ἐννεύω,tilvinke
ἐνοικέω,bor
ἐνορκίζω,tager i ed
ἐνοχλέω,besværer
ἐντέλλομαι,pålægger
ἐνταφιάζω,jorder
ἐνταφιασμός,indbalsamering
ἐντεῦθεν,derfra
ἐντολή,befaling
ἐντρέπω,vender om
ἐντρέφω,opnære
ἐντροπή,skam
ἐντρυφάω,svælger i
ἐντυγχάνω,træffer
ἐντυλίσσω,indvikler
ἐντυπόω,indslår
ἐντόπιος,lokal
ἐντός,ind
ἐνυβρίζω,behandler overmodigt
ἐνυπνιάζομαι,drømmer
ἐνωτίζομαι,hører
ἐνύπνιον,drømmebillede
ἐνώπιον,synlig
ἐξάγω,udfører
ἐξάλλομαι,springer ud
ἐξάπινα,pludseligt
ἐξέλκω,trækker ud
ἐξέραμα,bræk
ἐξέρχομαι,kommer ud
ἐξίστημι,forbavses
ἐξαίρω,hæver
ἐξαίφνης,pludselig
ἐξαγγέλλω,forkynder
ἐξαγοράζω,opkøber
ἐξαιρέω,fjener
ἐξαιτέω,fordrer tilbage
ἐξακολουθέω,følger efter
ἐξαλείφω,indsalver
ἐξανάστασις,opstandelse
ἐξανίστημι,rejser sig op
ἐξανατέλλω,vokser frem; fremspirer
ἐξαπατάω,bedrager
ἐξαπορέομαι,er fortvivlet
ἐξαποστέλλω,afsender
ἐξαρτίζω,gør fuldkommen
ἐξαστράπτω,skinner; lyser
ἐξαυτῆς,straks
ἐξεγείρω,vækker
ἐξεραυνάω,søger omhyggeligt
ἐξετάζω,mønster
ἐξηγέομαι,udlægger
ἐξηχέω,toner
ἐξισχύω,er meget stærk
ἐξολεθρεύω,udrydder
ἐξομολογέω,tilstår
ἐξορκίζω,lader sværge; tager i ed
ἐξορκιστής,besværger
ἐξορύσσω,udgraver; udriver
ἐξουδενέω,foragter
ἐξουθενέω,ignorerer
ἐξουσία,magt; autoritet
ἐξουσιάζω,har tilladelse
ἐξοχή,første mand
ἐξυπνίζω,vækker af søvnen
ἐξωθέω,støder
ἐξώτερος,ydre
ἐπάγγελμα,forkyndelse
ἐπάγω,bringer
ἐπάν,efter at; da
ἐπάναγκες,nødvendigt
ἐπάνω,ovenover
ἐπάρατος,anklaget
ἐπάρχειος,provins
ἐπέκεινα,hinsides
ἐπέρχομαι,kommer ind
ἐπέχω,lægger på
ἐπί,"på, til"
ἐπίβλημα,overklædning
ἐπίγειος,på landjorden
ἐπίγνωσις,anerkendelse
ἐπίθεσις,pålæggelse
ἐπίκειμαι,ligger på
ἐπίλοιπος,øvrig
ἐπίλυσις,befrielse
ἐπίνοια,tanke
ἐπίορκος,falsk svoret
ἐπίσημος,berømt; navnkundig
ἐπίσκοπος,forstander
ἐπίσταμαι,forstår
ἐπίτροπος,forvalter
ἐπαίρω,løfter
ἐπαγγέλλομαι,lover
ἐπαγγελία,tilsagn
ἐπαγωνίζομαι,kæmper om
ἐπαθροίζω,samler ved
ἐπαινέω,roser
ἐπαισχύνομαι,skammer mig
ἐπαιτέω,fordrer
ἐπακολουθέω,følger efter
ἐπακούω,hører på
ἐπακροάομαι,hører på
ἐπανάγω,fører op
ἐπανέρχομαι,kommer tilbage
ἐπανίστημι,rejser sig imod
ἐπαναμιμνῄσκω,erindrer atter om
ἐπαναπαύομαι,udhviler mig på
ἐπανόρθωσις,istandsættelse
ἐπαρκέω,hjælper; tager sig af
ἐπαρχεία,provins
ἐπαφρίζω,skummer over
ἐπαύριον,i morgen
ἐπεί,siden
ἐπεγείρω,opvækker igen
ἐπειδή,da
ἐπειδήπερ,siden
ἐπεισαγωγή,indførelse
ἐπεισελεύσεται,kommer ind
ἐπεκτείνομαι,udstrækker
ἐπενδύτης,overklædning
ἐπενδύω,iklæder
ἐπερωτάω,udspørger
ἐπερώτημα,spørgsmål; tilsagn
ἐπεῖδον,tager sig af
ἐπηρεάζω,krænker
ἐπιβάλλω,påkaster
ἐπιβαίνω,betræder
ἐπιβαρέω,besværer
ἐπιβιβάζω,lader bestige
ἐπιβλέπω,ser på
ἐπιβουλή,efterstræbelse
ἐπιγίνομαι,fremrykker
ἐπιγαμβρεύω,liver besvogret
ἐπιγινώσκω,betragter
ἐπιγράφω,skriver på
ἐπιγραφή,påskrift
ἐπιδέχομαι,optager
ἐπιδίδωμι,giver
ἐπιδείκνυμι,foreviser
ἐπιδημέω,er i landet
ἐπιδιατάσσομαι,anordner endnu dertil
ἐπιδιορθόω,sætter i orden
ἐπιδύω,går ned
ἐπιείκεια,billighed
ἐπιεικής,passende
ἐπιζητέω,opsøger
ἐπιθανάτιος,dødsens
ἐπιθυμέω,begærer
ἐπιθυμία,lyst
ἐπιθυμητής,tilhænger
ἐπικάλυμμα,bedækning
ἐπικαθίζω,sætter sig på
ἐπικαλέω,tilkalder
ἐπικαλύπτω,tildækker
ἐπικατάρατος,anklaget
ἐπικουρία,hjælp
ἐπικρίνω,tilkender
ἐπιλέγω,siger dertil
ἐπιλαμβάνομαι,indtager
ἐπιλανθάνομαι,glemmer
ἐπιλείπω,slipper op
ἐπιλησμονή,glemsomhed
ἐπιλύω,befrier
ἐπιμέλεια,omsorg; flittig
ἐπιμένω,forbliver
ἐπιμαρτυρέω,vidner
ἐπιμελέομαι,forvalter
ἐπιμελῶς,omhyggeligt
ἐπινεύω,tilnikker
ἐπιορκέω,sværger falsk
ἐπιούσιος,til den følgende dag
ἐπιπίπτω,falder på
ἐπιπλήσσω,dadler
ἐπιποθέω,ønsker
ἐπιποθία,længsel
ἐπιπορεύομαι,rejser hen til
ἐπιπόθησις,længsel
ἐπιπόθητος,ønsket
ἐπιράπτω,syer på
ἐπιρίπτω,kaster på
ἐπισιτισμός,forsyning med levnedsmidler: fourageren
ἐπισκέπτομαι,beser
ἐπισκηνόω,går ind i et telt
ἐπισκιάζω,overskygger
ἐπισκοπέω,beser
ἐπισκοπή,opsyn
ἐπισπάομαι,bliver omskåret
ἐπισπείρω,sår
ἐπιστάτης,kyndig
ἐπιστέλλω,skriver; fortæller i et brev
ἐπιστήμων,forstandig; erfaren
ἐπιστηρίζω,støtter på
ἐπιστολή,brev
ἐπιστομίζω,lægger om munden
ἐπιστρέφω,vender tilbage
ἐπιστροφή,omvendelse
ἐπισυνάγω,forsamler
ἐπισυναγωγή,forsamling
ἐπισυντρέχω,løber sammen
ἐπισφαλής,som let falder
ἐπισχύω,gør stærk
ἐπισωρεύω,ophober
ἐπιτάσσω,giver ordre; bestemmer
ἐπιτήδειος,nødvendig
ἐπιτίθημι,sætter på
ἐπιταγή,befaling
ἐπιτελέω,fuldender
ἐπιτιμάω,kritiserer; dadler
ἐπιτιμία,straf
ἐπιτρέπω,overgiver
ἐπιτροπή,overladelse; betroelse
ἐπιτυγχάνω,træffer
ἐπιφάνεια,fremkomst
ἐπιφέρω,påfører
ἐπιφαίνω,tilsyneladelse
ἐπιφανής,foreviser
ἐπιφαύσκω,skinner
ἐπιφωνέω,tilråber
ἐπιφώσκω,skinner frem
ἐπιχέω,påøser
ἐπιχειρέω,lægger hånd på; griber
ἐπιχορηγέω,forsyner
ἐπιχορηγία,styrke
ἐπιχρίω,indsmører
ἐποικοδομέω,ligger grundvolden
ἐπονομάζω,benævner
ἐποπτεύω,ser på
ἐπουράνιος,himmelsk
ἐπόπτης,betragter
ἐρήμωσις,ødelæggelse
ἐρίζω,strides
ἐρίφιον,ung buk
ἐραυνάω,gransker
ἐργάζομαι,arbejder
ἐργάτης,arbejder
ἐργασία,arbejde
ἐρείδω,støtter
ἐρεθίζω,ophidser
ἐρεύγομαι,udspyer
ἐρημία,ørken
ἐρημόω,gør ensom
ἐριθεία,tvist
ἐρυθρός,rød
ἐρωτάω,spørger
ἐσθής,klædning
ἐσθίω,spiser
ἐσχάτως,yderst
ἐσώτερος,inderst
ἐφάλλομαι,springer på
ἐφάπαξ,på engang
ἐφήμερος,daglig
ἐφίστημι,stiller
ἐφευρετής,opfinder
ἐφημερία,skifte
ἐφικνέομαι,kommer til
ἐφφαθά,Luk dig op
ἐχθές,igår
ἐχθρός,fjende
ἑαυτοῦ,sig selv
ἑβδομήκοντα,70
ἑβδομηκοντάκις,70 gange
ἑδραίωμα,støtte
ἑδραῖος,fast
ἑκάστοτε,hvergang
ἑκατοντάρχης,centurion
ἑκατονταετής,hundredårig
ἑκατονταπλασίων,100 fold
ἑκατόν,hundrede
ἑκουσίως,frivillig
ἑκούσιος,frivillig
ἑκών,ugerne
ἑλίσσω,drejer
ἑλκόω,sårer
ἑνδέκατος,11.
ἑνότης,enhed
ἑξήκοντα,60
ἑξακόσιοι,600
ἑξῆς,derefter
ἑορτάζω,holder fest
ἑορτή,fest
ἑπτά,syv
ἑπτάκις,7 gange
ἑπτακισχίλιοι,7000
ἑρμηνεία,forklaring
ἑρμηνεύω,udtyder
ἑρπετόν,kryb
ἑσπέρα,aften
ἑτέρως,anderledes
ἑταῖρος,hjælper
ἑτεροδιδασκαλέω,lærer falsk; lærer anderledes
ἑτεροζυγέω,er spændt i åget med andre
ἑτερόγλωσσος,som taler fremmed sprog
ἑτοίμως,beredt
ἑτοιμάζω,forbereder
ἑτοιμασία,færdighed
ἔα,ah!
ἔγγυος,sikkerhed
ἔγερσις,opvækkelse
ἔγκλημα,beskyldning
ἔγκυος,svanger
ἔδαφος,grundlag
ἔθνος,folk
ἔθος,vane
ἔκβασις,udgang
ἔκγονος,avlet; født
ἔκδηλος,meget åbenbar
ἔκδικος,lovløs
ἔκδοτος,udleveret
ἔκθαμβος,forskrækket
ἔκθετος,udsat
ἔκπαλαι,allerede længe
ἔκστασις,bortfjernelse
ἔκτρωμα,abort
ἔκφοβος,forskrækket
ἔλαιον,olivenolie
ἔλεγξις,bevis
ἔλεγχος,bebrejdelse
ἔλεος,medlidenhed
ἔλευσις,komme; ankomst
ἔμπορος,rejsende
ἔμπροσθεν,foran
ἔμφοβος,frygtet
ἔμφυτος,medfødt
ἔναντι,tilstede
ἔνατος,niende
ἔνδειγμα,angivelse
ἔνδειξις,bevis
ἔνδικος,retmæssig
ἔνδοξος,berømt
ἔνδυμα,dragt
ἔνδυσις,indgang
ἔνειμι,er i
ἔνθεν,ἐνθάδε
ἔνι,er i
ἔννοια,tanke
ἔννομος,lovmæssig
ἔννυχος,natlig
ἔνοχος,holdt
ἔνταλμα,befaling
ἔντευξις,beskæftigelse
ἔντιμος,æret
ἔντρομος,skælvende
ἔξειμι,går ud
ἔξεστι(ν),"tilladt, muligt"
ἔξοδος,udgangssted
ἔξυπνος,vækket af søvnen
ἔξω,uden for
ἔξωθεν,udenfra
ἔοικα,er lig; ligner
ἔπαινος,bifald
ἔπαυλις,landsted
ἔπειμι,næste dag
ἔπειτα,derefter
ἔπος,ord
ἔργον,arbejde
ἔρημος,ørken; øde
ἔριον,uld
ἔρις,strid
ἔριφος,bud
ἔρχομαι,kommer
ἔσοπτρον,spejl
ἔσχατος,sidst
ἔσω,indre
ἔσωθεν,indenfra
ἔτι,endnu
ἔτος,år
ἔχθρα,fjendskab
ἔχιδνα,hugorm
ἔχω,har
ἕβδομος,den syvende
ἕκαστος,hver
ἕκτος,sjette
ἕλκος,sår
ἕλκω,trækker
ἕνδεκα,11
ἕνεκα,på grund af
ἕξ,seks
ἕξις,besiddelse
ἕτερος,anden
ἕτοιμος,klar
ἕως,indtil
Ἐλαμίτης,elamit
Ἐλεάζαρ,Eleazar
Ἐλιέζερ,Eliezer
Ἐλιακίμ,Eljakim
Ἐλιούδ,Eliud
Ἐλισάβετ,Elisabeth
Ἐλισαῖος,Elisas
Ἐλμαδάμ,Elmadam
Ἐλύμας,Elymas
Ἐμμανουήλ,Immanuel
Ἐμμαοῦς,Emmaus
Ἐνώς,Enosh
Ἐπαίνετος,Epainetos
Ἐπαφρόδιτος,Epafroditus
Ἐπαφρᾶς,Epafras
Ἐπικούρειος,epikuræisk
Ἐφέσιος,"efesisk, fra Efesos"
Ἐφραίμ,Efraim
Ἑβραΐς,hebraisk
Ἑβραϊστί,på hebraisk
Ἑβραῖος,hebræer
Ἑζεκίας,Hizkija
Ἑλλάς,Grækenland
Ἑλληνίς,græsk
Ἑλληνικός,på græsk
Ἑλληνιστής,hellenist
Ἑλληνιστί,på hebraisk
Ἑμμώρ,Hamor
Ἑνώχ,Enok
Ἑρμογένης,Hermogenes
Ἑρμᾶς,Hermes
Ἑρμῆς,Hermes
Ἑσλί,Esli
Ἑσρώμ,Hesron
Ἔβερ,Eber
Ἔραστος,Erastos
Ἔφεσος,Efesos
Ἕλλην,græsk
ἠχέω,toner
ἡγέομαι,leder
ἡγεμονία,overherredømme
ἡγεμονεύω,går foran
ἡγεμών,fryste
ἡδέως,sødt
ἡδονή,fornøjelse
ἡδύοσμον,mynte
ἡλίκος,så stor som
ἡλικία,alder
ἡμέρα,dag
ἡμέτερος,vores
ἡμίωρον,halvtime
ἡμιθανής,halvdød
ἡνίκα,når; da
ἡσσάομαι,ligger under for
ἡσυχάζω,gør rolig
ἡσυχία,rolighed
ἡσύχιος,rolig
ἤ,eller
ἤδη,allerede
ἤπερ,end
ἤπιος,mild
ἤρεμος,rolig
ἤτοι,vistnok
ἥκω,kommer
ἥλιος,sol
ἥμισυς,halv
ἥσσων,ringere
ἥττημα,nederlag
ἦθος,sæde
ἦχος (I),rygte
ἦχος (II),rygte
ἧλος,nagle
Ἠλίας,Elias
Ἠσαΐας,Esajas
Ἠσαῦ,Esau
Ἡρῳδίων,Herodion
Ἡρῳδιάς,Herodes
Ἡρῳδιανοί,herodianer
Ἡρῴδης,Herodes
Ἤρ,Er
ἰάομαι,helbreder
ἰατρός,læge
ἰδιώτης,privatmand
ἰκμάς,væske
ἰσάγγελος,englelig
ἰσχυρός,mægtig
ἰσχύς,styrke
ἰσχύω,er mægtig
ἰσότης,lighed
ἰσότιμος,af lige stand
ἰσόψυχος,med et sind som
ἰχθύδιον,lille fisk
ἰχθύς,fisk
ἰός,gift
ἰῶτα,iota
ἱδρώς,sved
ἱεράτευμα,præsteembede
ἱερατεία,præstestand
ἱερατεύω,er præst
ἱερεύς,præst
ἱεροπρεπής,hellig
ἱεροσυλέω,er tempelrøver
ἱερουργέω,forestår religiøs offer
ἱερωσύνη,præsteembede
ἱερόθυτος,ofret til guderne
ἱερός,tempel
ἱερόσυλος,tempelraner
ἱκανός,vældig; tilstrækkelig
ἱκανότης,tilstrækkelighed
ἱκανόω,gør dygtig
ἱκετηρία,anråbelse
ἱλάσκομαι,soner
ἱλαρός,munter
ἱλαρότης,munterhed
ἱλασμός,soning
ἱλαστήριος,forsonende
ἱμάς,rem
ἱμάτιον,kappe; klædning
ἱματίζω,beklæder
ἱματισμός,klædningsstykke
ἱππεύς,rytter
ἱππικός,rytteri
ἱστορέω,iagttager
ἴαμα,helbredelse
ἴασις,helbredelse
ἴασπις,jaspis
ἴδιος,egen
ἴσος,lige
ἴσως,måske
ἴχνος,fodspor
ἵλεως,nådig
ἵνα,for at
ἵππος,hest
ἵστημι,stopper; stiller
ἶρις,regnbue
Ἰάκωβος,Jakob
Ἰάννης,Jannes
Ἰάρετ,Jered
Ἰάσων,Jason
Ἰάϊρος,Jairus
Ἰακώβ,Jakob
Ἰαμβρῆς,Jambres
Ἰανναί,Jannaj
Ἰδουμαία,Idumæa
Ἰεζάβελ,Jezabel
Ἰερεμίας,Jeremias
Ἰεριχώ,Jeriko
Ἰεσσαί,Isaj
Ἰεφθάε,Jefta
Ἰεχονίας,Jekonja
Ἰησοῦς,Jesus
Ἰκόνιον,Ikonion
Ἰλλυρικόν,Illyrien
Ἰορδάνης,"Jordanfloden, Jordan"
Ἰουδαΐζω,lever på jødisk vis
Ἰουδαία,Judæa
Ἰουδαϊκός,jødisk
Ἰουδαϊκῶς,på jødisk vis
Ἰουδαϊσμός,jødedommen
Ἰουδαῖος,jøde
Ἰουλία,Julia
Ἰουνιᾶς,Junias
Ἰούδας,Judas
Ἰούλιος,Julius
Ἰοῦστος,Justus
Ἰσαάκ,Isaac
Ἰσκαριώθ,Iskariot
Ἰσραήλ,Israel
Ἰσραηλίτης,sraelit
Ἰσσαχάρ,Issakar
Ἰταλία,Italien
Ἰταλικός,italiensk
Ἰτουραῖος,Ituræa
Ἰωάννα,Johanna
Ἰωάννης,Johannes
Ἰωήλ,Joel
Ἰωαθάμ,Jotam
Ἰωανάν,Johanan
Ἰωβήδ,Obed
Ἰωδά,Juda
Ἰωνάμ,Jonam
Ἰωνᾶς,Jonah
Ἰωράμ,Joram
Ἰωρίμ,Jorim
Ἰωσήφ,Josef
Ἰωσήχ,Josef
Ἰωσίας,Josija
Ἰωσαφάτ,Joshafat
Ἰωσῆς,Joses
Ἰόππη,Joppe
Ἰώβ,Job
Ἱεράπολις,Hierapolis
Ἱεροσολυμίτης,indbygger i Jerusalem
Ἱεροσόλυμα,Jerusalem
ὀγδοήκοντα,80
ὀδούς,tand
ὀδυνάω,forårsager smerte
ὀδυρμός,klage
ὀδύνη,smerte
ὀθόνη,fint hvidt linned
ὀθόνιον,stykke linnedtøj
ὀκνέω,tøver
ὀκνηρός,betænksom
ὀκταήμερος,på ottende dag
ὀκτώ,otte
ὀλίγος,lidt; ringe
ὀλίγως,lidt; ringe
ὀλιγοπιστία,lidettroende
ὀλιγωρέω,ringeagter
ὀλιγόπιστος,lidettroende
ὀλιγόψυχος,ængstelig
ὀλοθρευτής,fordærver
ὀλοθρεύω,fordærver
ὀλολύζω,jubler
ὀμίχλη,tåge; mørke
ὀμνύω,sværger
ὀνάριον,lille æsel
ὀνίνημι,hjælper
ὀνειδίζω,skælder
ὀνειδισμός,dadel; bebrejdelse
ὀνικός,hørende til æslet
ὀνομάζω,kalder
ὀξύς,skarp
ὀπή,åbning
ὀπίσω,efter
ὀπτάνομαι,viser sig
ὀπτασία,syn
ὀπτός,stegt
ὀπώρα,efterår; efterårsfrugt
ὀρέγω,rækker
ὀργή,vrede
ὀργίζω,ophidser
ὀργίλος,hidsig
ὀργυιά,favn
ὀρεινός,fra bjerget
ὀρθοποδέω,går lige frem
ὀρθοτομέω,går lige
ὀρθρίζω,kommer tidligt om morgenen
ὀρθρινός,tidlig om morgenen
ὀρθός,ret
ὀρθῶς,ret
ὀρφανός,forældreløs
ὀρχέομαι,danser
ὀρύσσω,graver
ὀσμή,lugt
ὀστέον,knogle; ben
ὀστράκινος,af ler; af jord
ὀσφῦς,hofte
ὀφείλημα,gæld
ὀφείλω,skylder
ὀφειλέτης,skyldner
ὀφειλή,skyld
ὀφθαλμοδουλία,øjentjener
ὀφθαλμός,øje
ὀφρῦς,bjergryg
ὀχλέω,besværer
ὀχλοποιέω,laver opløb
ὀχύρωμα,det befæstede
ὀψάριον,lille fisk
ὀψέ,lang tid efter
ὀψώνιον,proviant; sold
ὁ,ART
ὁδεύω,går
ὁδηγέω,viser vej
ὁδηγός,vejviser
ὁδοιπορέω,rejser
ὁδοιπορία,rejse
ὁδός,vej
ὁλοκαύτωμα,brændoffer
ὁλοκληρία,helhed
ὁλοτελής,aldeles fuldendt
ὁλόκληρος,fuldstændig
ὁμείρομαι,hænger fast ved
ὁμιλέω,"kommer sammen med,"
ὁμιλία,omgang
ὁμοίωμα,afbildning
ὁμοίως,på samme måde
ὁμοίωσις,efterligning
ὁμοθυμαδόν,enstemmigt
ὁμοιοπαθής,befinder mig i samme tilstand som
ὁμοιότης,lighed
ὁμοιόω,sammenligner
ὁμολογέω,bekender
ὁμολογία,indrømmelse
ὁμολογουμένως,overensstemmende
ὁμοῦ,sammen
ὁμότεχνος,eskæftigelse
ὁμόφρων,ligesindet
ὁπλίζω,udruster
ὁποῖος,af hvilken slags
ὁπότε,hvornår
ὁράω,ser
ὁρίζω,begrænser
ὁρατός,synlig
ὁρκίζω,tager i ed
ὁρκωμοσία,edsaflæggelse
ὁρμάω,sætter i bevægelse
ὁρμή,heftigt angreb
ὁροθεσία,grænsebestemmelse
ὁσάκις,såmange gange som
ὁσίως,hellig
ὁσιότης,gudsfrygt; fromhed
ὄγδοος,ottende
ὄγκος,masse
ὄζω,lugter
ὄλεθρος,fordærvelse
ὄλυνθος,figen
ὄμβρος,regn
ὄμμα,øje
ὄναρ,drøm
ὄνειδος,skam
ὄνομα,navn
ὄνος,æsel
ὄντως,virkeligt
ὄξος,vineddike
ὄπισθεν,bagfra
ὄρεξις,begærlighe
ὄρθρος,tidlig morgen
ὄρνεον,fugl
ὄρνις,fugl
ὄρος,bjerg
ὄσφρησις,lugtesans
ὄφελον,gid
ὄφελος,nytte
ὄφις,slange
ὄχλος,gruppe
ὄψιμος,langsom
ὄψιος,sen
ὄψις,syn
ὅδε,denne
ὅθεν,hvorfra
ὅλος,hel
ὅλως,fuldstændigt
ὅμοιος,ens
ὅμως,aligevel
ὅπλον,redskab
ὅπου,hvor
ὅπως,"hvordan, så at, for at"
ὅραμα,syn; skuespil
ὅρασις,synssans
ὅριον,grænse
ὅρκος,ed
ὅρμημα,iver
ὅς,"som, der"
ὅσιος,hellig
ὅσος,så stor som
ὅστις,hvemsomhelst
ὅταν,når
ὅτε,da
ὅτι,at; for; fordi
Ὀζίας,Uzzija
Ὀλυμπᾶς,Olympas
Ὀνήσιμος,Onesimos
Ὀνησίφορος,Onesiforos
ὑάκινθος,hyacinth
ὑάλινος,af glas
ὑακίνθινος,mørkerød; hyacinthfarvet
ὑβρίζω,er overmodig
ὑβριστής,voldsmand
ὑγιής,sund
ὑγιαίνω,er sund
ὑγρός,våd
ὑδρία,vandkrukke
ὑδροποτέω,drikker vand
ὑδρωπικός,vand i kroppen
ὑετός,regn
ὑμέτερος,din
ὑμνέω,berømmer
ὑπάγω,forlader; går væk; trækker sig tilbage
ὑπάντησις,imødekommelse
ὑπάρχω,er
ὑπέρ,over
ὑπέρακμος,udover ungdomsårene
ὑπέρογκος,overmåde stor
ὑπέχω,holder
ὑπήκοος,lydig
ὑπακοή,lydighed
ὑπακούω,lytter; adlyder
ὑπαντάω,går imod
ὑπείκω,viger
ὑπεναντίος,modsat
ὑπεράνω,opover
ὑπερέκεινα,hinsides
ὑπερέχω,holder frem over noget
ὑπερήφανος,remragende; udmærket
ὑπεραίρω,hæver
ὑπεραυξάνω,forstørrer overmåde
ὑπερβάλλω,kaster udover
ὑπερβαίνω,går over
ὑπερβαλλόντως,overmåde
ὑπερβολή,overgang
ὑπερεκπερισσοῦ,over
ὑπερεκπερισσῶς,i høj grad
ὑπερεκτείνω,udstrækker
ὑπερεκχύννω,giver i topmål
ὑπερεντυγχάνω,går i forbøn
ὑπερηφανία,overmod
ὑπερλίαν,over
ὑπερνικάω,overgår lang
ὑπεροράω,ser fraoven nedpå
ὑπεροχή,overmål
ὑπερπερισσεύω,er tilstede
ὑπερπερισσῶς,gør meget
ὑπερπλεονάζω,er i overmåde
ὑπερυψόω,ophøjer derover
ὑπερφρονέω,tænker udover
ὑπερῷον,højenloft
ὑπηρέτης,slave
ὑπηρετέω,tjener
ὑποβάλλω,kaster
ὑπογραμμός,forbillede
ὑποδέχομαι,modtager som ven
ὑποδέω,tager på fødderne
ὑποδείκνυμι,viser
ὑποζύγιον,trækdyr
