lex,default
ἀβαρής,ringan
ἀββά,Abba
ἀγάπη,"cinta, cinta kasih, mencintai, dicintai"
ἀγέλη,kawanan
ἀγαθοεργέω,"baik, kebaikan"
ἀγαθοποιΐα,berbuat baik
ἀγαθοποιέω,"baik, kebaikan"
ἀγαθοποιός,"baik, kebaikan"
ἀγαθωσύνη,"baik, kebaikan"
ἀγαθός,"baik, kebaikan"
ἀγαλλίασις,"sukacita, bersukacita, kesukacitaan"
ἀγαλλιάω,"sukacita, bersukacita, kesukacitaan"
ἀγανάκτησις,kemarahan
ἀγανακτέω,marah
ἀγαπάω,"cinta, cinta kasih, mencintai, dicintai"
ἀγαπητός,terkasih
ἀγγέλλω,"kabar, kabar-kabar, terkabar"
ἀγγαρεύω,paksa
ἀγγελία,"kabar, kabar-kabar, terkabar"
ἀγγεῖον,bejana
ἀγενής,rendah
ἀγενεαλόγητος,tanpa silsilah
ἀγκάλη,pelukan
ἀγνοέω,"mengetahui, pengetahuan, memberitahukan, mengetahui sebelumnya"
ἀγνωσία,"mengetahui, pengetahuan, memberitahukan, mengetahui sebelumnya"
ἀγνόημα,kesalahan
ἀγορά,pasar
ἀγοράζω,"menebus, penebusan, penebus"
ἀγοραῖος,pengusaha
ἀγράμματος,buta huruf
ἀγραυλέω,bermalam di luar
ἀγρεύω,menangkap
ἀγριέλαιος,zaitun
ἀγρυπνέω,"menonton, mengawasi, menyaksikan, penjaga"
ἀγρυπνία,kurang tidur
ἀγρός,ladang
ἀγωγή,perilaku
ἀγωνία,penderitaan
ἀγωνίζομαι,berjuang
ἀγών,pertandingan
ἀδάπανος,gratis
ἀδήλως,tidak tentu
ἀδίκημα,kejahatan
ἀδίκως,dengan tidak adil
ἀδελφή,saudara perempuan
ἀδελφός,saudara
ἀδελφότης,persaudaraan
ἀδηλότης,ketidakpastian
ἀδημονέω,resah
ἀδιάκριτος,tanpa berat sebelah
ἀδιάλειπτος,terus-menerus
ἀδιαλείπτως,terus-menerus
ἀδικέω,"salah, pelanggar, berbuat salah, menganiaya"
ἀδικία,"benar, adil, tidak benar, tidak benar"
ἀδμίν,Aminadab
ἀδυνατέω,mustahil
ἀδόκιμος,ditolak
ἀδύνατος,tidak mampu
ἀεί,selalu
ἀετός,"rajawali, burung rajawali"
ἀθέμιτος,haram
ἀθέτησις,pembatalan
ἀθανασία,ketakfanaan
ἀθετέω,"menolak, ditolak, penolakan"
ἀθλέω,berkompetisi
ἀθροίζω,"majelis, pertemuan, berkumpul, telah berkumpul"
ἀθυμέω,putus asa
ἀθῷος,tak berdosa
ἀκάθαρτος,"setan, roh jahat, roh najis"
ἀκάνθινος,"duri, onak duri, semak berduri"
ἀκέραιος,tak berdosa
ἀκαίρως,tidak tepat
ἀκαθαρσία,ketidaksucian
ἀκαιρέομαι,kurang
ἀκατάγνωστος,tidak tercela
ἀκατάκριτος,tidak dihukum
ἀκατάλυτος,tidak dapat dihancurkan
ἀκατάπαυστος,tidak berhenti
ἀκατάστατος,gelisah
ἀκατακάλυπτος,terbuka
ἀκαταστασία,kekacauan
ἀκλινής,tetap
ἀκμάζω,matang
ἀκμήν,masih
ἀκοή,"kabar, kabar-kabar, terkabar"
ἀκολουθέω,mengikuti
ἀκούω,"kabar, kabar-kabar, terkabar"
ἀκρίβεια,ketelitian
ἀκρίς,belalang pelahap
ἀκρασία,"penguasaan diri, menguasai diri"
ἀκρατής,tidak-tahan-diri
ἀκριβής,paling ketat
ἀκριβόω,menyelidiki
ἀκριβῶς,tepat
ἀκροατήριον,ruang sidang
ἀκροατής,pendengar
ἀκροβυστία,"menyunat, disunat, penyunatan, tidak disunat"
ἀκρογωνιαῖος,batu penjuru
ἀκροθίνιον,jarahan
ἀκυρόω,membatalkan
ἀκωλύτως,tanpa halangan
ἀλάβαστρος,buli-buli
ἀλάλητος,tidak terucapkan
ἀλέκτωρ,ayam jantan
ἀλήθεια,"Roh Kudus, Roh Allah, Roh Tuhan, roh"
ἀλήθω,menggiling
ἀλίσγημα,kecemaran
ἀλαζονεία,"sombong, orang sombong, kesombongan"
ἀλαζών,pembual
ἀλαλάζω,meraung
ἀλείφω,"mengurapi, diurapi"
ἀλεκτοροφωνία,kokok ayam
ἀληθής,benar
ἀληθεύω,berkata jujur
ἀληθινός,sejati
ἀληθῶς,sungguh-sungguh
ἀλλά,tetapi
ἀλλάσσω,mengubah
ἀλλήλων,satu sama lain
ἀλλαχοῦ,di tempat lain
ἀλλαχόθεν,di tempat lain
ἀλληγορέω,menggunakan alegori
ἀλλογενής,"orang asing, asing, orang luar"
ἀλλοτριεπίσκοπος,pencuri
ἀλλότριος,"orang asing, asing, orang luar"
ἀλλόφυλος,asing
ἀλοάω,"mengirik, pengirikan"
ἀλυσιτελής,merugikan
ἀλόη,alos
ἀλώπηξ,rubah
ἀμάραντος,abadi
ἀμάρτυρος,tanpa saksi
ἀμάω,"panen, dipanen, mesin penunai, pemanen"
ἀμέθυστος,ametis
ἀμέμπτως,
ἀμέριμνος,tenang
ἀμήν,
ἀμήτωρ,tanpa ibu
ἀμίαντος,murni
ἀμαθής,bodoh
ἀμελέω,mengabaikan
ἀμετάθετος,tetap
ἀμετακίνητος,tetap
ἀμεταμέλητος,tidak dapat ditarik kembali
ἀμετανόητος,tidak bertobat
ἀμνός,"domba, Anak domba Allah"
ἀμοιβή,balas jasa
ἀμπελουργός,tukang anggur
ἀμπελών,"kebun anggur, kebun-kebun anggur"
ἀμφίβληστρον,jala
ἀμφιέζω,mengenakan
ἀμφιέννυμι,mengenakan
ἀμφιβάλλω,"menanam, ditanam kembali, ditransplantasikan, menabur benih"
ἀμφότεροι,kedua-duanya
ἀμύνομαι,bela
ἀμώμητος,sempurna
ἀνά,tiap-tiap
ἀνάβλεψις,pemulihan penglihatan
ἀνάγαιον,ruang atas
ἀνάγκη,"keras, lebih sulit, paling sulit, mengeras"
ἀνάγνωσις,pembacaan
ἀνάγω,berlayar
ἀνάδειξις,pengungkapan
ἀνάθεμα,"kutukan, terkutuk"
ἀνάθημα,kurban
ἀνάκειμαι,berbaring
ἀνάκρισις,penyidikan
ἀνάλημψις,kenaikan
ἀνάλυσις,kematian
ἀνάμνησις,peringatan
ἀνάξιος,tak layak
ἀνάπαυσις,istirahat
ἀνάπηρος,cacat
ἀνάπτω,menyalakan
ἀνάστασις,kebangkitan
ἀνάχυσις,pencurahan
ἀνάψυξις,penyegaran
ἀνέγκλητος,tidak bercela
ἀνέκλειπτος,tak terbatas
ἀνέλεος,tak berbelas kasihan
ἀνένδεκτος,mustahil
ἀνέρχομαι,naik
ἀνέχω,"menanggung, tanggungan, pembawa"
ἀνήκω,patut
ἀνήμερος,buas
ἀνήρ,laki-laki
ἀνίημι,melepaskan
ἀνίστημι,bangkit
ἀναίδεια,ketidaksopanan
ἀναίρεσις,pembunuhan
ἀναίτιος,tak berdosa
ἀναβάλλω,menunda
ἀναβαθμός,tangga
ἀναβιβάζω,menarik
ἀναβλέπω,memandang ke atas
ἀναβοάω,"menangis, berseru, seruan, menjerit"
ἀναβολή,penundaan
ἀναγγέλλω,"pernyataan, menyatakan"
ἀναγεννάω,"dilahirkan kembali, lahir dari Allah, lahir baru"
ἀναγινώσκω,membaca
ἀναγκάζω,memaksa
ἀναγκαστῶς,terpaksa
ἀναγκαῖος,perlu
ἀναδέχομαι,"menerima, diterima, penerima"
ἀναδίδωμι,menyerahkan
ἀναδείκνυμι,"menunjuk, ditunjuk"
ἀναζάω,hidup kembali
ἀναζητέω,"mencari, dicari, pencarian"
ἀναζωπυρέω,menyalakan kembali
ἀναζώννυμι,mengikat
ἀναθάλλω,berkembang
ἀναθεματίζω,"kutukan, terkutuk"
ἀναθεωρέω,merenungkan
ἀναιρέω,membunuh
ἀνακάμπτω,kembali
ἀνακαίνωσις,pembaruan
ἀνακαθίζω,duduk
ἀνακαινίζω,memperbaharui
ἀνακαινόω,diperbaharui
ἀνακαλύπτω,membuka
ἀνακεφαλαιόω,merangkum
ἀνακλίνω,berbaring
ἀνακράζω,"menangis, berseru, seruan, menjerit"
ἀνακρίνω,"arif, kearifan, membedakan, ketajaman"
ἀνακυλίω,menggulingkan
ἀνακύπτω,berdiri tegak
ἀναλίσκω,"mengonsumsi, memakan, melahap, memakan habis"
ἀναλαμβάνω,mengangkat
ἀναλογία,proporsi
ἀναλογίζομαι,mempertimbangkan
ἀναλύω,berangkat
ἀναμάρτητος,tanpa dosa
ἀναμένω,menanti
ἀναμιμνῄσκω,mengingatkan
ἀνανήφω,sadar kembali
ἀνανεόω,memperbaharui
ἀναντίρρητος,tak tertahankan
ἀναντιρρήτως,tanpa keberatan
ἀναξίως,dengan tak hormat
ἀναπέμπω,mengirim kembali
ἀναπίπτω,berbaring
ἀναπαύω,mengistirahatkan
ἀναπείθω,membujuk
ἀναπηδάω,melompat masuk
ἀναπληρόω,menggenapi
ἀναρίθμητος,tak terhitung
ἀνασείω,menghasut
ἀνασκευάζω,mengacaukan
ἀνασπάω,mencabut
ἀναστατόω,mengacaukan
ἀνασταυρόω,menyalibkan
ἀναστενάζω,mendesah
ἀναστρέφω,hidup
ἀναστροφή,kelakuan
ἀνατάσσομαι,menyusun
ἀνατέλλω,terbit
ἀνατίθημι,mengajukan
ἀνατολή,timur
ἀνατρέπω,membalikkan
ἀνατρέφω,membesarkan
ἀναφέρω,"menanggung, tanggungan, pembawa"
ἀναφαίνω,tampak
ἀναφωνέω,"menangis, berseru, seruan, menjerit"
ἀναχωρέω,pergi
ἀναψύχω,menyegarkan
ἀνδρίζομαι,bersikap perkasa
ἀνδραποδιστής,"memperbudak, dalam belenggu"
ἀνδροφόνος,pembunuh
ἀνεκδιήγητος,tak terlukiskan
ἀνεκλάλητος,tak terucapkan
ἀνεκτός,dapat ditahan
ἀνελεήμων,tanpa belas kasih
ἀνεμίζω,tertiup angin
ἀνεξίκακος,"sabar, kesabaran, tidak sabar"
ἀνεξεραύνητος,tidak terselidiki
ἀνεξιχνίαστος,tak terjejaki
ἀνεπίλημπτος,"malu, memalukan, merasa malu, dipermalukan"
ἀνεπαίσχυντος,"malu, memalukan, merasa malu, dipermalukan"
ἀνετάζω,memeriksa
ἀνευρίσκω,menemukan
ἀνεψιός,sepupu
ἀνεύθετος,tidak layak
ἀνθίστημι,menentang
ἀνθομολογέομαι,memuji
ἀνθρακιά,api arang
ἀνθρωπάρεσκος,penyenang manusia
ἀνθρωποκτόνος,pembunuh
ἀνθρώπινος,manusiawi
ἀνθύπατος,prokonsu
ἀνοίγω,membuka
ἀνομία,"halal, halal, melanggar hukum, tidak halal"
ἀνορθόω,meluruskan
ἀνοχή,kesabaran
ἀντάλλαγμα,penggantian
ἀντέχω,berpegang
ἀντί,sebagai pengganti
ἀντίδικος,"penentang, lawan-lawan, musuh, musuh-musuh"
ἀντίθεσις,pertentangan
ἀντίκειμαι,"penentang, lawan-lawan, musuh, musuh-musuh"
ἀντίλημψις,bantuan
ἀντίλυτρον,tebusan
ἀντίτυπος,bayangan
ἀντίχριστος,anti-kristus
ἀνταγωνίζομαι,berjuang
ἀνταναπληρόω,melengkapi
ἀνταποδίδωμι,membalas
ἀνταποκρίνομαι,menjawab balik
ἀνταπόδομα,pembalasan
ἀνταπόδοσις,ganjaran
ἀντιβάλλω,berbincang
ἀντιδιατίθημι,menolak
ἀντικαθίστημι,melawan
ἀντικαλέω,mengundang balik
ἀντιλέγω,membantah
ἀντιλαμβάνω,membantu
ἀντιλογία,"pemberontak, pemberontak-pemberontak, mendurhaka, memberontak"
ἀντιλοιδορέω,membalas
ἀντιμετρέω,diukur kembali
ἀντιμισθία,"upah, upahan, memberikan upah, pemberi upah"
ἀντιπέρα,seberang
ἀντιπίπτω,menolak
ἀντιστρατεύω,"tentara, pejuang, prajurit"
ἀντιτάσσω,"pemberontak, pemberontak-pemberontak, mendurhaka, memberontak"
ἀντλέω,menimba
ἀντοφθαλμέω,menghadapi
ἀνυπόκριτος,tulus
ἀνυπότακτος,"pemberontak, pemberontak-pemberontak, mendurhaka, memberontak"
ἀνωτερικός,bagian dalam
ἀνωφελής,tak berguna
ἀνόητος,"orang bodoh, bodoh, kebodohan"
ἀνόμως,tanpa hukum
ἀνόσιος,"saleh, kesalehan, fasik, murtad"
ἀνώτερος,lebih tinggi
ἀξίνη,"kapak, kapak-kapak"
ἀξίως,dengan layak
ἀξιόω,menganggap layak
ἀπάγχω,"menggantungkan, digantung, gantung, tirai"
ἀπάγω,membawa pergi
ἀπάντησις,perjumpaan
ἀπάρτι,mulai saat itu
ἀπάτη,"menipu, mendustakan, penipu, pendusta"
ἀπάτωρ,tanpa ayah
ἀπέκδυσις,penanggalan
ἀπέναντι,di hadapan
ἀπέραντος,tak terhingga
ἀπέρχομαι,pergi
ἀπέχω,"dimiliki, dimiliki, dimiliki, dimiliki"
ἀπαίδευτος,tak terdidik
ἀπαίρω,diangkat
ἀπαγγέλλω,"kabar, kabar-kabar, terkabar"
ἀπαιτέω,menuntut
ἀπαλλάσσω,"bebas, kebebasan, kemerdekaan"
ἀπαλλοτριόω,asing
ἀπαντάω,bertemu
ἀπαρασκεύαστος,tidak siap
ἀπαρνέομαι,menyangkal
ἀπαρτισμός,penyelesaian
ἀπαρχή,buah sulung
ἀπασπάζομαι,menyapa
ἀπατάω,"menipu, mendustakan, penipu, pendusta"
ἀπαύγασμα,cahaya
ἀπείθεια,ketidaktaatan
ἀπείραστος,tidak tergoda
ἀπειθέω,tidak taat
ἀπειθής,tidak taat
ἀπειλέω,mengancam
ἀπειλή,ancaman
ἀπεκδέχομαι,menantikan
ἀπεκδύομαι,menanggalkan
ἀπελαύνω,mengusir
ἀπελεγμός,celaan
ἀπελεύθερος,"bebas, kebebasan, kemerdekaan"
ἀπελπίζω,putus asa
ἀπερίτμητος,tak bersunat
ἀπερισπάστως,tanpa terganggu
ἀπεῖπον,menolak
ἀπιστέω,"tak beriman, kekafiran"
ἀπιστία,"percaya, percaya pada, keyakinan"
ἀποβάλλω,melepaskan
ἀποβαίνω,terjadi
ἀποβλέπω,memandang
ἀποβολή,"menolak, ditolak, penolakan"
ἀπογίνομαι,meninggalkan
ἀπογράφω,mendaftar
ἀποδέχομαι,"menerima, diterima, penerima"
ἀποδίδωμι,"upah, upahan, memberikan upah, pemberi upah"
ἀποδείκνυμι,menampilkan
ἀποδεκατεύω,"sepersepuluh, persepuluhan, berzakat, perpuluhan"
ἀποδεκατόω,"sepersepuluh, persepuluhan, berzakat, perpuluhan"
ἀποδημέω,pergi merantau
ἀποδιορίζω,memisahkan
ἀποδοκιμάζω,"menolak, ditolak, penolakan"
ἀποδοχή,penerimaan
ἀποθήκη,gudang
ἀποθησαυρίζω,mengumpulkan
ἀποθλίβω,berdesakan
ἀποθνῄσκω,"binasa, dibinasakan, kebinasaan, dapat binasa"
ἀποκάλυψις,pewahyuan
ἀποκαθιστάνω,memulihkan
ἀποκαλύπτω,menyatakan
ἀποκαραδοκία,penantian
ἀποκατάστασις,"memulihkan, restorasi"
ἀποκαταλλάσσω,"mendamaikan, didamaikan, rekonsiliasi"
ἀποκεφαλίζω,memenggal kepala
ἀποκλείω,menutup
ἀποκρίνομαι,menjawab
ἀποκρύπτω,menyembunyikan
ἀποκτείνω,membunuh
ἀποκυέω,melahirkan
ἀποκυλίω,menggulingkan
ἀποκόπτω,memotong
ἀπολαμβάνω,"menerima, diterima, penerima"
ἀπολείπω,meninggalkan
ἀπολογέομαι,membela diri
ἀπολογία,pembelaan
ἀπολούω,membersihkan
ἀπολύτρωσις,"menebus, penebusan, penebus"
ἀπολύω,melepaskan
ἀπομάσσω,menghapus
ἀπονέμω,memberikan
ἀπονίζω,cuci
ἀποπίπτω,jatuh
ἀποπλέω,berlayar pergi
ἀποπλανάω,"menipu, mendustakan, penipu, pendusta"
ἀποπνίγω,mencekik
ἀπορέω,bingung
ἀπορία,kebingungan
ἀπορίπτω,melempar
ἀπορφανίζω,meninggalkan yatim piatu
ἀποσκίασμα,bayang-bayang
ἀποσπάω,menarik
ἀποστάσιον,surat cerai
ἀποστέλλω,mengutus
ἀποστασία,kemurtadan
ἀποστεγάζω,membuka atap
ἀποστερέω,merampas
ἀποστολή,"rasul, kerasulan"
ἀποστοματίζω,mempertanyakan
ἀποστρέφω,berpaling
ἀποστυγέω,membenci
ἀποσυνάγωγος,dikeluarkan_sinagog
ἀποτάσσω,meninggalkan
ἀποτίθημι,melepaskan
ἀποτίνω,bayar
ἀποτελέω,menyempurnakan
ἀποτινάσσω,mengguncang
ἀποτολμάω,berani
ἀποτομία,kekerasaan
ἀποτρέπω,menghindari
ἀποτόμως,keras
ἀπουσία,ketidakhadiran
ἀποφέρω,membawa
ἀποφεύγω,menghindari
ἀποφθέγγομαι,berseru
ἀποφορτίζομαι,membongkar
ἀποχωρέω,pergi
ἀποχωρίζω,terpisah
ἀποψύχω,pingsan
ἀπροσωπολήμπτως,tak memihak
ἀπρόσιτος,tak terjangkau
ἀπρόσκοπος,tidak bercela
ἀπωθέω,"menolak, ditolak, penolakan"
ἀπό,dari
ἀπόβλητος,"menolak, ditolak, penolakan"
ἀπόδειξις,bukti
ἀπόδεκτος,berkenan
ἀπόδημος,pergi
ἀπόθεσις,pelepasan
ἀπόκειμαι,tersimpan
ἀπόκριμα,putusan
ἀπόκρισις,jawaban
ἀπόκρυφος,tersembunyi
ἀπόλαυσις,kenikmatan
ἀπόλλυμι,"binasa, dibinasakan, kebinasaan, dapat binasa"
ἀπόστολος,"rasul, kerasulan"
ἀπόχρησις,pemakaian
ἀπώλεια,"limbah, terbuang, menyia-nyiakan, tanah pembuangan"
ἀρά,kutuk
ἀρέσκω,menyenangkan
ἀρήν,"domba, Anak domba Allah"
ἀργέω,diam
ἀργυροκόπος,pengrajin perak
ἀργυροῦς,perak
ἀργός,menganggur
ἀργύριον,perak
ἀρεσκεία,kesenangan
ἀρεστός,berkenan
ἀρετή,kebajikan
ἀριθμέω,menghitung
ἀριθμός,bilangan
ἀριστερός,kiri
ἀρκέω,mencukupi
ἀρκετός,cukup
ἀρνέομαι,"menolak, ditolak, penolakan"
ἀρνίον,"domba, Anak domba Allah"
ἀροτριάω,"bajak, dibajak, pembajak tanah, mata bajak"
ἀρραβών,"ikrar, diikrarkan"
ἀρσενοκοίτης,pelaku homoseks
ἀρτέμων,layar depan
ἀρτιγέννητος,bayi baru lahir
ἀρτύω,membumbui
ἀρχάγγελος,"malaikat, penghulu malaikat"
ἀρχή,"aturan, peraturan-peraturan, menguasai, penguasa"
ἀρχαῖος,kuno
ἀρχηγός,"pangeran, putra mahkota, putri, putri"
ἀρχιερατικός,imam besar
ἀρχιερεύς,imam besar
ἀρχιποίμην,"gembala, menggembalakan, penggembalaan"
ἀρχισυνάγωγος,kepala sinagog
ἀρχιτέκτων,arsitek
ἀρχιτελώνης,"cukai, pajak, kena pajak, perpajakan"
ἀρχιτρίκλινος,pengawas meja
ἀσάλευτος,teguh
ἀσέβεια,"saleh, kesalehan, fasik, murtad"
ἀσέλγεια,kecabulan
ἀσεβέω,fasik
ἀσεβής,"saleh, kesalehan, fasik, murtad"
ἀσθένεια,kelemahan
ἀσθένημα,kelemahan
ἀσθενέω,lemah
ἀσθενής,lemah
ἀσιτία,puasa
ἀσκέω,berusaha
ἀσκός,"anggur, alat pemeras anggur, penekan anggur, kantung anggur"
ἀσμένως,dengan senang hati
ἀσπάζομαι,menyapa
ἀσπασμός,salam
ἀσσάριον,as
ἀστήρ,bintang
ἀστήρικτος,goyah
ἀστατέω,tidak menetap
ἀστεῖος,indah
ἀστοχέω,menyimpang
ἀστράπτω,bersinar
ἀστραπή,petir
ἀσφάλεια,keamanan
ἀσφαλής,pasti
ἀσφαλίζω,amankan
ἀσφαλῶς,pasti
ἀσχήμων,tidak sopan
ἀσχημονέω,bertingkah
ἀσχημοσύνη,"malu, memalukan, merasa malu, dipermalukan"
ἀσωτία,kemacetan
ἀσύμφωνος,tidak sesuai
ἀσύνετος,"orang bodoh, bodoh, kebodohan"
ἀσύνθετος,tidak setia
ἀσώτως,dengan boros
ἀτάκτως,tidak teratur
ἀτακτέω,menganggur
ἀτενίζω,memandang
ἀτιμάζω,"malu, memalukan, merasa malu, dipermalukan"
ἀτιμία,"menghina, hina"
ἀτμίς,uap
ἀφίημι,"mengampuni, pengampunan"
ἀφίστημι,pergi
ἀφαιρέω,mencopot
ἀφανής,tersembunyi
ἀφανίζω,"binasa, dibinasakan, kebinasaan, dapat binasa"
ἀφανισμός,hilang
ἀφεδρών,jamban
ἀφειδία,ketanpahitungan
ἀφελότης,kesederhanaan
ἀφθαρσία,ketidakfanaan
ἀφθορία,ketidakfanaan
ἀφικνέομαι,sampai
ἀφιλάγαθος,pembenci kebaikan
ἀφιλάργυρος,tidak tamak
ἀφομοιόω,menyerupai
ἀφοράω,memandang
ἀφορίζω,memisahkan
ἀφορμή,kesempatan
ἀφρίζω,berbusa
ἀφροσύνη,"orang bodoh, bodoh, kebodohan"
ἀφρός,busa
ἀφυπνόω,tertidur
ἀφυστερέω,merampas
ἀφόβως,tanpa takut
ἀχάριστος,tidak berterima kasih
ἀχειροποίητος,tidak dibuat tangan
ἀχλύς,kabut
ἀχρειόω,merusak
ἀχρεῖος,tidak berguna
ἀψευδής,tidak berdusta
ἀόρατος,tak terlihat
ἁγιάζω,"menyucikan, penyucian"
ἁγιασμός,"menyucikan, penyucian"
ἁγιωσύνη,"kudus, kekudusan, tak kudus, sakral"
ἁγιότης,"kudus, kekudusan, tak kudus, sakral"
ἁγνίζω,"suci, menyucikan, penyucian"
ἁγνεία,"suci, menyucikan, penyucian"
ἁγνισμός,"suci, menyucikan, penyucian"
ἁγνός,"suci, menyucikan, penyucian"
ἁγνότης,kesucian
ἁγνῶς,murni
ἁδρότης,kelimpahan
ἁλίζω,menggarami
ἁλιεύς,"penjala ikan, nelayan"
ἁλιεύω,menangkap ikan
ἁλληλουϊά,haleluya
ἁλυκός,asin
ἁμάρτημα,"dosa, penuh dosa, pendosa, berbuat berdosa"
ἁμαρτάνω,"dosa, penuh dosa, pendosa, berbuat berdosa"
ἁμαρτία,"dosa, penuh dosa, pendosa, berbuat berdosa"
ἁμαρτωλός,"dosa, penuh dosa, pendosa, berbuat berdosa"
ἁπαλός,lembut
ἁπλοῦς,jernih
ἁπλότης,kemurahan
ἁπλῶς,dengan sepenuh hati
ἁρμόζω,mempertunangkan
ἁρμός,sendi
ἁρπάζω,"merebut, direbut, penyitaan"
ἁρπαγή,perampokan
ἁρπαγμός,rebutan
ἁφή,sambungan
ἄβυσσος,"jurang, lubang tanpa dasar"
ἄγαμος,tidak menikah
ἄγγελος,"malaikat, penghulu malaikat"
ἄγγος,bejana
ἄγκιστρον,kail
ἄγκυρα,jangkar
ἄγναφος,belum seret
ἄγνοια,ketidaktahuan
ἄγνωστος,tidak dikenal
ἄγρα,tangkapan
ἄγριος,liar
ἄγω,membawa
ἄδηλος,tersembunyi
ἄδικος,"benar, adil, tidak benar, tidak benar"
ἄδολος,"suci, menyucikan, penyucian"
ἄζυμος,roti yang tidak khamir
ἄθεος,tanpa Tuhan
ἄθεσμος,"halal, halal, melanggar hukum, tidak halal"
ἄθλησις,"majelis, pertemuan, berkumpul, telah berkumpul"
ἄκακος,tak berdosa
ἄκανθα,"duri, onak duri, semak berduri"
ἄκαρπος,"buah, buah-buahan, berbuah, tidak berbuah"
ἄκρατος,murni
ἄκρον,ujung
ἄκων,tak sukarela
ἄλαλος,bisu
ἄλευρον,tepung
ἄλλος,lain
ἄλλως,sebaliknya
ἄλογος,tidak berakal
ἄλυπος,tanpa sedih
ἄλφα,Alfa
ἄμαχος,"damai, kedamaian, pembuat perdamaian"
ἄμεμπτος,tidak bercela
ἄμετρος,berlebihan
ἄμμος,pasir
ἄμπελος,"anggur, pokok anggur"
ἄμφοδον,jalan
ἄμωμον,tidak bercela
ἄμωμος,tidak bercela
ἄν,jika
ἄναλος,tanpa garam
ἄνεμος,angin
ἄνεσις,ketenangan
ἄνευ,tanpa
ἄνηθον,adas
ἄνθος,bunga
ἄνθραξ,arang
ἄνθρωπος,"Anak Manusia, anak manusia"
ἄνιπτος,tidak dicuci
ἄνοια,"orang bodoh, bodoh, kebodohan"
ἄνοιξις,pembukaan
ἄνομος,"halal, halal, melanggar hukum, tidak halal"
ἄντικρυς,berhadapan
ἄντλημα,ember
ἄνυδρος,tandus
ἄνω,atas
ἄνωθεν,
ἄξιος,layak
ἄπειμι (I),absen
ἄπειμι (II),pergi
ἄπειρος,buta huruf
ἄπιστος,"percaya, percaya pada, keyakinan"
ἄπταιστος,"tersandung, terantuk, terbentur, kesandung"
ἄρα,oleh karena itu
ἄραφος,tanpa jahitan
ἄργυρος,perak
ἄριστον,sarapan
ἄρκος,"beruang, beruang-beruang"
ἄροτρον,"bajak, dibajak, pembajak tanah, mata bajak"
ἄρρητος,tak terungkapkan
ἄρρωστος,sakit
ἄρσην,laki-laki
ἄρτι,sekarang
ἄρτιος,sempurna
ἄρτος,Roti
ἄρχω,memerintah
ἄρχων,"aturan, peraturan-peraturan, menguasai, penguasa"
ἄρωμα,rempah
ἄσβεστος,yang tak padam
ἄσημος,tak terkenal
ἄσιτος,berpuasa
ἄσοφος,bodoh
ἄσπιλος,tanpa noda
ἄσπονδος,tidak mau berdamai
ἄστοργος,tak berbelas kasih
ἄστρον,bintang
ἄτακτος,tidak tertib
ἄτεκνος,tanpa anak
ἄτερ,tanpa
ἄτιμος,hina
ἄτομος,sekejap
ἄτοπος,"salah, pelanggar, berbuat salah, menganiaya"
ἄφαντος,hilang
ἄφεσις,"mengampuni, pengampunan"
ἄφθαρτος,tidak fana
ἄφιξις,kepergian
ἄφνω,tiba-tiba
ἄφρων,"orang bodoh, bodoh, kebodohan"
ἄφωνος,bisu
ἄχρηστος,tidak berguna
ἄχρι,sampai
ἄχυρον,Sekam
ἄψινθος,apsintus
ἄψυχος,tak bernyawa
ἅγιος,
ἅλας,garam
ἅλλομαι,melompat
ἅλυσις,rantai
ἅλων,"mengirik, pengirikan"
ἅλωσις,"Tawanan, Para Tawanan, Menawan, Ditawan"
ἅμα,bersama
ἅπαξ,sekali
ἅπας,semua
ἅπτω,menyentuh
ἅρμα,"Kereta Perang, Kereta-kereta Perang, Kusir"
ἅρπαξ,pemilik serakah
ἆρα,oleh karena itu
ἆσσον,Ason
Ἀαρών,Harun
Ἀβαδδών,Abadon
Ἀβιά,Abia
Ἀβιαθάρ,Abyatar
Ἀβιληνή,Abilena
Ἀβιούδ,Abiud
Ἀβραάμ,"Abraham, Abram"
Ἀγρίππας,Agripa
Ἀδάμ,Adam
Ἀδδί,Addi
Ἀδρίας,Adriatik
Ἀδραμυττηνός,Adramitium
Ἀζώρ,Azor
Ἀθηναῖος,Atenai
Ἀθῆναι,Atena
Ἀκύλας,Akwila
Ἀλέξανδρος,Aleksander
Ἀλεξανδρεύς,Aleksandrian
Ἀλεξανδρῖνος,Aleksandrian
Ἀμιναδάβ,Aminadab
Ἀμπλιᾶτος,Ampliatus
Ἀμφίπολις,Amfipolis
Ἀμώς,Amos
Ἀνδρέας,Andreas
Ἀνδρόνικος,Andronikus
Ἀντιοχεύς,﻿ Antiokhia
Ἀντιπατρίς,Antipatris
Ἀντιπᾶς,Antipas
Ἀντιόχεια,﻿ Antiokhia
Ἀπελλῆς,Apeles
Ἀπολλωνία,Apolonia
Ἀπολλύων,Pemusnah
Ἀπολλῶς,Apollos
Ἀππίου Φόρον,Appius
Ἀπφία,Afia
Ἀράμ,Aram
Ἀρίσταρχος,Aristarkus
Ἀραβία,"Arabia, orang Arabian"
Ἀρεοπαγίτης,Areopagit
Ἀριμαθαία,Arimatea
Ἀριστόβουλος,Aristobulus
Ἀρνί,Aram
Ἀρτεμᾶς,Artemas
