lex,default
διαρρήγνυμι,"raru, bomo, raruli, kat, pasu"
διασαφέω,"elez, tufafanulie, tueleze, nifahamu, fasiri"
διασείω,"toza, msidhulumu, shek"
διασκορπίζω,tawanya  (panda mbegu)
διασπάω,"raru, bomo, raruli, kat, pasu"
διασπείρω,"tawany, tawanyi, nyunyi, kata, tapany"
διασπορά,"tawanyi, utawanyiko, ene, mlio, tweke"
διαστέλλω,amuru
διαστολή,faut
διαστρέφω,potosha
διασῴζω,okoa  / uniokoe
διατάσσω,agiza / kuwaagiza
διατίθημι,-pa /akanipa/nawapa
διαταγή,"amur, agiz, amri, agiza, amriw"
διαταράσσω,"fadhai, taab, kazi, dhar, sumbu"
διατελέω,"daim, zot, zote, dum, sadaka"
διατηρέω,"shik, lind, ishi, tunz, zangu"
διατρίβω,kaa / akakaa nao
διατροφή,"chakula, mkat, mikate, vyakula, mawindo"
διαυγάζω,"ng'a, anga, onekan, toke, angaz"
διαυγής,"ng'a, anga, onekan, toke, angaz"
διαφέρω,zidi /hamzizidi
διαφεύγω,"okok, oko, kimbi, pon, okole"
διαφημίζω,"enez, ene, alikaa"
διαφθείρω,haribu
διαφθορά,kuoza
διαφυλάσσω,"kwa, lind, malaika, maana, agizi"
διαχειρίζω,"wau, mwu, kumwua, uaw, kuwaua"
διαχλευάζω,tutakusikiliza
διαχωρίζω,"ingi, tok, let, kuj, fik"
διδάσκαλος,Mwalimu
διδάσκω,"fundisha, akafundisha"
διδακτικός,"fundish, wali, waalimu, mafunzo, elim"
διδακτός,"fundish, wali, waalimu, mafunzo, elim"
διδασκαλία,fundisha /wakifundisha/
διδαχή,mafundisho
διεγείρω,amka
διενθυμέομαι,"usihofu, hali"
διερμηνευτής,"fsir, fasir, fasiri, elez, wafasiri"
διερμηνεύω,elezea/akawaelezea
διερωτάω,ulizi
διετής,"wawili, mbili, miwili, mawili, viwili"
διετία,"wawili, mbili, miwili, mawili, viwili"
διηγέομαι,simulia / wakawasimulia
διηνεκής,"milele, zozito, idumuyo"
διθάλασσος,tikisw
δικαίωμα,wenye haki
δικαίως,"haki, kweli, mema, sawasawa, sheria"
δικαίωσις,"haki, hesabi, mwenye, ina, ujulikane"
δικαιοκρισία,"hukumu, haki, agiz, ilivyo, desturi"
δικαιοσύνη,"haki,"
δικαιόω,tetewa/hutetewa
δικαστής,"majaji, mwamuzi, muvy, ngeku, chonge"
διοδεύω,"end, akaenda, shuk, nend, tok"
διοπετής,"anguk, anguki, angush, pig, nao"
διορύσσω,"vunj, vunjik, pasu, vunja, meg"
διπλοῦς,"mbili, pach, maradufu, kunj, uongezwe"
διπλόω,"mbili, pach, maradufu, kunj, uongezwe"
δισμυριάς,maelfu
διστάζω,"nia, uliona"
δισχίλιοι,"wawili, mbili, miwili, mawili, viwili"
διχάζω,fiti
διχοστασία,farakan
διχοτομέω,"mbali, fany, kat, tili, teng"
διψάω,"kiu,"
διωγμός,mateso
διϊκνέομαι,lachoma
διϊσχυρίζομαι,"sisiti, manufaa, huwataharakisha"
διϋλίζω,chuj
διό,"basi,kwa hiyo,kutokana na hayo"
διόπερ,"basi, hiyo, ila, ili, kwa"
διόρθωμα,suluhish
διόρθωσις,suluhish
διότι,"kwa sababu, kwa vile"
διώκτης,"adha, udhi, loku, ameadhibiwa, asizuie"
διώκω,fuatiliwa/teswa/singiziwa
δογματίζω,"amri, chor, fimb, ya, uadu"
δοκέω,"dhani , tegemea msitegemee"
δοκίμιον,"jarib, jaribi, kubali, ribi, mambo"
δοκιμάζω,chunguza
δοκιμή,tabia njema
δοκιμασία,tabia njema
δοκός,kigogo
δολιόω,"uongo, hila, anga, dangany, danganya"
δολόω,"ikose, hatuenendi"
δοξάζω,tukuza
δουλαγωγέω,"mtumwa, watumwa, tumiki, watumishi, utumwa"
δουλεία,"mtumwa, watumwa, tumiki, watumishi, utumwa"
δουλεύω,hudumia
δουλόω,kuwatia utumwani
δοχή,"karamu, jinyo, wengineo"
δούλη,"watumishi, mtumishi, tumiki, mtumwa, utumishi"
δοῦλος (II),mtumwa (wa kiume)
δράκων,"joka,"
δράσσομαι,"shik, kamat, nas, mvue, mdog"
δρέπανον,mundu
δραχμή,"fung, mane, darkoni, fedha, mene"
δρόμος,mwendo
δυνάστης,"wakuu, kamand, mkuu, wal, tawal"
δυναμόω,"nguvu, jeshi, uwez, shik, hodari"
δυνατέω,"wez, awe, iwe, weza, awez"
δυνατός,wezekan   /vyote vinawezekana
δυσβάστακτος,"mizito, mwawatwika, hamwigusi"
δυσεντέριον,"babake, kuhara"
δυσερμήνευτος,"ufahamu, faham, akil, elew, busara"
δυσκόλως,"shid, wakaona"
δυσμή,"magharibi, kizu"
δυσνόητος,"ufahamu, faham, akil, elew, busara"
δυσφημέω,"singizi, habari, masingizio, ngizia, udak"
δυσφημία,"singizi, habari, masingizio, ngizia, udak"
δωδέκατος,"kumi, yahukum, ulikuwa"
δωδεκάφυλον,"kumi, yahukum, ulikuwa"
δωρέομαι,"wap, pew, wek, akampa, wati"
δωρεά,zawadi
δωρεάν,bure
δόγμα,"amri, chor, fimb, ya, uadu"
δόκιμος,kubalik/hukubalika
δόλιος,"uongo, hila, anga, dangany, danganya"
δόλος,saliti
δόμα,"karama, zawadi, paw, sadaka, kuto"
δόξα,"fahari, utukufu (only for the devine"
δόσις,"karama, zawadi, paw, sadaka, kuto"
δότης,njuf
δύναμαι,"weza , aweza"
δύναμις,"malaka,uwezo, miujiza,nguvu"
δύνω,"choo, sichw, kich, kuchwa, uliy"
δύο,"wawili, mbili,"
δύσις,"magharibi, kizu"
δύσκολος,"shid, wakaona"
δώδεκα,kumi na miwili
δώρημα,"huru, uhur, paw, bure, muungwana"
δῆλος,"dhahiri, usem, utoe, alivitiisha"
δῆμος,"watu, mataifa, taifa, waende, kabila"
δῶμα,paa
δῶρον,zawadi
εἰ,"kama, ikiwa, ukiwa"
εἰ δὲ μή,licha ya hivyo
εἰδέα,"onekan, uso, maon, mfano, sura"
εἰδωλεῖον,ale
εἰδωλολάτρης,"wapagani, mpagani"
εἰδωλολατρία,"sanamu, nyag, chon, kitu, zozitumiki"
εἰδωλόθυτος,tolewa sadaka vilivyotolewa sadaka
εἰκοσιτρεῖς,ishirini
εἰκών,"mfano, picha"
εἰκῇ,"bure,"
εἰλικρίνεια,"rim, unyofu, weup, mweupe, chachi"
εἰλικρινής,"safi, taka, usaf, chaguli, kat"
εἰμί,"ilikuwa , alikuwa na"
εἰρήνη,", salama,"
εἰρηνεύω,"amani, salama, jamb, salim, habari"
εἰρηνικός,"amani, salama, jamb, salim, habari"
εἰρηνοποιέω,"amani, salama, jamb, salim, habari"
εἰρηνοποιός,"amani, salama, jamb, salim, habari"
εἰς,kwa
εἰσάγω,"pelekwa, ingizwa"
εἰσέρχομαι,"ingia, akaingia"
εἰσακούω,"sikiliz, siki, lize, tegeni, ee"
εἰσδέχομαι,"poke, karibish, kubal, twaa, waka"
εἰσκαλέομαι,"wawe, alik"
εἰσπηδάω,ruki
εἰσπορεύομαι,ingia  / kinachoingia
εἰστρέχω,"mbio, walinzi, tarish, kimbili, upes"
εἰσφέρω,"peleka, ingiza /usituingize /usitupeleke"
εἴδωλον,"sanamu,"
εἴκοσι,ishirini
εἴκω,ikae
εἴπερ,"hakika,kwa kweli, kwa jinsi"
εἴσειμι,"ingi, ingia, wing, ingieni, uingie"
εἴσοδος,"ingi, ingia, wing, ingieni, uingie"
εἴτε,"kama, ikiwa,"
εἴωθα,"desturi, zoe"
εἶδος,"onekan, uso, maon, mfano, sura"
εἶπον,"sema, ambia"
εἶτα,"ndipo, basi"
εἷς,"mmoja, moja, kimoja, mojawapo"
εὐάρεστος,"-ema / mema, wema, vema, njem, jema"
εὐαγγέλιον,"injili, habari njema"
εὐαγγελίζω,"injili,hubiriwa habari njema"
εὐαγγελιστής,"timiza, alitoa"
εὐαρέστως,"kubal, kubali, shitak, pendez, kibali"
εὐαρεστέω,"sasa, fadhal, kusih, omb, basi"
εὐγενής,"wakuu, wenye, mkuu, waungwana, muungwana"
εὐδία,hali
εὐδοκέω,furahia/ ninayemfurahia
εὐδοκία,pendeza /imekupendeza
εὐεργέτης,wenye
εὐεργεσία,"mema, wema, vema, njem, jema"
εὐεργετέω,"mema, wema, vema, njem, jema"
εὐθέως,"papo hapo, haraka haraka"
εὐθυδρομέω,"safir, abir, bahari, pwan, twek"
εὐθυμέω,"lizw, leta, arehemu, nisione, uach"
εὐθύμως,"lizw, leta, arehemu, nisione, uach"
εὐθύνω,"aliaye, nyok, awe, unyofu, ele"
εὐθύς,nyosha / atakayezinyosha
εὐθύτης,"haki, kweli, mema, sawasawa, sheria"
εὐκαίρως,"mema, wema, vema, njem, jema"
εὐκαιρέω,"nafasi, kisa, tumikianeni, tupewe, cheo"
εὐκαιρία,"nafasi, kisa, tumikianeni, tupewe, cheo"
εὐλάβεια,mcha
εὐλαβέομαι,und
εὐλαβής,"watauwa, mcha, waniabudu, mch, mtauwa"
εὐλογέω,bariki /akabariki
εὐλογία,baraka
εὐλογητός,barikiwa aliyebarikiwa
εὐμετάδοτος,waamuru
εὐνοέω,"pata, uwap"
εὐνουχίζω,"towash, ofis, amiz, mamiz, kamand"
εὐνοῦχος,towashi
εὐοδόω,"fanikiwa, nije, awek"
εὐπειθής,hain
εὐπερίστατος,"ituzingayo, tupige"
εὐποιΐα,ndiz
εὐπορέω,azim
εὐπορία,"fanikiw, faniki, sita, stareh, raha"
εὐπρέπεια,"uzur, mzur, utukufu, fahari, tuku"
εὐπροσωπέω,washuruti
εὐπρόσδεκτος,"kubal, kubali, shitak, pendez, kibali"
εὐρύχωρος,"mpan, peny, pana, majivuno, panapo"
εὐσέβεια,wema
εὐσεβέω,"utauwa, watauwa, mwenye, wach, mtauwa"
εὐσεβής,"utauwa, watauwa, mwenye, wach, mtauwa"
εὐσεβῶς,"utauwa, watauwa, mwenye, wach, mtauwa"
εὐσχήμων,"mstahiki, wem, kukipa, wawaudhi"
εὐσχημοσύνη,vip
εὐσχημόνως,"haifai, adab, tupa, ambata, pendeza"
εὐτραπελία,kuwepo
εὐτόνως,shind
εὐφημία,"injili, habari, njem, hubiri, hubir"
εὐφορέω,"uzaz, zaen, kuza, uwe, matunda"
εὐφραίνω,sherekeha
εὐφροσύνη,"furaha, shangwe, furah, furahi"
εὐχάριστος,iamu
εὐχή,"dhir, nitaziondoa, zitimili, koti"
εὐχαριστέω,"shukuru, akashukuru"
εὐχαριστία,"shukrani,"
εὐψυχέω,"furah, furaha, anga, furahi, nifarijiwe"
εὐωδία,"harufu, nuka, nus, hawanusi, dini"
εὐώνυμος,kushoto
εὑρίσκω,"onekana, gundulika"
εὔθετος,"haifai, adab, tupa, ambata, pendeza"
εὔθυμος,"lizw, leta, arehemu, nisione, uach"
εὔκαιρος,"nafasi, kisa, tumikianeni, tupewe, cheo"
εὔκοπος,"rahisi,/rahisi zaidi"
εὔνοια,nia
εὔσημος,julikana
εὔσπλαγχνος,"rehema, huruma, rehem, huru, unirehemu"
εὔφημος,fakari
εὔχομαι,omba
εὔχρηστος,"saidi, msaada, msaidizi, faid, saidia"
εὖ,"mema, wema, vema, njem, jema"
εὖγε,"mema, wema, vema, njem, jema"
ζάω,"ishi,  haishi"
ζέω,"juhudi, alijua"
ζήτημα,"uliz, swal, uliza, hoja, onaj"
ζήτησις,majadiliano
ζεστός,"moto, joto, akiota, hu, chakula"
ζευκτηρία,"kamb, kikoto"
ζεῦγος,"nira, kongwa, miti, usogezwe, mizani"
ζηλεύω,onea wivu/ wakamonea wivu
ζηλωτής,"Mzeloti, Wazeloti"
ζηλόω,onea wivu/ wakamonea wivu
ζημία,hasara
ζημιόω,poteza
ζητέω,"tafuta, atamtafuta"
ζιζάνιον,magugu
ζυγός,"nira,"
ζυμόω,"chachu, chach, isitiwe, mtoazo, usimle"
ζωή,"uzima,uhai"
ζωγρέω,"mateka, twa, uhamisho, hamish, wafungwa"
ζωννύω,"amevaa, yeva, vazi, ulikuwa, kava"
ζόφος,"giza, gizani, pofu, mweusi, weus"
ζύμη,"chachu, hamira"
ζώνη,mkanda mikanda
ζῆλος,"wivu,"
ζῳογονέω,"uzim, maisha, uhai, ish, hai"
ζῳοποιέω,fufua
ζῷον,"wanyama,"
θάλασσα,bahari
θάλπω,"amin, amini, sadik, imar, wake, tunz, kitu, mambo, lele, hujali"
θάμβος,"shanga, anga, zimi, staajab, staajabi"
θάνατος,mauti
θάπτω,zika
θάρσος,"mitatu, acha, apio, mungu, siki"
θέατρον,"michezo, mash"
θέλημα,mapenzi
θέλησις,"mwenyewe, pend, ajab, mtakatifu, nguvu"
θέλω,"taka, penda, hakutaka, haku penda, asingetaka, asingependa"
θέρμη,"joto, jua, kali, siag, poondole"
θέρος,"joto, wakati, mavuno, chumeni"
θήκη,"alan, chonip"
θήρα,"mteg, teg, zisizo"
θαμβέω,"shanga, shtu, staajab, lisha, staajabu"
θανάσιμος,"maut, wafu, kufa, kuf, kifo"
θανατηφόρος,"maut, wafu, kufa, kuf, kifo"
θανατόω,"kuuwawa, wauwawe"
θαρρέω,"ujasiri,"
θαρσέω,kuwa na moya/uwe na moyo
θαυμάζω,"staajabu,shangaa/akashangaa"
θαυμάσιος,"staajab, ajab, staajabi, yastaajabi, istaajabi"
θαυμαστός,ajabu
θαῦμα,"staajab, ajab, staajabi, yastaajabi, istaajabi"
θεά,"mungu, miungu, bwana, wake, wao"
θεάομαι,onekana mbele yao/tazamwa nao
θεατρίζω,"aibu, haya, fedheha, aibish, hayar"
θειότης,"uungu, unakaa"
θειώδης,"johari, vyowao"
θεμέλιος,"msingi, misingi,"
θεμελιόω,"msingi, misingi, maka, wek, kuitia"
θεοδίδακτος,hamn
θεομάχος,mwez
θεοσέβεια,"wa, bali, mungu, matendo, kwa"
θεοσεβής,"mungu, miungu, bwana, wake, wao"
θεοστυγής,"mungu, miungu, bwana, wake, wao"
θεράπων,"tumiki, kuhan, hudumi, hudum, ibad"
θερίζω,vuna / hawavuni
θεραπεία,"watumishi, mtumishi, tumiki, mtumwa, utumishi"
θεραπεύω,"ponya,ponyesha"
θερισμός,"mavuno,"
θεριστής,"vun, vuna, wavuna, vitu, sany"
θερμαίνω,"moto, /akiota moto"
θεωρέω,tazama wakatazama
θεωρία,"uonaye, huliwa, onay, umti"
θεόπνευστος,"mungu, miungu, bwana, wake, wao"
θεός,"Mungu, Mungu nasi,"
θεότης,"uungu, unakaa"
θεῖον,salfa
θεῖος,"uungu, unakaa"
θηλάζω,"onya, nyonye, nyony, onyesha, mlez"
θηρίον,wanyama pori
θηρεύω,"wind, windi, tuvizi, awinde, uniwindie"
θηριομαχέω,"vita, juhudi, rung, kufanya, tishw"
θησαυρίζω,akiba
θησαυρός,"hazina,"
θιγγάνω,"gus, gusa, fiki, pig, fik"
θλίβω,"kutesa , banana /njia inabanana"
θλῖψις,mateso
θνητός,mwili utakaokufa
θνῄσκω,kufa  / wameshakufa
θορυβάζω,"mkutano, kuta, jami, wing, watu"
θορυβέω,"mkutano, kuta, jami, wing, watu"
θρέμμα,"wanyama, ng'ombe, mali, mifugo, kund"
θρίξ,nywele
θραύω,"pond, vunj, vunjik, onew, mez"
θρηνέω,"ombole, yatalia, vifu, mtalia, wavuao"
θρησκεία,"dini, nyenyeke"
θρησκός,"dini, nyenyeke"
θριαμβεύω,ushindi
θροέω,"tishw, shtushw, tetesi"
θρόμβος,"dondo, ton, yadondoza, dondoz, manyunyu"
θρόνος,kiti cha enzi cha
θυγάτηρ,binti yangu
θυγάτριον,"binti, kike, vyake, bibi, miji"
θυμίαμα,"uvumba, udi"
θυμιάω,"ungu, kovu, pakawa, kufura"
θυμιατήριον,"uvumba, fukizi, fukizo, nuka, chetezo"
θυμομαχέω,"ugomvi, hayana, husuda, iote, haimpasi"
θυμός,"pata ghadhabu/wakashikwa na hasira, wakakazirika"
θυμόω,"hasira, ghadhabu, fudifud, puan, pua"
θυρίς,"dirish, dirishan, taa, ilikuwa"
θυρεός,zim
θυρωρός,"lango, lang, langon, bawab, ila"
θυσία,dhabihu
θυσιαστήριον,"madhabahuni,"
θόρυβος,matata
θύελλα,"tufani, dhoruba, atok, wakijilaza, ukanifariji"
θύρα,mlango milango
θύω,chinjwa
θύϊνος,uudi
θώραξ,"kifuko, diri, fuan, utep, utie"
θῆλυς,"mwanamke, kike, mke, wanawake, jike"
κάθημαι,"kaa, waliokaa"
κάκωσις,"onew, one, dhulum, waon, wone"
κάλαμος,kalamu
κάλυμμα,"utaj, barakoa, leso, wakaninyang'anya, yao"
κάμηλος,ngamia
κάμινος,tanuri
κάμνω,"hai, mgonjwa, ugu, wagonjwa, zimi"
κάμπτω,"inam, nyosh, pigi, wamechimba, pinda"
κάρφος,kibanzi
κάτω,chini yake
κέλευσμα,"amur, agiz, amri, agiza, amriw"
κέντρον,"uchungu, mateke, miib"
κέραμος,"udongo, tope, top, kifinyan, tofal"
κέρας,pembe
κέρδος,"faid, faidi, pat, yafa, vitu"
κέρμα,"fung, mane, darkoni, fedha, mene"
κήρυγμα,mahubiri
κίνδυνος,"hatari,"
κίνησις,"yachemke, tuhami, ng'ole, hami, karib"
κίχρημι,"kopesh, kopesha, kop, la, mda"
καί,na kwa
καίπερ,"ingawa, kutwaa, hakuona, anay"
καίτοι,"ufuoni, huutia, awajua, kuwam"
καίτοιγε,"ufuoni, huutia, awajua, kuwam"
καίω,washa / hawawashi
καθά,"kama, vile, kadiri, hapo, alipokuwa"
καθάπερ,"kama,"
καθάπτω,"utiaye, niti, sanyi, ambata, kuchoche"
καθέδρα,"maka, kuka, mahali, kuketi, viti"
καθέζομαι,kaa/nilikuwa nimekaa
καθήκω,"haifai, adab, tupa, ambata, pendeza"
καθίζω,alipoketi
καθίημι,"chini, shush, ingi, mnyenyekevu, duni"
καθίστημι,weka /aliyemweka
καθαίρεσις,"ukiwa, uharibifu, anga, chukiz, ajab"
καθαίρω,"miundu, pele, loza"
καθαιρέω,toa / kumtoa
καθαρίζω,takasa
καθαρισμός,utakaso
καθαρός,"safi,"
καθαρότης,"safi, taka, safish, usaf, tohara"
καθεξῆς,"baada, ratib"
καθεύδω,lala /amelala/alikuwa akilala
καθεῖς,"kutoka,inatokana na,kutokana na,"
καθηγητής,"fundish, wali, waalimu, mafunzo, elim"
καθημερινός,riziki
καθοπλίζω,"ila, diri, mavazi, dari, vya"
καθοράω,"tambu, fahami"
καθό,"asivyo, shirik"
καθόλου,"wasiseme, ene, fanya, usiape, shitaki"
καθότι,"kama,"
καθώς,"vivyo hivyo, alivyowaelekeza"
καινός,"mpya, / -pya"
καινότης,"mpya, jipy, jan, mapy, vipy"
καιρός,"wakati husika, wakati stahiki"
κακία,matatizo
κακοήθεια,sengeny
κακολογέω,"laan, laani, amtukanaye, apiz, zilaa"
κακοπάθεια,"mateso, tesw, huzuni, tes, maumivu"
κακοπαθέω,"huzuni, ili, chukulia, vumili, stahimil"
κακοποιέω,"mabaya, uovu, mbay, mwov, waov"
κακοποιός,"mabaya, uovu, mbay, mwov, waov"
κακουχέω,"maumivu, mateso, tuimbieni, mlivyo, aumapo"
κακοῦργος,"wahalifu, maov, lolio, tesw, ngeku"
κακός,waovu
κακόω,teswa/watateswa
κακῶς,waovu
καλάμη,"jan, kav, chakula, dhahiri, nafaka"
καλέω,"ita, utamwita"
καλλιέλαιος,"mizeituni, mzeituni, mafuta, zeituni"
καλοδιδάσκαλος,"fundish, wali, waalimu, mafunzo, elim"
καλοποιέω,"mema, wema, vema, njem, jema"
καλός,"zuri,-ema, stahiki"
καλύπτω,"funika , funikwa"
καλῶς,thamani
καμμύω,"kand, zao, vile, zui, zib"
κανών,"wakuu, kamand, mkuu, wal, tawal"
καπηλεύω,chuuza
καπνός,"moshi, mvuke"
καρδία,"moyo, moyoni, rohoni"
καρδιογνώστης,"ujuaye, ajuaye"
καρποφορέω,zaa / huzaa
καρποφόρος,pen
καρπός,"matunda, mazao"
καρτερέω,"huzuni, ili, chukulia, vumili, stahimil"
κατά,"kutoka,inatokana na,kutokana na,"
κατάβασις,"terem, koshuki, ukoo, sikizi, shebarimu"
κατάγνυμι,"vunj, vunjik, pasu, vunja, meg"
κατάγω,leta
κατάδηλος,"thibiti, imar, ishara, dhahiri, onesh"
κατάθεμα,"laan, laani, amtukanaye, apiz, zilaa"
κατάκειμαι,lala
κατάκριμα,"hukum, adhabu, hukumi, hati, tuhukum"
κατάκρισις,"hukum, adhabu, hukumi, hati, tuhukum"
κατάλαλος,"singizi, habari, masingizio, ngizia, udak"
κατάλοιπος,"sali, bak, wengine, baki, mabaki"
κατάλυμα,"kiko, niil"
κατάνυξις,wasione
κατάπαυσις,kupumzika
κατάρα,laani
κατάρτισις,"kamili, kamil, timi, ilif, wazima"
κατάσκοπος,"pelele, wapelelezi, singizi, waipeleleze, ipelele"
κατάστημα,ngizia
κατάσχεσις,"milik, milk, ana, mwenye, fukuz"
