lex,default
διαχειρίζω,"Eu coloco minhas mãos, eu matei, eu mato"
διαχλευάζω,"Eu zombei, eu zozo"
διαχωρίζω,"Eu me separo de, eu parte de"
διδάσκαλος,"professor, mestre"
διδάσκω,eu ensino
διδακτικός,"capaz de ensinar, apto a ensinar"
διδακτός,"ensinado, instruído"
διδασκαλία,"instrução, ensino"
διδαχή,"ensino, doutrina"
διεγείρω,"Eu acordo de sono, eu desperto"
διενθυμέομαι,"Eu medito, eu reflito sobre"
διερμηνευτής,intérprete
διερμηνεύω,"Eu traduzi, interpreto, explico"
διερωτάω,"Eu passo através, eu espalhando um relatório"
διετής,dois anos de idade
διετία,dois anos
διηγέομαι,"Eu me relaciono na íntegra, eu descrevo"
διηνεκής,"contínuo, continuamente"
διθάλασσος,entre dois mares
δικαίωμα,justiça
δικαίως,"justamente, justamente"
δικαίωσις,"absolvição, justificativa"
δικαιοκρισία,apenas julgamento
δικαιοσύνη,justiça
δικαιόω,"eu justifico, eu torno justo, eu defendo a causa de"
δικαστής,juiz
διοδεύω,"Eu viajo, eu vou"
διοπετής,caído do céu
διορύσσω,"Eu escavei, eu entro"
διπλοῦς,"duplo, duas vezes"
διπλόω,"Eu escavei, eu entro"
δισμυριάς,"miríade, dez mil"
διστάζω,"Eu Waver, duvido"
δισχίλιοι,dois mil
διχάζω,"Eu defini em variância, faço para ser hostil"
διχοστασία,"Divisão, Dissensão"
διχοτομέω,"Eu cortei em dois, cuso severamente"
διψάω,"eu tenho sede, eu desejo sinceramente"
διωγμός,perseguição
διϊκνέομαι,"Eu passo, eu penso"
διϊσχυρίζομαι,"Eu me separo, separo, coloquei alguma distância entre"
διϋλίζω,"Eu tiro, coloquei uma peneira"
διό,"portanto, por isso"
διόπερ,portanto
διόρθωμα,"melhoria, reforma"
διόρθωσις,"melhoria, reforma"
διότι,"por conta disso, porque, para"
διώκτης,perseguidor
διώκω,"eu sigo, eu persigo"
δογματίζω,"Eu sujeito a regulamentos, decreto"
δοκέω,"eu penso, eu considero, parece-me"
δοκίμιον,"teste, julgamento, o que é genuíno"
δοκιμάζω,"eu texto, eu provo, eu examino"
δοκιμή,"julgamento, prova; tentou, caráter aprovado"
δοκιμασία,"julgamento, prova; tentou, caráter aprovado"
δοκός,feixe
δολιόω,"Eu ajo enganosamente, enganei"
δολόω,"Eu adulterar, eu corrox"
δοξάζω,"eu glorifico, eu honro"
δουλαγωγέω,"Eu glorifico, eu honro, eu doer a glória"
δουλεία,"Escravidão, Bondage"
δουλεύω,"eu sou escravo, eu estou sujeito a, eu obedeço"
δουλόω,"Eu sou escravo, estou sujeito, eu obedecer"
δοχή,"recepção, festa"
δούλη,"Escravo feminino, ligações-empregada"
δοῦλος (II),"escravo, servo"
δράκων,"dragão, serpente grande, grande serpente"
δράσσομαι,"Eu tomo firme, eu compreendo"
δρέπανον,foice
δραχμή,dracma
δρόμος,"Correndo, Curso, Carreira"
δυνάστης,"governante, potentado"
δυναμόω,"Eu capacite, eu preencho com poder"
δυνατέω,"Eu sou poderoso, eu gosto"
δυνατός,"poderoso, capaz, possível"
δυσβάστακτος,difícil de transportar
δυσεντέριον,disenteria
δυσερμήνευτος,difícil de interpretar
δυσκόλως,"com dificuldade, dificilmente"
δυσμή,"Configuração do sol, oeste"
δυσνόητος,dificíl de entender
δυσφημέω,"Relatório do mal, difamação"
δυσφημία,"Relatório do mal, difamação"
δωδέκατος,décimo segundo
δωδεκάφυλον,Doze tribos de Israel
δωρέομαι,"Eu dou, conceito, eu doar"
δωρεά,"dom, presente, dádiva"
δωρεάν,"Como um presente gratuito, sem pagamento, livremente"
δόγμα,"Decreto, Edicto, Ordenação"
δόκιμος,"aprovado, aceitável"
δόλιος,"traiçoeiro, enganoso"
δόλος,"engano, traição"
δόμα,Presente
δόξα,"glória, honra, renome, esplendor"
δόσις,"dando, presente"
δότης,dá
δύναμαι,"eu posso, eu sou capaz"
δύναμις,"poder, força, vigor, capacidade"
δύνω,"Eu afundo, coloco"
δύο,dois
δύσις,"Configuração do sol, oeste"
δύσκολος,difícil
δώδεκα,doze
δώρημα,"Presente, Recompensa"
δῆλος,"claro, manifesto, evidente"
δῆμος,"pessoas, multidão, racha"
δῶμα,topo da casa
δῶρον,"presente, dádiva"
εἰ,se
εἰ δὲ μή,"Mas se não, mais, caso contrário"
εἰδέα,"forma, aparência externa"
εἰδωλεῖον,Templo para imagem
εἰδωλολάτρης,Adorador de imagem
εἰδωλολατρία,adoração ou serviço de imagem
εἰδωλόθυτος,sacrificado a uma imagem
εἰκοσιτρεῖς,vinte e três
εἰκών,"imagem, semelhança, busto"
εἰκῇ,"sem propósito, em vão"
εἰλικρίνεια,"clareza, sinceridade, pureza"
εἰλικρινής,"puro, incontaminado, sincero"
εἰμί,"eu sou, eu existo"
εἰρήνη,paz
εἰρηνεύω,"Eu sou pacífica, mantenho a paz, estou em paz"
εἰρηνικός,"pacificável, disposto a paz"
εἰρηνοποιέω,"Eu faço a paz, eu reconcilio"
εἰρηνοποιός,"Pacífico, amando a paz, um fabricante de paz"
εἰς,"para, em direção a, para dentro, em, entre, até que, para"
εἰσάγω,eu trago
εἰσέρχομαι,eu entro
εἰσακούω,"Eu ouço, eu ouço"
εἰσδέχομαι,"Eu ouço, eu ouço"
εἰσκαλέομαι,"Eu chamo, eu convido"
εἰσπηδάω,"Eu pulo, me apresse"
εἰσπορεύομαι,"eu viajo para, eu entro"
εἰστρέχω,"Eu viajo para entrar, eu entro"
εἰσφέρω,"Eu líno, eu trago"
εἴδωλον,"ídolo, falso deus, deus falso"
εἴκοσι,vinte e três
εἴκω,"Eu dou lugar, eu croio"
εἴπερ,"Se, de fato, se assim for"
εἴσειμι,"Eu entro, eu entro"
εἴσοδος,"Entrada, Entrada, Entrada"
εἴτε,"se, ou, quer"
εἴωθα,"Estou acostumado, eu costumo, o que era habitual"
εἶδος,"forma visível, forma, aparência, tipo"
εἶπον,"eu digo, eu falo"
εἶτα,"então, depois disso, ao lado"
εἷς,"um, uma"
εὐάρεστος,"aceitável, bem agradável"
εὐαγγέλιον,"evangelho, boa notícia, boas notícias,"
εὐαγγελίζω,"eu evangelizo, eu trago boas notícias, eu prego boas notícias"
εὐαγγελιστής,"Evangelista, portador de boas notícias"
εὐαρέστως,aceitavelmente
εὐαρεστέω,"Eu trago boas notícias, prego boas notícias"
εὐγενής,"de nascimento nobre, nobre"
εὐδία,bom tempo
εὐδοκέω,"eu quero, eu folgo, eu desejo, eu resolvo, eu me agrado"
εὐδοκία,"boa vontade, favor"
εὐεργέτης,benfeitor
εὐεργεσία,"boa ação, serviço gentil"
εὐεργετέω,"Eu faço boas ações, eu me beneficio"
εὐθέως,"imediatamente, em breve, logo"
εὐθυδρομέω,"Eu faço boas ações, eu me beneficio"
εὐθυμέω,"Eu faço boas ações, eu me beneficio"
εὐθύμως,"alegre, tendo boa coragem"
εὐθύνω,"Eu faço direto, eu guia, eu dirijo"
εὐθύς,"em linha reta, imediatamente"
εὐθύτης,"retidão, retidão"
εὐκαίρως,"Na temporada, convenientemente"
εὐκαιρέω,"Eu tenho uma boa oportunidade, tenho lazer"
εὐκαιρία,"tempo conveniente, oportunidade"
εὐλάβεια,"reverência, piedade"
εὐλαβέομαι,"Eu temo, estou ansioso"
εὐλαβής,"cauteloso, piedoso"
εὐλογέω,"eu temo, eu estou ansioso"
εὐλογία,"adulação, louvor, bênção"
εὐλογητός,"Digno de louvor, abençoado"
εὐμετάδοτος,"Compartilhamento de bom grado, pronto para transmitir"
εὐνοέω,"Eu temo, estou ansioso"
εὐνουχίζω,"Eu emasculo, eu castrar"
εὐνοῦχος,"Eunuco, guardião da cama-câmara"
εὐοδόω,"Eu causa prosperar, eu tenho uma jornada feliz"
εὐπειθής,compatível
εὐπερίστατος,facilmente cercando
εὐποιΐα,fazendo de bom
εὐπορέω,"Eu tenho meios, eu sou próspero"
εὐπορία,"riqueza, ganho"
εὐπρέπεια,"beleza, graciosa"
εὐπροσωπέω,"Eu tenho meios, eu sou próspero"
εὐπρόσδεκτος,"bem recebido, aceitável"
εὐρύχωρος,"Amplo, espaçoso"
εὐσέβεια,piedade
εὐσεβέω,"Eu sou obediento, eu piedoso"
εὐσεβής,"piedoso, temente a Deus"
εὐσεβῶς,"piedoso, religiosamente"
εὐσχήμων,"Em dia, honrosa"
εὐσχημοσύνη,"Decorum, Torne-se"
εὐσχημόνως,"torna-se, decorentemente"
εὐτραπελία,"Low Jesting, Ribáldica"
εὐτόνως,"veementemente, poderosamente"
εὐφημία,"elogio, bom relatório"
εὐφορέω,"Eu suporto bem, trago uma boa colheita"
εὐφραίνω,"eu torço, eu me alegro"
εὐφροσύνη,"alegria, alegria"
εὐχάριστος,"Grato, grato"
εὐχή,"Oração, prometeu"
εὐχαριστέω,"eu agradeço, eu dou graças"
εὐχαριστία,gratidão
εὐψυχέω,"Eu rezo, desejo"
εὐωδία,cheiro doce
εὐώνυμος,"No lado esquerdo, saiu"
εὑρίσκω,"eu procuro, eu acho, eu encontro"
εὔθετος,"adequado, ajuste, útil"
εὔθυμος,"alegre, tendo boa coragem"
εὔκαιρος,"oportuno, adequado"
εὔκοπος,mais fácil
εὔνοια,boa vontade
εὔσημος,"com significado claro, inteligível"
εὔσπλαγχνος,"carinhoso, misericordioso"
εὔφημος,"Bem reportado, falado em um espírito gentil"
εὔχομαι,"Eu rezo, desejo"
εὔχρηστος,"útil, serviceable"
εὖ,"bem, bem feito"
εὖγε,"bem, bem feito"
ζάω,eu vivo
ζέω,"Eu tenho, eu tenho, possuo"
ζήτημα,"Pergunta, disputa"
ζήτησις,"pergunta, debate, controvérsia"
ζεστός,fervendo
ζευκτηρία,"banda, fixação"
ζεῦγος,"jugo, equipe, par"
ζηλεύω,"eu zelo, eu estou com ciúmes, eu anseio"
ζηλωτής,fanático
ζηλόω,"eu zelo, eu estou com ciúmes, eu anseio"
ζημία,"Danos, Perda"
ζημιόω,"Eu infligir perda, eu puno"
ζητέω,"eu procuro, eu busco, eu examino, eu indago"
ζιζάνιον,"Trigo espúrio, Darnel"
ζυγός,"jugo, fardo pesado, par de escamas"
ζυμόω,"Eu fermento, eu fermento"
ζωή,vida
ζωγρέω,"Eu fermento, eu fermento"
ζωννύω,"Eu fermento, eu fermento"
ζόφος,"Escuridão, Murkiness"
ζύμη,fermento
ζώνη,"cinto, cinto, bolsa"
ζῆλος,"ânsia, zelo, rivalidade"
ζῳογονέω,"Eu fermento, eu fermento"
ζῳοποιέω,eu fermento
ζῷον,animal
θάλασσα,"mar, lago"
θάλπω,"Eu aprecio, nutre"
θάμβος,espanto
θάνατος,morte
θάπτω,"eu matei, eu subjuguei"
θάρσος,coragem
θέατρον,"teatro, espetáculo"
θέλημα,"vontade, desejo"
θέλησις,"disposto, Will"
θέλω,"eu quero, eu desejo"
θέρμη,calor
θέρος,verão
θήκη,"bainha, bainha, receptáculo"
θήρα,"Caça, aprisionando"
θαμβέω,"Eu aprecio, nutre"
θανάσιμος,"mortal, mortal"
θανατηφόρος,"trazendo morte, mortal"
θανατόω,"eu matei, eu subjuguei"
θαρρέω,"Eu sou corajoso, eu de bom ânimo"
θαρσέω,"Eu sou corajoso, eu de bom ânimo"
θαυμάζω,"eu admiro, eu me maravilho, eu me pergunto"
θαυμάσιος,Maravilhoso
θαυμαστός,"maravilhoso, maravilhoso"
θαῦμα,"Marvel, maravilha"
θεά,deusa
θεάομαι,"eu vejo, eu contemplo, eu visito"
θεατρίζω,"Eu vejo, eis que eu contemplo, eu visito"
θειότης,divindade
θειώδης,"de enxofre, sulfuroso"
θεμέλιος,fundamento
θεμελιόω,"Eu encontrei, coloco a fundação"
θεοδίδακτος,ensinado por Deus
θεομάχος,lutando contra Deus
θεοσέβεια,Reverência por Deus
θεοσεβής,"devoto, piedoso"
θεοστυγής,"Odiar Deus, odioso a Deus"
θεράπων,"servo, esperando"
θερίζω,"eu colho, eu recolho"
θεραπεία,"cuidado, atenção, cura"
θεραπεύω,"eu curo, eu cuido, eu sirvo, eu curo"
θερισμός,colheita
θεριστής,"ceifeiro, colheitadeira"
θερμαίνω,"Eu colho, colito"
θεωρέω,"eu contemplo, eu vejo"
θεωρία,"vista, espetáculo"
θεόπνευστος,"Respirado a Deus, inspirado por Deus"
θεός,"deus, Deus"
θεότης,"Deidade, Divindade"
θεῖον,"Brimstone, enxofre"
θεῖος,divino
θηλάζω,"Eu dou chuco, eu sugo"
θηρίον,"besta, animal"
θηρεύω,"Eu caço, procuro pegar"
θηριομαχέω,"Eu caço, procuro pegar"
θησαυρίζω,"Eu armazeno, eu valorizo, eu salvo"
θησαυρός,tesouro
θιγγάνω,"Eu toco, eu lidar"
θλίβω,"eu estreito, eu persigo, eu pressiono duramente"
θλῖψις,"tribulação, aflição, angústia, perseguição,"
θνητός,mortal
θνῄσκω,"Eu estou morrendo, estou morto"
θορυβάζω,"Eu perturbei muito, aterro, eu ganho com pânico"
θορυβέω,"Eu perturbei muito, aterro, eu ganho com pânico"
θρέμμα,gado
θρίξ,cabelo
θραύω,"Eu esmago, eu me quebro"
θρηνέω,"Eu lamento, lamento"
θρησκεία,"adoração ritual, religião"
θρησκός,religioso
θριαμβεύω,"Eu levo ao redor, faço um espetáculo de"
θροέω,"Eu perturbei, eu agite"
θρόμβος,"coágulo, gota grande"
θρόνος,"trono, assento"
θυγάτηρ,filha
θυγάτριον,filha mais nova
θυμίαμα,incenso
θυμιάω,"Eu perturbei, eu agite"
θυμιατήριον,altar de incenso
θυμομαχέω,"Eu perturbei, eu agite"
θυμός,ira
θυμόω,"Eu provoco à raiva, estou cheia de paixão com raiva"
θυρίς,lâmina de janela
θυρεός,Grande escudo
θυρωρός,"Door-Keeper, Porter"
θυσία,sacrifício
θυσιαστήριον,altar
θόρυβος,"Ruído confuso, motim, perturbação"
θύελλα,"tempestade, tempestade"
θύρα,porta
θύω,"eu sacrifico, eu mato"
θύϊνος,da árvore cidra
θώραξ,peitoral
θῆλυς,fêmea
κάθημαι,"eu sento, eu me assento"
κάκωσις,"aflição, maus-tratos"
κάλαμος,cana
κάλυμμα,véu
κάμηλος,camelo
κάμινος,forno
κάμνω,"Eu estou cansado, eu vou"
κάμπτω,"Eu me inclino, me curvo"
κάρφος,"talo seco, chip de madeira"
κάτω,"abaixo, abaixo, menor, menos"
κέλευσμα,"Palavra de comando, ligue"
κέντρον,"picada, goad"
κέραμος,"telha, telhado"
κέρας,chifre
κέρδος,"ganho, vantagem"
κέρμα,moeda pequena
κήρυγμα,"Proclamação, pregação"
κίνδυνος,"perigo, perigo, risco"
κίνησις,"movendo-se, mexendo"
κίχρημι,"Eu me movo, eu mexoco, eu exceto"
καί,"e, até mesmo, também, isto é"
καίγε,"Mesmo, de fato"
καίπερ,Apesar
καίτοι,"e ainda, embora"
καίτοιγε,"e ainda, embora"
καίω,"eu acendo, eu ardo, eu incendio, eu queimo"
καθά,Como
καθάπερ,mesmo assim
καθάπτω,"Eu coloco, preso em"
καθέδρα,"assento, cadeira"
καθέζομαι,"Eu estou sentado, sento, estou sentado"
καθήκω,"Eu durmo, estou dormindo"
καθίζω,"eu coloco, eu faço sentar, eu me sento"
καθίημι,"Eu coloco, eu faço para sentar"
καθίστημι,"eu estabeleço, eu nomeio, eu conduzo"
καθαίρεσις,"derrubando, destruindo"
καθαίρω,"Eu limpei, eu purifique, ameuni-lo"
καθαιρέω,"Eu derrubei, eu defesto, destruo"
καθαρίζω,"eu coloco, eu prendo"
καθαρισμός,"Limpeza, purificação, purificação"
καθαρός,"limpo, limpa, puro, pura"
καθαρότης,"Limpeza, pureza"
καθεξῆς,"em ordem, logo após"
καθεύδω,"eu durmo, eu estou dormindo"
καθεῖς,"para baixo de, contra, de acordo com, ao longo, durante"
καθηγητής,"líder, professor, guia"
καθημερινός,Diário
καθοπλίζω,"Eu estabeleci, eu estabelecimento, nomeei, eu conduzo"
καθοράω,"Eu estabeleci, eu estabelecimento, nomeei, eu conduzo"
καθό,"como, de acordo como"
καθόλου,"inteiramente, em tudo"
καθότι,"de acordo como, porque"
καθώς,"assim como, como"
καινός,"novo, nova, fresco, fresca"
καινότης,"frescura, novidade"
καιρός,"tempo, oportunidade"
κακία,"mal, maldade, malícia"
κακοήθεια,mentalidade do mal
κακολογέω,"Eu falo mal de, eu amaldiçoo"
κακοπάθεια,Sofrimento
κακοπαθέω,"Eu sofro mal, eu suporto aflição"
κακοποιέω,"Eu faço mal, sinto errado"
κακοποιός,um malfeitor
κακουχέω,"Eu faço mal, sinto errado"
κακοῦργος,um criminoso
κακός,"mal, ruim"
κακόω,"Eu faço mal, sinto errado"
κακῶς,mal
καλάμη,restolho
καλέω,"eu chamo, eu convido, eu nomeio"
καλλιέλαιος,oliveira cultivada
καλοδιδάσκαλος,um professor daquilo que é nobre
καλοποιέω,"Eu chamo, eu convido, eu nomeio"
καλός,"bom, lindo, belo"
καλύπτω,"Eu véu, eu me escondo, eu escondo, envolvo"
καλῶς,"bem, nobremente, com razão"
