lex,default
ἀναντίρρητος,ne peut être nié
ἀναντιρρήτως,ne peut être nié
ἀναξίως,être indigne
ἀναπέμπω,renvoyer
ἀναπίπτω,s'allonger
ἀναπαύω,faire se reposer
ἀναπείθω,persuader
ἀναπηδάω,accourir
ἀναπληρόω,rendre complet
ἀναπολόγητος,être sans excuse
ἀναρίθμητος,innombrable
ἀνασείω,mobiliser contre
ἀνασκευάζω,tourmenter
ἀνασπάω,remonter
ἀναστατόω,inciter à la révolte
ἀνασταυρόω,crucifier à nouveau
ἀναστενάζω,gémir intensément
ἀναστρέφω,revenir
ἀναστροφή,vivre
ἀνατάσσομαι,organiser (un récit)
ἀνατέλλω,se lever
ἀνατίθημι,expliquer
ἀνατολή,se lever
ἀνατρέπω,retourner
ἀνατρέφω,élever
ἀναφέρω,amener
ἀναφαίνω,sur le point d'être manifeste
ἀναφωνέω,s'écrier
ἀναχωρέω,se retirer
ἀναψύχω,encourager
ἀνδρίζομαι,être brave
ἀνδραποδιστής,marchand d'esclave
ἀνδροφόνος,assassin
ἀνεκδιήγητος,indescriptible
ἀνεκλάλητος,que les mots ne peuvent exprimer
ἀνεκτός,supportable
ἀνελεήμων,sans pitié
ἀνεμίζω,être entraîné ou porté par le vent
ἀνεξίκακος,tolérant
ἀνεξεραύνητος,impossible à saisir
ἀνεξιχνίαστος,impossible à saisir
ἀνεπίλημπτος,exempt de critique
ἀνεπαίσχυντος,sans complexe
ἀνετάζω,interroger
ἀνευρίσκω,trouver en cherchant
ἀνεψιός,cousin
ἀνεύθετος,inutilisable
ἀνθίστημι,s'opposer
ἀνθομολογέομαι,remercier
ἀνθρακιά,feu de charbon
ἀνθρωπάρεσκος,plaisant aux gens
ἀνθρωποκτόνος,assassin
ἀνθρώπινος,humain
ἀνθύπατος,proconsul
ἀνοίγω,ouvrir
ἀνοικοδομέω,reconstruire
ἀνομία,vivre dans l'anarchie
ἀνορθόω,redresser
ἀνοχή,supporter
ἀντάλλαγμα,une chose donnée en échange
ἀντέχω,s'attacher à
ἀντί,au lieu de
ἀντίδικος,accusateur
ἀντίθεσις,contradiction
ἀντίκειμαι,s'opposer
ἀντίλημψις,aptitude à aider
ἀντίλυτρον,moyens de libération
ἀντίτυπος,qui correspond
ἀντίχριστος,antichrist
ἀνταγωνίζομαι,combattre contre
ἀνταναπληρόω,remplir
ἀνταποδίδωμι,payer en retour
ἀνταποκρίνομαι,répondre
ἀνταπόδομα,rendre en retour
ἀνταπόδοσις,récompense
ἀντιβάλλω,discuter
ἀντιδιατίθημι,s'opposer
ἀντικαθίστημι,résister
ἀντικαλέω,inviter en retour
ἀντιλέγω,s'opposer
ἀντιλαμβάνω,aider
ἀντιλογία,désaccord
ἀντιλοιδορέω,rendre l'insulte
ἀντιμετρέω,rendre
ἀντιμισθία,en contrepartie
ἀντιπέρα,à l'opposé
ἀντιπίπτω,résister
ἀντιπαρέρχομαι,passer de l'autre côté
ἀντιστρατεύω,être manifestement contre
ἀντιτάσσω,s'opposer
ἀντλέω,puiser
ἀντοφθαλμέω,faire face (par exemple : au vent)
ἀνυπόκριτος,authentique
ἀνυπότακτος,non contrôlé par
ἀνωτερικός,arrière-pays
ἀνωφελής,sans avantage
ἀνόητος,insensé
ἀνόμως,sans la Loi
ἀνόσιος,impie
ἀνώτερος,d'abord
ἀξίνη,hache
ἀξίως,digne
ἀξιόω,juger digne
ἀπάγχω,se pendre
ἀπάγω,mener hors
ἀπάντησις,s'approcher
ἀπάτη,tromper
ἀπάτωρ,sans père
ἀπέκδυσις,déshabiller
ἀπέναντι,à l'opposé
ἀπέραντος,sans fin
ἀπέρχομαι,s'en aller
ἀπέχω,recevoir en totalité
ἀπαίδευτος,inculte
ἀπαίρω,mener hors
ἀπαγγέλλω,dire
ἀπαιτέω,réclamer
ἀπαλγέω,perdre le sentiment de honte
ἀπαλλάσσω,délivrer
ἀπαλλοτριόω,être étranger
ἀπαντάω,s'approcher
ἀπαράβατος,ne changeant pas
ἀπαρασκεύαστος,pas prêt
ἀπαρνέομαι,nier
ἀπαρτισμός,terminer
ἀπαρχή,première partie
ἀπασπάζομαι,saluer
ἀπατάω,tromper
ἀπαύγασμα,rayonnement
ἀπείθεια,désobéir
ἀπείραστος,incapable d'être tenté
ἀπειθέω,désobéir
ἀπειθής,désobéissant
ἀπειλέω,menacer
ἀπειλή,menacer
ἀπεκδέχομαι,espérer avec impatience
ἀπεκδύομαι,déshabiller
ἀπελαύνω,chasser
ἀπελεγμός,sérieuse critique
ἀπελεύθερος,affranchi
ἀπελπίζω,s'attendre à
ἀπερίτμητος,têtu
ἀπερισπάστως,sans distraction
ἀπεῖπον,renoncer
ἀπιστέω,ne pas croire
ἀπιστία,manque de fiabilité
ἀποβάλλω,se débarrasser
ἀποβαίνω,débarquer
ἀποβλέπω,penser à
ἀποβολή,mettre à l'écart
ἀπογίνομαι,cesser
ἀπογράφω,inscrire
ἀπογραφή,recensement
ἀποδέχομαι,accueillir
ἀποδίδωμι,"rendre, donner en retour"
ἀποδείκνυμι,démontrer
ἀποδεκατεύω,donner le dixième
ἀποδεκατόω,donner le dixième
ἀποδημέω,quitter la maison pour prendre la route
ἀποδιορίζω,causer des divisions
ἀποδοκιμάζω,rejeter
ἀποδοχή,accepter
ἀποθήκη,grange
ἀποθησαυρίζω,garder en réserve
ἀποθλίβω,presser contre
ἀποθνῄσκω,mourir
ἀποκάλυψις,révèler
ἀποκαθιστάνω,rétablir
ἀποκαλύπτω,révèler
ἀποκαραδοκία,ce qu'on attend avec impatience
ἀποκατάστασις,rétablir
ἀποκαταλλάσσω,se réconcilier
ἀποκεφαλίζω,couper la tête
ἀποκλείω,fermer
ἀποκρίνομαι,répondre
ἀποκρύπτω,garder secret
ἀποκτείνω,tuer
ἀποκυέω,provoquer
ἀποκυλίω,faire rouler
ἀποκόπτω,trancher
ἀπολαμβάνω,recevoir de
ἀπολείπω,laisser
ἀπολογέομαι,se défendre
ἀπολογία,se défendre
ἀπολούω,purifier
ἀπολύτρωσις,relâcher
ἀπολύω,laisser partir
ἀπομάσσω,essuyer
ἀπονέμω,susicter
ἀπονίζω,laver
ἀποπίπτω,tomber
ἀποπλέω,faire voile
ἀποπλανάω,tromper
ἀποπνίγω,faire mourir des plantes
ἀπορέω,être perdu
ἀπορία,être perdu
ἀπορίπτω,se jeter
ἀπορφανίζω,séparer et priver
ἀποσκίασμα,ombre
ἀποσπάω,retirer
ἀποστάσιον,notification écrite de divorce
ἀποστέλλω,envoyer
ἀποστασία,se rebeller contre
ἀποστεγάζω,enlever le toit
ἀποστερέω,frauder
ἀποστολή,apostolat
ἀποστοματίζω,poser des questions agressives
ἀποστρέφω,faire se détourner de
ἀποστυγέω,haïr
ἀποσυνάγωγος,exclu de la synagogue
ἀποτάσσω,dire au revoir
ἀποτίθημι,rejeter
ἀποτίνω,rembourser
ἀποτελέω,achever
ἀποτινάσσω,secouer
ἀποτολμάω,être vraiment audacieux
ἀποτομία,se montrer dur
ἀποτρέπω,fuir
ἀποτόμως,sévèrement
ἀπουσία,être absent
ἀποφέρω,emporter
ἀποφεύγω,échapper
ἀποφθέγγομαι,parler
ἀποφορτίζομαι,décharger
ἀποχωρέω,s'éloigner
ἀποχωρίζω,partir
ἀποψύχω,défaillir
ἀπροσωπολήμπτως,impartialement
ἀπρόσιτος,inaccessible
ἀπρόσκοπος,irréprochable
ἀπωθέω,repousser
ἀπό,de
ἀπόβλητος,chose à rejeter
ἀπόδειξις,preuve
ἀπόδεκτος,agréable
ἀπόδημος,être loin de chez soi
ἀπόθεσις,mourir
ἀπόκειμαι,garder
ἀπόκριμα,arrêt
ἀπόκρισις,réponse
ἀπόκρυφος,secret
ἀπόλαυσις,jouissance
ἀπόλλυμι,ruiner
ἀπόστολος,apôtre
ἀπόχρησις,être utilisé
ἀπώλεια,destruction
ἀρά,malédiction
ἀρέσκω,plaire
ἀρήν,agneau
ἀργέω,être inactif
ἀργυροκόπος,orfèvre
ἀργός,désœuvré
ἀργύριον,argent
ἀρεσκεία,ce qui plaît
ἀρεστός,agréable
ἀρετή,bonté remarquable
ἀριθμέω,compter
ἀριθμός,nombre
ἀριστάω,manger un repas
ἀριστερός,gauche
ἀρκέω,être suffisant
ἀρκετός,suffisant
ἀρνέομαι,nier
ἀρνίον,agneau
ἀροτριάω,labourer
ἀρραβών,premier versement
ἀρσενοκοίτης,homosexuel
ἀρτέμων,voile
ἀρτιγέννητος,nouveau-né
ἀρτύω,assaisonner
ἀρχάγγελος,archange
ἀρχή,débuter
ἀρχαῖος,longtemps
ἀρχηγός,initiateur
ἀρχιερατικός,du grand-prêtre
ἀρχιερεύς,prêtre en chef
ἀρχιποίμην,berger en chef
ἀρχισυνάγωγος,président de synagogue
ἀρχιτέκτων,entrepreneur spécialisé
ἀρχιτελώνης,collecteur en chef des taxes
ἀρχιτρίκλινος,responsable en chef
ἀσάλευτος,immobile
ἀσέβεια,vivre d'une façon impie
ἀσέλγεια,conduite dissolue
ἀσεβέω,vivre d'une façon impie
ἀσεβής,impie
ἀσθένεια,incapacité
ἀσθένημα,faiblesse
ἀσθενέω,être faible
ἀσθενής,faible
ἀσιτία,sans manger
ἀσκέω,faire de son mieux
ἀσκός,outre à vin
ἀσμένως,avec joie
ἀσπάζομαι,saluer
ἀσπίς,aspic
ἀσπασμός,saluer
ἀσσάριον,as
ἀστήρ,étoile
ἀστήρικτος,instable
ἀστατέω,être un sans-abri
ἀστεῖος,beau
ἀστοχέω,abandonner la vérité
ἀστράπτω,luire
ἀστραπή,éclair
ἀσφάλεια,sûreté
ἀσφαλής,sûr
ἀσφαλίζω,sécuriser
ἀσφαλῶς,sûr
ἀσχήμων,peu attrayant
ἀσχημονέω,agir de façon honteuse
ἀσχημοσύνη,agir de façon honteuse
ἀσωτία,actes absurdes
ἀσύμφωνος,être en désaccord
ἀσύνετος,sans intelligence
ἀσύνθετος,ne pas tenir parole
ἀσώτως,insensé
ἀτάκτως,paresseux
ἀτακτέω,ne rien faire
ἀτενίζω,regarder attentivement
ἀτιμάζω,traîter de façon honteuse
ἀτιμία,déshonneur
ἀτμίς,vapeur
ἀφίημι,laisser partir
ἀφίστημι,inciter à la révolte
ἀφαιρέω,rejeter
ἀφανής,caché
ἀφανίζω,détruire
ἀφανισμός,cesser d'exister
ἀφεδρών,latrines
ἀφειδία,maîtrise de soi rigoureuse
ἀφελότης,modestie
ἀφθαρσία,immortel
ἀφθορία,immortel
ἀφικνέομαι,être connu
ἀφιλάγαθος,ne pas aimer le bien
ἀφιλάργυρος,ne pas aimer les richesses
ἀφομοιόω,être pareil
ἀφοράω,penser à
ἀφορίζω,exclure
ἀφορμή,conditions favorables
ἀφρίζω,écumer
ἀφροσύνη,être insensé
ἀφρός,écume
ἀφυπνόω,s'endormir
ἀφυστερέω,frauder
ἀφόβως,courageusement
ἀχάριστος,ingrat: non reconnaissant
ἀχειροποίητος,non fait par des mains humaines
ἀχλύς,l'obscure brume survient (sur quelqu'un)
ἀχρειόω,mal tourner
ἀχρεῖος,inutile
ἀψευδής,véridique
ἀόρατος,ce qui ne peut être vu
ἁγιάζω,se consacrer
ἁγιασμός,se consacrer
ἁγιωσύνη,sainteté
ἁγιότης,sainteté
ἁγνίζω,purifier
ἁγνεία,être sans défaut de moralité
ἁγνισμός,purifier
ἁγνός,pur
ἁγνότης,être sans défaut de moralité
ἁγνῶς,sincèrement
ἁδρότης,abondant
ἁλίζω,mettre du sel sur une chose
ἁλιεύς,pêcheur
ἁλιεύω,pêcher
ἁλληλουϊά,alléluia
ἁλυκός,salé
ἁμάρτημα,péché
ἁμαρτάνω,pécher
ἁμαρτία,pécher
ἁμαρτωλός,pécheur
ἁπαλός,tendre
ἁπλοῦς,être en bon état
ἁπλότης,sincérité
ἁπλῶς,généreux
ἁρμόζω,fiancer
ἁρμός,articulation
ἁρπάζω,saisir
ἁρπαγή,dérober
ἁρπαγμός,dérober
ἁφή,ligament
ἄβυσσος,abîme
ἄγαμος,non-marié
ἄγγελος,messager
ἄγγος,récipient
ἄγκιστρον,hameçon
ἄγκυρα,ancre
ἄγναφος,non-rétréci
ἄγνοια,ne pas savoir
ἄγνωστος,non connu
ἄγρα,attraper
ἄγριος,violent
ἄγω,conduire
ἄδηλος,pas clair
ἄδικος,injuste
ἄδολος,non-frelaté
ἄζυμος,sans levain
ἄθεος,être sans Dieu
ἄθεσμος,non-droit
ἄθλησις,lutter: lutte
ἄκακος,sans défaut
ἄκανθα,plante épineuse
ἄκαρπος,sans fruit
ἄκρατος,à pleine puissance
ἄκρον,frontière extrême
ἄκων,ne voulant pas
ἄλαλος,muet
ἄλευρον,farine de blé
ἄλλος,différent
ἄλλως,différent
ἄλογος,sans intelligence
ἄλυπος,délivré de l'inquiétude
ἄμαχος,non querelleur
ἄμεμπτος,irréprochable
ἄμετρος,excessif
ἄμμος,sable
ἄμπελος,vigne cultivée
ἄμφοδον,rue
ἄμωμον,sans défaut
ἄμωμος,sans défaut
ἄν,[verbe au conditionnel]
ἄναλος,sans sel
ἄνεμος,vent
ἄνεσις,repos
ἄνευ,sans
ἄνηθον,aneth
ἄνθος,fleur
ἄνθραξ,charbon
ἄνθρωπος,(au singulier) personne
ἄνιπτος,non lavé
ἄνοια,manque d'intelligence
ἄνοιξις,prendre la parole
ἄνομος,sans-loi
ἄντικρυς,en face de
ἄντλημα,récipient
ἄνυδρος,sans eau
ἄνω,en haut
ἄνωθεν,d'en haut
ἄξιος,digne
ἄπειμι (I),aller
ἄπειρος,inexpérimenté en
ἄπιστος,incroyable
ἄπταιστος,exempt de chute
ἄρα,donc
ἄργυρος,argent
ἄριστον,un repas
ἄροτρον,charrue
ἄρρητος,ce qui ne peut être exprimé
ἄρρωστος,être malade
ἄρτι,maintenant
ἄρτιος,apte
ἄρτος,miche de pain
ἄρχω,diriger
ἄρχων,dirigeant
ἄρωμα,aloès
ἄσβεστος,inextinguible
ἄσημος,bas
ἄσιτος,sans manger
ἄσοφος,insensé
ἄσπιλος,sans tache
ἄσπονδος,inconciliable
ἄστοργος,sans affection humaine
ἄστρον,étoile
ἄτακτος,paresseux
ἄτεκνος,sans enfant
ἄτερ,sans
ἄτιμος,manquer d'honneur
ἄτομος,seconde
ἄτοπος,ne pas convenir
ἄφαντος,invisible
ἄφεσις,pardonner
ἄφθαρτος,impérissable
ἄφιξις,s'en aller
ἄφνω,soudainement
ἄφρων,folie
ἄφωνος,muet
ἄχρηστος,inutile
ἄχρι,jusqu'à
ἄχυρον,bale
ἄψινθος,amer
ἄψυχος,inerte
ἅγιος,saint
ἅλας,sel
ἅλλομαι,bondir
ἅλυσις,chaîne
ἅλων,aire de battage
ἅλωσις,capture
ἅμα,en même temps
ἅπαξ,une fois
ἅπας,tout
ἅπτω,enflammer
ἅρμα,char
ἅρπαξ,voleur
ἆρα,donc
ἆσσον,Assos
Ἀαρών,Aaron
Ἀβαδδών,Abaddôn signifiant Destructeur
Ἀβιά,Abia
Ἀβιαθάρ,Abiathar
Ἀβιληνή,Abilène
Ἀβιούδ,Abioud
Ἀβραάμ,Abraham
Ἀγρίππας,Agrippa
Ἀδάμ,Adam
Ἀδδί,Addi
Ἀδρίας,Mer Adriatique
Ἀδραμυττηνός,d'Adramyttium
Ἀζώρ,Azor
Ἀθηναῖος,Athénien
Ἀθῆναι,Athènes
Ἀκύλας,Aquilas
Ἀλέξανδρος,Alexandre
Ἀλεξανδρεύς,un Alexandrin
Ἀλεξανδρῖνος,d'Alexandrie
Ἀμιναδάβ,Amminadab
Ἀμπλιᾶτος,Ampliatus
Ἀμφίπολις,Amphipolis
Ἀνδρέας,André
Ἀνδρόνικος,Andronicus
Ἀντιοχεύς,d'Antioche
Ἀντιπατρίς,Antipatris
Ἀντιπᾶς,Antipas
Ἀντιόχεια,Antioche
Ἀπελλῆς,Apellès
Ἀπολλωνία,Apollonie
Ἀπολλύων,"Apollyon, signifiant Destructeur"
Ἀπολλῶς,Apollos
Ἀππίου Φόρον,Forum d'Appius
Ἀπφία,Appia
Ἀράμ,Aram
Ἀρίσταρχος,Aristarque
Ἀραβία,Arabie
Ἀρεοπαγίτης,un membre du conseil
Ἀριμαθαία,Arimathée
Ἀριστόβουλος,Aristobule
Ἀρνί,Aram
Ἀρτεμᾶς,Artemas
Ἀρφαξάδ,Arphaxad
Ἀρχέλαος,Archélaüs
Ἀσήρ,Aser
Ἀσία,Asie
Ἀσιάρχης,autorité de province
Ἀσιανός,d'Asie
Ἀσύγκριτος,Asyncrite
Ἀττάλεια,Attalie
Ἀχάζ,Achaz
Ἀχίμ,Akhim
Ἀχαΐα,Achaïe
Ἀχαϊκός,Achaïcus
Ἁγάρ,Agar
Ἁκελδαμάχ,Hakeldama
Ἁλφαῖος,Alphée
Ἁνανίας,Ananias
Ἁρέτας,Arétas
Ἁριμαθαία,Arimathée
Ἁρμαγεδών,Harmaguédon
Ἄζωτος,Azot
Ἄραψ,Arabe
Ἄρειος Πάγος,Aréopage
Ἄρτεμις,Artémis
Ἄρχιππος,Archippe
Ἅβελ,Abel
Ἅγαβος,Agabus
Ἅννα,Anne
Ἅννας,Hanne
ἐάν,si
ἐάνπερ,si
ἐάω,laisser
ἐγγίζω,se rapprocher
ἐγγράφω,inscrire
ἐγγύς,près
ἐγείρω,se lever
ἐγκάθετος,espion
ἐγκαίνια,fête de la Dédicace du temple
ἐγκαινίζω,entrer en vigueur
ἐγκαλέω,accuser
ἐγκαταλείπω,faire persister
ἐγκατοικέω,vivre au milieu de
ἐγκαυχάομαι,se vanter
ἐγκεντρίζω,greffer
ἐγκομβόομαι,revêtir
ἐγκοπή,obstacle
ἐγκράτεια,se maîtriser
ἐγκρίνω,classer
ἐγκρατής,maître de soi
ἐγκρατεύομαι,se maîtriser
ἐγκρύπτω,mettre dans
ἐγκόπτω,empêcher
ἐγχρίω,mettre
ἐδαφίζω,raser
ἐθίζω,avoir l'habitude de
ἐθελοθρησκία,religion auto-instituée
ἐθνάρχης,ethnarque
ἐθνικός,Gentil
ἐθνικῶς,comme un gentil
ἐκ,depuis
ἐκβάλλω,jeter
ἐκβαίνω,fin
ἐκβολή,jeter
ἐκδέχομαι,attendre
ἐκδίδωμι,laisser
ἐκδίκησις,rendre justice à quelqu'un
ἐκδαπανάω,se donner entièrement à
ἐκδημέω,être absent
ἐκδιηγέομαι,informer
ἐκδικέω,rendre justice à quelqu'un
ἐκδιώκω,pourchasser et expulser
ἐκδοχή,attendre
ἐκδύω,enlever les vêtements
ἐκεῖ,là
ἐκεῖθεν,de là
ἐκεῖνος,cela
ἐκεῖσε,là
ἐκζήτησις,recherche
ἐκζητέω,rechercher avec soin
ἐκθαμβέω,être étonné
ἐκθαυμάζω,s'émerveiller
ἐκκαίω,brûler de désir
ἐκκαθαίρω,purifier
ἐκκεντέω,transpercer
ἐκκλάω,détacher
ἐκκλίνω,fuir
ἐκκλείω,éliminer
ἐκκλησία,assemblée
ἐκκολυμβάω,s'éloigner à la nage
ἐκκομίζω,emporter au cimetière
ἐκκρεμάννυμι,prêter une attention particulière à
ἐκκόπτω,trancher
ἐκλάμπω,briller
ἐκλέγω,choisir
ἐκλαλέω,raconter
ἐκλανθάνομαι,complètement oublier
ἐκλείπω,lâcher
ἐκλεκτός,choisi
ἐκλογή,choisir
ἐκλύω,être complètement épuisé
ἐκμάσσω,sécher
ἐκμυκτηρίζω,tourner en ridicule
ἐκνήφω,revenir à la raison
ἐκνεύω,se retirer discrètement
ἐκπέμπω,envoyer
ἐκπίπτω,tomber
ἐκπαδάω,accourir
ἐκπειράζω,éprouver
ἐκπερισσῶς,très grand
ἐκπετάννυμι,étendre
ἐκπλέω,sortir en bateau du port
ἐκπλήρωσις,fin
ἐκπλήσσω,être grandement étonné
ἐκπληρόω,faire se réaliser
ἐκπνέω,mourir
ἐκπορεύομαι,aller hors de
ἐκπορνεύω,avoir une conduite sexuelle immorale
ἐκπτύω,"rejeter, avoir du mépris pour"
ἐκριζόω,déraciner
ἐκστρέφω,être débauché
ἐκτένεια,fervent
ἐκτίθημι,sortir de
ἐκταράσσω,mobiliser contre
ἐκτείνω,étendre
ἐκτελέω,achever
ἐκτενής,sans cesse
ἐκτενῶς,sans cesse
ἐκτινάσσω,secouer
ἐκτρέπω,se faire une entorse
ἐκτρέφω,pourvoir à la nourriture de
ἐκτός,hors de
ἐκφέρω,emporter
ἐκφεύγω,fuir de
ἐκφοβέω,terrifier
ἐκφύω,germer
ἐκχέω,répandre
ἐκχωρέω,quitter
ἐκψύχω,mourir
ἐλάσσων,quelque
ἐλάχιστος,petit
ἐλέγχω,réfuter
ἐλαία,olivier
ἐλαιών,oliveraie
ἐλαττονέω,avoir trop eu
ἐλαττόω,rendre moindre
ἐλαφρία,inconstance
ἐλαφρός,léger
ἐλαύνω,pousser
ἐλεάω,avoir compassion
ἐλεέω,avoir compassion
ἐλεήμων,compatissant
ἐλεγμός,preuve
ἐλεεινός,à plaindre
ἐλεημοσύνη,œuvres caritatives
ἐλευθερία,être libre
ἐλευθερόω,remettre en liberté
ἐλεφάντινος,composé d'ivoire
ἐλεύθερος,libre
ἐλλογέω,enregistrer
ἐλπίζω,espérer
ἐλπίς,espérer
ἐλωΐ,mon Dieu
ἐμέω,[Glosses - fr]
ἐμαυτοῦ,moi-même
ἐμβάλλω,mettre dans
ἐμβάπτω,tremper
ἐμβαίνω,embarquer
ἐμβατεύω,[Glosses - fr]
ἐμβιβάζω,faire monter à bord
ἐμβλέπω,regarder en face
ἐμβριμάομαι,insister sévèrement
ἐμμένω,demeurer
ἐμμαίνομαι,être enragé
ἐμπίπλημι,être rassasié
ἐμπίπρημι,enflammer
ἐμπίπτω,tomber dans
ἐμπαίζω,se moquer
ἐμπαίκτης,moqueur
ἐμπαιγμονή,se moquer
ἐμπαιγμός,se moquer
ἐμπεριπατέω,vivre parmi
ἐμπλέκω,s'intriquer
ἐμπλοκή,tresse
ἐμπνέω,menacer sérieusement
ἐμπορία,faire du commerce
ἐμπορεύομαι,faire du commerce
ἐμπτύω,cracher
ἐμπόριον,place de marché
ἐμφανής,"visible, manifeste"
ἐμφανίζω,faire paraître
ἐμφυσάω,souffler sur
ἐμός,mon
ἐν,dans
ἐνάλιος,créature marine
ἐνάρχομαι,débuter
ἐνέργεια,travailler
ἐνέργημα,acte
ἐνέχω,être aigri envers
ἐνίστημι,arriver
ἐναγκαλίζομαι,étreindre
ἐναντίον,en face de
ἐναντίος,contraire
ἐνδέχομαι,être possible
ἐνδεής,pauvre
ἐνδείκνυμι,faire connaître
ἐνδημέω,être chez soi
ἐνδιδύσκω,habiller
ἐνδοξάζομαι,recevoir l'honneur
ἐνδυναμόω,rendre apte quelqu'un
ἐνδύνω,"s'introduire secrètement, s'insinuer dans"
ἐνδύω,habiller
ἐνεδρεύω,être en embuscade
ἐνειλέω,envelopper
ἐνεργέω,travailler
ἐνεργής,efficace
ἐνευλογέω,agir avec bonté envers
ἐνθάδε,ici
ἐνθυμέομαι,réfléchir à
ἐνθύμησις,pensée
ἐνιαυτός,durée d'une année
ἐνισχύω,fortifier
ἐννέα,neuf
ἐννεύω,faire des gestes
ἐνοικέω,être dans
ἐνορκίζω,"mettre sous serment, insister à ce que un sermet soit prêté, demander un jurement."
ἐνοχλέω,accabler
ἐντέλλομαι,commander
ἐνταφιάζω,préparer pour l'ensevelissement
ἐνταφιασμός,préparer pour l'ensevelissement
ἐντεῦθεν,de là
ἐντολή,commandement
ἐντρέπω,faire honte
ἐντρέφω,nourrir dans
ἐντροπή,repentance
ἐντρυφάω,"faire la fête, faire la bringue, vivre une vie de luxure"
ἐντυγχάνω,plaider
ἐντυλίσσω,envelopper
ἐντυπόω,ciseler
ἐντόπιος,les locaux
ἐντός,parmi
ἐνυβρίζω,insulter
ἐνυπνιάζομαι,rêver
ἐνωτίζομαι,prêter l'oreille
ἐνύπνιον,rêve
ἐνώπιον,en face de
ἐξάγω,mener hors de
ἐξάλλομαι,bondir
ἐξάπινα,soudainement
ἐξέλκω,éloigner
ἐξέραμα,vomi
ἐξέρχομαι,aller hors de
ἐξίστημι,beaucoup étonner
ἐξαίρω,exclure
ἐξαίφνης,soudainement
ἐξαγγέλλω,proclamer partout
ἐξαγοράζω,racheter
ἐξαιρέω,retirer
ἐξαιτέω,réclamer avec succès
ἐξακολουθέω,suivre
ἐξαλείφω,essuyer
ἐξανάστασις,revenir à la vie
ἐξανίστημι,se lever
ἐξανατέλλω,germer
ἐξαπατάω,tromper
ἐξαπορέομαι,être au désespoir ultime
ἐξαποστέλλω,envoyer
ἐξαρτίζω,mener à sa fin
ἐξαστράπτω,luire
ἐξαυτῆς,soudainement
ἐξεγείρω,ramener à la vie
ἐξεραυνάω,rechercher avec soin
ἐξετάζω,enquêter
ἐξηγέομαι,informer
ἐξηχέω,retentir
ἐξισχύω,être pleinement apte
ἐξολεθρεύω,exterminer
ἐξομολογέω,accepter
ἐξορκίζω,mettre sous serment
ἐξορκιστής,exorciste
ἐξορύσσω,excaver
ἐξουδενέω,maltraiter
ἐξουθενέω,mépriser
ἐξουσία,pouvoir de dominer
ἐξουσιάζω,diriger
ἐξοχή,position élevée
ἐξυπνίζω,faire se réveiller
ἐξωθέω,expulser
ἐξώτερος,nuit extérieure
ἐπάγγελμα,promesse
ἐπάγω,faire être
ἐπάν,quand
ἐπάναγκες,nécessaire
ἐπάνω,au-dessus de
ἐπάρατος,maudit
ἐπάρχειος,province
ἐπέκεινα,au-delà de
ἐπέρχομαι,venir sur
ἐπέχω,être attentif à
ἐπί,sur
ἐπίβλημα,pièce
ἐπίγειος,sur la terre
ἐπίγνωσις,être au courant de
ἐπίθεσις,imposition
ἐπίκειμαι,être sur
ἐπίλοιπος,reste
ἐπίλυσις,"expliquer, signification, explication"
ἐπίνοια,intention
ἐπίορκος,parjure
ἐπίσημος,remarquable
ἐπίσκοπος,celui qui est en charge de
ἐπίσταμαι,savoir
ἐπίτροπος,contremaître
ἐπαίρω,élever
ἐπαγγέλλομαι,promettre
ἐπαγγελία,promesse
ἐπαγωνίζομαι,lutter pour
ἐπαθροίζω,se rassembler plus
ἐπαινέω,louer
ἐπαισχύνομαι,avoir honte de
ἐπαιτέω,mendier
ἐπακολουθέω,se dévouer
ἐπακούω,écouter
ἐπακροάομαι,écouter
ἐπανάγω,retourner à
ἐπανέρχομαι,retourner à
ἐπανίστημι,se rebeller contre
ἐπαναμιμνῄσκω,rappeler
ἐπαναπαύομαι,reposer sur
ἐπανόρθωσις,redressement
ἐπαρκέω,aider
ἐπαρχεία,province
ἐπαφρίζω,écumer
ἐπαύριον,le lendemain
ἐπεί,parce que
ἐπεγείρω,susciter
ἐπειδή,parce que
ἐπειδήπερ,parce que
ἐπεισαγωγή,introduction
ἐπεισελεύσεται,venir sur
ἐπεκτείνομαι,se tendre en avant
ἐπενδύτης,manteau
ἐπενδύω,revêtir par-dessus
ἐπερωτάω,demander
ἐπερώτημα,demande
ἐπεῖδον,regarder
ἐπηρεάζω,maltraiter
ἐπιβάλλω,jeter sur
ἐπιβαίνω,aller jusqu'à
ἐπιβαρέω,peser sur
ἐπιβιβάζω,faire monter sur
ἐπιβλέπω,remarquer en particulier
ἐπιβουλή,complot
ἐπιγίνομαι,arriver
ἐπιγαμβρεύω,épouser
ἐπιγινώσκω,bien connaître
ἐπιγράφω,écrire sur
ἐπιγραφή,inscription
ἐπιδέχομαι,accueillir
ἐπιδίδωμι,donner
ἐπιδείκνυμι,montrer
ἐπιδημέω,séjourner
ἐπιδιατάσσομαι,ajouter à
ἐπιδιορθόω,rectifier
ἐπιδύω,se coucher
ἐπιείκεια,bonté
ἐπιεικής,doux
ἐπιζητέω,chercher
ἐπιθανάτιος,destiné à mourir
ἐπιθυμέω,aspirer à
ἐπιθυμία,aspiration
