# LXX-only Greek lexemes (no Strong's number) grouped by wordid (validated per-lemma
# key, see lxx/parse.py) into a citation form + all attested inflected variants, with
# per-variant occurrence count + a sample verse ref. citation_confidence=standard means
# the chosen form is on a fixed priority list of lexicon-headword-shaped forms (nom.
# singular for nouns/adjectives; for verbs, present/aorist indicative or infinitive,
# preferring active + 1st singular, even if not literally the ideal PAI1S); fallback
# means nothing on that list was attested and the most frequent form was used regardless
# of shape — worth a lexicographer's eye before treating as a final headword.
# CATSS-derived (non-commercial) — see shoresh/legal/CATSS-user-declaration.md.
# See shoresh/lxx/build_orphan_lexemes.py.
wordid	citation_form	citation_morph	pos	citation_confidence	variant_surface	variant_plain	variant_morph	count	sample_ref
700163	ἀγκαλίδα	N.APF	N	fallback	ἀγκαλίδα	αγκαλιδα	N.APF	1	JOB 24:19
700165	ἀγκύλας	N.APF	N	fallback	ἀγκύλας	αγκυλας	N.APF	8	EXO 26:4
700165	ἀγκύλας	N.APF	N	fallback	ἀγκύλαι	αγκυλαι	N.NPF	2	EXO 37:15
700165	ἀγκύλας	N.APF	N	fallback	ἀγκυλῶν	αγκυλων	N.GPF	1	EXO 26:11
700166	ἀγκῶνας	N.APM	N	fallback	ἀγκῶνας	αγκωνας	N.APM	2	2CH 9:18
700166	ἀγκῶνας	N.APM	N	fallback	ἀγκῶνες	αγκωνες	N.NPM	1	2CH 9:18
700166	ἀγκῶνας	N.APM	N	fallback	ἀγκῶνός	αγκωνος	N.GSM	1	JOB 31:22
700166	ἀγκῶνας	N.APM	N	fallback	ἀγκῶνος	αγκωνος	N.GSM	1	SIR 41:20
700166	ἀγκῶνας	N.APM	N	fallback	ἀγκῶνα	αγκωνα	N.ASM	1	EZK 13:18
700167	ἀγκωνίσκους	N.APM	N	fallback	ἀγκωνίσκους	αγκωνισκους	N.APM	1	EXO 26:17
700168	Αγλα	N.DSF	N	fallback	Αγλα	Αγλα	N.DSF	1	1CH 3:3
700169	Αγλαθ—σαλισια	N.GS	N	fallback	Αγλαθ—σαλισια	Αγλαθ—σαλισια	N.GS	1	JER 31:34
700173	ἅγνισμά	N.NSN	N	standard	ἅγνισμά	αγνισμα	N.NSN	1	NUM 19:9
700179	ἄγνου	N.GSF	N	fallback	ἄγνου	αγνου	N.GSF	1	LEV 23:40
700179	ἄγνου	N.GSF	N	fallback	ἄγνου	αγνου	N.GSM	1	JOB 40:22
700182	ἄγονος	N.NSM	N	standard	ἄγονος	αγονος	N.NSM	1	EXO 23:26
700182	ἄγονος	N.NSM	N	standard	ἄγονος	αγονος	A.NSF	1	DEU 7:14
700182	ἄγονος	N.NSM	N	standard	ἄγονος	αγονος	A.NSM	1	JOB 30:3
700185	ἀγορανομίας	N.GSF	N	fallback	ἀγορανομίας	αγορανομιας	N.GSF	1	2MA 3:4
700186	ἀγορασμὸν	N.ASM	N	fallback	ἀγορασμὸν	αγορασμον	N.ASM	4	GEN 42:19
700186	ἀγορασμὸν	N.ASM	N	fallback	ἀγορασμοὺς	αγορασμους	N.APM	1	NEH 10:32
700186	ἀγορασμὸν	N.ASM	N	fallback	ἀγορασμοῖς	αγορασμοις	N.DPM	1	PRO 23:20
700186	ἀγορασμὸν	N.ASM	N	fallback	ἀγορασμοῦ	αγορασμου	N.GSM	1	SIR 27:2
700187	ἀγοραστής	N.NSM	N	standard	ἀγοραστής	αγοραστης	N.NSM	1	TOB 1:13
700190	ἀγριομυρίκη	N.NSF	N	standard	ἀγριομυρίκη	αγριομυρικη	N.NSF	1	JER 17:6
700192	ἀγριότητα	N.ASF	N	fallback	ἀγριότητα	αγριοτητα	N.ASF	1	2MA 15:21
700193	ἀγριωθέντας	V.APPAPM	V	fallback	ἀγριωθέντας	αγριωθεντας	V.APPAPM	1	3MA 5:2
700195	ἄγροικος	A.NSM	A	standard	ἄγροικος	αγροικος	A.NSM	2	GEN 16:12
700195	ἄγροικος	A.NSM	A	standard	ἀγροικότερον	αγροικοτερον	A.ASMC	1	2MA 14:30
700199	ἄγρωστις	N.NSF	N	standard	ἄγρωστιν	αγρωστιν	N.ASF	3	DEU 32:2
700199	ἄγρωστις	N.NSF	N	standard	ἄγρωστις	αγρωστις	N.NSF	3	HOS 10:4
700200	ἀγυιάς	N.APF	N	fallback	ἀγυιάς	αγυιας	N.APF	1	3MA 1:20
700200	ἀγυιάς	N.APF	N	fallback	ἀγυιαὶ	αγυιαι	N.NPF	1	3MA 4:3
700201	Αγχις	N.NSM	N	standard	Αγχις	Αγχις	N.NSM	1	GEN 46:21
700202	ἀγχιστείαν	N.ASF	N	fallback	ἀγχιστείαν	αγχιστειαν	N.ASF	4	RUT 4:6
700202	ἀγχιστείαν	N.ASF	N	fallback	ἀγχιστείᾳ	αγχιστεια	N.DSF	1	NEH 13:29
700203	ἀγχιστεὺς	N.NSM	N	standard	ἀγχιστεὺς	αγχιστευς	N.NSM	4	RUT 3:9
700203	ἀγχιστεὺς	N.NSM	N	standard	ἀγχιστέα	αγχιστεα	N.ASM	2	RUT 4:14
700203	ἀγχιστεὺς	N.NSM	N	standard	ἀγχιστεῖ	αγχιστει	N.DSM	1	RUT 4:3
700203	ἀγχιστεὺς	N.NSM	N	standard	ἀγχιστεύς	αγχιστευς	N.NSM	1	RUT 4:6
700204	ἀγχιστευτὴς	N.NSM	N	standard	ἀγχιστευτὴς	αγχιστευτης	N.NSM	1	RUT 4:1
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχιστεύων	αγχιστευων	V.PAPNSM	8	LEV 25:25
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχιστεύοντος	αγχιστευοντος	V.PAPGSM	5	NUM 35:12
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχιστεῦσαι	αγχιστευσαι	V.AAN	3	RUT 4:4
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχιστεύοντι	αγχιστευοντι	V.PAPDSM	2	DEU 19:12
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχιστεύσω	αγχιστευσω	V.FAI1S	2	RUT 3:13
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχιστεύεις	αγχιστευεις	V.PAI2S	2	RUT 4:4
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἠγχιστεύθησαν	ηγχιστευθησαν	V.API3P	2	EZR 2:62
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχιστεύουσα	αγχιστευουσα	V.PAPNSF	1	NUM 36:8
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχιστεύσωσιν	αγχιστευσωσιν	V.AAS3P	1	NUM 36:8
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχιστευόντων	αγχιστευοντων	V.PAPGPM	1	RUT 2:20
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχιστεύσῃ	αγχιστευση	V.AAS3S	1	RUT 3:13
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχιστευέτω	αγχιστευετω	V.PAD3S	1	RUT 3:13
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχιστεῦσαί	αγχιστευσαι	V.AAN	1	RUT 3:13
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχίστευε	αγχιστευε	V.PAD2S	1	RUT 4:4
700205	ἀγχιστεῦσαι	V.AAN	V	standard	ἀγχίστευσον	αγχιστευσον	V.AAD2S	1	RUT 4:6
700206	Αγχους	N.NSM	N	standard	Αγχους	Αγχους	N.ASM	9	1SA 21:11
700206	Αγχους	N.NSM	N	standard	Αγχους	Αγχους	N.NSM	7	1SA 21:15
700206	Αγχους	N.NSM	N	standard	Αγχους	Αγχους	N.GSM	4	1SA 21:12
700206	Αγχους	N.NSM	N	standard	Αγχους	Αγχους	N.DSM	1	1SA 27:12
700207	ἄγξαι	V.AAN	V	standard	ἄγξαι	αγξαι	V.AAN	3	4MA 9:17
700207	ἄγξαι	V.AAN	V	standard	ἀγχόμενος	αγχομενος	V.PMPNSM	1	4MA 11:11
700208	Αγχωχ	N.ASF	N	fallback	Αγχωχ	Αγχωχ	N.ASF	1	1CH 6:45
700213	ἀγωνιῶ	V.PAI1S	V	standard	ἀγωνιάσας	αγωνιασας	V.AAPNSM	1	EST 5:1
700213	ἀγωνιῶ	V.PAI1S	V	standard	ἀγωνιῶντος	αγωνιωντος	V.PAPGSM	1	2MA 3:21
700213	ἀγωνιῶ	V.PAI1S	V	standard	ἀγωνιῶ	αγωνιω	V.PAI1S	1	DAN 1:10
700215	ἀγωνιστὰς	N.APM	N	fallback	ἀγωνιστὰς	αγωνιστας	N.APM	1	4MA 12:14
700216	Αδα	N.NSF	N	standard	Αδα	Αδα	N.NSF	3	GEN 4:19
700216	Αδα	N.NSF	N	standard	Αδας	Αδας	N.GSF	3	GEN 36:10
700216	Αδα	N.NSF	N	standard	Αδα	Αδα	N.DSF	1	GEN 4:23
700216	Αδα	N.NSF	N	standard	Αδα	Αδα	N.ASF	1	GEN 36:2
700216	Αδα	N.NSF	N	standard	Αδα	Αδα	N.GSF	1	1CH 8:9
700217	Αδαδ	N.NSM	N	standard	Αδαδ	Αδαδ	N.NSM	7	GEN 36:35
700217	Αδαδ	N.NSM	N	standard	Αδαδ	Αδαδ	N.GSM	1	2CH 15:8
700219	Αδαι	N.GSM	N	fallback	Αδαι	Αδαι	N.GSM	1	1KI 4:18
700220	Αδαια	N.NSM	N	standard	Αδαια	Αδαια	N.NSM	3	1CH 8:21
700220	Αδαια	N.NSM	N	standard	Αδαια	Αδαια	N.GSM	2	2CH 23:1
700221	Αδαιας	N.NSM	N	standard	Αδαιας	Αδαιας	N.NSM	1	EZR 10:29
700223	Αδαμα	N.NS	N	standard	Αδαμα	Αδαμα	N.GS	3	GEN 10:19
700223	Αδαμα	N.NS	N	standard	Αδαμα	Αδαμα	N.NS	1	DEU 29:22
700223	Αδαμα	N.NS	N	standard	Αδαμα	Αδαμα	N.AS	1	HOS 11:8
700223	Αδαμα	N.NS	N	standard	Αδαμα	Αδαμα	N.GSM	1	ISA 15:9
700224	ἀδαμάντινον	A.ASM	A	fallback	ἀδαμάντινον	αδαμαντινον	A.ASM	1	4MA 16:13
700224	ἀδαμάντινον	A.ASM	A	fallback	ἀδαμαντίνου	αδαμαντινου	A.GSN	1	AMO 7:7
700225	ἀδάμας	N.NSM	N	standard	ἀδάμαντα	αδαμαντα	N.ASM	2	AMO 7:8
700225	ἀδάμας	N.NSM	N	standard	ἀδάμας	αδαμας	N.NSM	1	AMO 7:7
700226	ἀδάμαστος	A.NSM	A	standard	ἀδάμαστα	αδαμαστα	A.VPN	1	4MA 15:13
700226	ἀδάμαστος	A.NSM	A	standard	ἀδάμαστος	αδαμαστος	A.NSM	1	SIR 30:8
700228	Αδαν	N.NSM	N	standard	Αδαν	Αδαν	N.NSM	1	1ES 5:36
700229	Αδαρ	N.NSM	N	standard	Αδαρ	Αδαρ	N.GSM	9	EST 3:13
700229	Αδαρ	N.NSM	N	standard	Αδαρ	Αδαρ	N.NSM	7	NUM 26:44
700229	Αδαρ	N.NSM	N	standard	Αδαρ	Αδαρ	N.GS	4	1ES 7:5
700229	Αδαρ	N.NSM	N	standard	Αδαρ	Αδαρ	N.DSM	1	NUM 26:44
700230	Αδαρι	N.NSM	N	standard	Αδαρι	Αδαρι	N.NSM	1	NUM 26:44
700231	Αδασα	N.DS	N	fallback	Αδασα	Αδασα	N.DS	1	1MA 7:40
700231	Αδασα	N.DS	N	fallback	Αδασα	Αδασα	N.GS	1	1MA 7:45
700232	Αδασαι	N.N	N	fallback	Αδασαι	Αδασαι	N.N	1	2SA 24:6
700233	Αδασαν	N.NS	N	standard	Αδασαν	Αδασαν	N.NS	1	JOS 15:37
700233	Αδασαν	N.NS	N	standard	Αδασαν	Αδασαν	N.GSM	1	NEH 7:54
700234	Αδδαι	N.DSM	N	fallback	Αδδαι	Αδδαι	N.DSM	1	NEH 12:16
700235	Αδδαιον	N.ASM	N	fallback	Αδδαιον	Αδδαιον	N.ASM	1	1ES 8:44
700236	Αδδαιω	N.DSM	N	fallback	Αδδαιω	Αδδαιω	N.DSM	1	1ES 8:45
700237	Αδδαμιν	N.GSF	N	fallback	Αδδαμιν	Αδδαμιν	N.GSF	1	JOS 15:7
700238	Αδδαρα	N.AS	N	fallback	Αδδαρα	Αδδαρα	N.AS	1	JOS 15:3
700240	Αδδους	N.GSM	N	fallback	Αδδους	Αδδους	N.GSM	1	1ES 5:34
700241	Αδδω	N.GSM	N	fallback	Αδδω	Αδδω	N.GSM	4	2CH 12:15
700241	Αδδω	N.GSM	N	fallback	Αδδω	Αδδω	N.ASM	2	ZEC 1:1
700242	ἄδειαν	N.ASF	N	fallback	ἄδειαν	αδειαν	N.ASF	2	3MA 7:12
700242	ἄδειαν	N.ASF	N	fallback	ἀδείας	αδειας	N.GSF	1	2MA 11:30
700245	ἀδελφιδός	N.NSM	N	standard	ἀδελφιδός	αδελφιδος	N.NSM	18	SNG 1:13
700245	ἀδελφιδός	N.NSM	N	standard	ἀδελφιδῷ	αδελφιδω	N.DSM	5	SNG 5:5
700245	ἀδελφιδός	N.NSM	N	standard	ἀδελφιδοῦ	αδελφιδου	N.GSM	4	SNG 2:8
700245	ἀδελφιδός	N.NSM	N	standard	ἀδελφιδέ	αδελφιδε	N.VSM	4	SNG 2:17
700245	ἀδελφιδός	N.NSM	N	standard	ἀδελφιδόν	αδελφιδον	N.ASM	2	SNG 5:8
700245	ἀδελφιδός	N.NSM	N	standard	ἀδελφιδὸν	αδελφιδον	N.ASM	1	SNG 8:5
700247	ἀδελφοκτόνοις	A.DPM	A	fallback	ἀδελφοκτόνοις	αδελφοκτονοις	A.DPM	1	WIS 10:3
700251	Αδενικαμ	N.GSM	N	fallback	Αδενικαμ	Αδενικαμ	N.GSM	1	NEH 7:18
700252	Αδερ	N.NSM	N	standard	Αδερ	Αδερ	N.GSM	23	1KI 15:18
700252	Αδερ	N.NSM	N	standard	Αδερ	Αδερ	N.NSM	13	1KI 11:14
700252	Αδερ	N.NSM	N	standard	Αδερ	Αδερ	N.DSM	2	1KI 11:20
700252	Αδερ	N.NSM	N	standard	Αδερ	Αδερ	N.ASM	1	1KI 11:14
700256	Αδι	N.NSM	N	standard	Αδι	Αδι	N.NSM	1	1CH 11:27
700257	Αδια	N.NSF	N	standard	Αδια	Αδια	N.NSF	1	1CH 4:18
700257	Αδια	N.NSF	N	standard	Αδια	Αδια	N.GSM	1	1CH 6:26
700261	ἀδιάλυτον	A.ASN	A	fallback	ἀδιάλυτον	αδιαλυτον	A.ASN	1	EXO 36:30
700262	ἀδιάπτωτος	A.NSF	A	standard	ἀδιάπτωτος	αδιαπτωτος	A.NSF	1	WIS 3:15
700263	ἀδιάστροφον	A.ASF	A	fallback	ἀδιάστροφον	αδιαστροφον	A.ASF	1	3MA 3:3
700264	ἀδιατρέπτῳ	A.DSF	A	fallback	ἀδιατρέπτῳ	αδιατρεπτω	A.DSF	2	SIR 26:10
700265	Αδιδ	N.GSM	N	fallback	Αδιδ	Αδιδ	N.GSM	1	NEH 7:37
700266	Αδιδα	N.ASF	N	fallback	Αδιδα	Αδιδα	N.ASF	1	1MA 12:38
700266	Αδιδα	N.ASF	N	fallback	Αδιδοις	Αδιδοις	N.DP	1	1MA 13:13
700267	ἀδιεξέταστοι	A.NPM	A	fallback	ἀδιεξέταστοι	αδιεξεταστοι	A.NPM	1	SIR 21:18
700268	Αδιηλ	N.GSM	N	fallback	Αδιηλ	Αδιηλ	N.GSM	1	1CH 9:12
700274	Αδινου	N.GSM	N	fallback	Αδινου	Αδινου	N.GSM	2	1ES 5:14
700274	Αδινου	N.GSM	N	fallback	Αδιν	Αδιν	N.GSM	2	EZR 2:15
700275	Αδινα	N.NSM	N	standard	Αδινα	Αδινα	N.NSM	1	1CH 11:42
700276	Αδινων	N.NSM	N	standard	Αδινων	Αδινων	N.NSM	1	2SA 23:8
700277	Αδλι	N.GSM	N	fallback	Αδλι	Αδλι	N.GSM	1	1CH 27:29
700278	Αδνας	N.NSM	N	standard	Αδνας	Αδνας	N.NSM	1	NEH 12:15
700279	ἀδόκητοι	A.NPM	A	fallback	ἀδόκητοι	αδοκητοι	A.NPM	1	WIS 18:17
700281	ἠδολέσχησα	V.AAI1S	V	standard	ἀδολεσχήσω	αδολεσχησω	V.AAS1S	3	PSA 118:15
700281	ἠδολέσχησα	V.AAI1S	V	standard	ἠδολέσχουν	ηδολεσχουν	V.IAI3P	2	PSA 68:13
700281	ἠδολέσχησα	V.AAI1S	V	standard	ἀδολέσχει	αδολεσχει	V.PAD2S	2	SIR 7:14
700281	ἠδολέσχησα	V.AAI1S	V	standard	ἀδολεσχῆσαι	αδολεσχησαι	V.AAN	1	GEN 24:63
700281	ἠδολέσχησα	V.AAI1S	V	standard	ἠδολέσχησα	ηδολεσχησα	V.AAI1S	1	PSA 76:4
700281	ἠδολέσχησα	V.AAI1S	V	standard	ἀδολεσχήσω	αδολεσχησω	V.FAI1S	1	PSA 76:13
700281	ἠδολέσχησα	V.AAI1S	V	standard	ἠδολέσχει	ηδολεσχει	V.IAI3S	1	PSA 118:23
700281	ἠδολέσχησα	V.AAI1S	V	standard	ἠδολέσχουν	ηδολεσχουν	V.IAI1S	1	PSA 118:48
700282	ἀδολεσχία	N.NSF	N	standard	ἀδολεσχίας	αδολεσχιας	N.GSF	1	1SA 1:16
700282	ἀδολεσχία	N.NSF	N	standard	ἀδολεσχία	αδολεσχια	N.NSF	1	1KI 18:27
700282	ἀδολεσχία	N.NSF	N	standard	ἀδολεσχίαν	αδολεσχιαν	N.ASF	1	2KI 9:11
700282	ἀδολεσχία	N.NSF	N	standard	ἀδολεσχίᾳ	αδολεσχια	N.DSF	1	PSA 54:3
700282	ἀδολεσχία	N.NSF	N	standard	ἀδολεσχίας	αδολεσχιας	N.APF	1	PSA 118:85
700284	ἀδοξήσει	V.FAI3S	V	fallback	ἀδοξήσει	αδοξησει	V.FAI3S	1	ISA 52:14
700285	ἀδοξίᾳ	N.DSF	N	fallback	ἀδοξίᾳ	αδοξια	N.DSF	1	SIR 3:11
700286	ἄδοξος	A.NSM	A	standard	ἄδοξος	αδοξος	A.NSM	2	1MA 2:8
700287	Αδουηλ	N.GSM	N	fallback	Αδουηλ	Αδουηλ	N.GSM	1	TOB 1:1
700288	Αδρααζαρ	N.NSM	N	standard	Αδρααζαρ	Αδρααζαρ	N.GSM	11	2SA 8:7
700288	Αδρααζαρ	N.NSM	N	standard	Αδρααζαρ	Αδρααζαρ	N.DSM	5	2SA 8:5
700288	Αδρααζαρ	N.NSM	N	standard	Αδρααζαρ	Αδρααζαρ	N.ASM	4	2SA 8:3
700288	Αδρααζαρ	N.NSM	N	standard	Αδρααζαρ	Αδρααζαρ	N.NSM	1	2SA 10:16
700289	Αδραζαρ	N.ASM	N	fallback	Αδραζαρ	Αδραζαρ	N.ASM	1	1KI 11:14
700290	Αδραμελεχ	N.NSM	N	standard	Αδραμελεχ	Αδραμελεχ	N.NSM	2	2KI 19:37
700290	Αδραμελεχ	N.NSM	N	standard	Αδραμελεχ	Αδραμελεχ	N.DSM	1	2KI 17:31
700291	ἀδρανέστατον	A.ASNS	A	fallback	ἀδρανέστατον	αδρανεστατον	A.ASNS	1	WIS 13:19
700292	ἁδροὶ	A.NPM	A	fallback	ἁδροὶ	αδροι	A.NPM	4	2SA 15:18
700292	ἁδροὶ	A.NPM	A	fallback	ἁδροὺς	αδρους	A.APM	3	1KI 1:9
700292	ἁδροὶ	A.NPM	A	fallback	ἁδροῖς	αδροις	A.DPM	1	JOB 34:19
700293	ἡδρύνθη	V.API3S	V	standard	ἡδρύνθη	ηδρυνθη	V.API3S	3	JDG 13:24
700293	ἡδρύνθη	V.API3S	V	standard	ἁδρυνθέντος	αδρυνθεντος	V.APPGSN	1	EXO 2:10
700293	ἡδρύνθη	V.API3S	V	standard	ἡδρύνθησαν	ηδρυνθησαν	V.API3P	1	JDG 11:2
700293	ἡδρύνθη	V.API3S	V	standard	ἁδρυνθῶσιν	αδρυνθωσιν	V.APS3P	1	RUT 1:13
700293	ἡδρύνθη	V.API3S	V	standard	ἁδρυνθῆναι	αδρυνθηναι	V.APN	1	1MA 8:14
700293	ἡδρύνθη	V.API3S	V	standard	ἡδρυμμένα	ηδρυμμενα	V.XMPAPN	1	PSA 143:12
700294	ἀδυναμεῖν	V.PAN	V	standard	ἀδυναμεῖν	αδυναμειν	V.PAN	1	SIR 1:0
700295	ἀδυναμίαις	N.DPF	N	fallback	ἀδυναμίαις	αδυναμιαις	N.DPF	1	3MA 2:13
700295	ἀδυναμίαις	N.DPF	N	fallback	ἀδυναμίᾳ	αδυναμια	N.DSF	1	AMO 2:2
700298	ἠδυνήθη	V.API3S	V	standard	ἠδυνήθη	ηδυνηθη	V.API3S	1	1KI 13:4
700300	αδων	N.NSM	N	standard	αδων	αδων	N.NSM	1	JER 41:5
700301	Αδωναι	N.VSM	N	fallback	Αδωναι	Αδωναι	N.VSM	1	1SA 1:11
700302	Αδωναιε	N.VSM	N	fallback	Αδωναιε	Αδωναιε	N.VSM	2	JDG 13:8
700303	Αδωνια	N.NSM	N	standard	Αδωνια	Αδωνια	N.NSM	1	1CH 3:2
700304	Αδωνιας	N.NSM	N	standard	Αδωνιας	Αδωνιας	N.NSM	16	1KI 1:5
700304	Αδωνιας	N.NSM	N	standard	Αδωνιου	Αδωνιου	N.GSM	5	1KI 1:7
700304	Αδωνιας	N.NSM	N	standard	Αδωνια	Αδωνια	N.DSM	2	1KI 2:21
700305	Αδωνιβεζεκ	N.NS	N	standard	Αδωνιβεζεκ	Αδωνιβεζεκ	N.NS	2	JOS 10:1
700305	Αδωνιβεζεκ	N.NS	N	standard	Αδωνιβεζεκ	Αδωνιβεζεκ	N.NSM	2	JDG 1:6
700305	Αδωνιβεζεκ	N.NS	N	standard	Αδωνιβεζεκ	Αδωνιβεζεκ	N.ASM	1	JDG 1:5
700306	Αδωνικαμ	N.GSM	N	fallback	Αδωνικαμ	Αδωνικαμ	N.GSM	4	1ES 5:14
700307	Αδωνιραμ	N.NSM	N	standard	Αδωνιραμ	Αδωνιραμ	N.NSM	3	2SA 20:24
700307	Αδωνιραμ	N.NSM	N	standard	Αδωνιραμ	Αδωνιραμ	N.ASM	2	1KI 12:18
700308	Αδωρα	N.AS	N	fallback	Αδωρα	Αδωρα	N.AS	1	1MA 13:20
700309	Αδωραιμ	N.ASF	N	fallback	Αδωραιμ	Αδωραιμ	N.ASF	1	2CH 11:9
700310	αδωρηεμ	N.NPM	N	fallback	αδωρηεμ	αδωρηεμ	N.NPM	1	NEH 3:5
700313	ἀέναός	A.NSM	A	standard	ἀενάων	αεναων	A.GPM	3	GEN 49:26
700313	ἀέναός	A.NSM	A	standard	ἀενάου	αεναου	A.GSF	1	2MA 7:36
700313	ἀέναός	A.NSM	A	standard	ἀέναός	αεναος	A.NSM	1	JOB 19:25
700313	ἀέναός	A.NSM	A	standard	ἀενάου	αεναου	A.GSM	1	WIS 11:6
700313	ἀέναός	A.NSM	A	standard	ἀενάους	αεναους	A.ASF	1	BAR 5:7
700314	Αενδωρ	N.DSF	N	fallback	Αενδωρ	Αενδωρ	N.DSF	2	1SA 28:7
700314	Αενδωρ	N.DSF	N	fallback	Αενδωρ	Αενδωρ	N.D	1	PSA 82:11
700315	Αερ	N.NSM	N	standard	Αερ	Αερ	N.NSM	1	1CH 7:12
700316	ἀεργός	A.NSM	A	standard	ἀεργός	αεργος	A.NSM	1	PRO 13:4
700316	ἀεργός	A.NSM	A	standard	ἀεργῶν	αεργων	A.GPM	1	PRO 15:19
700316	ἀεργός	A.NSM	A	standard	ἀεργοῦ	αεργου	A.GSM	1	PRO 19:15
700317	Αερμων	N.NS	N	standard	Αερμων	Αερμων	N.GS	9	DEU 3:8
700317	Αερμων	N.NS	N	standard	Αερμων	Αερμων	N.ASN	1	DEU 3:9
700317	Αερμων	N.NS	N	standard	Αερμων	Αερμων	N.NS	1	DEU 4:48
700317	Αερμων	N.NS	N	standard	Αερμων	Αερμων	N.ASF	1	JOS 11:3
700317	Αερμων	N.NS	N	standard	Αερμων	Αερμων	N.GSF	1	PSA 132:3
700319	Αζαβουχ	N.GSM	N	fallback	Αζαβουχ	Αζαβουχ	N.GSM	1	NEH 3:16
700320	Αζαηλ	N.NSM	N	standard	Αζαηλ	Αζαηλ	N.GSM	10	1KI 19:17
700320	Αζαηλ	N.NSM	N	standard	Αζαηλ	Αζαηλ	N.NSM	9	2KI 8:9
700320	Αζαηλ	N.NSM	N	standard	Αζαηλ	Αζαηλ	N.ASM	4	1KI 19:15
700320	Αζαηλ	N.NSM	N	standard	Αζαηλ	Αζαηλ	N.DSM	1	2KI 12:19
700321	Αζαηλος	N.NSM	N	standard	Αζαηλου	Αζαηλου	N.GSM	1	1ES 9:14
700321	Αζαηλος	N.NSM	N	standard	Αζαηλος	Αζαηλος	N.NSM	1	1ES 9:34
700322	Αζαια	N.GSM	N	fallback	Αζαια	Αζαια	N.GSM	1	NEH 11:4
700323	Αζακι	N.NSM	N	standard	Αζακι	Αζακι	N.NSM	1	1CH 8:17
700324	Αζανια	N.GSM	N	fallback	Αζανια	Αζανια	N.GSM	1	NEH 10:10
700326	Αζαραηλ	N.NSM	N	standard	Αζαραηλ	Αζαραηλ	N.NSM	2	1CH 25:4
700327	Αζαρια	N.NSM	N	standard	Αζαρια	Αζαρια	N.NSM	8	1CH 2:8
700327	Αζαρια	N.NSM	N	standard	Αζαρια	Αζαρια	N.GSM	2	1CH 6:21
700328	Αζαριας	N.NSM	N	standard	Αζαριας	Αζαριας	N.NSM	27	2KI 14:29
700328	Αζαριας	N.NSM	N	standard	Αζαριαν	Αζαριαν	N.ASM	11	2KI 14:21
700328	Αζαριας	N.NSM	N	standard	Αζαριου	Αζαριου	N.GSM	8	2KI 15:6
700328	Αζαριας	N.NSM	N	standard	Αζαρια	Αζαρια	N.DSM	6	2KI 15:8
700328	Αζαριας	N.NSM	N	standard	Αζαρια	Αζαρια	N.VSM	4	TOB 6:7
700328	Αζαριας	N.NSM	N	standard	Αζαρια	Αζαρια	N.ASM	2	1CH 5:35
700328	Αζαριας	N.NSM	N	standard	Αζαρια	Αζαρια	N.NSM	1	DAN 3:88
700329	Αζαριον	N.NSM	N	standard	Αζαριον	Αζαριον	N.NSM	1	1KI 2:46
700330	Αζαριου	N.NSM	N	standard	Αζαριου	Αζαριου	N.NSM	1	1KI 4:2
700331	Αζαυ	N.ASM	N	fallback	Αζαυ	Αζαυ	N.ASM	1	GEN 22:22
700332	Αζενι	N.NSM	N	standard	Αζενι	Αζενι	N.DSM	1	NUM 26:25
700332	Αζενι	N.NSM	N	standard	Αζενι	Αζενι	N.NSM	1	NUM 26:25
700333	Αζερ	N.NSM	N	standard	Αζερ	Αζερ	N.NSM	1	1CH 12:10
700334	Αζηκα	N.NS	N	standard	Αζηκα	Αζηκα	N.GS	3	JOS 10:10
700334	Αζηκα	N.NS	N	standard	Αζηκα	Αζηκα	N.ASF	2	2CH 11:9
700334	Αζηκα	N.NS	N	standard	Αζηκα	Αζηκα	N.NS	1	JOS 15:35
700335	Αζηρ	N.NSM	N	standard	Αζηρ	Αζηρ	N.NSM	1	1CH 4:4
700336	Αζητας	N.GSM	N	fallback	Αζητας	Αζητας	N.GSM	1	1ES 5:15
700337	Αζιηλ	N.GSM	N	fallback	Αζιηλ	Αζιηλ	N.GSM	1	EZR 8:5
700338	Αζιν	N.GSM	N	fallback	Αζιν	Αζιν	N.GSM	1	1KI 15:18
700339	Αζιφ	N.GS	N	fallback	Αζιφ	Αζιφ	N.GS	2	JOS 11:1
700340	Αζμωθ	N.NSM	N	standard	Αζμωθ	Αζμωθ	N.NSM	2	2SA 23:31
