# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
G1621	ἐκτινάσσω	shake out	نفض
G1622	ἐκτός	outside	خارج
G1623	ἕκτος	sixth	سادس
G1624	ἐκτρέπω	turn	انحرف
G1625	ἐκτρέφω	nourish	ربّى
G1626	ἔκτρωμα	untimely birth	إسقاط
G1627	ἐκφέρω	bring	أخرج
G1628	ἐκφεύγω	escape	هرب
G1629	ἐκφοβέω	terrify	رعّب
G0163	αἰχμαλωτίζω	capture	أسر
G1630	ἔκφοβος	terrified	مرعوب
G1631	ἐκφύω	put out	أخرج
G1632	ἐκχέω	pour out	سكب
G1633	ἐκχωρέω	go out	خرج
G1634	ἐκψύχω	expire	زفر
G1635	ἑκών	voluntarily	طوعاً
G1636	ἐλαία	olive tree	زيتون
G1637	ἔλαιον	olive oil	زيت
G1638	ἐλαιών	Olivet	الزيتون
G1639	Ἐλαμείτης	Elamite	عيلامي
G0164	αἰχμάλωτος	captive	أسير
G1640	ἐλάσσων	lesser	أصغر
G1641	ἐλαττονέω	have little	نقص
G1642	ἐλαττόω	make less	قلّل
G1643	ἐλαύνω	drive	ساق
G1644	ἐλαφρία	lightness	خفة
G1645	ἐλαφρός	light	خفيف
G1646	ἐλάχιστος	least	أقل
G1647	ἐλαχιστότερος	least	أحقر
G1648	Ἐλεάζαρ	Eleazar	إليعازر
G1649	ἔλεγξις	rebuke	توبيخ
G0165	αἰών	age	دهر
G1650	ἐλεγμός	rebuke	إقناع
G1651	ἐλέγχω	rebuke	وبخ
G1652	ἐλεεινός	pitiful	مثير للشفقة
G1653	ἐλεέω	have mercy	رحم
G1654	ἐλεημοσύνη	charity	صدقة
G1655	ἐλεήμων	merciful	رحيم
G1656	ἔλεος	mercy	رحمة
G1657	ἐλευθερία	freedom	حرية
G1658	ἐλεύθερος	free	حر
G1659	ἐλευθερόω	set free	حرر
G0166	αἰώνιος	eternal	أبدي
G1660	ἔλευσις	coming	مجيء
G1661	ἐλεφάντινος	made of ivory	عاجي
G1662	Ἐλιακείμ	Eliakim	إلياقيم
G1663	Ἐλιέζερ	Eliezer	إليعازر
G1664	Ἐλιούδ	Eliud	إليهود
G1665	Ἐλεισάβετ	Elizabeth	إليصابات
G1666	Ἐλισαῖος	Elisha	إليشع
G1667	ἑλίσσω	roll up	لف
G1668	ἕλκος	sore	قرح
G1669	ἑλκόω	have	قرح
G0167	ἀκαθαρσία	impurity	نجاسة
G1670	ἑλκύω	draw	جر
G1671	Ἑλλάς	Greece	اليونان
G1672	Ἕλλην	Greek, Gentile	يوناني
G1673	Ἑλληνικός	Greek	يوناني
G1674	Ἑλληνίς	Gentile	يونانية
G1675	Ἑλληνιστής	Hellenist	متهلون
G1676	Ἑλληνιστί	Greek	يونانية
G1677	ἐλλογάω	charge	احسب
G1678	Ἐλμαδάμ	Elmadam	إلماداد
G1679	ἐλπίζω	hope	رجا
G0168		uncleanness	نجس
G1680	ἐλπίς	hope	رجاء
G1681	Ἐλύμας	Elymas	إليماس
G1682	ἐλωῒ	Eloi	إيلي
G1683	ἐμαυτοῦ	myself	نفسي
G1684	ἐμβαίνω	climb	ركب
G1685	ἐμβάλλω	throw in	ألقى
G1686	ἐμβάπτω	dip in	غمس
G1687	ἐμβατεύω	investigate	تفتش
G1688	ἐμβιβάζω	put on board	حمّل
G1689	ἐμβλέπω	look into	نظر
G0169	ἀκάθαρτος	unclean	نجس
G1690	ἐμβριμάομαι	be agitated	زجر
G1691		me	إياي
G1692	ἐμέω	vomit	تقيّأ
G1693	ἐμμαίνομαι	be enraged	هاج
G1694	Ἐμμανουήλ	Immanuel	عمانوئيل
G1695	Ἐμμαοῦς	Emmaus	عمّاوس
G1696	ἐμμένω	abide in	ثبت
G1697	Ἑμμώρ	Hamor	حمور
G1698		I	لي
G1699	ἐμός	mine	لي
G0017	ἀγαθοποιός	doing good	محسن
G0170	ἀκαιρέομαι	lack opportunity	افتقد
G1700	ἐμπαιγμονή	of me	سخرية
G1701	ἐμπαιγμός	jeering	استهزاء
G1702	ἐμπαίζω	mock	سخر
G1703	ἐμπαίκτης	mocker	ساخر
G1704	ἐνπεριπατέω	walk in	سار
G1705	ἐμπίπλημι	fill up	امتلأ
G1706	ἐμπίπτω	fall into	وقع
G1707	ἐμπλέκω	entangle	التبس
G1708	ἐμπλοκή	braiding	ضفيرة
G1709	ἐμπνέω	breath into	تنفس
G0171	ἀκαίρως	unseasonably	بغير حينه
G1710	ἐμπορεύομαι	traffic in	اتجر
G1711	ἐμπορία	trade	تجارة
G1712	ἐμπόριον	marketplace	سوق
G1713	ἔμπορος	trader	تاجر
G1714	ἐμπίμπρημι	burn	أحرق
G1715	ἔμπροσθεν	before	أمام
G1716	ἐμπτύω	spit on	بصق
G1717	ἐμφανής	revealed	ظاهر
G1718	ἐμφανίζω	show	أظهر
G1719	ἔμφοβος	afraid	خائف
G0172	ἄκακος	innocent	بريء
G1720	ἐμφυσάω	breathe into	نفخ
G1721	ἔμφυτος	implanted	مغروس
G1722	ἐν	in	في
G1723	ἐναγκαλίζομαι	embrace	احتضن
G1724	ἐνάλιος	marine	بحري
G1725	ἔναντι	before	أمام
G1726	ἐναντίον	in front of	قدام
G1727	ἐναντίος	hostile	معادٍ
G1728	ἐνάρχομαι	begin	ابتدأ
G1729	ἐνδεής	impoverished	محتاج
G0173	ἄκανθα	thorn	شوك
G1730	ἔνδειγμα	evidence	دليل
G1731	ἐνδείκνυμι	show	أظهر
G1732	ἔνδειξις	demonstration	إظهار
G1733	ἕνδεκα	eleven	احدى عشر
G1734	ἑνδέκατος	eleventh	الحادي عشر
G1735	ἐνδέχομαι	be possible	يمكن
G1736	ἐνδημέω	be home	أقام
G1737	ἐνδιδύσκω	dress	ألبس
G1738	ἔνδικος	just	عادل
G1739	ἐνδώμησις	material	بناء
G0174	ἀκάνθινος	thorny	شوكي
G1740	ἔνδοξάζω	be glorified	تمجد
G1741	ἔνδοξος	honored	مجيد
G1742	ἔνδυμα	clothing	ملبس
G1743	ἐνδυναμόω	strengthen	قوى
G1744	ἐνδύνω	sneak	تسلل
G1745	ἔνδυσις	wearing	لبس
G1746	ἐνδύω	put on	ارتدى
G1747	ἐνέδρα	plot	كمين
G1748	ἐνεδρεύω	ambush	كمن
G1749		hinderance	كمين
G0175	ἄκαρπος	unfruitful	عقيم
G1750	ἐνειλέω	enwrap	لف
G1751	ἔνειμι	be in	موجود
G1752	ἕνεκεν	because of	من أجل
G1753	ἐνέργεια	active energy	عمل
G1754	ἐνεργέω	be active	عمل
G1755	ἐνέργημα	working	عمل
G1756	ἐνεργής	effective	فعال
G1757	ἐνευλογέω	be blessed	يُبارك
G1758	ἐνέχω	oppose	يُحاصر
G1759	ἐνθάδε	in	هنا
G0176	ἀκατάγνωστος	beyond reproach	لا يُلام
G1760	ἐνθυμέομαι	reflect on	يفكر
G1761	ἐνθύμησις	reflection	فكر
G1762	ἔνι	there is	يوجد
G1763	ἐνιαυτός	year	سنة
G1764	ἐνίστημι	be present	حاضر
G1765	ἐνισχύω	strengthen	يقوي
G1766	ἔνατος	ninth (hour)	تاسع
G1767	ἐννέα	nine	تسعة
G1768		ninety	تسعون
G1769	ἐνέος	speechless	صامت
G0177	ἀκατακάλυπτος	uncovered	مكشوف
G1770	ἐννεύω	signify	يومئ
G1771	ἔννοια	thought	فكرة
G1772	ἔννομος	under law	ناموسي
G1773	ἔννυχα	at night	ليلاً
G1774	ἐνοικέω	dwell in	يسكن
G1775	ἑνότης	unity	وحدة
G1776	ἐνοχλέω	trouble	يُزعج
G1777	ἔνοχος	liable for	مذنب
G1778	ἔνταλμα	precept	وصية
G1779	ἐνταφιάζω	prepare burial	يُكفن
G0178	ἀκατάκριτος	uncondemned	غير محاكم
G1780	ἐνταφιασμός	burial	تكفين
G1781	ἐντέλλω	order	يأمر
G1782	ἐντεῦθεν	from here	من هنا
G1783	ἔντευξις	intercession	شفاعة
G1784	ἔντιμος	valued	كريم
G1785	ἐντολή	commandment	وصية
G1786	ἐντόπιος	resident	أهل البلد
G1787	ἐντός	inside	داخل
G1788	ἐντρέπω	cause shame	يخجل
G1789	ἐντρέφω	be reared	يُربى
G0179	ἀκατάλυτος	indestructible	غير قابل للحل
G1790	ἔντρομος	trembling	مرتعد
G1791	ἐντροπή	shame	خجل
G1792	ἐντρυφάω	revel	استمتع
G1793	ἐντυγχάνω	call on	دعا
G1794	ἐντυλίσσω	wrap up	لف
G1795	ἐντυπόω	engrave	نقش
G1796	ἐνυβρίζω	insult	أهان
G1797	ἐνυπνιάζομαι	dream	حلم
G1798	ἐνύπνιον	dream	حلم
G1799	ἐνώπιον	before	أمام
G0018	ἀγαθός	good	صالح
G0180	ἀκατάπαυστος	unceasing	مستمر
G1800	Ἐνώς	Enos	أنوش
G1801	ἐνωτίζομαι	listen to	استمع
G1802	Ἑνώχ	Enoch	أخنوخ
G1803	ἕξ	six	ستة
G1804	ἐξαγγέλλω	proclaim	أخبر
G1805	ἐξαγοράζω	redeem	فدى
G1806	ἐξάγω	lead out	أخرج
G1807	ἐξαιρέω	take out	استخرج
G1808	ἐξαίρω	expel	أخرج
G1809	ἐξαιτέω	demand	طلب
G0181	ἀκαταστασία	disorder	فوضى
G1810	ἐξαίφνης	suddenly	فجأة
G1811	ἐξακολουθέω	follow	تابع
G1812	ἑξακόσιοι	six hundred	ستمائة
G1813	ἐξαλείφω	blot out	محا
G1814	ἐξάλλομαι	leap up	قفز
G1815	ἐξανάστασις	resurrection	قيامة
G1816	ἐξανατέλλω	sprout up	نبت
G1817	ἐξανίστημι	raise up	أقام
G1818	ἐξαπατάω	deceive	خدع
G1819	ἐξάπινα	suddenly	فجأة
G0182	ἀκατάστατος	restless	متقلب
G1820	ἐξαπορέω	despair	يأس
G1821	ἐξαποστέλλω	send out	أرسل
G1822	ἐξαρτίζω	finish	أكمل
G1823	ἐξαστράπτω	flash forth	أضاء
G1824	ἐξαυτῆς	immediately	حالا
G1825	ἐξεγείρω	raise	أيقظ
G1826	ἔξειμι	go out	يحل
G1827		convict	أدان
G1828	ἐξέλκω	drag out	جذب
G1829	ἐξέραμα	vomit	قيء
G0183		uncontrollable	جموح
G1830	ἐξεραυνάω	search out	فتش
G1831	ἐξέρχομαι	go out	خرج
G1832		be permitted	حل
G1833	ἐξετάζω	find out	استفسر
G1834	ἐξηγέομαι	tell	شرح
G1835	ἑξήκοντα	sixty	ستون
G1836	ἑξῆς	next	التالي
G1837	ἐξηχέω	ring	دوى
G1838	ἕξις	habit	عادة
G1839	ἐξίστημι	amaze	أذهل
G0184	Ἁκελδαμάχ	Akeldama	حقل الدم
G1840	ἐξισχύω	have power	قوي
G1841	ἔξοδος	departure	خروج
G1842	ἐξολεθρεύω	root out	استأصل
G1843	ἐξομολογέω	agree	اعترف
G1844	ἐξορκίζω	adjure	استحلف
G1845	ἐξορκιστής	exorcist	طارد جن
G1846	ἐξορύσσω	dig through	حفر
G1847	ἐξουδενέω	be rejected	احتقر
G1848	ἐξουθενέω	reject	ازدرى
G1849	ἐξουσία	authority	سلطة
G0185	ἀκέραιος	innocent	طاهر
G1850	ἐξουσιάζω	have authority	تسلط
G1851	ἐξοχή	prominent	بارز
G1852	ἐξυπνίζω	awake	أيقظ
G1853	ἔξυπνος	awake	مستيقظ
G1854	ἔξω	out	خارج
G1855	ἔξωθεν	outside	من الخارج
G1856	ἐξωθέω	expel	دفع
G1857	ἐξώτερος	outer	خارجي
G1858	ἑορτάζω	keep a festival	احتفل
G1859	ἑορτή	festival	عيد
G0186	ἀκλινής	unwavering	راسخ
G1860	ἐπαγγελία	promise	وعد
G1861	ἐπαγγέλλω	profess	وعد
G1862	ἐπάγγελμα	promise	وعد
G1863	ἐπάγω	bring upon	جلب
G1864	ἐπαγωνίζομαι	contend	جاهد
G1865	ἐπαθροίζω	collect	اجتمع
G1866	Ἐπαίνετος	Epaenetus	إبينيتس
G1867	ἐπαινέω	praise	مدح
G1868	ἔπαινος	praise	مدح
G1869	ἐπαίρω	lift up	رفع
G0187	ἀκμάζω	ripen	نضج
G1870	ἐπαισχύνομαι	be ashamed of	استحيا
G1871	ἐπαιτέω	ask	سأل
G1872	ἐπακολουθέω	follow after	تبع
G1873	ἐπακούω	listen to	استجاب
G1874	ἐπακροάομαι	listen ro	استمع
G1875	ἐπάν	when	متى
G1876	ἐπάναγκες	necessarily	ضرورة
G1877	ἐπανάγω	set off	أبحر
G1878	ἐπαναμιμνῄσκω	remind	ذكّر
G1879	ἐπαναπαύω	rest	استراح
G0188	ἀκμήν	still	بعد
G1880	ἐπανέρχομαι	return	عاد
G1881	ἐπανίστημι	rebel against	ثار
G1882	ἐπανόρθωσις	correcting	تصحيح
G1883	ἐπάνω	above	فوق
G1884	ἐπαρκέω	help	ساعد
G1885	ἐπαρχεία	province	ولاية
G1886	ἔπαυλις	residence	منزل
G1887	ἐπαύριον	next day	غد
G1888		in the very act	متلبسا
G1889	Ἐπαφρᾶς	Epaphras	أبافراس
G0189	ἀκοή	hearing	سماع
G1890	ἐπαφρίζω	foam up	رغا
G1891	Ἐπαφρόδιτος	Epaphroditus	أبافروديتس
G1892	ἐπεγείρω	awaken	أثار
G1893	ἐπεί	since	لأن
G1894	ἐπειδή	since	لما
G1895	ἐπειδήπερ	since	لما
G1896	ἐφοράω	look upon	نظر
G1897		since	لأن
G1898	ἐπεισέρχομαι	introduction	إدخال
G1899	ἔπειτα	then	ثم
G0019	ἀγαθωσύνη	goodness	صلاح
G0190	ἀκολουθέω	follow	تبع
G1900	ἐπέκεινα	beyond	وراء
G1901	ἐπεκτείνομαι	reach out to	امتد
G1902	ἐπενδύομαι	be clothed	لبس
G1903	ἐπενδύτης	coat	ردaء
G1904	ἐπέρχομαι	arrive	حضر
G1905	ἐπερωτάω	question	سأل
G1906	ἐπερώτημα	pledge	عهد
G1907	ἐπέχω	hold fast	أمسك
G1908	ἐπηρεάζω	mistreat	أساء
G1909	ἐπί	upon	على
G0191	ἀκούω	hear	سمع
G1910	ἐπιβαίνω	mount	ركب
G1911	ἐπιβάλλω	put on	ألقى
G1912	ἐπιβαρέω	burden	أثقل
G1913	ἐπιβιβάζω	mount	حمل
G1914	ἐπιβλέπω	look upon	نظر
G1915	ἐπίβλημα	patch	رقعة
G1917	ἐπιβουλή	plot	مكيدة
G1918	ἐπιγαμβρεύω	marry	تزوج
G1919	ἐπίγειος	earthly	أرضي
G0192	ἀκρασία	self-indulgence	عدم تعفف
G1920	ἐπιγίνομαι	arise	حدث
G1921	ἐπιγινώσκω	come to know	عرف
G1922	ἐπίγνωσις	knowledge	معرفة
G1923	ἐπιγραφή	inscription	نقش
G1924	ἐπιγράφω	write on	كتب
G1925	ἐπιδείκνυμι	show	أظهر
G1926	ἐπιδέχομαι	welcome	قبل
G1927	ἐπιδημέω	sojourn	أقام
G1928	ἐπιδιατάσσομαι	add to	أضاف
G1929	ἐπιδίδωμι	give	أعطى
G0193	ἀκρατής	intemperate	غير معتدل
G1930	ἐπιδιορθόω	straighten out	أصلح
G1931	ἐπιδύω	set	غاب
G1932	ἐπιείκεια	gentleness	رفق
G1933	ἐπιεικής	gentle	رفيق
G1934	ἐπιζητέω	seek after	طلب
G1935	ἐπιθανάτιος	condemned to death	محكوم بالإعدام
G1936	ἐπίθεσις	laying on	وضع اليد
G1937	ἐπιθυμέω	long for	اشتهى
G1938	ἐπιθυμητής	one who desires	مشته
G1939	ἐπιθυμία	desire	شهوة
G0194	ἄκρατος	undiluted	صرف
G1940	ἐπικαθίζω	sit on	جلس على
G1941	ἐπικαλέω	call (on)	دعا
G1942	ἐπικάλυμμα	covering	ستار
G1943	ἐπικαλύπτω	cover	غطى
G1944	ἐπικατάρατος	cursed	ملعون
G1945	ἐπίκειμαι	lay on	ضغط
G1946	Ἐπικούριος	Epicurean	أبيقوري
G1947	ἐπικουρία	help	معونة
G1948	ἐπικρίνω	decide	حكم
G1949	ἐπιλαμβάνομαι	catch	أمسك
G0195	ἀκρίβεια	strictness	دقة
G1950	ἐπιλανθάνομαι	forget	نسي
G1951	ἐπιλέγω	call	سمى
G1952	ἐπιλείπω	be insufficient	عجز
G1953	ἐπιλησμονή	forgetfulness	نسيان
G1954	ἐπίλοιπος	remaining	باقي
G1955	ἐπίλυσις	explanation	تفسير
G1956	ἐπιλύω	explain	فسر
G1957	ἐπιμαρτυρέω	testify to	شهد على
G1958	ἐπιμέλεια	care	اعتناء
G1959	ἐπιμελέομαι	care	اعتنى
G0196	ἀκριβέστατος	strictest	أدق
G1960	ἐπιμελῶς	carefully	بعناية
G1961	ἐπιμένω	remain	أقام
G1962	ἐπινεύω	accept	وافق
G1963	ἐπίνοια	thought	فكرة
G1964	ἐπιορκέω	break an oath	حنث بالقسم
G1965	ἐπίορκος	perjurer	حانث
G1966	ἔπειμι	come later	آتية
G1967	ἐπιούσιος	daily	يومي
G1968	ἐπιπίπτω	fall	وقع
G1969	ἐπιπλήσσω	rebuke	وبخ
G0197	ἀκριβέστερον	stricter	أدق
G1970		choke	اختنق
G1971	ἐπιποθέω	long for	اشتاق
G1972	ἐπιπόθησις	longing	اشتياق
G1973	ἐπιπόθητος	longed for	مشتاق إليه
G1974	ἐπιποθεία	longing	اشتياق
G1975	ἐπιπορεύομαι	come	ذهب
G1976	ἐπιράπτω	sew on	خيط
G1977	ἐπιρίπτω	throw on	ألقى
G1978	ἐπίσημος	notable	مشهور
G1979	ἐπισιτισμός	food	طعام
G0198	ἀκριβόω	be exactly	تحقق
G1980	ἐπισκέπτομαι	visit	زار
G1981	ἐπισκηνόω	rest upon	حل
G1982	ἐπισκιάζω	overshadow	ظلل
G1983	ἐπισκοπέω	oversee	أشرف
G1984	ἐπισκοπή	oversight	إشراف
G1985	ἐπίσκοπος	overseer	أسقف
G1986	ἐπισπάομαι	uncircumcise	شد
G1987	ἐπίσταμαι	know	عرف
G1988	ἐπιστάτης	master	معلم
G1989	ἐπιστέλλω	write to	كتب
G0199	ἀκριβῶς	exactly	بدقة
G1990	ἐπιστήμων	knowing	عالم
G1991	ἐπιστηρίζω	strengthen	ثبت
G1992	ἐπιστολή	epistle	رسالة
G1993	ἐπιστομίζω	silence	أسكت
G1994	ἐπιστρέφω	turn	رجع
G1995	ἐπιστροφή	conversion	توبة
G1996	ἐπισυνάγω	gather	جمع
G1997	ἐπισυναγωγή	gathering	تجمع
G1998	ἐπισυντρέχω	run together	تسابق
G1999		insurrection	تمرد
G0002	Ἀαρών	Aaron	هارون
G0020	ἀγαλλίασις	joy	ابتهاج
G0200	ἀκρίς	locust	جراد
G2000	ἐπισφαλής	dangerous	خطر
G20001		be made desert	خرب
G20002		helplessness	عجز
G20003		ill-advised,.	طائش
G20004		goodness	صلاح
G20005		insolence	تكبر
G20006		be insolent	تجبر
G20007		feats of mastery	استعلاء
G20008		arrogant	متعجرف
G20009		service	خدمة
G2001	ἐπισχύω	insist	أصرّ
G20010		sanctify	قدس
