# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
G1633	ἐκχωρέω	go out	уходить
G1634	ἐκψύχω	expire	испускать дух
G1635	ἑκών	voluntarily	добровольно
G1636	ἐλαία	olive tree	маслина
G1637	ἔλαιον	olive oil	масло
G1638	ἐλαιών	Olivet	Елеон
G1639	Ἐλαμείτης	Elamite	эламит
G0164	αἰχμάλωτος	captive	пленник
G1640	ἐλάσσων	lesser	меньший
G1641	ἐλαττονέω	have little	иметь мало
G1642	ἐλαττόω	make less	умалять
G1643	ἐλαύνω	drive	гнать
G1644	ἐλαφρία	lightness	легкомыслие
G1645	ἐλαφρός	light	легкий
G1646	ἐλάχιστος	least	малейший
G1647	ἐλαχιστότερος	least	ничтожный
G1648	Ἐλεάζαρ	Eleazar	Елеазар
G1649	ἔλεγξις	rebuke	обличение
G0165	αἰών	age	век
G1650	ἐλεγμός	rebuke	обличение
G1651	ἐλέγχω	rebuke	обличать
G1652	ἐλεεινός	pitiful	жалкий
G1653	ἐλεέω	have mercy	миловать
G1654	ἐλεημοσύνη	charity	милостыня
G1655	ἐλεήμων	merciful	милосердный
G1656	ἔλεος	mercy	милость
G1657	ἐλευθερία	freedom	свобода
G1658	ἐλεύθερος	free	свободный
G1659	ἐλευθερόω	set free	освобождать
G0166	αἰώνιος	eternal	вечный
G1660	ἔλευσις	coming	пришествие
G1661	ἐλεφάντινος	made of ivory	слоновой кости
G1662	Ἐλιακείμ	Eliakim	Елиаким
G1663	Ἐλιέζερ	Eliezer	Елиезер
G1664	Ἐλιούδ	Eliud	Елиуд
G1665	Ἐλεισάβετ	Elizabeth	Елизавета
G1666	Ἐλισαῖος	Elisha	Елисей
G1667	ἑλίσσω	roll up	свёртывать
G1668	ἕλκος	sore	язва
G1669	ἑλκόω	have	язвить
G0167	ἀκαθαρσία	impurity	нечистота
G1670	ἑλκύω	draw	влечь
G1671	Ἑλλάς	Greece	Греция
G1672	Ἕλλην	Greek, Gentile	грек
G1673	Ἑλληνικός	Greek	греческий
G1674	Ἑλληνίς	Gentile	гречанка
G1675	Ἑλληνιστής	Hellenist	еллинист
G1676	Ἑλληνιστί	Greek	по-гречески
G1677	ἐλλογάω	charge	вменять
G1678	Ἐλμαδάμ	Elmadam	Элмадам
G1679	ἐλπίζω	hope	надеяться
G0168		uncleanness	нечистота
G1680	ἐλπίς	hope	надежда
G1681	Ἐλύμας	Elymas	Елима
G1682	ἐλωῒ	Eloi	Элои
G1683	ἐμαυτοῦ	myself	себя
G1684	ἐμβαίνω	climb	входить
G1685	ἐμβάλλω	throw in	бросать
G1686	ἐμβάπτω	dip in	макать
G1687	ἐμβατεύω	investigate	вторгаться
G1688	ἐμβιβάζω	put on board	грузить
G1689	ἐμβλέπω	look into	смотреть
G0169	ἀκάθαρτος	unclean	нечистый
G1690	ἐμβριμάομαι	be agitated	негодовать
G1691		me	меня
G1692	ἐμέω	vomit	рвать
G1693	ἐμμαίνομαι	be enraged	ярость
G1694	Ἐμμανουήλ	Immanuel	Еммануил
G1695	Ἐμμαοῦς	Emmaus	Эммаус
G1696	ἐμμένω	abide in	пребывать
G1697	Ἑμμώρ	Hamor	Еммор
G1698		I	мне
G1699	ἐμός	mine	мой
G0017	ἀγαθοποιός	doing good	благотворитель
G0170	ἀκαιρέομαι	lack opportunity	недоставать
G1700	ἐμπαιγμονή	of me	насмешка
G1701	ἐμπαιγμός	jeering	глумление
G1702	ἐμπαίζω	mock	издеваться
G1703	ἐμπαίκτης	mocker	насмешник
G1704	ἐνπεριπατέω	walk in	ходить
G1705	ἐμπίπλημι	fill up	наполнять
G1706	ἐμπίπτω	fall into	впадать
G1707	ἐμπλέκω	entangle	запутывать
G1708	ἐμπλοκή	braiding	плетение
G1709	ἐμπνέω	breath into	дышать
G0171	ἀκαίρως	unseasonably	некстати
G1710	ἐμπορεύομαι	traffic in	торговать
G1711	ἐμπορία	trade	торговля
G1712	ἐμπόριον	marketplace	рынок
G1713	ἔμπορος	trader	купец
G1714	ἐμπίμπρημι	burn	сжигать
G1715	ἔμπροσθεν	before	пред
G1716	ἐμπτύω	spit on	плевать
G1717	ἐμφανής	revealed	явный
G1718	ἐμφανίζω	show	показывать
G1719	ἔμφοβος	afraid	испуганный
G0172	ἄκακος	innocent	невинный
G1720	ἐμφυσάω	breathe into	вдохнуть
G1721	ἔμφυτος	implanted	насаженный
G1722	ἐν	in	в
G1723	ἐναγκαλίζομαι	embrace	обнимать
G1724	ἐνάλιος	marine	морской
G1725	ἔναντι	before	перед
G1726	ἐναντίον	in front of	перед
G1727	ἐναντίος	hostile	противоположный
G1728	ἐνάρχομαι	begin	начинать
G1729	ἐνδεής	impoverished	нуждающийся
G0173	ἄκανθα	thorn	терн
G1730	ἔνδειγμα	evidence	доказательство
G1731	ἐνδείκνυμι	show	показывать
G1732	ἔνδειξις	demonstration	проявление
G1733	ἕνδεκα	eleven	одиннадцать
G1734	ἑνδέκατος	eleventh	одиннадцатый
G1735	ἐνδέχομαι	be possible	быть возможным
G1736	ἐνδημέω	be home	находиться дома
G1737	ἐνδιδύσκω	dress	одевать
G1738	ἔνδικος	just	справедливый
G1739	ἐνδώμησις	material	строительный материал
G0174	ἀκάνθινος	thorny	терновый
G1740	ἔνδοξάζω	be glorified	прославляться
G1741	ἔνδοξος	honored	славный
G1742	ἔνδυμα	clothing	одежда
G1743	ἐνδυναμόω	strengthen	укреплять
G1744	ἐνδύνω	sneak	проникать
G1745	ἔνδυσις	wearing	одеяние
G1746	ἐνδύω	put on	надевать
G1747	ἐνέδρα	plot	засада
G1748	ἐνεδρεύω	ambush	подстерегать
G1749		hinderance	засада
G0175	ἄκαρπος	unfruitful	бесплодный
G1750	ἐνειλέω	enwrap	обвивать
G1751	ἔνειμι	be in	быть в
G1752	ἕνεκεν	because of	ради
G1753	ἐνέργεια	active energy	энергия
G1754	ἐνεργέω	be active	действовать
G1755	ἐνέργημα	working	действие
G1756	ἐνεργής	effective	действенный
G1757	ἐνευλογέω	be blessed	получать благословение
G1758	ἐνέχω	oppose	держать в напряженности
G1759	ἐνθάδε	in	здесь
G0176	ἀκατάγνωστος	beyond reproach	неупречный
G1760	ἐνθυμέομαι	reflect on	размышлять
G1761	ἐνθύμησις	reflection	мысль
G1762	ἔνι	there is	быть
G1763	ἐνιαυτός	year	год
G1764	ἐνίστημι	be present	быть настоящим
G1765	ἐνισχύω	strengthen	укреплять
G1766	ἔνατος	ninth (hour)	девятый
G1767	ἐννέα	nine	девять
G1768		ninety	девяносто
G1769	ἐνέος	speechless	онемевший
G0177	ἀκατακάλυπτος	uncovered	открытый
G1770	ἐννεύω	signify	делать знак
G1771	ἔννοια	thought	мысль
G1772	ἔννομος	under law	законный
G1773	ἔννυχα	at night	ночью
G1774	ἐνοικέω	dwell in	обитать в
G1775	ἑνότης	unity	единство
G1776	ἐνοχλέω	trouble	беспокоить
G1777	ἔνοχος	liable for	виновный
G1778	ἔνταλμα	precept	повеление
G1779	ἐνταφιάζω	prepare burial	готовить к погребению
G0178	ἀκατάκριτος	uncondemned	неосуждённый
G1780	ἐνταφιασμός	burial	погребение
G1781	ἐντέλλω	order	приказывать
G1782	ἐντεῦθεν	from here	отсюда
G1783	ἔντευξις	intercession	ходатайство
G1784	ἔντιμος	valued	почтённый
G1785	ἐντολή	commandment	заповедь
G1786	ἐντόπιος	resident	местный
G1787	ἐντός	inside	внутри
G1788	ἐντρέπω	cause shame	постыдить
G1789	ἐντρέφω	be reared	питаться
G0179	ἀκατάλυτος	indestructible	нерушимый
G1790	ἔντρομος	trembling	трепещущий
G1791	ἐντροπή	shame	стыд
G1792	ἐντρυφάω	revel	наслаждаться
G1793	ἐντυγχάνω	call on	ходатайствовать
G1794	ἐντυλίσσω	wrap up	обёртывать
G1795	ἐντυπόω	engrave	запечатлевать
G1796	ἐνυβρίζω	insult	оскорблять
G1797	ἐνυπνιάζομαι	dream	видеть сны
G1798	ἐνύπνιον	dream	сон
G1799	ἐνώπιον	before	пред
G0018	ἀγαθός	good	добрый
G0180	ἀκατάπαυστος	unceasing	неутомимый
G1800	Ἐνώς	Enos	Енос
G1801	ἐνωτίζομαι	listen to	внимать
G1802	Ἑνώχ	Enoch	Енох
G1803	ἕξ	six	шесть
G1804	ἐξαγγέλλω	proclaim	возвещать
G1805	ἐξαγοράζω	redeem	выкупать
G1806	ἐξάγω	lead out	выводить
G1807	ἐξαιρέω	take out	извлекать
G1808	ἐξαίρω	expel	изгонять
G1809	ἐξαιτέω	demand	требовать
G0181	ἀκαταστασία	disorder	беспорядок
G1810	ἐξαίφνης	suddenly	внезапно
G1811	ἐξακολουθέω	follow	следовать
G1812	ἑξακόσιοι	six hundred	шестьсот
G1813	ἐξαλείφω	blot out	стирать
G1814	ἐξάλλομαι	leap up	вскакивать
G1815	ἐξανάστασις	resurrection	воскресение
G1816	ἐξανατέλλω	sprout up	всходить
G1817	ἐξανίστημι	raise up	воздвигать
G1818	ἐξαπατάω	deceive	прельщать
G1819	ἐξάπινα	suddenly	вдруг
G0182	ἀκατάστατος	restless	неустойчивый
G1820	ἐξαπορέω	despair	отчаиваться
G1821	ἐξαποστέλλω	send out	отправлять
G1822	ἐξαρτίζω	finish	совершать
G1823	ἐξαστράπτω	flash forth	сверкать
G1824	ἐξαυτῆς	immediately	тотчас
G1825	ἐξεγείρω	raise	пробуждать
G1826	ἔξειμι	go out	можно
G1827		convict	обличать
G1828	ἐξέλκω	drag out	влечь
G1829	ἐξέραμα	vomit	рвота
G0183		uncontrollable	необузданный
G1830	ἐξεραυνάω	search out	исследовать
G1831	ἐξέρχομαι	go out	выходить
G1832		be permitted	позволено
G1833	ἐξετάζω	find out	расспрашивать
G1834	ἐξηγέομαι	tell	рассказывать
G1835	ἑξήκοντα	sixty	шестьдесят
G1836	ἑξῆς	next	следующий
G1837	ἐξηχέω	ring	раздаваться
G1838	ἕξις	habit	привычка
G1839	ἐξίστημι	amaze	приводить в изумление
G0184	Ἁκελδαμάχ	Akeldama	Акелдама
G1840	ἐξισχύω	have power	иметь силу
G1841	ἔξοδος	departure	исход
G1842	ἐξολεθρεύω	root out	истреблять
G1843	ἐξομολογέω	agree	исповедывать
G1844	ἐξορκίζω	adjure	заклинать
G1845	ἐξορκιστής	exorcist	заклинатель
G1846	ἐξορύσσω	dig through	раскапывать
G1847	ἐξουδενέω	be rejected	презирать
G1848	ἐξουθενέω	reject	презирать
G1849	ἐξουσία	authority	власть
G0185	ἀκέραιος	innocent	искренний
G1850	ἐξουσιάζω	have authority	иметь власть
G1851	ἐξοχή	prominent	выдающийся
G1852	ἐξυπνίζω	awake	пробуждать
G1853	ἔξυπνος	awake	пробудившийся
G1854	ἔξω	out	снаружи
G1855	ἔξωθεν	outside	внешний
G1856	ἐξωθέω	expel	изгонять
G1857	ἐξώτερος	outer	внешний
G1858	ἑορτάζω	keep a festival	праздновать
G1859	ἑορτή	festival	праздник
G0186	ἀκλινής	unwavering	непоколебимый
G1860	ἐπαγγελία	promise	обетование
