# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
G1653	ἐλεέω	have mercy	jiya
G1654	ἐλεημοσύνη	charity	sadaka
G1655	ἐλεήμων	merciful	mai-jiya
G1656	ἔλεος	mercy	jiya
G1657	ἐλευθερία	freedom	'yanci
G1658	ἐλεύθερος	free	'yanci
G1659	ἐλευθερόω	set free	kashe
G0166	αἰώνιος	eternal	har-abada
G1660	ἔλευσις	coming	zuwa
G1661	ἐλεφάντινος	made of ivory	na-gara
G1662	Ἐλιακείμ	Eliakim	Eliakeim
G1663	Ἐλιέζερ	Eliezer	Eliezer
G1664	Ἐλιούδ	Eliud	Eliud
G1665	Ἐλεισάβετ	Elizabeth	Elisabeth
G1666	Ἐλισαῖος	Elisha	Elisha
G1667	ἑλίσσω	roll up	kunna
G1668	ἕλκος	sore	cuta
G1669	ἑλκόω	have	cuta
G0167	ἀκαθαρσία	impurity	rashin-tsarki
G1670	ἑλκύω	draw	ja
G1671	Ἑλλάς	Greece	Grisi
G1672	Ἕλλην	Greek, Gentile	Griki
G1673	Ἑλληνικός	Greek	na-Griki
G1674	Ἑλληνίς	Gentile	Grikit
G1675	Ἑλληνιστής	Hellenist	Grikit
G1676	Ἑλληνιστί	Greek	Grikit
G1677	ἐλλογάω	charge	kuwata
G1678	Ἐλμαδάμ	Elmadam	Elmadan
G1679	ἐλπίζω	hope	bata
G1680	ἐλπίς	hope	bata
G1681	Ἐλύμας	Elymas	Elymas
G1682	ἐλωῒ	Eloi	Eloi
G1683	ἐμαυτοῦ	myself	ni
G1684	ἐμβαίνω	climb	shiga
G1685	ἐμβάλλω	throw in	jefa
G1686	ἐμβάπτω	dip in	shitsa
G1687	ἐμβατεύω	investigate	bincika
G1688	ἐμβιβάζω	put on board	lissafa
G1689	ἐμβλέπω	look into	kalli
G0169	ἀκάθαρτος	unclean	marar
G1690	ἐμβριμάομαι	be agitated	fusanta
G1691		me	ni
G1692	ἐμέω	vomit	amai
G1693	ἐμμαίνομαι	be enraged	hauka
G1694	Ἐμμανουήλ	Immanuel	Immanuwel
G1695	Ἐμμαοῦς	Emmaus	Emawus
G1696	ἐμμένω	abide in	tsirata
G1697	Ἑμμώρ	Hamor	Hamor
G1698		I	mani
G1699	ἐμός	mine	nawa
G0017	ἀγαθοποιός	doing good	mai aiki mai kyau
G0170	ἀκαιρέομαι	lack opportunity	bukatar
G1700	ἐμπαιγμονή	of me	dariya
G1701	ἐμπαιγμός	jeering	balaguro
G1702	ἐμπαίζω	mock	bani dariya
G1703	ἐμπαίκτης	mocker	mai dariya
G1704	ἐνπεριπατέω	walk in	yawo
G1705	ἐμπίπλημι	fill up	cika
G1706	ἐμπίπτω	fall into	faɗi cikin
G1707	ἐμπλέκω	entangle	damre
G1708	ἐμπλοκή	braiding	dashewa
G1709	ἐμπνέω	breath into	hura
G0171	ἀκαίρως	unseasonably	ba daidai ba
G1710	ἐμπορεύομαι	traffic in	kasuwa
G1711	ἐμπορία	trade	kasuwan
G1712	ἐμπόριον	marketplace	kasuwa
G1713	ἔμπορος	trader	mai kasuwa
G1714	ἐμπίμπρημι	burn	konewa
G1715	ἔμπροσθεν	before	gaba
G1716	ἐμπτύω	spit on	tofa
G1717	ἐμφανής	revealed	bayyanar
G1718	ἐμφανίζω	show	nuna
G1719	ἔμφοβος	afraid	jita
G0172	ἄκακος	innocent	mai-gida
G1720	ἐμφυσάω	breathe into	damje
G1721	ἔμφυτος	implanted	shuka
G1722	ἐν	in	a
G1723	ἐναγκαλίζομαι	embrace	rungumi
G1724	ἐνάλιος	marine	ruwan-teku
G1725	ἔναντι	before	gaba
G1726	ἐναντίον	in front of	gaba
G1727	ἐναντίος	hostile	akasin
G1728	ἐνάρχομαι	begin	fara
G1729	ἐνδεής	impoverished	talakanci
G0173	ἄκανθα	thorn	ita
G1730	ἔνδειγμα	evidence	alamari
G1731	ἐνδείκνυμι	show	nuna
G1732	ἔνδειξις	demonstration	bayani
G1733	ἕνδεκα	eleven	goma-sha-ɗaya
G1734	ἑνδέκατος	eleventh	na-goma-sha-ɗaya
G1735	ἐνδέχομαι	be possible	yiwuwa
G1736	ἐνδημέω	be home	kasua
G1737	ἐνδιδύσκω	dress	sufa
G1738	ἔνδικος	just	daidai
G1739	ἐνδώμησις	material	sidin
G0174	ἀκάνθινος	thorny	mai-ita
G1740	ἔνδοξάζω	be glorified	wulakanta
G1741	ἔνδοξος	honored	mai-darajiya
G1742	ἔνδυμα	clothing	tufafi
G1743	ἐνδυναμόω	strengthen	ƙarfafawa
G1744	ἐνδύνω	sneak	shiga
G1745	ἔνδυσις	wearing	sufawa
G1746	ἐνδύω	put on	sufa
G1747	ἐνέδρα	plot	damje
G1748	ἐνεδρεύω	ambush	kula
G1749		hinderance	karatashi
G0175	ἄκαρπος	unfruitful	marar-amfani
G1750	ἐνειλέω	enwrap	lilita
G1751	ἔνειμι	be in	kasua
G1752	ἕνεκεν	because of	saboda
G1753	ἐνέργεια	active energy	aiki
G1754	ἐνεργέω	be active	aike
G1755	ἐνέργημα	working	aiki
G1756	ἐνεργής	effective	mai
G1757	ἐνευλογέω	be blessed	albarka
G1758	ἐνέχω	oppose	tsanani
G1759	ἐνθάδε	in	nan
G0176	ἀκατάγνωστος	beyond reproach	ba-bugi
G1760	ἐνθυμέομαι	reflect on	tunani
G1761	ἐνθύμησις	reflection	tunani
G1762	ἔνι	there is	akwai
G1763	ἐνιαυτός	year	shekara
G1764	ἐνίστημι	be present	kasua
G1765	ἐνισχύω	strengthen	ƙarfi
G1766	ἔνατος	ninth (hour)	tara
G1767	ἐννέα	nine	tara
G1768		ninety	casa
G1769	ἐνέος	speechless	bakin-baki
G0177	ἀκατακάλυπτος	uncovered	bugi
G1770	ἐννεύω	signify	gida
G1771	ἔννοια	thought	tunani
G1772	ἔννομος	under law	dokar
G1773	ἔννυχα	at night	dare
G1774	ἐνοικέω	dwell in	zama
G1775	ἑνότης	unity	haɗa
G1776	ἐνοχλέω	trouble	daita
G1777	ἔνοχος	liable for	laifi
G1778	ἔνταλμα	precept	doka
G1779	ἐνταφιάζω	prepare burial	binne
G1780	ἐνταφιασμός	burial	binne
G1781	ἐντέλλω	order	umarni
G1782	ἐντεῦθεν	from here	nan
G1783	ἔντευξις	intercession	roƙo
G1784	ἔντιμος	valued	mahimmanci
G1785	ἐντολή	commandment	umarni
G1786	ἐντόπιος	resident	gida
G1787	ἐντός	inside	ciki
G1788	ἐντρέπω	cause shame	kunyashi
G1789	ἐντρέφω	be reared	girma
G0179	ἀκατάλυτος	indestructible	ba-rushe
G1790	ἔντρομος	trembling	girgiza
G1791	ἐντροπή	shame	kunya
G1792	ἐντρυφάω	revel	jin dadi
G1793	ἐντυγχάνω	call on	roƙa
G1794	ἐντυλίσσω	wrap up	lilƙa
G1795	ἐντυπόω	engrave	zana
G1796	ἐνυβρίζω	insult	ɓata
G1797	ἐνυπνιάζομαι	dream	mafarki
G1798	ἐνύπνιον	dream	mafarki
G1799	ἐνώπιον	before	gaba
G0018	ἀγαθός	good	kyau
G0180	ἀκατάπαυστος	unceasing	salá
G1800	Ἐνώς	Enos	Enosh
G1801	ἐνωτίζομαι	listen to	saurare
G1802	Ἑνώχ	Enoch	Enoch
G1803	ἕξ	six	shida
G1804	ἐξαγγέλλω	proclaim	shelar
G1805	ἐξαγοράζω	redeem	fansar
G1806	ἐξάγω	lead out	fitar
G1807	ἐξαιρέω	take out	ciro
G1808	ἐξαίρω	expel	fitar
G1809	ἐξαιτέω	demand	nema
G0181	ἀκαταστασία	disorder	rashin tsari
G1810	ἐξαίφνης	suddenly	jiya
G1811	ἐξακολουθέω	follow	bi
G1812	ἑξακόσιοι	six hundred	shida da daɗi
G1813	ἐξαλείφω	blot out	shafe
G1814	ἐξάλλομαι	leap up	tsalle
G1815	ἐξανάστασις	resurrection	tashin girma
G1816	ἐξανατέλλω	sprout up	fishe
G1817	ἐξανίστημι	raise up	tashi
G1818	ἐξαπατάω	deceive	yaudare
G1819	ἐξάπινα	suddenly	jiya
G0182	ἀκατάστατος	restless	rashin natsuwa
G1820	ἐξαπορέω	despair	rashin tunani
G1821	ἐξαποστέλλω	send out	aika
G1822	ἐξαρτίζω	finish	gama
G1823	ἐξαστράπτω	flash forth	soye
G1824	ἐξαυτῆς	immediately	nan da nan
G1825	ἐξεγείρω	raise	tashi
G1826	ἔξειμι	go out	fita
G1827		convict	zargi
G1828	ἐξέλκω	drag out	jawo
G1829	ἐξέραμα	vomit	amai
G0183		uncontrollable	rashin iko
G1830	ἐξεραυνάω	search out	nemi
G1831	ἐξέρχομαι	go out	fitso
G1832		be permitted	halatta
G1833	ἐξετάζω	find out	bincike
G1834	ἐξηγέομαι	tell	bayyana
G1835	ἑξήκοντα	sixty	sittin
G1836	ἑξῆς	next	jiya
G1837	ἐξηχέω	ring	rigi
G1838	ἕξις	habit	al'ada
G1839	ἐξίστημι	amaze	mamaye
G0184	Ἁκελδαμάχ	Akeldama	Akeldama
G1840	ἐξισχύω	have power	iya
G1841	ἔξοδος	departure	fita
G1842	ἐξολεθρεύω	root out	soke
G1843	ἐξομολογέω	agree	amince
G1844	ἐξορκίζω	adjure	rantse
G1845	ἐξορκιστής	exorcist	mai-rantse
G1846	ἐξορύσσω	dig through	tono
G1847	ἐξουδενέω	be rejected	rena
G1848	ἐξουθενέω	reject	rena
G1849	ἐξουσία	authority	iko
G0185	ἀκέραιος	innocent	tsattsarke
G1850	ἐξουσιάζω	have authority	yi mulki
G1851	ἐξοχή	prominent	babbar
G1852	ἐξυπνίζω	awake	farka
G1853	ἔξυπνος	awake	farka
G1854	ἔξω	out	waje
G1855	ἔξωθεν	outside	waje
G1856	ἐξωθέω	expel	soke
G1857	ἐξώτερος	outer	waje
G1858	ἑορτάζω	keep a festival	yi biki
G1859	ἑορτή	festival	biki
G0186	ἀκλινής	unwavering	tattalas
G1860	ἐπαγγελία	promise	alkawari
G1861	ἐπαγγέλλω	profess	alkawari
G1862	ἐπάγγελμα	promise	alkawari
G1863	ἐπάγω	bring upon	kawo
G1864	ἐπαγωνίζομαι	contend	kokari
G1865	ἐπαθροίζω	collect	taru
G1866	Ἐπαίνετος	Epaenetus	Epainetos
G1867	ἐπαινέω	praise	yaba
G1868	ἔπαινος	praise	yabo
G1869	ἐπαίρω	lift up	ɗaga
G0187	ἀκμάζω	ripen	nuna
G1870	ἐπαισχύνομαι	be ashamed of	kunyaci
G1871	ἐπαιτέω	ask	nema
G1872	ἐπακολουθέω	follow after	bin
G1873	ἐπακούω	listen to	ji
G1874	ἐπακροάομαι	listen ro	ji
G1875	ἐπάν	when	lokacin
G1876	ἐπάναγκες	necessarily	tilastai
G1877	ἐπανάγω	set off	komawa
G1878	ἐπαναμιμνῄσκω	remind	kasanta
G1879	ἐπαναπαύω	rest	hutu
G0188	ἀκμήν	still	har
G1880	ἐπανέρχομαι	return	komawa
G1881	ἐπανίστημι	rebel against	tashi
G1882	ἐπανόρθωσις	correcting	gyara
G1883	ἐπάνω	above	sama
G1884	ἐπαρκέω	help	taimaka
G1885	ἐπαρχεία	province	lardin
G1886	ἔπαυλις	residence	gida
G1887	ἐπαύριον	next day	jiya
G1888		in the very act	nan-nan
G1889	Ἐπαφρᾶς	Epaphras	Epaphras
G0189	ἀκοή	hearing	sauti
G1890	ἐπαφρίζω	foam up	bubbuga
G1891	Ἐπαφρόδιτος	Epaphroditus	Epaphroditus
G1892	ἐπεγείρω	awaken	farka
G1893	ἐπεί	since	saboda
G1894	ἐπειδή	since	saboda
G1895	ἐπειδήπερ	since	saboda
G1896	ἐφοράω	look upon	kalla
G1897		since	saboda
G1898	ἐπεισέρχομαι	introduction	shiga
G1899	ἔπειτα	then	sai
G0019	ἀγαθωσύνη	goodness	kirki
G0190	ἀκολουθέω	follow	bi da
G1900	ἐπέκεινα	beyond	waje
G1901	ἐπεκτείνομαι	reach out to	miƙa
G1902	ἐπενδύομαι	be clothed	sa
G1903	ἐπενδύτης	coat	rigar
G1904	ἐπέρχομαι	arrive	zo
G1905	ἐπερωτάω	question	tambaya
G1906	ἐπερώτημα	pledge	alkawari
G1907	ἐπέχω	hold fast	rike
G1908	ἐπηρεάζω	mistreat	azintakici
G1909	ἐπί	upon	kan
G0191	ἀκούω	hear	ji
G1910	ἐπιβαίνω	mount	hau
G1911	ἐπιβάλλω	put on	jajiya
G1912	ἐπιβαρέω	burden	dauki nauyi
G1913	ἐπιβιβάζω	mount	hau
G1914	ἐπιβλέπω	look upon	kalli
G1915	ἐπίβλημα	patch	yaduwa
G1917	ἐπιβουλή	plot	shirye
G1918	ἐπιγαμβρεύω	marry	auri
G1919	ἐπίγειος	earthly	jigon duniya
G0192	ἀκρασία	self-indulgence	zalunci
G1920	ἐπιγίνομαι	arise	tashi
G1921	ἐπιγινώσκω	come to know	sani
G1922	ἐπίγνωσις	knowledge	sani
G1923	ἐπιγραφή	inscription	rubute
G1924	ἐπιγράφω	write on	rubuta
G1925	ἐπιδείκνυμι	show	nuna
G1926	ἐπιδέχομαι	welcome	karɓi
G1927	ἐπιδημέω	sojourn	zama
G1928	ἐπιδιατάσσομαι	add to	ƙara
G1929	ἐπιδίδωμι	give	ba
G0193	ἀκρατής	intemperate	mara azumi
G1930	ἐπιδιορθόω	straighten out	gyara
G1931	ἐπιδύω	set	fadi
G1932	ἐπιείκεια	gentleness	sanɗi
G1933	ἐπιεικής	gentle	sanɗi
G1934	ἐπιζητέω	seek after	nema
G1935	ἐπιθανάτιος	condemned to death	mazaunin
G1936	ἐπίθεσις	laying on	sanya hannu
G1937	ἐπιθυμέω	long for	sha'awa
G1938	ἐπιθυμητής	one who desires	mai sha'awa
G1939	ἐπιθυμία	desire	sha'awa
G0194	ἄκρατος	undiluted	rashin gyada
G1940	ἐπικαθίζω	sit on	zauna
G1941	ἐπικαλέω	call (on)	kira
G1942	ἐπικάλυμμα	covering	rufi
G1943	ἐπικαλύπτω	cover	rufi
G1944	ἐπικατάρατος	cursed	la'ana
G1945	ἐπίκειμαι	lay on	kwanta
G1946	Ἐπικούριος	Epicurean	Epicuriyanci
G1947	ἐπικουρία	help	taimako
G1948	ἐπικρίνω	decide	yanke shawara
G1949	ἐπιλαμβάνομαι	catch	kama
G0195	ἀκρίβεια	strictness	tsattsauci
G1950	ἐπιλανθάνομαι	forget	manta
G1951	ἐπιλέγω	call	kira
G1952	ἐπιλείπω	be insufficient	kasa
G1953	ἐπιλησμονή	forgetfulness	manta
G1954	ἐπίλοιπος	remaining	saura
G1955	ἐπίλυσις	explanation	bayani
G1956	ἐπιλύω	explain	bayyana
G1957	ἐπιμαρτυρέω	testify to	shaida
G1958	ἐπιμέλεια	care	kulawa
G1959	ἐπιμελέομαι	care	lura
G0196	ἀκριβέστατος	strictest	tsattsauci
G1960	ἐπιμελῶς	carefully	sannu
G1961	ἐπιμένω	remain	jiya
G1962	ἐπινεύω	accept	amince
G1963	ἐπίνοια	thought	tunanin zuciya
G1964	ἐπιορκέω	break an oath	karya rantsuwa
G1965	ἐπίορκος	perjurer	mai karya rantsuwa
G1966	ἔπειμι	come later	gaba
G1967	ἐπιούσιος	daily	yau-yau
G1968	ἐπιπίπτω	fall	faɗa
G1969	ἐπιπλήσσω	rebuke	zargi
G0197	ἀκριβέστερον	stricter	tsattsauci
G1970		choke	bugi
G1971	ἐπιποθέω	long for	bukata
G1972	ἐπιπόθησις	longing	bukatar
G1973	ἐπιπόθητος	longed for	mai bukatar
G1974	ἐπιποθεία	longing	bukatar
G1975	ἐπιπορεύομαι	come	iso
G1976	ἐπιράπτω	sew on	rataya
G1977	ἐπιρίπτω	throw on	jida
G1978	ἐπίσημος	notable	sannu
G1979	ἐπισιτισμός	food	abinci
G0198	ἀκριβόω	be exactly	gane daidai
G1980	ἐπισκέπτομαι	visit	ziyarci
G1981	ἐπισκηνόω	rest upon	ajiye
G1982	ἐπισκιάζω	overshadow	rufe
G1983	ἐπισκοπέω	oversee	kula
G1984	ἐπισκοπή	oversight	kulawar
G1985	ἐπίσκοπος	overseer	mai kullun
G1986	ἐπισπάομαι	uncircumcise	kawar
G1987	ἐπίσταμαι	know	sani
G1988	ἐπιστάτης	master	maigida
G1989	ἐπιστέλλω	write to	rubuta
G0199	ἀκριβῶς	exactly	daidai
G1990	ἐπιστήμων	knowing	mai ilimi
G1991	ἐπιστηρίζω	strengthen	karfafa
G1992	ἐπιστολή	epistle	wasikar
G1993	ἐπιστομίζω	silence	tsage
G1994	ἐπιστρέφω	turn	juyo
G1995	ἐπιστροφή	conversion	komawa
G1996	ἐπισυνάγω	gather	taba
G1997	ἐπισυναγωγή	gathering	tabawa
G1998	ἐπισυντρέχω	run together	wuce tare
G1999		insurrection	tawaye
G0002	Ἀαρών	Aaron	Haruna
G0020	ἀγαλλίασις	joy	murna
G0200	ἀκρίς	locust	gara
G2000	ἐπισφαλής	dangerous	hadari
G20001		be made desert	zama bakin
G20002		helplessness	rashin taimako
G20003		ill-advised,.	wawaye
G20004		goodness	lafi
G20005		insolence	girman kai
G20006		be insolent	rikitawa
G20007		feats of mastery	girki
G20008		arrogant	mai girki
G20009		service	aiki
G2001	ἐπισχύω	insist	insiste
G20010		sanctify	tsaranta
G20011		service	aiki
G20013		purification	tsarki
G20014		city	gari
G20015		wifeless	marasa mace
G20016		sisterly	na sistà
G20017		as befits a brother	kamar kaka
G20018		without molestation	marasa ɓata
G20019		headstrong	mai tulali
G2002	ἐπισωρεύω	accumulate	tara
G20020		unworthy	marasa kyau
G20021		useless	mawaici
G20022		be incapable	marasa iko
G20023		grey	maidako
G20024		immune	marasa lahani
G20025		faithlessness	rashin yarda
G20026		direct	umarta
G20027		gathering	taron jama'a
G20028		impunity	marasa kwantanta
G20029		goat's skin	fata akuya
G2003	ἐπιταγή	command	umarta
G20030		wrench, shock	dapke
G20031		cat	kyanwa
G20032		be bloody	mai jini
G20033		blood-sprinkled	asusata jini
G20034		one who chooses	mai zabi
G20035		uncovered, unveiled	marasa makunenta
G20036		unconquerable	marasa ƙarfi
G20037		be unstable	marasa daidaitawa
G20038		spotless	marasa launi
G20039		sleepless, unresting	marasa bacci
G2004	ἐπιτάσσω	command	umarta
G20040		inhuman	marasa jin kai
G20041		never tires of	marasa gajiyewa
G20042		long to hear	nishi kada
G20043		be proud	girma
G20044		undiscriminating	balle
G20045		jut out	fito
G20046		with foreign foe	abokin gida
G20047		become native	zama
G20048		becoming native	zama
G20049		be dim-sighted	haske
G2005	ἐπιτελέω	complete	gama
G20050		gloomy	duhu
G20051		gloomy	duhu
G20052		decree of amnesty	gafara
G20053		forgivingness	gafara
G20054		amnesty	gafara
G20055		stainless	tsarki
G20056		vengeance, requital	gajiya
G20057		put on	sa
G20058		going up, ascent	hawa
G20059		return to life	farfado
G2006	ἐπιτήδειος	necessary	abubuwa
G20060		low relief	zane
G20061		abominable wickedness	mugunta
G20062		inerudite et	jahili
G20063		emergence	fito
G20064		bowl	kwali
G20065		resembling	kama
G20066		renew youth	sabunta
G20067		mount up	hawa
G20068		correct oneself	dikko
G20069		recall	tunani
G2007	ἐπιτίθημι	put	saka
G20070		clamorous	ihu
G20071		eastwards	gabas
G20072		bravery	jarumi
G20073		become a man	jarumi
G20074		census	kidayya
G20075		incapable of artistic representation	gida
G20076		incessant	salanta
G20077		without permission	izini
G20079		plaster	gida
G2008	ἐπιτιμάω	rebuke	azarta
G20080		opener	buɗe
G20081		pour forth	zubo
G20082		cause to revert	mayar
G20083		think oneself equal to	daidai
G20084		lie over against	jiya
G20085		facing	gaba
G20086		be clothed about	lika
G20087		accident	hadari
G20088		repel by force	gida
G20089		be contrary	sabani
G2009		punishment	horo
G20090		incomparable	likita
G20091		wrong	laifi
G20092		unnoticed	sirri
G20093		take leave of	tashi
G20094		beguiling	gida
G20095		foolish	baaje
G20096		opposite	gaba
G20097		unlamented	sira
G20098		continually	zaman
G20099		happily	murna
G0201	ἀκροατήριον	hall	zauren
G2010	ἐπιτρέπω	permit	bari
G20100		err	sherewa
G20101		insatiable	kishiya
G20102		draw	cire
G20103		anything cast away	cira
G20104		tithe	zaka
G20105		forbidden	hannu
G20106		cistern	rijiya
G20107		arevelation	asali
G20108		evacuate	baje
G20109		shut off, enclosed	kulle
G2011	ἐπιτροπή	commission	aiki
G20110		remove	cire
G20111		kill	kashe
G20112		remove the mitre	cire
G20113		scarify	cire
G20114		deflower	bauce
G20115		sell	saya
G20116		be angry	fusama
G20117		breaking	karkarya
G20118		breakup	karkarya
G2012	ἐπίτροπος	manager	mai-ikon
G20120		regard	kalle
G20121		scatter widely	watsar
G20122		be shaved bare	shafe
G20123		be tortured	azaba
G20124		hurl	jeffa
G20125		be childless	marasa
G20126		tow	tulu
G20127		repay	biya
G20128		precisely	dabam
G20129		pour out	zuba
G2013	ἐπιτυγχάνω	obtain	samu
G20130		self-sufficient	mai-ishe
G20131		undaunted	natsuwa
G20132		far from	nisa
G20133		replusion	yadda
G20134		levy	harajin kudi
G20135		silver worker	mai-yin azurfa
G20136		spread	shimfidar
G20137		recitation of	yabon gida
G20138		virtuous	mai-gida
G20139		instruments of torture	kayan azaba
G2014	ἐπιφαίνω	appear	bayyana
G20140		bear	jaki
G20141		fitting, harmonious	daidai
G20142		ploughing	nodewa
G20143		be ploughed	nodewa
G20144		deposit paid	gaida
