# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
G1519	εἰς	toward	প্রতি
G0152	αἰσχύνη	shame	লজ্জা
G1520	εἷς	one	এক
G1521	εἰσάγω	bring in	নিয়ে আসা
G1522	εἰσακούω	listen to	শুনা
G1523	εἰσδέχομαι	receive	গ্রহণ করা
G1524	εἴσειμι	enter	প্রবেश করা
G1525	εἰσέρχομαι	enter	প্রবেश করা
G1526		they are	তারা আছে
G1527		one by one	একে একে
G1528	εἰσκαλέω	invite	আমন্ত্রণ জানানো
G1529	εἴσοδος	entry	প্রবেশ
G0153	αἰσχύνω	be ashamed	লজ্জিত হওয়া
G1530	εἰσπηδάω	rush into	ঝাঁপিয়ে পড়া
G1531	εἰσπορεύομαι	enter	প্রবেश করা
G1532	εἰστρέχω	run in	দৌড়িয়ে প্রবেश করা
G1533	εἰσφέρω	bring in	নিয়ে আসা
G1534	εἶτα	then	তারপর
G1535	εἴτε	whether	কিংবা
G1536		if any	যদি কেউ
G1537	ἐκ	out from	থেকে
G1538	ἕκαστος	each	প্রত্যেক
G1539	ἑκάστοτε	always	সর্বদা
G0154	αἰτέω	ask	চাওয়া
G1540	ἑκατόν	hundred	শত
G1541	ἑκατονταετής	hundred years old	শতবর্ষী
G1542	ἑκατονταπλασίονα	hundred times	শতগুণ
G1543	ἑκατοντάρχης	centurion	শতনায়ক
G1544	ἐκβάλλω	expel	বহিষ্কার করা
G1545	ἔκβασις	way out	পথ
G1546	ἐκβολή	jettisoning	নিক্ষেপ
G1547		marry	বিবাহ দেওয়া
G1548		give in marriage	বিবাহ দেওয়া
G1549	ἔκγονος	descendant	বংশধর
G0155	αἴτημα	request	প্রার্থনা
G1550	ἐκδαπανάω	expend	ব্যয় করা
G1551	ἐκδέχομαι	wait for	অপেক্ষা করা
G1552	ἔκδηλος	clearly evident	স্পষ্ট
G1553	ἐκδημέω	be away	অনুপস্থিত থাকা
G1554	ἐκδίδωμι	lease	ভাড়া দেওয়া
G1555	ἐκδιηγέομαι	tell in detail	বিস্তারিত বলা
G1556	ἐκδικέω	avenge	প্রতিশোধ নেওয়া
G1557	ἐκδίκησις	vengeance	প্রতিশোধ
G1558	ἔκδικος	avenging	প্রতিশোধী
G1559	ἐκδιώκω	persecute	তাড়না করা
G0156	αἰτία	cause	কারণ
G1560	ἔκδοτος	handed over	সোপর্দকৃত
G1561	ἐκδοχή	expectation	প্রত্যাশা
G1562	ἐκδύω	strip	বিচ্ছিন্ন করা
G1563	ἐκεῖ	there	সেখানে
G1564	ἐκεῖθεν	from there	সেখান থেকে
G1565	ἐκεῖνος	that	সেই
G1566	ἐκεῖσε	there	সেদিকে
G1567	ἐκζητέω	seek out	খোঁজা
G1568	ἐκθαμβέω	be awe-struck	বিস্মিত হওয়া
G1569	ἐκθαυμάζω	astonished	অবাক হওয়া
G0157	αἰτίωμα	charge	অভিযোগ
G1570	ἔκθετος	exposed	পরিত্যক্ত
G1571	ἐκκαθαίρω	cleanse	পরিষ্কার করা
G1572	ἐκκαίω	be enflamed	জ্বলন্ত হওয়া
G1573		lose heart	নিরাশ হওয়া
G1574	ἐκκεντέω	pierce	বিদ্ধ করা
G1575	ἐκκλάω	break off	ভাঙা
G1576	ἐκκλείω	exclude	বাদ দেওয়া
G1577	ἐκκλησία	assembly	গির্জা
G1578	ἐκκλίνω	turn from	ফিরে যাওয়া
G1579	ἐκκολυμβάω	swim out	সাঁতার কেটে পালানো
G1580	ἐκκομίζω	carry out	বহন করে বের করা
G1581	ἐκκόπτω	prevent	কেটে ফেলা
G1582	ἐκκρεμάννυμι	hang upon	ঝুলানো
G1583	ἐκλαλέω	speak out	প্রকাশ করা
G1584	ἐκλάμπω	shine out	উজ্জ্বল হওয়া
G1585	ἐκλανθάνω	forget	ভুলে যাওয়া
G1586	ἐκλέγω	select	নির্বাচন করা
G1587	ἐκλείπω	fail	ব্যর্থ হওয়া
G1588	ἐκλεκτός	select	নির্বাচিত
G1589	ἐκλογή	selecting	নির্বাচন
G0159	αἴτιος	causer	কারণ
G1590	ἐκλύω	faint	দুর্বল হওয়া
G1591	ἐκμάσσω	wipe off	মুছে দেওয়া
G1592	ἐκμυκτηρίζω	ridicule	উপহাস করা
G1593	ἐκνεύω	withdraw	সরে যাওয়া
G1594	ἐκνήφω	wake up	জাগ্রত হওয়া
G1595	ἑκούσιος	voluntary	স্বেচ্ছাকৃত
G1596	ἑκουσίως	voluntarily	স্বেচ্ছায়
G1597	ἔκπαλαι	of old	আগে থেকেই
G1598	ἐκπειράζω	test	পরীক্ষা করা
G1599	ἐκπέμπω	send away	পাঠানো
G1600	ἐκπετάννυμι	extend	বিস্তার করা
G1601	ἐκπίπτω	fall out	পতিত হওয়া
G1602	ἐκπλέω	sail out	জাহাজ ছাড়া
G1603	ἐκπληρόω	fulfill	পূর্ণ করা
G1604	ἐκπλήρωσις	fulfillment	পূর্ণতা
G1605	ἐκπλήσσω	be astonished	বিস্মিত হওয়া
G1606	ἐκπνέω	expire	মরা
G1607	ἐκπορεύομαι	depart	বের হওয়া
G1608	ἐκπορνεύω	fornicate	ব্যভিচার করা
G1609	ἐκπτύω	spit out	থুথু ফেলা
G0161	αἰχμαλωσία	captivity	বন্দিত্ব
G1610	ἐκριζόω	uproot	উৎপাটন করা
G1611	ἔκστασις	amazement	মুগ্ধতা
G1612	ἐκστρέφω	be warped	বিকৃত হওয়া
G1613	ἐκταράσσω	disturb greatly	গভীরভাবে বিচলিত করা
G1614	ἐκτείνω	stretch out	প্রসারিত করা
G1615	ἐκτελέω	finish up	সমাপ্ত করা
G1616	ἐκτένεια	earnestness	নিষ্ঠা
G1617	ἐκτένεια	earnestly	নিষ্ঠার সাথে
G1618	ἐκτενής	fervent	তৎপর
G1619	ἐκτενῶς	fervently	তৎপরভাবে
G0162	αἰχμαλωτεύω	take captive	বন্দী করা
G1620	ἐκτίθημι	explain	বর্ণনা করা
G1621	ἐκτινάσσω	shake out	ঝেড়ে দেওয়া
G1622	ἐκτός	outside	বাইরে
G1623	ἕκτος	sixth	ষষ্ঠ
G1624	ἐκτρέπω	turn	বিচ্যুত হওয়া
G1625	ἐκτρέφω	nourish	লালনপালন করা
G1626	ἔκτρωμα	untimely birth	অকালজাত
G1627	ἐκφέρω	bring	বের করা
G1628	ἐκφεύγω	escape	পালিয়ে যাওয়া
G1629	ἐκφοβέω	terrify	ভীতিগ্রস্ত করা
G0163	αἰχμαλωτίζω	capture	বন্দিত্ব করা
G1630	ἔκφοβος	terrified	ভীত
G1631	ἐκφύω	put out	বেরিয়ে আসা
G1632	ἐκχέω	pour out	ঢেলে দেওয়া
G1633	ἐκχωρέω	go out	চলে যাওয়া
G1634	ἐκψύχω	expire	প্রাণত্যাগ করা
G1635	ἑκών	voluntarily	স্বেচ্ছায়
G1636	ἐλαία	olive tree	জৈতুনগাছ
G1637	ἔλαιον	olive oil	জৈতুনতেল
G1638	ἐλαιών	Olivet	জৈতুনপর্বত
G1639	Ἐλαμείτης	Elamite	এলামীয়
G0164	αἰχμάλωτος	captive	বন্দী
G1640	ἐλάσσων	lesser	ক্ষুদ্রতর
G1641	ἐλαττονέω	have little	কম থাকা
G1642	ἐλαττόω	make less	হ্রাস করা
G1643	ἐλαύνω	drive	চালিত করা
G1644	ἐλαφρία	lightness	হালকাপন
G1645	ἐλαφρός	light	হালকা
G1646	ἐλάχιστος	least	ক্ষুদ্রতম
G1647	ἐλαχιστότερος	least	ক্ষুদ্রতম
G1648	Ἐλεάζαρ	Eleazar	এলিয়াজর
G1649	ἔλεγξις	rebuke	তিরস্কার
G0165	αἰών	age	যুগ
G1650	ἐλεγμός	rebuke	প্রমাণ
G1651	ἐλέγχω	rebuke	তিরস্কার করা
G1652	ἐλεεινός	pitiful	দাবণীয়
G1653	ἐλεέω	have mercy	দয়া করা
G1654	ἐλεημοσύνη	charity	দাতব্য
G1655	ἐλεήμων	merciful	দয়ালু
G1656	ἔλεος	mercy	দয়া
G1657	ἐλευθερία	freedom	স্বাধীনতা
G1658	ἐλεύθερος	free	স্বাধীন
G1659	ἐλευθερόω	set free	মুক্ত করা
G0166	αἰώνιος	eternal	চিরন্তন
G1660	ἔλευσις	coming	আগমন
G1661	ἐλεφάντινος	made of ivory	হাতির দাঁতের
G1662	Ἐλιακείμ	Eliakim	ইলিয়াকীম
G1663	Ἐλιέζερ	Eliezer	ইলিয়েজর
G1664	Ἐλιούδ	Eliud	ইলিউদ
G1665	Ἐλεισάβετ	Elizabeth	ইলিশেবা
G1666	Ἐλισαῖος	Elisha	ইলিশা
G1667	ἑλίσσω	roll up	গুটিয়ে দেওয়া
G1668	ἕλκος	sore	ঘা
G1669	ἑλκόω	have	ক্ষতবিক্ষত
G0167	ἀκαθαρσία	impurity	অশুচিতা
G1670	ἑλκύω	draw	টেনে নেওয়া
G1671	Ἑλλάς	Greece	গ্রীস
G1672	Ἕλλην	Greek, Gentile	গ্রীক
G1673	Ἑλληνικός	Greek	গ্রীক
G1674	Ἑλληνίς	Gentile	গ্রীক নারী
G1675	Ἑλληνιστής	Hellenist	গ্রীকপন্থী
G1676	Ἑλληνιστί	Greek	গ্রীক ভাষায়
G1677	ἐλλογάω	charge	লেখা
G1678	Ἐλμαδάμ	Elmadam	এলমাদাম
G1679	ἐλπίζω	hope	আশা করা
G1680	ἐλπίς	hope	আশা
G1681	Ἐλύμας	Elymas	এলুমাস
G1682	ἐλωῒ	Eloi	এলোই
G1683	ἐμαυτοῦ	myself	আমি
G1684	ἐμβαίνω	climb	উঠা
G1685	ἐμβάλλω	throw in	ফেলা
G1686	ἐμβάπτω	dip in	ডুবানো
G1687	ἐμβατεύω	investigate	অনুসন্ধান করা
G1688	ἐμβιβάζω	put on board	চড়ানো
G1689	ἐμβλέπω	look into	তাকানো
G0169	ἀκάθαρτος	unclean	অশুচি
G1690	ἐμβριμάομαι	be agitated	গর্জন করা
G1691		me	আমাকে
G1692	ἐμέω	vomit	বমি করা
G1693	ἐμμαίνομαι	be enraged	ক্রোধিত হওয়া
G1694	Ἐμμανουήλ	Immanuel	ইমানুয়েল
G1695	Ἐμμαοῦς	Emmaus	ইম্মাউস
G1696	ἐμμένω	abide in	থাকা
G1697	Ἑμμώρ	Hamor	হামোর
G1698		I	আমার
G1699	ἐμός	mine	আমার
G0017	ἀγαθοποιός	doing good	ভালো কাজ করা
G0170	ἀκαιρέομαι	lack opportunity	সুযোগ হারানো
G1700	ἐμπαιγμονή	of me	উপহাস
G1701	ἐμπαιγμός	jeering	ঠাট্টা
G1702	ἐμπαίζω	mock	উপহাস করা
G1703	ἐμπαίκτης	mocker	ঠাট্টাবাজ
G1704	ἐνπεριπατέω	walk in	হাঁটা
G1705	ἐμπίπλημι	fill up	পূর্ণ করা
G1706	ἐμπίπτω	fall into	পড়া
G1707	ἐμπλέκω	entangle	জড়িত করা
G1708	ἐμπλοκή	braiding	বেণী
G1709	ἐμπνέω	breath into	শ্বাস ফেলা
G0171	ἀκαίρως	unseasonably	অসময়ে
G1710	ἐμπορεύομαι	traffic in	ব্যবসা করা
G1711	ἐμπορία	trade	বাণিজ্য
G1712	ἐμπόριον	marketplace	বাজার
G1713	ἔμπορος	trader	ব্যবসায়ী
G1714	ἐμπίμπρημι	burn	জ্বালানো
G1715	ἔμπροσθεν	before	সামনে
G1716	ἐμπτύω	spit on	থুতু ফেলা
G1717	ἐμφανής	revealed	প্রকাশিত
G1718	ἐμφανίζω	show	প্রকাশ করা
G1719	ἔμφοβος	afraid	ভীত
G0172	ἄκακος	innocent	নিরপরাধ
G1720	ἐμφυσάω	breathe into	ফুঁ দেওয়া
G1721	ἔμφυτος	implanted	রোপিত
G1722	ἐν	in	মধ্যে
G1723	ἐναγκαλίζομαι	embrace	আলিঙ্গন করা
G1724	ἐνάλιος	marine	জলজ
G1725	ἔναντι	before	সামনে
G1726	ἐναντίον	in front of	সম্মুখে
G1727	ἐναντίος	hostile	বিরোধী
G1728	ἐνάρχομαι	begin	শুরু করা
G1729	ἐνδεής	impoverished	অভাবী
G0173	ἄκανθα	thorn	কাঁটা
G1730	ἔνδειγμα	evidence	প্রমাণ
G1731	ἐνδείκνυμι	show	প্রদর্শন করা
G1732	ἔνδειξις	demonstration	প্রদর্শনী
G1733	ἕνδεκα	eleven	এগারো
G1734	ἑνδέκατος	eleventh	একাদশ
G1735	ἐνδέχομαι	be possible	সম্ভব
G1736	ἐνδημέω	be home	বাস করা
G1737	ἐνδιδύσκω	dress	পরিধান করা
G1738	ἔνδικος	just	ন্যায়সঙ্গত
G1739	ἐνδώμησις	material	নির্মাণ
G0174	ἀκάνθινος	thorny	কাঁটাযুক্ত
G1740	ἔνδοξάζω	be glorified	মহিমান্বিত হওয়া
G1741	ἔνδοξος	honored	সম্মানিত
G1742	ἔνδυμα	clothing	পোশাক
G1743	ἐνδυναμόω	strengthen	শক্তিশালী করা
G1744	ἐνδύνω	sneak	ঢুকে পড়া
G1745	ἔνδυσις	wearing	পরিধান
G1746	ἐνδύω	put on	পরা
G1747	ἐνέδρα	plot	ষড়যন্ত্র
G1748	ἐνεδρεύω	ambush	অপেক্ষা করা
