lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
<NN/,"Wolken, Gewölk",,,,,,,,,,,,,,,,,,,,,,,,
<NN=/,Anan,,,,,,,,,,,,,,,,,,,,,,,,
<NNH/,Wolke,,,,,,,,,,,,,,,,,,,,,,,,
<NNJ/,Anani,,,,,,,,,,,,,,,,,,,,,,,,
<NNJH/,Ananeja,,,,,,,,,,,,,,,,,,,,,,,,
<NNJH=/,Ananeja,,,,,,,,,,,,,,,,,,,,,,,,
<NN[,,,,erscheinen lassen,,,,,,,,,,,,,,,,,,,,,
<NP/,"Zweig, Gezweig",,,,,,,,,,,,,,,,,,,,,,,,
<NP=/,reich verzweigt,,,,,,,,,,,,,,,,,,,,,,,,
<NQ/,Langnackige,,,,,,,,,,,,,,,,,,,,,,,,
<NQ=/,Halskette,,,,,,,,,,,,,,,,,,,,,,,,
<NQ[,,um den Hals legen,,,,,"um den Hals legen, mitgeben",,,,,,,,,,,,,,,,,,
<NR/,Aner,,,,,,,,,,,,,,,,,,,,,,,,
<NR=/,Aner,,,,,,,,,,,,,,,,,,,,,,,,
<NT/,Anat,,,,,,,,,,,,,,,,,,,,,,,,
<NTTJ/,Anatotiter,,,,,,,,,,,,,,,,,,,,,,,,
<NTTJH/,Antotija,,,,,,,,,,,,,,,,,,,,,,,,
<NTWT/,Anatot,,,,,,,,,,,,,,,,,,,,,,,,
<NTWT=/,Anatot,,,,,,,,,,,,,,,,,,,,,,,,
<NW/,"gering, demütig, sanftmütig",,,,,,,,,,,,,,,,,,,,,,,,
<NWB/,Anub,,,,,,,,,,,,,,,,,,,,,,,,
<NWCJM/,Bußgelder,,,,,,,,,,,,,,,,,,,,,,,,
<NWH/,Milde?,,,,,,,,,,,,,,,,,,,,,,,,
<NWH=/,Demut,,,,,,,,,,,,,,,,,,,,,,,,
<NWQ/,Anak,,,,,,,,,,,,,,,,,,,,,,,,
<NWT/,Leiden?,,,,,,,,,,,,,,,,,,,,,,,,
<P<PJM/,Wimpern?; Augen?,,,,,,,,,,,,,,,,,,,,,,,,
<PJ/,dichtes Laub,,,,,,,,,,,,,,,,,,,,,,,,
<PL/,Ofel,,,,,,,,,,,,,,,,,,,,,,,,
<PL[,,,,,aufgeblasen sein?,,sich vermessen,,,,,,,,,,,,,,,,,,
<PNJ/,Ofni,,,,,,,,,,,,,,,,,,,,,,,,
<PP[,,,,schwingen?,,,,,,,,,,,,,,,,,,,,,
<PR/,"Staub, lose Erde; Schutt",,,,,,,,,,,,,,,,,,,,,,,,
<PR=/,"junge Gazelle, Reh",,,,,,,,,,,,,,,,,,,,,,,,
<PR==/,Efer,,,,,,,,,,,,,,,,,,,,,,,,
<PRH/,Ofra,,,,,,,,,,,,,,,,,,,,,,,,
<PRH=/,Bet-Leafra,,,,,,,,,,,,,,,,,,,,,,,,
<PRH==/,Ofra,,,,,,,,,,,,,,,,,,,,,,,,
<PRJN/,Efron,,,,,,,,,,,,,,,,,,,,,,,,
<PRWN/,Efron,,,,,,,,,,,,,,,,,,,,,,,,
<PRWN=/,Efron,,,,,,,,,,,,,,,,,,,,,,,,
<PR[,,,,werfen (mit Erde),,,,,,,,,,,,,,,,,,,,,
<QB/,"Ergebnis, Lohn; (bis ans) Ende; wegen",,,,,,,,,,,,,,,,,,,,,,,,
<QB=/,Ferse; Fußspur; Nachhut,,,,,,,,,,,,,,,,,,,,,,,,
<QB==/,Höckeriges; Trügerisches,,,,,,,,,,,,,,,,,,,,,,,,
<QBH/,Arglist,,,,,,,,,,,,,,,,,,,,,,,,
<QB[,,"an der Ferse fassen, hintergehen",,zurückhalten,,,,,,,,,,,,,,,,,,,,,
<QC/,verdreht,,,,,,,,,,,,,,,,,,,,,,,,
<QC=/,Ikkesch,,,,,,,,,,,,,,,,,,,,,,,,
<QCWT/,Verdrehtheit,,,,,,,,,,,,,,,,,,,,,,,,
<QC[,,,krumme Wege gehen,verdrehen,,,für schuldig erklären,,,,,,,,,,,,,,,,,,
<QD/,gestreift,,,,,,,,,,,,,,,,,,,,,,,,
<QD[,,fesseln,,,,,,,,,,,,,,,,,,,,,,,
<QH/,Bedrängung,,,,,,,,,,,,,,,,,,,,,,,,
<QLQL/,krumm,,,,,,,,,,,,,,,,,,,,,,,,
<QLTWN/,gewunden,,,,,,,,,,,,,,,,,,,,,,,,
<QL[,,,,,verdreht sein,,,,,,,,,,,,,,,,,,,,
<QN/,Akan,,,,,,,,,,,,,,,,,,,,,,,,
<QR/,unfruchtbar,,,,,,,,,,,,,,,,,,,,,,,,
<QR=/,Nachkommenschaft,,,,,,,,,,,,,,,,,,,,,,,,
<QR==/,Eker,,,,,,,,,,,,,,,,,,,,,,,,
<QRB/,Skorpion; Geißel,,,,,,,,,,,,,,,,,,,,,,,,
<QRWN/,Ekron,,,,,,,,,,,,,,,,,,,,,,,,
<QRWNJ/,Ekroniter,,,,,,,,,,,,,,,,,,,,,,,,
<QR[,,entwurzeln,entwurzelt werden,lähmen (von Pferden durch Durchschneiden der Sehnen),,,,,,,,,,,,,,,,,,,,,ausgerissen werden
<QWB/,Akkub,,,,,,,,,,,,,,,,,,,,,,,,
<R/,Feind?,,,,,,,,,,,,,,,,,,,,,,,,
<R<R/,"nackt, entblößt; Wacholder",,,,,,,,,,,,,,,,,,,,,,,,
<R<RJ/,Aroëriter,,,,,,,,,,,,,,,,,,,,,,,,
<R<WR/,Aroër,,,,,,,,,,,,,,,,,,,,,,,,
<R=/,Er,,,,,,,,,,,,,,,,,,,,,,,,
<R==/,Ar,,,,,,,,,,,,,,,,,,,,,,,,
<RB/,Abend; abends,,,,,,,,,,,,,,,,,,,,,,,,
<RB=/,Ungeziefer,,,,,,,,,,,,,,,,,,,,,,,,
<RB==/,Gewebtes?,,,,,,,,,,,,,,,,,,,,,,,,
<RB===/,Rabe,,,,,,,,,,,,,,,,,,,,,,,,
<RB====/,"Gemisch, Mischvolk",,,,,,,,,,,,,,,,,,,,,,,,
<RB=====/,Arabien,,,,,,,,,,,,,,,,,,,,,,,,
<RB======/,Oreb,,,,,,,,,,,,,,,,,,,,,,,,
<RB=======/,angenehm,,,,,,,,,,,,,,,,,,,,,,,,
<RB========/,Arabien,,,,,,,,,,,,,,,,,,,,,,,,
<RB===[,,angenehm sein,,,,,,,,,,,,,,,,,,,,,,,
<RB==[,,,,,,"sich einlassen mit, sich vermischen mit",,,,,,,,,,,,,,,,,,,
<RB=[,,Abend werden,,,,,am Abend tun,,,,,,,,,,,,,,,,,,
<RBH/,"Wüste, Steppe",,,,,,,,,,,,,,,,,,,,,,,,
<RBH=/,Pappel,,,,,,,,,,,,,,,,,,,,,,,,
<RBH==/,Bürgschaft; Pfand,,,,,,,,,,,,,,,,,,,,,,,,
<RBJ/,Araber,,,,,,,,,,,,,,,,,,,,,,,,
<RBJ=/,Araber,,,,,,,,,,,,,,,,,,,,,,,,
<RBTJ/,Arbatiter,,,,,,,,,,,,,,,,,,,,,,,,
<RBWN/,Pfand,,,,,,,,,,,,,,,,,,,,,,,,
<RB[,,"bürgen, eintreten; verpfänden, tauschen",,,,eine Wette eingehen,,,,,,,,,sich mischen,,,,,gemischt sein,,,,,
<RD/,Arad,,,,,,,,,,,,,,,,,,,,,,,,
<RD=/,Arad,,,,,,,,,,,,,,,,,,,,,,,,
<RF/,"Bett, Ruhelager",,,,,,,,,,,,,,,,,,,,,,,,
<RG[,,verlangen nach,,,,,,,,,,,,,,,,,,,,,,,
<RH/,Binse?,,,,,,,,,,,,,,,,,,,,,,,,
<RH[,,,ausgegossen werden,bloßlegen; ausgießen,,sich entblößen,entblößen; ausschütten,,,,,,,,,,,,,,,,,,
<RJ/,Eriter,,,,,,,,,,,,,,,,,,,,,,,,
<RJ=/,Eri,,,,,,,,,,,,,,,,,,,,,,,,
<RJH/,Nacktheit,,,,,,,,,,,,,,,,,,,,,,,,
<RJPJM/,Geträufel?; Gewölk?,,,,,,,,,,,,,,,,,,,,,,,,
<RJRJ/,kinderlos,,,,,,,,,,,,,,,,,,,,,,,,
<RJSH/,Teig?,,,,,,,,,,,,,,,,,,,,,,,,
<RJY/,"mächtig, gewalttätig; Tyrann",,,,,,,,,,,,,,,,,,,,,,,,
<RK/,"richtige Ordnung; Schätzung, Wert",,,,,,,,,,,,,,,,,,,,,,,,
<RK[,,"vergleichen; ordnen, aufstellen",,,,,einschätzen,,,,,,,,,,,,,,,,,,
<RL/,unbeschnitten,,,,,,,,,,,,,,,,,,,,,,,,
<RLH/,Vorhaut,,,,,,,,,,,,,,,,,,,,,,,,
<RL[,,nicht abernten,die Vorhaut zeigen,,,,,,,,,,,,,,,,,,,,,,
<RM=[,,"klug, schlau sein",,,,,listige Besprechung halten,,,,,,,,,,,,,,,,,,
<RMH/,Klugheit,,,,,,,,,,,,,,,,,,,,,,,,
<RMH=/,Haufen,,,,,,,,,,,,,,,,,,,,,,,,
<RMWN/,Platane,,,,,,,,,,,,,,,,,,,,,,,,
<RM[,,,sich stauen,,,,,,,,,,,,,,,,,,,,,,
<RN/,Eran,,,,,,,,,,,,,,,,,,,,,,,,
<RNJ/,Eraniter,,,,,,,,,,,,,,,,,,,,,,,,
<RP/,Nacken,,,,,,,,,,,,,,,,,,,,,,,,
<RP=[,,Genick brechen,,,,,,,,,,,,,,,,,,,,,,,
<RPH/,Orpa,,,,,,,,,,,,,,,,,,,,,,,,
<RPL/,Dunkel (durch Wolken),,,,,,,,,,,,,,,,,,,,,,,,
<RP[,,träufeln,,,,,,,,,,,,,,,,,,,,,,,
<RQJ/,Arkiter,,,,,,,,,,,,,,,,,,,,,,,,
<RQ[,,nagen,,,,,,,,,,,,,,,,,,,,,,,
<RR[,,sich entblößen,,"bloßlegen, schleifen",,sich entblößen,,,,,,,,,,,,,,,,,,,
<RW<R/,Wacholder?,,,,,,,,,,,,,,,,,,,,,,,,
<RW<R=/,Aroër,,,,,,,,,,,,,,,,,,,,,,,,
<RWD/,Wildesel,,,,,,,,,,,,,,,,,,,,,,,,
<RWGH/,Pflanzenbeet,,,,,,,,,,,,,,,,,,,,,,,,
<RWH/,Blöße; Schamgegend; Schande,,,,,,,,,,,,,,,,,,,,,,,,
<RWM/,nackt,,,,,,,,,,,,,,,,,,,,,,,,
<RWM=/,listig,,,,,,,,,,,,,,,,,,,,,,,,
<RWY/,Hang,,,,,,,,,,,,,,,,,,,,,,,,
<RY[,,erschrecken; schrecken,schrecklich sein,,,,"mit Ehrfurcht behandeln, erschrecken lassen",,,,,,,,,,,,,,,,,,
<SJS/,Traubensaft,,,,,,,,,,,,,,,,,,,,,,,,
<SS[,,zertreten,,,,,,,,,,,,,,,,,,,,,,,
<T/,"Zeit, Zeitpunkt, Zeitabschnitt",,,,,,,,,,,,,,,,,,,,,,,,
<TD[,,,,besorgen,,bestimmt sein,,,,,,,,,,,,,,,,,,,
<TH,"jetzt, nun",,,,,,,,,,,,,,,,,,,,,,,,
<TJ/,bereit,,,,,,,,,,,,,,,,,,,,,,,,
<TJ=/,Attai,,,,,,,,,,,,,,,,,,,,,,,,
<TJD/,bereit; kommend; Vorrat,,,,,,,,,,,,,,,,,,,,,,,,
<TJH/,Ataja,,,,,,,,,,,,,,,,,,,,,,,,
<TJQ/,"abgesetzt, entwöhnt; alt",,,,,,,,,,,,,,,,,,,,,,,,
<TJQ=/,erlesen,,,,,,,,,,,,,,,,,,,,,,,,
<TK/,Atach,,,,,,,,,,,,,,,,,,,,,,,,
<TLJ/,Atlai,,,,,,,,,,,,,,,,,,,,,,,,
<TLJH/,Atalja,,,,,,,,,,,,,,,,,,,,,,,,
<TLJHW/,Atalja,,,,,,,,,,,,,,,,,,,,,,,,
<TM[,,,<unklar>,,,,,,,,,,,,,,,,,,,,,,
<TNJ/,Otni,,,,,,,,,,,,,,,,,,,,,,,,
<TNJ>L/,Otniël,,,,,,,,,,,,,,,,,,,,,,,,
<TQ/,"vorlaut, frech",,,,,,,,,,,,,,,,,,,,,,,,
<TQ=/,altehrwürdig,,,,,,,,,,,,,,,,,,,,,,,,
<TQ[,,"fortrücken; altern, matt werden",,,,,weiterziehen; im Stich lassen; versetzen; übernehmen,,,,,,,,,,,,,,,,,,
<TR/,Duft; Verehrer?,,,,,,,,,,,,,,,,,,,,,,,,
<TR=/,Eter,,,,,,,,,,,,,,,,,,,,,,,,
<TRT/,"Reichtum, Fülle?",,,,,,,,,,,,,,,,,,,,,,,,
<TR[,,"beten, bitten",sich erbitten lassen,,,,"beten, bitten",,,,,,,,,,,,,,,,,,
<TWD/,"Widder, Bock; Anführer",,,,,,,,,,,,,,,,,,,,,,,,
<TWD=/,Vorrat; bereit,,,,,,,,,,,,,,,,,,,,,,,,
<V/,Griffel,,,,,,,,,,,,,,,,,,,,,,,,
<VH/,Rat,,,,,,,,,,,,,,,,,,,,,,,,
<VH=[,,packen; lausen,,,,,,,,,,,,,,,,,,,,,,,
<VH[,,verhüllen; sich hüllen,,,,,hüllen in,,,,,,,,,,,,,,,,,,
<VJCH/,Niesen,,,,,,,,,,,,,,,,,,,,,,,,
<VJN/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
<VLP/,Fledermaus,,,,,,,,,,,,,,,,,,,,,,,,
<VP=[,,schwach werden,verschmachten,,,sich schwach fühlen,schwächlich sein,,,,,,,,,,,,,,,,,,
<VP[,,zur Seite biegen; sich hüllen,,,,,,,,,,,,,,,,,,,,,,,
<VRH/,"Kranz, Krone",,,,,,,,,,,,,,,,,,,,,,,,
<VRH=/,Atara,,,,,,,,,,,,,,,,,,,,,,,,
<VRT/,"Kranz, Krone",,,,,,,,,,,,,,,,,,,,,,,,
<VRWT/,Atarot,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_>DR/,Atrot-Addar,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_BJT_JW>B/,Atrot-Bet-Joab,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_CWPN/,Atrot-Schofan,,,,,,,,,,,,,,,,,,,,,,,,
<VR[,,umringen,,bekränzen; ein Kranz flechten,,,Kronen verleihen,,,,,,,,,,,,,,,,,,
<VWP/,schwächlich,,,,,,,,,,,,,,,,,,,,,,,,
<W<JM/,Verwirrung,,,,,,,,,,,,,,,,,,,,,,,,
<W>/,Awa,,,,,,,,,,,,,,,,,,,,,,,,
<WBD/,Obed,,,,,,,,,,,,,,,,,,,,,,,,
<WBL/,Obal,,,,,,,,,,,,,,,,,,,,,,,,
<WB[,,,,,,,umwölken,,,,,,,,,,,,,,,,,,
<WC[,,zu Hilfe kommen?,,,,,,,,,,,,,,,,,,,,,,,
<WD/,"Dauer; noch, nochmals, außerdem",,,,,,,,,,,,,,,,,,,,,,,,
<WD[,,,,umgeben,,umgeben,Zeuge sein; als Zeuge anrufen,gewarnt werden,,,,,,,,,,,,,,,,,
<WG/,Og,,,,,,,,,,,,,,,,,,,,,,,,
<WGB/,Flöte,,,,,,,,,,,,,,,,,,,,,,,,
<WG[,,backen,,,,,,,,,,,,,,,,,,,,,,,
<WH/,Trümmer,,,,,,,,,,,,,,,,,,,,,,,,
<WH=/,Awa,,,,,,,,,,,,,,,,,,,,,,,,
<WH[,,sich vergehen,"verstört, verdreht sein","verstören, verdrehen",,,sich vergehen; verdrehen,,,,,,,,,,,,,,,,,,
<WJH/,Vergehen,,,,,,,,,,,,,,,,,,,,,,,,
<WJL/,Knabe,,,,,,,,,,,,,,,,,,,,,,,,
<WJM/,Awiter; Awim,,,,,,,,,,,,,,,,,,,,,,,,
<WJT/,Awit,,,,,,,,,,,,,,,,,,,,,,,,
<WL/,Säugling,,,,,,,,,,,,,,,,,,,,,,,,
<WL=/,Unrecht,,,,,,,,,,,,,,,,,,,,,,,,
<WL==/,Übeltäter,,,,,,,,,,,,,,,,,,,,,,,,
<WL=[,,,,unrecht handeln,,,,,,,,,,,,,,,,,,,,,
<WLH/,"Verkehrtheit, Schlechtigkeit",,,,,,,,,,,,,,,,,,,,,,,,
<WLL/,Kind,,,,,,,,,,,,,,,,,,,,,,,,
<WLL=/,Kind,,,,,,,,,,,,,,,,,,,,,,,,
<WLM/,"Vorzeit; lange Zeit, Ewigkeit; dauernd",,,,,,,,,,,,,,,,,,,,,,,,
<WL[,,säugen,,,,,,,,,,,,,,,,,,,,,,,
<WN/,Vergehen; Schuld; Strafe,,,,,,,,,,,,,,,,,,,,,,,,
<WP/,Vögel; fliegende Insekten,,,,,,,,,,,,,,,,,,,,,,,,
<WPRT/,Blei,,,,,,,,,,,,,,,,,,,,,,,,
<WP[,,fliegen,,fliegen,,fliegen,fliegen lassen; blicken lassen,,,,,,,,,,,,,,,,,,
<WQ[,,schwanken,,,,,schwanken lassen,,,,,,,,,,,,,,,,,,
<WR/,blind,,,,,,,,,,,,,,,,,,,,,,,,
<WR=/,Haut; Leder,,,,,,,,,,,,,,,,,,,,,,,,
<WR==[,,,nackt sein,,,,,,,,,,,,,,,,,,,,,,
<WR=[,,,,blenden,,,,,,,,,,,,,,,,,,,,,
<WRT/,Blindheit,,,,,,,,,,,,,,,,,,,,,,,,
<WRWN/,Blindheit,,,,,,,,,,,,,,,,,,,,,,,,
<WR[,,"wach sein, sich regen","geweckt, erregt werden",rege halten?,,"wach sein, sich regen","wecken, erregen; sich regen",,,,,,,,,,,,,,,,,,
<WT=[,,<unklar>,,,,,,,,,,,,,,,,,,,,,,,
<WTH/,Unterdrückung,,,,,,,,,,,,,,,,,,,,,,,,
<WTJ/,Utai,,,,,,,,,,,,,,,,,,,,,,,,
<WT[,,,,"krümmen, fälschen",gekrümmt sein,sich krümmen,,,,,,,,,,,,,,,,,,,
<WY/,Uz,,,,,,,,,,,,,,,,,,,,,,,,
<WY=/,Uz,,,,,,,,,,,,,,,,,,,,,,,,
<WY[,,planen,,,,,,,,,,,,,,,,,,,,,,,
<WZ[,,Zuflucht nehmen,,,,,in Sicherheit bringen,,,,,,,,,,,,,,,,,,
<Y/,"Baum, Bäume; Holz, Stück Holz",,,,,,,,,,,,,,,,,,,,,,,,
<YB/,"Bild, Gottesbild",,,,,,,,,,,,,,,,,,,,,,,,
<YB=/,"Schmerz, Kränkung; beschwerlich Erworbenes",,,,,,,,,,,,,,,,,,,,,,,,
<YB==/,"Beschwerde, Mühsal",,,,,,,,,,,,,,,,,,,,,,,,
<YB===/,Gottesbild,,,,,,,,,,,,,,,,,,,,,,,,
<YB====/,Gebilde?; Gefäß?,,,,,,,,,,,,,,,,,,,,,,,,
<YB=====/,Arbeiter,,,,,,,,,,,,,,,,,,,,,,,,
<YB=[,,,,gestalten,,,abbilden,,,,,,,,,,,,,,,,,,
<YBH/,"Schmerz, Wunde",,,,,,,,,,,,,,,,,,,,,,,,
<YBT/,"Schmerz, Wunde",,,,,,,,,,,,,,,,,,,,,,,,
<YBWN/,"Beschwerde, Mühsal",,,,,,,,,,,,,,,,,,,,,,,,
<YB[,,tadeln; wehtun,bekümmert sein; sich wehtun,kränken,,"gekränkt, bekümmert sein",kränken,,,,,,,,,,,,,,,,,,
<YH/,Rat; Plan,,,,,,,,,,,,,,,,,,,,,,,,
<YH=/,Ungehorsam,,,,,,,,,,,,,,,,,,,,,,,,
<YH==/,Schwanzbein,,,,,,,,,,,,,,,,,,,,,,,,
<YH===/,Holz,,,,,,,,,,,,,,,,,,,,,,,,
<YH[,,zukneifen,,,,,,,,,,,,,,,,,,,,,,,
<YJB/,betrübt,,,,,,,,,,,,,,,,,,,,,,,,
<YJWN_GBR/,Ezjon-Geber,,,,,,,,,,,,,,,,,,,,,,,,
<YL/,"träge, faul",,,,,,,,,,,,,,,,,,,,,,,,
<YLH/,Trägheit,,,,,,,,,,,,,,,,,,,,,,,,
<YLTJM/,starke Trägheit,,,,,,,,,,,,,,,,,,,,,,,,
<YLWT/,Trägheit,,,,,,,,,,,,,,,,,,,,,,,,
<YL[,,,zögern,,,,,,,,,,,,,,,,,,,,,,
<YM/,"Knochen, Gebein; Wesen",,,,,,,,,,,,,,,,,,,,,,,,
<YM=/,Macht,,,,,,,,,,,,,,,,,,,,,,,,
<YM==/,Gebein,,,,,,,,,,,,,,,,,,,,,,,,
<YM===/,Ezem,,,,,,,,,,,,,,,,,,,,,,,,
<YM=[,,schließen,,schließen,,,,,,,,,,,,,,,,,,,,,
<YMH/,Macht,,,,,,,,,,,,,,,,,,,,,,,,
<YMH=/,Untat; Leiden,,,,,,,,,,,,,,,,,,,,,,,,
<YMWN/,Azmon,,,,,,,,,,,,,,,,,,,,,,,,
<YMWT/,Beweise,,,,,,,,,,,,,,,,,,,,,,,,
<YM[,,"mächtig, zahlreich sein",,Knochen abnagen,,,mächtiger machen als,,,,,,,,,,,,,,,,,,
<YNJ/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
<YR/,Verschlossenheit; Bedrückung,,,,,,,,,,,,,,,,,,,,,,,,
<YR=/,Bedrückung,,,,,,,,,,,,,,,,,,,,,,,,
<YRH/,Feier,,,,,,,,,,,,,,,,,,,,,,,,
<YRT/,Feier,,,,,,,,,,,,,,,,,,,,,,,,
<YR[,,"zurückhalten, abhalten; fern halten; festhalten",aufhören; festgehalten werden; verschlossen sein,,,,,,,,,,,,,,,,,,,,,,
<YWM/,mächtig; zahlreich,,,,,,,,,,,,,,,,,,,,,,,,
<Z/,"Stärke, Kraft, Macht",,,,,,,,,,,,,,,,,,,,,,,,
<Z=/,"Schutz, Zuflucht",,,,,,,,,,,,,,,,,,,,,,,,
<Z==/,Ziege,,,,,,,,,,,,,,,,,,,,,,,,
<Z===/,stark,,,,,,,,,,,,,,,,,,,,,,,,
<Z====/,Stärke,,,,,,,,,,,,,,,,,,,,,,,,
<Z>/,Usa,,,,,,,,,,,,,,,,,,,,,,,,
<Z>ZL/,Asasel,,,,,,,,,,,,,,,,,,,,,,,,
<ZB=[,,wiederherstellen?,,,,,,,,,,,,,,,,,,,,,,,
<ZBWNJM/,Handelswaren,,,,,,,,,,,,,,,,,,,,,,,,
<ZBWQ/,Asbuk,,,,,,,,,,,,,,,,,,,,,,,,
<ZB[,,"hinterlassen, verlassen",verlassen werden; überlassen werden an,,verödet sein,,,,,,,,,,,,,,,,,,,,
<ZGD/,Asgad,,,,,,,,,,,,,,,,,,,,,,,,
<ZH/,Gaza,,,,,,,,,,,,,,,,,,,,,,,,
<ZH=/,Usa,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ/,Usi,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>/,Usija,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>L/,Usiël,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>L=/,Asiël,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>LJ/,Usiëliter,,,,,,,,,,,,,,,,,,,,,,,,
<ZJH/,Usija,,,,,,,,,,,,,,,,,,,,,,,,
<ZJHW/,Usija,,,,,,,,,,,,,,,,,,,,,,,,
<ZJZ>/,Asisa,,,,,,,,,,,,,,,,,,,,,,,,
<ZMWT/,Asmawet,,,,,,,,,,,,,,,,,,,,,,,,
<ZN/,Asan,,,,,,,,,,,,,,,,,,,,,,,,
<ZNJH/,Geier,,,,,,,,,,,,,,,,,,,,,,,,
<ZQH/,Aseka,,,,,,,,,,,,,,,,,,,,,,,,
<ZQ[,,,,umgraben?,,,,,,,,,,,,,,,,,,,,,
<ZR/,"Hilfe, Helfer",,,,,,,,,,,,,,,,,,,,,,,,
<ZR=/,Eser,,,,,,,,,,,,,,,,,,,,,,,,
<ZR>/,Esra,,,,,,,,,,,,,,,,,,,,,,,,
<ZR>L/,Asarel,,,,,,,,,,,,,,,,,,,,,,,,
<ZRH/,"Hilfe, Helfer",,,,,,,,,,,,,,,,,,,,,,,,
<ZRH=/,Einfassung; Vorhof,,,,,,,,,,,,,,,,,,,,,,,,
<ZRH==/,Esra,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ/,Abiësriter,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ=/,Esri,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ>L/,Asriël,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJH/,Asarja,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJHW/,Asarja,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJQM/,Asrikam,,,,,,,,,,,,,,,,,,,,,,,,
<ZR[,,helfen,Hilfe erfahren,,,,helfen,,,,,,,,,,,,,,,,,,
<ZTJ/,Gazatiter,,,,,,,,,,,,,,,,,,,,,,,,
<ZWBH/,Asuba,,,,,,,,,,,,,,,,,,,,,,,,
<ZWR/,Asur,,,,,,,,,,,,,,,,,,,,,,,,
<ZWZ/,"Stärke, Gewalt",,,,,,,,,,,,,,,,,,,,,,,,
<ZWZ=/,gewaltig,,,,,,,,,,,,,,,,,,,,,,,,
<ZZ/,Asas,,,,,,,,,,,,,,,,,,,,,,,,
<ZZJHW/,Asasja,,,,,,,,,,,,,,,,,,,,,,,,
<ZZ[,,stark sein; trotzen,,,,,(ein trotziges Gesicht) zeigen; (mit trotzigem Gesicht) auftreten,,,,,,,,,,,,,,,,,,
></,Holz; Balken,,,,,,,,,,,,,,,,,,,,,,,,
>B/,Vater,,,,,,,,,,,,,,,,,,,,,,,,
>B<B<T/,"Blasen, Geschwüre",,,,,,,,,,,,,,,,,,,,,,,,
>B=/,"Knospe, Trieb",,,,,,,,,,,,,,,,,,,,,,,,
>BCJ/,Abischai,,,,,,,,,,,,,,,,,,,,,,,,
>BCLWM/,Abschalom,,,,,,,,,,,,,,,,,,,,,,,,
>BDH/,etwas Verlorenes,,,,,,,,,,,,,,,,,,,,,,,,
>BDH=/,(Ort des) Untergang(s),,,,,,,,,,,,,,,,,,,,,,,,
>BDN/,Vernichtung,,,,,,,,,,,,,,,,,,,,,,,,
>BDN=/,Vernichtung,,,,,,,,,,,,,,,,,,,,,,,,
>BDWN/,(Ort des) Untergang(s),,,,,,,,,,,,,,,,,,,,,,,,
>BD[,,"verloren gehen, umkommen",,vernichten,,,"vernichten, ausrotten",vernichtet werden,,,,,,,,,,zugrunde gehen,,,"umbringen, vernichten",,,,
>BGT>/,Abagta,,,,,,,,,,,,,,,,,,,,,,,,
>BH/,Schilf,,,,,,,,,,,,,,,,,,,,,,,,
>BH[,,wollen,,,,,,,,,,,,,,,,,,,,,,,
>BJ/,Abi,,,,,,,,,,,,,,,,,,,,,,,,
>BJ<ZR/,Abiëser,,,,,,,,,,,,,,,,,,,,,,,,
>BJ>L/,Abiël,,,,,,,,,,,,,,,,,,,,,,,,
>BJ>SP/,Abiasaf,,,,,,,,,,,,,,,,,,,,,,,,
>BJB/,Ähren; Abib <Monat>,,,,,,,,,,,,,,,,,,,,,,,,
>BJCG/,Abischag,,,,,,,,,,,,,,,,,,,,,,,,
>BJCJ/,Abischai,,,,,,,,,,,,,,,,,,,,,,,,
>BJCLWM/,Abschalom,,,,,,,,,,,,,,,,,,,,,,,,
>BJCW</,Abischua,,,,,,,,,,,,,,,,,,,,,,,,
>BJCWR/,Abischur,,,,,,,,,,,,,,,,,,,,,,,,
>BJD</,Abida,,,,,,,,,,,,,,,,,,,,,,,,
>BJDN/,Abidan,,,,,,,,,,,,,,,,,,,,,,,,
>BJGJL/,Abigajil,,,,,,,,,,,,,,,,,,,,,,,,
>BJH/,Abija,,,,,,,,,,,,,,,,,,,,,,,,
>BJHJL/,Abihajil,,,,,,,,,,,,,,,,,,,,,,,,
>BJHW/,Abija,,,,,,,,,,,,,,,,,,,,,,,,
>BJHW>/,Abihu,,,,,,,,,,,,,,,,,,,,,,,,
>BJHWD/,Abihud,,,,,,,,,,,,,,,,,,,,,,,,
>BJM/,Abija,,,,,,,,,,,,,,,,,,,,,,,,
