lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
<NR=/,Aner,,,,,,,,,,,,,,,,,,,,,,,,
<NT/,Anat,,,,,,,,,,,,,,,,,,,,,,,,
<NTTJ/,uit Anatot,,,,,,,,,,,,,,,,,,,,,,,,
<NTTJH/,Antotia,,,,,,,,,,,,,,,,,,,,,,,,
<NTWT/,Anatot,,,,,,,,,,,,,,,,,,,,,,,,
<NTWT=/,Anatot,,,,,,,,,,,,,,,,,,,,,,,,
<NW/,"deemoedig, zachtmoedig",,,,,,,,,,,,,,,,,,,,,,,,
<NWB/,Anub,,,,,,,,,,,,,,,,,,,,,,,,
<NWCJM/,"[dub] boetedoeningen, boetes, collecties",,,,,,,,,,,,,,,,,,,,,,,,
<NWH/,[inexpl],,,,,,,,,,,,,,,,,,,,,,,,
<NWH=/,nederigheid,,,,,,,,,,,,,,,,,,,,,,,,
<NWQ/,Enak,,,,,,,,,,,,,,,,,,,,,,,,
<NWT/,[*] lijden,,,,,,,,,,,,,,,,,,,,,,,,
<P<PJM/,"wimpers, ogen",,,,,,,,,,,,,,,,,,,,,,,,
<PJ/,[*] dicht loof,,,,,,,,,,,,,,,,,,,,,,,,
<PL/,Ofel,,,,,,,,,,,,,,,,,,,,,,,,
<PL[,,,,,"zwak worden, wegkwijnen",,zich aanmatigen,,,,,,,,,,,,,,,,,,
<PNJ/,Ofni,,,,,,,,,,,,,,,,,,,,,,,,
<PP[,,,,[inexpl],,,,,,,,,,,,,,,,,,,,,
<PR/,"stof, (droge) aarde",,,,,,,,,,,,,,,,,,,,,,,,
<PR=/,jonge gazelle,,,,,,,,,,,,,,,,,,,,,,,,
<PR==/,Efer,,,,,,,,,,,,,,,,,,,,,,,,
<PRH/,Ofra,,,,,,,,,,,,,,,,,,,,,,,,
<PRH=/,Ofra,,,,,,,,,,,,,,,,,,,,,,,,
<PRH==/,Ofra,,,,,,,,,,,,,,,,,,,,,,,,
<PRJN/,Efron,,,,,,,,,,,,,,,,,,,,,,,,
<PRWN/,Efron,,,,,,,,,,,,,,,,,,,,,,,,
<PRWN=/,Efron,,,,,,,,,,,,,,,,,,,,,,,,
<PR[,,,,aarde gooien,,,,,,,,,,,,,,,,,,,,,
<QB/,"achterste, einde; resultaat, loon",,,,,,,,,,,,,,,,,,,,,,,,
<QB=/,"hiel, hoef, voetafdruk, achterhoede",,,,,,,,,,,,,,,,,,,,,,,,
<QB==/,"ongelijk, misleidend",,,,,,,,,,,,,,,,,,,,,,,,
<QBH/,listig,,,,,,,,,,,,,,,,,,,,,,,,
<QB[,,verraden,,"belemmeren, hinderen",,,,,,,,,,,,,,,,,,,,,
<QC/,"verdraaid, verkeerd",,,,,,,,,,,,,,,,,,,,,,,,
<QC=/,Ikkes,,,,,,,,,,,,,,,,,,,,,,,,
<QCWT/,[*],,,,,,,,,,,,,,,,,,,,,,,,
<QC[,,,iemand die kromme wegen gaat,verdraaien,,,krom verklaren; schuldig verklaren,,,,,,,,,,,,,,,,,,
<QD/,gestreept,,,,,,,,,,,,,,,,,,,,,,,,
<QD[,,"winden, binden, vastbinden",,,,,,,,,,,,,,,,,,,,,,,
<QH/,[*] schreeuw of onderdrukking,,,,,,,,,,,,,,,,,,,,,,,,
<QLQL/,krom,,,,,,,,,,,,,,,,,,,,,,,,
<QLTWN/,kronkelend,,,,,,,,,,,,,,,,,,,,,,,,
<QL[,,,,,verdraaid,,,,,,,,,,,,,,,,,,,,
<QN/,Akan,,,,,,,,,,,,,,,,,,,,,,,,
<QR/,"onvruchtbaar, zonder nageslacht",,,,,,,,,,,,,,,,,,,,,,,,
<QR=/,afstammeling,,,,,,,,,,,,,,,,,,,,,,,,
<QR==/,Eker,,,,,,,,,,,,,,,,,,,,,,,,
<QRB/,schorpioenen; [met.] scherpe gesel,,,,,,,,,,,,,,,,,,,,,,,,
<QRWN/,Ekron,,,,,,,,,,,,,,,,,,,,,,,,
<QRWNJ/,uit Ekron,,,,,,,,,,,,,,,,,,,,,,,,
<QR[,,met wortel uittrekken,ontworteld worden,verlammen middels doorsnijden achterdijbeenspier; onbruikbaar maken,,,,,,,,,,,,,,,,,,,,,ontworteld worden
<QWB/,Akkub,,,,,,,,,,,,,,,,,,,,,,,,
<R/,[dub.] vijand,,,,,,,,,,,,,,,,,,,,,,,,
<R<R/,,,,,,,,,,,,,,,,,,,,,,,,,
<R<RJ/,uit Aroër,,,,,,,,,,,,,,,,,,,,,,,,
<R<WR/,Aroër,,,,,,,,,,,,,,,,,,,,,,,,
<R=/,Er,,,,,,,,,,,,,,,,,,,,,,,,
<R==/,Ar,,,,,,,,,,,,,,,,,,,,,,,,
<RB/,"avond, zonsondergang",,,,,,,,,,,,,,,,,,,,,,,,
<RB=/,steekvlieg,,,,,,,,,,,,,,,,,,,,,,,,
<RB==/,inslag (bij weven),,,,,,,,,,,,,,,,,,,,,,,,
<RB===/,raaf,,,,,,,,,,,,,,,,,,,,,,,,
<RB====/,niet-Israëlieten,,,,,,,,,,,,,,,,,,,,,,,,
<RB=====/,Arabië,,,,,,,,,,,,,,,,,,,,,,,,
<RB======/,Oreb,,,,,,,,,,,,,,,,,,,,,,,,
<RB=======/,aangenaam,,,,,,,,,,,,,,,,,,,,,,,,
<RB========/,Arabië,,,,,,,,,,,,,,,,,,,,,,,,
<RB===[,,aangenaam zijn; bevallen,,,,,,,,,,,,,,,,,,,,,,,
<RB==[,,,,,,[+perp. ל] zich met iemand inlaten; zich vermengen met; [+ prep. ב] zich mengen in,,,,,,,,,,,,,,,,,,,
<RB=[,,avond worden,,,,,laat in de avond doen,,,,,,,,,,,,,,,,,,
<RBH/,"woestijn, steppe",,,,,,,,,,,,,,,,,,,,,,,,
<RBH=/,boom,,,,,,,,,,,,,,,,,,,,,,,,
<RBH==/,"garantie, onderpand",,,,,,,,,,,,,,,,,,,,,,,,
<RBJ/,Arabier,,,,,,,,,,,,,,,,,,,,,,,,
<RBJ=/,Arabier,,,,,,,,,,,,,,,,,,,,,,,,
<RBTJ/,uit Araba,,,,,,,,,,,,,,,,,,,,,,,,
<RBWN/,onderpand,,,,,,,,,,,,,,,,,,,,,,,,
<RB[,,"borg zijn, verpanden",,,,een weddenschap aangaan,,,,,,,,,(+עִם) zich vermengen met,,,,,(+עִם) vermengd worden met,,,,,
<RD/,Arad,,,,,,,,,,,,,,,,,,,,,,,,
<RD=/,Arad,,,,,,,,,,,,,,,,,,,,,,,,
<RF/,,,,,,,,,,,,,,,,,,,,,,,,,
<RG[,,verlangen naar,,,,,,,,,,,,,,,,,,,,,,,
<RH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RH[,,,,,,,,,,,,,,,,,,,,,,,,,
<RJ/,Eriet,,,,,,,,,,,,,,,,,,,,,,,,
<RJ=/,Eri,,,,,,,,,,,,,,,,,,,,,,,,
<RJH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RJPJM/,,,,,,,,,,,,,,,,,,,,,,,,,
<RJRJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<RJSH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RJY/,,,,,,,,,,,,,,,,,,,,,,,,,
<RK/,,,,,,,,,,,,,,,,,,,,,,,,,
<RK[,,"ordenen, schikken",,,,,,,,,,,,,,,,,,,,,,,
<RL/,onbesneden,,,,,,,,,,,,,,,,,,,,,,,,
<RLH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RL[,,,,,,,,,,,,,,,,,,,,,,,,,
<RM=[,,,,,,,,,,,,,,,,,,,,,,,,,
<RMH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RMH=/,,,,,,,,,,,,,,,,,,,,,,,,,
<RMWN/,,,,,,,,,,,,,,,,,,,,,,,,,
<RM[,,,,,,,,,,,,,,,,,,,,,,,,,
<RN/,Eran,,,,,,,,,,,,,,,,,,,,,,,,
<RNJ/,Eraniet,,,,,,,,,,,,,,,,,,,,,,,,
<RP/,,,,,,,,,,,,,,,,,,,,,,,,,
<RP=[,,,,,,,,,,,,,,,,,,,,,,,,,
<RPH/,Orpa,,,,,,,,,,,,,,,,,,,,,,,,
<RPL/,,,,,,,,,,,,,,,,,,,,,,,,,
<RP[,,,,,,,,,,,,,,,,,,,,,,,,,
<RQJ/,Arkiet,,,,,,,,,,,,,,,,,,,,,,,,
<RQ[,,,,,,,,,,,,,,,,,,,,,,,,,
<RR[,,,,,,,,,,,,,,,,,,,,,,,,,
<RW<R/,,,,,,,,,,,,,,,,,,,,,,,,,
<RW<R=/,Aroër,,,,,,,,,,,,,,,,,,,,,,,,
<RWD/,,,,,,,,,,,,,,,,,,,,,,,,,
<RWGH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RWH/,"naaktheid, schande",,,,,,,,,,,,,,,,,,,,,,,,
<RWM/,naakt,,,,,,,,,,,,,,,,,,,,,,,,
<RWM=/,listig,,,,,,,,,,,,,,,,,,,,,,,,
<RWY/,,,,,,,,,,,,,,,,,,,,,,,,,
<RY[,,"sidderen, angstig zijn",,,,,,,,,,,,,,,,,,,,,,,
<SJS/,druivensap,,,,,,,,,,,,,,,,,,,,,,,,
<SS[,,vertrappen,,,,,,,,,,,,,,,,,,,,,,,
<T/,tijd,,,,,,,,,,,,,,,,,,,,,,,,
<TD[,,,,,,,,,,,,,,,,,,,,,,,,,
<TH,"nu, thans",,,,,,,,,,,,,,,,,,,,,,,,
<TJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<TJ=/,Attai,,,,,,,,,,,,,,,,,,,,,,,,
<TJD/,klaar,,,,,,,,,,,,,,,,,,,,,,,,
<TJH/,Ataja,,,,,,,,,,,,,,,,,,,,,,,,
<TJQ/,oud,,,,,,,,,,,,,,,,,,,,,,,,
<TJQ=/,,,,,,,,,,,,,,,,,,,,,,,,,
<TK/,Atach,,,,,,,,,,,,,,,,,,,,,,,,
<TLJ/,Atlai,,,,,,,,,,,,,,,,,,,,,,,,
<TLJH/,Atalja,,,,,,,,,,,,,,,,,,,,,,,,
<TLJHW/,Atalja,,,,,,,,,,,,,,,,,,,,,,,,
<TM[,,,,,,,,,,,,,,,,,,,,,,,,,
<TNJ/,Otni,,,,,,,,,,,,,,,,,,,,,,,,
<TNJ>L/,Otniël,,,,,,,,,,,,,,,,,,,,,,,,
<TQ/,,,,,,,,,,,,,,,,,,,,,,,,,
<TQ=/,,,,,,,,,,,,,,,,,,,,,,,,,
<TQ[,,,,,,,"verder trekken, opbreken",,,,,,,,,,,,,,,,,,
<TR/,,,,,,,,,,,,,,,,,,,,,,,,,
<TR=/,Eter,,,,,,,,,,,,,,,,,,,,,,,,
<TRT/,,,,,,,,,,,,,,,,,,,,,,,,,
<TR[,,bidden,,,,,,,,,,,,,,,,,,,,,,,
<TWD/,,,,,,,,,,,,,,,,,,,,,,,,,
<TWD=/,,,,,,,,,,,,,,,,,,,,,,,,,
<V/,stilus,,,,,,,,,,,,,,,,,,,,,,,,
<VH/,advies,,,,,,,,,,,,,,,,,,,,,,,,
<VH=[,,ontluizen,,,,,,,,,,,,,,,,,,,,,,,
<VH[,,[+obj] inpakken; [+ על שפם] de baard verbergen,,,,,bedekken,,,,,,,,,,,,,,,,,,
<VJCH/,[*] niesen,,,,,,,,,,,,,,,,,,,,,,,,
<VJN/,[*] olierijke eetbare olijf,,,,,,,,,,,,,,,,,,,,,,,,
<VLP/,vleermuis,,,,,,,,,,,,,,,,,,,,,,,,
<VP=[,,"zwak zijn, zwak worden",wegkwijnen,,,zich zwak voelen,ziekelijk zijn,,,,,,,,,,,,,,,,,,
<VP[,,"afbuigen, [+ obj] zich hullen in, [+ prep ל] iemand bedekken",,,,,,,,,,,,,,,,,,,,,,,
<VRH/,"krans, kroon",,,,,,,,,,,,,,,,,,,,,,,,
<VRH=/,Atara,,,,,,,,,,,,,,,,,,,,,,,,
<VRT/,"krans, kroon, diadeem",,,,,,,,,,,,,,,,,,,,,,,,
<VRWT/,Atarot,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_>DR/,Atrot-Addar,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_BJT_JW>B/,Atrot-bet-Joab,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_CWPN/,Atrot-Sofan,,,,,,,,,,,,,,,,,,,,,,,,
<VR[,,"omcirkelen, omgeven",,kronen,,,"kronen dragen, kronen schenken",,,,,,,,,,,,,,,,,,
<VWP/,"[*] kwijnend, (dier) ziekelijk",,,,,,,,,,,,,,,,,,,,,,,,
<W<JM/,verwarring,,,,,,,,,,,,,,,,,,,,,,,,
<W>/,Awwa,,,,,,,,,,,,,,,,,,,,,,,,
<WBD/,Obed,,,,,,,,,,,,,,,,,,,,,,,,
<WBL/,Obal,,,,,,,,,,,,,,,,,,,,,,,,
<WB[,,,,,,,bewolkt zijn,,,,,,,,,,,,,,,,,,
<WC[,,[inexpl],,,,,,,,,,,,,,,,,,,,,,,
<WD/,nog,,,,,,,,,,,,,,,,,,,,,,,,
<WD[,,,,omgeven,,elkaar omhoog helpen,getuigen,gewaarschuwd worden,,,,,,,,,,,,,,,,,
<WG/,Og,,,,,,,,,,,,,,,,,,,,,,,,
<WGB/,fluit,,,,,,,,,,,,,,,,,,,,,,,,
<WG[,,bakken,,,,,,,,,,,,,,,,,,,,,,,
<WH/,puin,,,,,,,,,,,,,,,,,,,,,,,,
<WH=/,Iwwa,,,,,,,,,,,,,,,,,,,,,,,,
<WH[,,verkeerd doen,"gebogen zijn, verstoord zijn",verdraaien,,,verdraaien,,,,,,,,,,,,,,,,,,
<WJH/,onrecht,,,,,,,,,,,,,,,,,,,,,,,,
<WJL/,jongen,,,,,,,,,,,,,,,,,,,,,,,,
<WJM/,Awwiet,,,,,,,,,,,,,,,,,,,,,,,,
<WJT/,Awit,,,,,,,,,,,,,,,,,,,,,,,,
<WL/,zuigeling,,,,,,,,,,,,,,,,,,,,,,,,
<WL=/,"onrecht, onredelijkheid",,,,,,,,,,,,,,,,,,,,,,,,
<WL==/,"dader, overtreder",,,,,,,,,,,,,,,,,,,,,,,,
<WL=[,,,,fout handelen,,,,,,,,,,,,,,,,,,,,,
<WLH/,slechtheid onrecht,,,,,,,,,,,,,,,,,,,,,,,,
<WLL/,kind,,,,,,,,,,,,,,,,,,,,,,,,
<WLL=/,kind,,,,,,,,,,,,,,,,,,,,,,,,
<WLM/,"onafzienbare tijd, eeuwigheid, voor altijd",,,,,,,,,,,,,,,,,,,,,,,,
<WL[,,zogen,,,,,,,,,,,,,,,,,,,,,,,
<WN/,"zonde, schuld",,,,,,,,,,,,,,,,,,,,,,,,
<WP/,"vogel, gevogelte",,,,,,,,,,,,,,,,,,,,,,,,
<WPRT/,lood,,,,,,,,,,,,,,,,,,,,,,,,
<WP[,,vliegen,,vliegen,,"vliegen, bij elkaar vandaan vliegen",doen vliegen,,,,,,,,,,,,,,,,,,
<WQ[,,[dub] gehinderd zijn,,,,,[*dub] laten slingeren,,,,,,,,,,,,,,,,,,
<WR/,blind,,,,,,,,,,,,,,,,,,,,,,,,
<WR=/,"huid (mens), huid (dier), leer",,,,,,,,,,,,,,,,,,,,,,,,
<WR==[,,,gewekt worden,,,,,,,,,,,,,,,,,,,,,,
<WR=[,,,,blind maken,,,,,,,,,,,,,,,,,,,,,
<WRT/,blindheid,,,,,,,,,,,,,,,,,,,,,,,,
<WRWN/,verlies van gezichtsvermogen,,,,,,,,,,,,,,,,,,,,,,,,
<WR[,,"wakker zijn, bewegen","gewekt worden, doen ontwaken","ontwaken, in beroering brengen, doen slingeren",,"zichzelf overeind trekken, zichzelf opwekken","wakker maken, in beweging brengen",,,,,,,,,,,,,,,,,,
<WT=[,,[inexpl],,,,,,,,,,,,,,,,,,,,,,,
<WTH/,[*] verbuigen van de wet,,,,,,,,,,,,,,,,,,,,,,,,
<WTJ/,Utai,,,,,,,,,,,,,,,,,,,,,,,,
<WT[,,,,"vervalsen, verbuigen",krom,voorovergebogen zijn,,,,,,,,,,,,,,,,,,,
<WY/,Us,,,,,,,,,,,,,,,,,,,,,,,,
<WY=/,Us,,,,,,,,,,,,,,,,,,,,,,,,
<WY[,,een plan maken,,,,,,,,,,,,,,,,,,,,,,,
<WZ[,,toevlucht zoeken,,,,,in veiligheid brengen,,,,,,,,,,,,,,,,,,
<Y/,"boom, geboomte, (stuk) hout",,,,,,,,,,,,,,,,,,,,,,,,
<YB/,[*] afgodsbeeld,,,,,,,,,,,,,,,,,,,,,,,,
<YB=/,"pijn, afmattend werk",,,,,,,,,,,,,,,,,,,,,,,,
<YB==/,"ontbering,",,,,,,,,,,,,,,,,,,,,,,,,
<YB===/,valse god,,,,,,,,,,,,,,,,,,,,,,,,
<YB====/,pot van aardewerk,,,,,,,,,,,,,,,,,,,,,,,,
<YB=====/,arbeider,,,,,,,,,,,,,,,,,,,,,,,,
<YB=[,,,,plooien,,,kopieren,,,,,,,,,,,,,,,,,,
<YBH/,"pijn, zorg",,,,,,,,,,,,,,,,,,,,,,,,
<YBT/,"pain, zorg",,,,,,,,,,,,,,,,,,,,,,,,
<YBWN/,moeite,,,,,,,,,,,,,,,,,,,,,,,,
<YB[,,bedroeven,"verdrietig zijn, bezorgd zijn",kwetsen,,"diep bezorgd zijn, zich gekwetst voelen",kwetsen,,,,,,,,,,,,,,,,,,
<YH/,"raad, beleid",,,,,,,,,,,,,,,,,,,,,,,,
<YH=/,[*] ongehoorzaamheid,,,,,,,,,,,,,,,,,,,,,,,,
<YH==/,staartbeen,,,,,,,,,,,,,,,,,,,,,,,,
<YH===/,hout,,,,,,,,,,,,,,,,,,,,,,,,
<YH[,,dichtknijpen,,,,,,,,,,,,,,,,,,,,,,,
<YJB/,bedroefd,,,,,,,,,,,,,,,,,,,,,,,,
<YJWN_GBR/,Esjon-Geber,,,,,,,,,,,,,,,,,,,,,,,,
<YL/,"langzaam, sloom",,,,,,,,,,,,,,,,,,,,,,,,
<YLH/,"sloomheid, traagheid",,,,,,,,,,,,,,,,,,,,,,,,
<YLTJM/,extreme luiheid,,,,,,,,,,,,,,,,,,,,,,,,
<YLWT/,sloomheid,,,,,,,,,,,,,,,,,,,,,,,,
<YL[,,,weifelen,,,,,,,,,,,,,,,,,,,,,,
<YM/,"been, bot",,,,,,,,,,,,,,,,,,,,,,,,
<YM=/,"kracht, macht",,,,,,,,,,,,,,,,,,,,,,,,
<YM==/,botten,,,,,,,,,,,,,,,,,,,,,,,,
<YM===/,Esem,,,,,,,,,,,,,,,,,,,,,,,,
<YM=[,,de ogen sluiten,,de ogen sluiten,,,,,,,,,,,,,,,,,,,,,
<YMH/,"macht, kracht",,,,,,,,,,,,,,,,,,,,,,,,
<YMH=/,"verdorven daden, hevige kwelling",,,,,,,,,,,,,,,,,,,,,,,,
<YMWN/,Asmon,,,,,,,,,,,,,,,,,,,,,,,,
<YMWT/,[*]bewijs,,,,,,,,,,,,,,,,,,,,,,,,
<YM[,,"machtig zijn, niet te tellen zijn",,botten afkluiven,,,[+ prep מן] machtiger maken dan,,,,,,,,,,,,,,,,,,
<YNJ/,[inexpl],,,,,,,,,,,,,,,,,,,,,,,,
<YR/,onderdrukking; sluiting,,,,,,,,,,,,,,,,,,,,,,,,
<YR=/,[dub] onderdrukking,,,,,,,,,,,,,,,,,,,,,,,,
<YRH/,"viering, feestelijke bijeenkomst",,,,,,,,,,,,,,,,,,,,,,,,
<YRT/,"viering, feestelijke bijeenkomst",,,,,,,,,,,,,,,,,,,,,,,,
<YR[,,"ophouden, terughouden, tegenhouden",tot stilstand worden gebracht,,,,,,,,,,,,,,,,,,,,,,
<YWM/,machtig,,,,,,,,,,,,,,,,,,,,,,,,
<Z/,"macht, sterkte, lof",,,,,,,,,,,,,,,,,,,,,,,,
<Z=/,"schuilplaats, bescherming",,,,,,,,,,,,,,,,,,,,,,,,
<Z==/,geit,,,,,,,,,,,,,,,,,,,,,,,,
<Z===/,sterk,,,,,,,,,,,,,,,,,,,,,,,,
<Z====/,"kracht, macht",,,,,,,,,,,,,,,,,,,,,,,,
<Z>/,Uzza,,,,,,,,,,,,,,,,,,,,,,,,
<Z>ZL/,Azazel,,,,,,,,,,,,,,,,,,,,,,,,
<ZB=[,,"pleisteren, renoveren",,,,,,,,,,,,,,,,,,,,,,,
<ZBWNJM/,handelswaar,,,,,,,,,,,,,,,,,,,,,,,,
<ZBWQ/,Azbuk,,,,,,,,,,,,,,,,,,,,,,,,
<ZB[,,verlaten,verlaten worden,,verlaten zijn,,,,,,,,,,,,,,,,,,,,
<ZGD/,Azgad,,,,,,,,,,,,,,,,,,,,,,,,
<ZH/,Gaza,,,,,,,,,,,,,,,,,,,,,,,,
<ZH=/,Uzza,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ/,Uzzi,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>/,Uzzia,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>L/,Uzziël,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>L=/,Aziël,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>LJ/,Uzziëliet,,,,,,,,,,,,,,,,,,,,,,,,
<ZJH/,Uzzia,,,,,,,,,,,,,,,,,,,,,,,,
<ZJHW/,Uzzia,,,,,,,,,,,,,,,,,,,,,,,,
<ZJZ>/,Aziza,,,,,,,,,,,,,,,,,,,,,,,,
<ZMWT/,Azmavet,,,,,,,,,,,,,,,,,,,,,,,,
<ZN/,Azzan,,,,,,,,,,,,,,,,,,,,,,,,
<ZNJH/,onreine vogel,,,,,,,,,,,,,,,,,,,,,,,,
<ZQH/,Azeka,,,,,,,,,,,,,,,,,,,,,,,,
<ZQ[,,,,graven,,,,,,,,,,,,,,,,,,,,,
<ZR/,hulp,,,,,,,,,,,,,,,,,,,,,,,,
<ZR=/,Ezer,,,,,,,,,,,,,,,,,,,,,,,,
<ZR>/,Ezra,,,,,,,,,,,,,,,,,,,,,,,,
<ZR>L/,Azarel,,,,,,,,,,,,,,,,,,,,,,,,
<ZRH/,"hulp, ondersteuning",,,,,,,,,,,,,,,,,,,,,,,,
<ZRH=/,"rand, ingesloten ruimte",,,,,,,,,,,,,,,,,,,,,,,,
<ZRH==/,Ezra,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ/,uit Abiëzer,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ=/,Ezri,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ>L/,Azriël,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJH/,Azarja,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJHW/,Azarja,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJQM/,Azrikam,,,,,,,,,,,,,,,,,,,,,,,,
<ZR[,,helpen,hulp ervaren,,,,[inexpl],,,,,,,,,,,,,,,,,,
<ZTJ/,uit Gaza,,,,,,,,,,,,,,,,,,,,,,,,
<ZWBH/,Azuba,,,,,,,,,,,,,,,,,,,,,,,,
<ZWR/,Azzur,,,,,,,,,,,,,,,,,,,,,,,,
<ZWZ/,"macht, kracht",,,,,,,,,,,,,,,,,,,,,,,,
<ZWZ=/,de machtige,,,,,,,,,,,,,,,,,,,,,,,,
<ZZ/,Azaz,,,,,,,,,,,,,,,,,,,,,,,,
<ZZJHW/,Azazjahu,,,,,,,,,,,,,,,,,,,,,,,,
<ZZ[,,"laten zien dat je sterk bent, trotseren",,,,,onbeschaamd lijken,,,,,,,,,,,,,,,,,,
></,"hout, balk",,,,,,,,,,,,,,,,,,,,,,,,
>B/,vader,,,,,,,,,,,,,,,,,,,,,,,,
>B<B<T/,"blaren, zweten",,,,,,,,,,,,,,,,,,,,,,,,
>B=/,"[*], loot, scheut",,,,,,,,,,,,,,,,,,,,,,,,
>BCJ/,Abisai,,,,,,,,,,,,,,,,,,,,,,,,
>BCLWM/,Absalom,,,,,,,,,,,,,,,,,,,,,,,,
>BDH/,verloren voorwerpen,,,,,,,,,,,,,,,,,,,,,,,,
>BDH=/,"?, onderwereld",,,,,,,,,,,,,,,,,,,,,,,,
>BDN/,verwoesting,,,,,,,,,,,,,,,,,,,,,,,,
>BDN=/,"[*], verwoesting",,,,,,,,,,,,,,,,,,,,,,,,
>BDWN/,"?, onderwereld",,,,,,,,,,,,,,,,,,,,,,,,
>BD[,,"verloren gaan, ten onder gaan, vernietigd worden",,vernietigen,,,uitroeien,vernietigd worden,,,,,,,,,,verdwijnen,,,"ombrengen, vernietigen",,,,
>BGT>/,Abagta,,,,,,,,,,,,,,,,,,,,,,,,
>BH/,"rietstengel, papyrus",,,,,,,,,,,,,,,,,,,,,,,,
>BH[,,"(+ inf, + prep ל) bereid zijn om",,,,,,,,,,,,,,,,,,,,,,,
>BJ/,Abi,,,,,,,,,,,,,,,,,,,,,,,,
>BJ<ZR/,Abiëzer,,,,,,,,,,,,,,,,,,,,,,,,
>BJ>L/,Abiël,,,,,,,,,,,,,,,,,,,,,,,,
>BJ>SP/,Abiasaf,,,,,,,,,,,,,,,,,,,,,,,,
>BJB/,(koren)aar,,,,,,,,,,,,,,,,,,,,,,,,
>BJCG/,Abisag,,,,,,,,,,,,,,,,,,,,,,,,
>BJCJ/,Abisai,,,,,,,,,,,,,,,,,,,,,,,,
>BJCLWM/,Abisalom,,,,,,,,,,,,,,,,,,,,,,,,
>BJCW</,Abisua,,,,,,,,,,,,,,,,,,,,,,,,
>BJCWR/,Abisur,,,,,,,,,,,,,,,,,,,,,,,,
>BJD</,Abida,,,,,,,,,,,,,,,,,,,,,,,,
>BJDN/,Abidan,,,,,,,,,,,,,,,,,,,,,,,,
>BJGJL/,Abigaïl,,,,,,,,,,,,,,,,,,,,,,,,
>BJH/,Abia,,,,,,,,,,,,,,,,,,,,,,,,
>BJHJL/,Abihaïl,,,,,,,,,,,,,,,,,,,,,,,,
>BJHW/,"?, Abia",,,,,,,,,,,,,,,,,,,,,,,,
>BJHW>/,Abihu,,,,,,,,,,,,,,,,,,,,,,,,
>BJHWD/,Abihud,,,,,,,,,,,,,,,,,,,,,,,,
>BJM/,Abiam,,,,,,,,,,,,,,,,,,,,,,,,
>BJM>L/,Abimaël,,,,,,,,,,,,,,,,,,,,,,,,
>BJMLK/,Abimelech,,,,,,,,,,,,,,,,,,,,,,,,
>BJN<M/,Abinoam,,,,,,,,,,,,,,,,,,,,,,,,
>BJNDB/,Abinadab,,,,,,,,,,,,,,,,,,,,,,,,
>BJR/,"sterk, krachtig",,,,,,,,,,,,,,,,,,,,,,,,
>BJR=/,"[*], sterk, krachtig",,,,,,,,,,,,,,,,,,,,,,,,
>BJRM/,Abiram,,,,,,,,,,,,,,,,,,,,,,,,
>BJSP/,Ebjasaf,,,,,,,,,,,,,,,,,,,,,,,,
>BJTR/,Abjatar,,,,,,,,,,,,,,,,,,,,,,,,
>BJVL/,Abital,,,,,,,,,,,,,,,,,,,,,,,,
>BJVWB/,Abitub,,,,,,,,,,,,,,,,,,,,,,,,
>BJWN/,"arm, behoeftig",,,,,,,,,,,,,,,,,,,,,,,,
>BJWNH/,kapperbes,,,,,,,,,,,,,,,,,,,,,,,,
>BJXJL/,Abichaïl,,,,,,,,,,,,,,,,,,,,,,,,
>BJ_<LBWN/,Abialbon,,,,,,,,,,,,,,,,,,,,,,,,
>BK[,,,,,,wervelen,,,,,,,,,,,,,,,,,,,
>BL,"waarlijk,",,,,,,,,,,,,,,,,,,,,,,,,
>BL/,Abel,,,,,,,,,,,,,,,,,,,,,,,,
>BL=/,"beek, waterloop",,,,,,,,,,,,,,,,,,,,,,,,
>BL==/,"rouw rituelen, begrafenis ceremonie, rouw",,,,,,,,,,,,,,,,,,,,,,,,
>BL===/,"?, in rouw (zijn)",,,,,,,,,,,,,,,,,,,,,,,,
