lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
<MD[,,"simam, wek, simami, amen, simama, tikis, tikisi, tiki, tetemek, kama",,,,,"simam, wek, simami, amen, simama, tikis, tikisi, tiki, tetemek, kama","simam, wek, simami, amen, simama, tikis, tikisi, tiki, tetemek, kama",,,,,,,,,,,,,,,,,
<MF>/,"amasa, ambusu",,,,,,,,,,,,,,,,,,,,,,,,
<MFJ/,amasai,,,,,,,,,,,,,,,,,,,,,,,,
<MH/,"kand, zao, vile, zui, zib",,,,,,,,,,,,,,,,,,,,,,,,
<MH=/,uma,,,,,,,,,,,,,,,,,,,,,,,,
<MJ/,"wa, poto, sita, ili, teg, watu, mataifa, taifa, waende, kabila, jamaa, wake, mkwewe, zaliw, mbar",,,,,,,,,,,,,,,,,,,,,,,,
<MJ>L/,amieli,,,,,,,,,,,,,,,,,,,,,,,,
<MJCDJ/,amishadai,,,,,,,,,,,,,,,,,,,,,,,,
<MJHWD/,amihudi,,,,,,,,,,,,,,,,,,,,,,,,
<MJNDB/,"aminadabu, ishari",,,,,,,,,,,,,,,,,,,,,,,,
<MJQ/,"lind, sana, lindin, fumb, kina",,,,,,,,,,,,,,,,,,,,,,,,
<MJR/,"and, konz, msonge, aokote",,,,,,,,,,,,,,,,,,,,,,,,
<MJT/,"jirani, rafik, enzi, mwenzake, ambia",,,,,,,,,,,,,,,,,,,,,,,,
<MJZBD/,amizabadi,,,,,,,,,,,,,,,,,,,,,,,,
<ML/,"fadhai, taab, kazi, dhar, sumbu",,,,,,,,,,,,,,,,,,,,,,,,
<ML=/,"taab, uchungu, kazi, jitaabi, jitahid",,,,,,,,,,,,,,,,,,,,,,,,
<ML==/,sheleshi,,,,,,,,,,,,,,,,,,,,,,,,
<MLQ/,"amaleki, waamaleki, mtimilizi",,,,,,,,,,,,,,,,,,,,,,,,
<MLQJ/,"mwamaleki, waamaleki, wamewaleta",,,,,,,,,,,,,,,,,,,,,,,,
<ML[,,"kazi, taab, yojishughuli, masumbufu, miza",,,,,,,,,,,,,,,,,,,,,,,
<MM=[,,,,,,,,"giza, gizani, pofu, mweusi, weus",,,,,,,,,,,,,,,,,
<MM[,,"giza, gizani, pofu, mweusi, weus",,,,,,,,,,,,,,,,,,,,,,,
<MNH/,"jij, jijin, wal, weny, visivyo",,,,,,,,,,,,,,,,,,,,,,,,
<MNW_>L/,imanueli,,,,,,,,,,,,,,,,,,,,,,,,
<MQ/,"bond, bonden, shefela, barar, and",,,,,,,,,,,,,,,,,,,,,,,,
<MQ=/,"lind, sana, lindin, fumb, kina",,,,,,,,,,,,,,,,,,,,,,,,
<MQ==/,"elewe, wamo",,,,,,,,,,,,,,,,,,,,,,,,
<MQ===/,"lind, sana, lindin, fumb, kina",,,,,,,,,,,,,,,,,,,,,,,,
<MQ[,,"lind, sana, lindin, fumb, kina",,,,,"lind, sana, lindin, fumb, kina",,,,,,,,,,,,,,,,,,
<MR/,"and, konz, msonge, aokote, pish, omer, kopo",,,,,,,,,,,,,,,,,,,,,,,,
<MR=/,"and, konz, msonge, aokote, pish, omer, kopo",,,,,,,,,,,,,,,,,,,,,,,,
<MR=[,,,,mwib,,,,,,,,,,,,,,,,,,,,,
<MRH/,gomora,,,,,,,,,,,,,,,,,,,,,,,,
<MRJ/,omri,,,,,,,,,,,,,,,,,,,,,,,,
<MRM/,amramu,,,,,,,,,,,,,,,,,,,,,,,,
<MRMJ/,waamrami,,,,,,,,,,,,,,,,,,,,,,,,
<MR[,,,,,,mwib,,,,,,,,,,,,,,,,,,,
<MSJH/,amasia,,,,,,,,,,,,,,,,,,,,,,,,
<MS[,,"chuku, inu, huku, yake, inuli",,,,,"chuku, inu, huku, yake, inuli",,,,,,,,,,,,,,,,,,
<MWD/,"nguz, miim, jua, mwim, viguzo",,,,,,,,,,,,,,,,,,,,,,,,
<MWN/,"amoni, waamoni",,,,,,,,,,,,,,,,,,,,,,,,
<MWNJ/,"mwamoni, waamoni, amoni, wameuni",,,,,,,,,,,,,,,,,,,,,,,,
<MWQ/,amoki,,,,,,,,,,,,,,,,,,,,,,,,
<MWS/,"amosi, amoni",,,,,,,,,,,,,,,,,,,,,,,,
<NB/,zabibu,,,,,,,,,,,,,,,,,,,,,,,,
<NB=/,anabu,,,,,,,,,,,,,,,,,,,,,,,,
<NC/,"tajir, mali, jir, wing, unon",,,,,,,,,,,,,,,,,,,,,,,,
<NC[,,"liw, amiz, adhabu, umi, adhib","liw, amiz, adhabu, umi, adhib",,,,,,,,,,,,,,,,,,,,,,
<ND[,,,,,,,,,,,,,,,,,,,,,,,,,
<NG/,"mwororo, ulaini",,,,,,,,,,,,,,,,,,,,,,,,
<NG=/,"pend, pendez, furahi, furaha, tak",,,,,,,,,,,,,,,,,,,,,,,,
<NG[,,,,,"pend, pendez, furahi, furaha, tak","pend, pendez, furahi, furaha, tak",,,,,,,,,,,,,,,,,,,
<NH/,mpunguzi,,,,,,,,,,,,,,,,,,,,,,,,
<NH=/,ana,,,,,,,,,,,,,,,,,,,,,,,,
<NH===[,,"abik, maskini, mateso, onew, mnyonge, tesw",,,,,"abik, maskini, mateso, onew, mnyonge, tesw",,,,,,,,,,,,,,,,,,
<NH==[,,"wakaao, oka, akakaa, kuka, mkaa, jib, akajibu, itiki, shuhudi, itik, imba, imb, mwimbieni, imbi, imbeni",,"wakaao, oka, akakaa, kuka, mkaa, jib, akajibu, itiki, shuhudi, itik, imba, imb, mwimbieni, imbi, imbeni",,,,,,,,,,,,,,,,,,,,,
<NH=[,,"abik, maskini, mateso, onew, mnyonge, tesw","abik, maskini, mateso, onew, mnyonge, tesw","abik, maskini, mateso, onew, mnyonge, tesw","abik, maskini, mateso, onew, mnyonge, tesw","abik, maskini, mateso, onew, mnyonge, tesw","abik, maskini, mateso, onew, mnyonge, tesw",,,,,,,,,,,,,,,,,,
<NH[,,"wakaao, oka, akakaa, kuka, mkaa, jib, akajibu, itiki, shuhudi, itik, imba, imb, mwimbieni, imbi, imbeni","wakaao, oka, akakaa, kuka, mkaa, jib, akajibu, itiki, shuhudi, itik, imba, imb, mwimbieni, imbi, imbeni",,,,"wakaao, oka, akakaa, kuka, mkaa, jib, akajibu, itiki, shuhudi, itik, imba, imb, mwimbieni, imbi, imbeni",,,,,,,,,,,"jib, akajibu, itiki, shuhudi, itik",,,,,,,
<NJ/,"maskini, mateso, onew, mnyonge, tesw",,,,,,,,,,,,,,,,,,,,,,,,
<NJ=/,"maskini, mateso, onew, mnyonge, tesw",,,,,,,,,,,,,,,,,,,,,,,,
<NJ==/,"yaasieli, washiriki, uno",,,,,,,,,,,,,,,,,,,,,,,,
<NJH/,anaya,,,,,,,,,,,,,,,,,,,,,,,,
<NJM/,animu,,,,,,,,,,,,,,,,,,,,,,,,
<NJN/,"taab, bahati, poti, shughuli, kututa",,,,,,,,,,,,,,,,,,,,,,,,
<NM/,en-gaminu,,,,,,,,,,,,,,,,,,,,,,,,
<NMJM/,waanami,,,,,,,,,,,,,,,,,,,,,,,,
<NMLK/,anameleki,,,,,,,,,,,,,,,,,,,,,,,,
<NN/,"wing, wingun, giza, nene, mbinguni",,,,,,,,,,,,,,,,,,,,,,,,
<NN=/,anani,,,,,,,,,,,,,,,,,,,,,,,,
<NNH/,"wing, wingun, giza, nene, mbinguni",,,,,,,,,,,,,,,,,,,,,,,,
<NNJ/,anani,,,,,,,,,,,,,,,,,,,,,,,,
<NNJH/,anania,,,,,,,,,,,,,,,,,,,,,,,,
<NNJH=/,anania,,,,,,,,,,,,,,,,,,,,,,,,
<NN[,,,,"wing, wingun, giza, nene, mbinguni, acha, buz, uganga, pepo, bashir",,,,,,,,,,,,,,,,,,,,,
<NP/,"taw, mwanzi, tawi, chipukiz, mianzi",,,,,,,,,,,,,,,,,,,,,,,,
<NP=/,kaza,,,,,,,,,,,,,,,,,,,,,,,,
<NQ/,"waanaki, warefu",,,,,,,,,,,,,,,,,,,,,,,,
<NQ=/,"shingo, shingoni, sog, wanipe, hutaki, mkuf, mikufu",,,,,,,,,,,,,,,,,,,,,,,,
<NQ[,,"mkuf, mikufu",,,,,"mkuf, mikufu",,,,,,,,,,,,,,,,,,
<NR/,aneri,,,,,,,,,,,,,,,,,,,,,,,,
<NR=/,aneri,,,,,,,,,,,,,,,,,,,,,,,,
<NT/,anathi,,,,,,,,,,,,,,,,,,,,,,,,
<NTTJ/,"mwanathothi, mkeme",,,,,,,,,,,,,,,,,,,,,,,,
<NTTJH/,anthothiya,,,,,,,,,,,,,,,,,,,,,,,,
<NTWT/,anathothi,,,,,,,,,,,,,,,,,,,,,,,,
<NTWT=/,anathothi,,,,,,,,,,,,,,,,,,,,,,,,
<NW/,"maskini, wanyenyekevu, wanyonge, upol, mnyonge",,,,,,,,,,,,,,,,,,,,,,,,
<NWB/,anubu,,,,,,,,,,,,,,,,,,,,,,,,
<NWCJM/,"liw, amiz, adhabu, umi, adhib",,,,,,,,,,,,,,,,,,,,,,,,
<NWH/,"upol, unyenyekevu, mpol, wema, mjifunze",,,,,,,,,,,,,,,,,,,,,,,,
<NWH=/,"jinyenyeke, nyenyeke, unyenyekevu, shindw, shind",,,,,,,,,,,,,,,,,,,,,,,,
<NWQ/,anaki,,,,,,,,,,,,,,,,,,,,,,,,
<NWT/,"maskini, mateso, onew, mnyonge, tesw",,,,,,,,,,,,,,,,,,,,,,,,
<P<PJM/,"macho, machoni, jich, mbele, kuwa",,,,,,,,,,,,,,,,,,,,,,,,
<PJ/,"taw, mwanzi, tawi, chipukiz, mianzi",,,,,,,,,,,,,,,,,,,,,,,,
<PL/,"ofeli, sameki, ili, lim, lima, mlima, gibea, jip",,,,,,,,,,,,,,,,,,,,,,,,
<PL[,,,,,"jipu, vimb, jip, kufura, hain, lele",,"jipu, vimb, jip, kufura, hain, lele",,,,,,,,,,,,,,,,,,
<PNJ/,"ofni, kefar-amoni",,,,,,,,,,,,,,,,,,,,,,,,
<PP[,,,,"ruka, ruk, ndeg, ningeruka, inzi, giza, gizani, pofu, mweusi, weus",,,,,,,,,,,,,,,,,,,,,
<PR/,"vumb, mavumbini, udongo, nchi, anga",,,,,,,,,,,,,,,,,,,,,,,,
<PR=/,"ayal, wanapaa, wakilisha",,,,,,,,,,,,,,,,,,,,,,,,
<PR==/,eferi,,,,,,,,,,,,,,,,,,,,,,,,
<PRH/,ofra,,,,,,,,,,,,,,,,,,,,,,,,
<PRH=/,"ugaegae, beth-le-afra",,,,,,,,,,,,,,,,,,,,,,,,
<PRH==/,ofra,,,,,,,,,,,,,,,,,,,,,,,,
<PRJN/,efroni,,,,,,,,,,,,,,,,,,,,,,,,
<PRWN/,efroni,,,,,,,,,,,,,,,,,,,,,,,,
<PRWN=/,efroni,,,,,,,,,,,,,,,,,,,,,,,,
<PR[,,,,"tup, tupw, angush, tupi, bomo",,,,,,,,,,,,,,,,,,,,,
<QB/,"sababu, wampao, kwaz, umetii, nayo",,,,,,,,,,,,,,,,,,,,,,,,
<QB=/,"sigin, ameniinulia, hatu, ote, uzifuate",,,,,,,,,,,,,,,,,,,,,,,,
<QB==/,"rang, fish, ili, lim, lima, mlima, gibea",,,,,,,,,,,,,,,,,,,,,,,,
<QBH/,niitieni,,,,,,,,,,,,,,,,,,,,,,,,
<QB[,,"hazizuii, chonge, sigin",,"hazizuii, chonge, sigin",,,,,,,,,,,,,,,,,,,,,
<QC/,"poto, sokot, uchungu, ukaidi, tosh",,,,,,,,,,,,,,,,,,,,,,,,
<QC=/,"mtekoi, ikeshi",,,,,,,,,,,,,,,,,,,,,,,,
<QCWT/,"ukaidi, wakali, zigeuki, njiani, ukorofi",,,,,,,,,,,,,,,,,,,,,,,,
<QC[,,,"poto, sokot, uchungu, ukaidi, tosh","poto, sokot, uchungu, ukaidi, tosh",,,"poto, sokot, uchungu, ukaidi, tosh",,,,,,,,,,,,,,,,,,
<QD/,"mili, zielekee",,,,,,,,,,,,,,,,,,,,,,,,
<QD[,,,,,,,,,,,,,,,,,,,,,,,,,
<QH/,"dhik, mateso, ban, aoneaye, song",,,,,,,,,,,,,,,,,,,,,,,,
<QLQL/,"ukaidi, wakali, zigeuki, njiani, ukorofi",,,,,,,,,,,,,,,,,,,,,,,,
<QLTWN/,"ukaidi, wakali, zigeuki, njiani, ukorofi",,,,,,,,,,,,,,,,,,,,,,,,
<QL[,,,,,"poto, sokot, uchungu, ukaidi, tosh",,,,,,,,,,,,,,,,,,,,
<QN/,zaawani,,,,,,,,,,,,,,,,,,,,,,,,
<QR/,"tasa, haza, wasiozaa, yeku, huwala",,,,,,,,,,,,,,,,,,,,,,,,
<QR=/,"terem, koshuki, ukoo, sikizi, shebarimu",,,,,,,,,,,,,,,,,,,,,,,,
<QR==/,ekeri,,,,,,,,,,,,,,,,,,,,,,,,
<QRB/,nge,,,,,,,,,,,,,,,,,,,,,,,,
<QRWN/,ekroni,,,,,,,,,,,,,,,,,,,,,,,,
<QRWNJ/,"waekroni, wamelileta",,,,,,,,,,,,,,,,,,,,,,,,
<QR[,,"ng'o, ng'ole, mizizi, yang'o, wang'o, mshipa, kat","ng'o, ng'ole, mizizi, yang'o, wang'o, mshipa, kat","ng'o, ng'ole, mizizi, yang'o, wang'o, mshipa, kat",,,,,,,,,,,,,,,,,,,,,"ng'o, ng'ole, mizizi, yang'o, wang'o"
<QWB/,akubu,,,,,,,,,,,,,,,,,,,,,,,,
<R/,"adui, watesi, mtes, chukia, wale",,,,,,,,,,,,,,,,,,,,,,,,
<R<R/,asiyadharau,,,,,,,,,,,,,,,,,,,,,,,,
<R<RJ/,mwaroeri,,,,,,,,,,,,,,,,,,,,,,,,
<R<WR/,"aroeri, upeleleze, toroka",,,,,,,,,,,,,,,,,,,,,,,,
<R=/,eri,,,,,,,,,,,,,,,,,,,,,,,,
<R==/,ari,,,,,,,,,,,,,,,,,,,,,,,,
<RB/,"jion, usiku, siku",,,,,,,,,,,,,,,,,,,,,,,,
<RB=/,"baach, baav, enda, inzi, chenye",,,,,,,,,,,,,,,,,,,,,,,,
<RB==/,"anga, fumw, usivae",,,,,,,,,,,,,,,,,,,,,,,,
<RB===/,ngur,,,,,,,,,,,,,,,,,,,,,,,,
<RB====/,"anga, fumw, usivae",,,,,,,,,,,,,,,,,,,,,,,,
<RB=====/,"arabuni, msit, juu, lal, ufunuo, ya",,,,,,,,,,,,,,,,,,,,,,,,
<RB======/,orebu,,,,,,,,,,,,,,,,,,,,,,,,
<RB=======/,"tamu, kitamu, matamu, utam, mtam",,,,,,,,,,,,,,,,,,,,,,,,
<RB========/,"arabuni, msit, juu, lal, ufunuo, ya",,,,,,,,,,,,,,,,,,,,,,,,
<RB===[,,"sasa, fadhal, kusih, omb, basi",,,,,,,,,,,,,,,,,,,,,,,
<RB==[,,,,,,"mdhamini, rehani, ndish, wao, hakosi",,,,,,,,,,,,,,,,,,,
<RB=[,,"giza, gizani, pofu, mweusi, weus",,,,,"giza, gizani, pofu, mweusi, weus",,,,,,,,,,,,,,,,,,
<RBH/,"araba, barar, jangwa, and, ukam",,,,,,,,,,,,,,,,,,,,,,,,
<RBH=/,"mierebi, ukua, tulivitundika, vijitoni",,,,,,,,,,,,,,,,,,,,,,,,
<RBH==/,"rehani, mafungo, chwa",,,,,,,,,,,,,,,,,,,,,,,,
<RBJ/,"waarabu, mwarabu",,,,,,,,,,,,,,,,,,,,,,,,
<RBJ=/,"waarabu, mwarabu",,,,,,,,,,,,,,,,,,,,,,,,
<RBTJ/,abieli,,,,,,,,,,,,,,,,,,,,,,,,
<RBWN/,"rehani, mafungo, chwa",,,,,,,,,,,,,,,,,,,,,,,,
<RB[,,"mdhamini, rehani, ndish, wao, hakosi",,,,"mdhamini, rehani, ndish, wao, hakosi",,,,,,,,,"anga, changany, lain, nyik, mzit",,,,,"anga, changany, lain, nyik, mzit",,,,,
<RD/,aradi,,,,,,,,,,,,,,,,,,,,,,,,
<RD=/,aradi,,,,,,,,,,,,,,,,,,,,,,,,
<RF/,"tand, tandan, godor, lal, malazi",,,,,,,,,,,,,,,,,,,,,,,,
<RG[,,"tama, shauku, fukuz, sana, man",,,,,,,,,,,,,,,,,,,,,,,
<RH/,"nyas, vimeavyo, tobo",,,,,,,,,,,,,,,,,,,,,,,,
<RH[,,,"funuli, funu, mateka, chukuli, chuku","funuli, funu, mateka, chukuli, chuku",,"funuli, funu, mateka, chukuli, chuku","funuli, funu, mateka, chukuli, chuku",,,,,,,,,,,,,,,,,,
<RJ/,waeri,,,,,,,,,,,,,,,,,,,,,,,,
<RJ=/,eri,,,,,,,,,,,,,,,,,,,,,,,,
<RJH/,"uchi, utup, wazi, tupu, mwuone",,,,,,,,,,,,,,,,,,,,,,,,
<RJPJM/,"wing, wingun, giza, nene, mbinguni",,,,,,,,,,,,,,,,,,,,,,,,
<RJRJ/,"fiw, hana, nyang'any, hawana, wafiwe",,,,,,,,,,,,,,,,,,,,,,,,
<RJSH/,"chachu, chach, mikate, unga, kandi",,,,,,,,,,,,,,,,,,,,,,,,
<RJY/,"isha, tish, til, waoneao, mwonevu",,,,,,,,,,,,,,,,,,,,,,,,
<RK/,"hesab, hama, kima, leny, manufaa",,,,,,,,,,,,,,,,,,,,,,,,
<RK[,,"pang, tengenez, pamb, anda, tayari, hesab, hama, kima, leny, manufaa",,,,,"pang, tengenez, pamb, anda, tayari, hesab, hama, kima, leny, manufaa",,,,,,,,,,,,,,,,,,
<RL/,"tahiri, kuta, tohara, katazo, hayataliwa",,,,,,,,,,,,,,,,,,,,,,,,
<RLH/,"hiri, tahiri, tahir, tohara, govi",,,,,,,,,,,,,,,,,,,,,,,,
<RL[,,"tahiri, kuta, tohara, katazo, hayataliwa","tahiri, kuta, tohara, katazo, hayataliwa",,,,,,,,,,,,,,,,,,,,,,
<RM=[,,"shaur, ushauri, washauri, mshauri, kusud, hila, natafuta, fahamuni",,,,,"shaur, ushauri, washauri, mshauri, kusud, hila, natafuta, fahamuni",,,,,,,,,,,,,,,,,,
<RMH/,"hila, natafuta, fahamuni",,,,,,,,,,,,,,,,,,,,,,,,
<RMH=/,"chung, wimb, rund, gof, fung",,,,,,,,,,,,,,,,,,,,,,,,
<RMWN/,"miamori, mwaramoni",,,,,,,,,,,,,,,,,,,,,,,,
<RM[,,,"chung, wimb, rund, gof, fung",,,,,,,,,,,,,,,,,,,,,,
<RN/,erani,,,,,,,,,,,,,,,,,,,,,,,,
<RNJ/,waerani,,,,,,,,,,,,,,,,,,,,,,,,
<RP/,"shingo, shingoni, sog, wanipe, hutaki",,,,,,,,,,,,,,,,,,,,,,,,
<RP=[,,"shingo, shingoni, sog, wanipe, hutaki",,,,,,,,,,,,,,,,,,,,,,,
<RPH/,"orpa, kimoabu",,,,,,,,,,,,,,,,,,,,,,,,
<RPL/,"wing, wingun, giza, nene, mbinguni",,,,,,,,,,,,,,,,,,,,,,,,
<RP[,,"dondo, ton, yadondoza, dondoz, manyunyu",,,,,,,,,,,,,,,,,,,,,,,
<RQJ/,msini,,,,,,,,,,,,,,,,,,,,,,,,
<RQ[,,"tafun, hayapumziki, huguguna",,,,,,,,,,,,,,,,,,,,,,,
<RR[,,"mvu, chun, shambuli, kuvu, kuteka",,"mvu, chun, shambuli, kuvu, kuteka",,"mvu, chun, shambuli, kuvu, kuteka",,,,,,,,,,,,,,,,,,,
<RW<R/,fukara,,,,,,,,,,,,,,,,,,,,,,,,
<RW<R=/,"aroeri, upeleleze, toroka",,,,,,,,,,,,,,,,,,,,,,,,
<RWD/,"pund, nyumbu",,,,,,,,,,,,,,,,,,,,,,,,
<RWGH/,"bustani, bustanini, matuta, shamb",,,,,,,,,,,,,,,,,,,,,,,,
<RWH/,"uchi, utup, wazi, tupu, mwuone",,,,,,,,,,,,,,,,,,,,,,,,
<RWM/,"uchi, utup, wazi, tupu, mwuone",,,,,,,,,,,,,,,,,,,,,,,,
<RWM=/,"busara, mwerevu, isipate, chak",,,,,,,,,,,,,,,,,,,,,,,,
<RWY/,"ogop, hofu, kumcha, tish, kich",,,,,,,,,,,,,,,,,,,,,,,,
<RY[,,"tetemek, hofu, ogop, fukuz, kwako","tetemek, hofu, ogop, fukuz, kwako",,,,"tetemek, hofu, ogop, fukuz, kwako",,,,,,,,,,,,,,,,,,
<SJS/,"diva, mvinyo, rib, shinikiz, zabibu",,,,,,,,,,,,,,,,,,,,,,,,
<SS[,,"dhik, mateso, ban, aoneaye, song",,,,,,,,,,,,,,,,,,,,,,,
<T/,"wakati, nyakati, muda, jir, aman",,,,,,,,,,,,,,,,,,,,,,,,
<TD[,,,,"azikaaye, jifanyizie",,"azikaaye, jifanyizie",,,,,,,,,,,,,,,,,,,
<TH,"sasa, basi, haya, tangu, huu",,,,,,,,,,,,,,,,,,,,,,,,
<TJ/,"wakati, nyakati, muda, jir, aman",,,,,,,,,,,,,,,,,,,,,,,,
<TJ=/,atai,,,,,,,,,,,,,,,,,,,,,,,,
<TJD/,"tayari, tengenezw, upo, zite, anda",,,,,,,,,,,,,,,,,,,,,,,,
<TJH/,athaya,,,,,,,,,,,,,,,,,,,,,,,,
<TJQ/,"kale, aman, mzee",,,,,,,,,,,,,,,,,,,,,,,,
<TJQ=/,"kias, udumuo, ubor, adhama, zidi",,,,,,,,,,,,,,,,,,,,,,,,
<TK/,athaki,,,,,,,,,,,,,,,,,,,,,,,,
<TLJ/,athlai,,,,,,,,,,,,,,,,,,,,,,,,
<TLJH/,athalia,,,,,,,,,,,,,,,,,,,,,,,,
<TLJHW/,athalia,,,,,,,,,,,,,,,,,,,,,,,,
<TM[,,,"wak, tekete, chom, ondo, teketez",,,,,,,,,,,,,,,,,,,,,,
<TNJ/,othni,,,,,,,,,,,,,,,,,,,,,,,,
<TNJ>L/,othnieli,,,,,,,,,,,,,,,,,,,,,,,,
<TQ/,"kiburi, majivuno, kina, umzuie, nidhulum",,,,,,,,,,,,,,,,,,,,,,,,
<TQ=/,"kias, udumuo, ubor, adhama, zidi",,,,,,,,,,,,,,,,,,,,,,,,
<TQ[,,"ndole, chaka, ondole, gomba, ulio",,,,,"ndole, chaka, ondole, gomba, ulio",,,,,,,,,,,,,,,,,,
<TR/,"sujudi, sujud, abud, msujudie, abudu, yaazania",,,,,,,,,,,,,,,,,,,,,,,,
<TR=/,etheri,,,,,,,,,,,,,,,,,,,,,,,,
<TRT/,"wing, tele, nyingi, wengi, shib",,,,,,,,,,,,,,,,,,,,,,,,
<TR[,,tiwa,tiwa,,,,tiwa,,,,,,,,,,,,,,,,,,
<TWD/,"mbuz, beber, mwit",,,,,,,,,,,,,,,,,,,,,,,,
<TWD=/,"tayari, tengenezw, upo, zite, anda",,,,,,,,,,,,,,,,,,,,,,,,
<V/,"kalamu, patasi, ujipatie",,,,,,,,,,,,,,,,,,,,,,,,
<VH/,"shaur, ushauri, washauri, mshauri, kusud",,,,,,,,,,,,,,,,,,,,,,,,
<VH=[,,"funik, wavikwe, ajivikalo, sand, avaavyo, shik, kamat, ishi, pat, shika",,,,,,,,,,,,,,,,,,,,,,,
<VH[,,"funik, wavikwe, ajivikalo, sand, avaavyo, shik, kamat, ishi, pat, shika",,,,,"funik, wavikwe, ajivikalo, sand, avaavyo, shik, kamat, ishi, pat, shika",,,,,,,,,,,,,,,,,,
<VJCH/,"chemu, koze, emetu",,,,,,,,,,,,,,,,,,,,,,,,
<VJN/,"kiango, ndoo, kirefu, tone, adhimish",,,,,,,,,,,,,,,,,,,,,,,,
<VLP/,popo,,,,,,,,,,,,,,,,,,,,,,,,
<VP=[,,"ondo, ondole, ach, geuk, ondok, ekuw, yanashangilia, zimi, zimia, hoi, fito, nilipotaka","ondo, ondole, ach, geuk, ondok, ekuw, yanashangilia, zimi, zimia, hoi, fito, nilipotaka",,,"ondo, ondole, ach, geuk, ondok, ekuw, yanashangilia, zimi, zimia, hoi, fito, nilipotaka","ondo, ondole, ach, geuk, ondok, ekuw, yanashangilia, zimi, zimia, hoi, fito, nilipotaka",,,,,,,,,,,,,,,,,,
<VP[,,"ondo, ondole, ach, geuk, ondok, ekuw, yanashangilia, zimi, zimia, hoi, fito, nilipotaka",,,,,,,,,,,,,,,,,,,,,,,
<VRH/,"taji, taj, ningejifunga",,,,,,,,,,,,,,,,,,,,,,,,
<VRH=/,atara,,,,,,,,,,,,,,,,,,,,,,,,
<VRT/,"taji, taj, ningejifunga",,,,,,,,,,,,,,,,,,,,,,,,
<VRWT/,atarothi,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_>DR/,ataroth-adari,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_BJT_JW>B/,"atroth-beth-yoabu, wazori",,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_CWPN/,atrothi-shofani,,,,,,,,,,,,,,,,,,,,,,,,
<VR[,,"zunguk, ndokand, pande, karibu, nison, taji, lovik, uvik, akutia, aionje",,"zunguk, ndokand, pande, karibu, nison, taji, lovik, uvik, akutia, aionje",,,"zunguk, ndokand, pande, karibu, nison, taji, lovik, uvik, akutia, aionje",,,,,,,,,,,,,,,,,,
<VWP/,"ondo, ondole, ach, geuk, ondok, ekuw, yanashangilia, zimi, zimia, hoi, fito, nilipotaka",,,,,,,,,,,,,,,,,,,,,,,,
<W<JM/,"ikose, hatuenendi",,,,,,,,,,,,,,,,,,,,,,,,
<W>/,"iva, ava",,,,,,,,,,,,,,,,,,,,,,,,
<WBD/,obedi,,,,,,,,,,,,,,,,,,,,,,,,
<WBL/,obali,,,,,,,,,,,,,,,,,,,,,,,,
<WB[,,,,,,,ameutupa,,,,,,,,,,,,,,,,,,
<WC[,,"saidi, msaada, msaidizi, faid, saidia",,,,,,,,,,,,,,,,,,,,,,,
<WD/,"tena, bado, alipokuwa, sasa, mwingine",,,,,,,,,,,,,,,,,,,,,,,,
<WD[,,,,"rud, rudi, rudish, reje, tena, shuhudi, shahid, ushuhuda, shuhuda, ushahidi",,"rud, rudi, rudish, reje, tena, shuhudi, shahid, ushuhuda, shuhuda, ushahidi","rud, rudi, rudish, reje, tena, shuhudi, shahid, ushuhuda, shuhuda, ushahidi","rud, rudi, rudish, reje, tena, shuhudi, shahid, ushuhuda, shuhuda, ushahidi",,,,,,,,,,,,,,,,,
<WG/,ogu,,,,,,,,,,,,,,,,,,,,,,,,
<WGB/,"zaburi, zeze, muziki, ala, nand",,,,,,,,,,,,,,,,,,,,,,,,
<WG[,,"tanuri, waokaji, tokos, mwokaji, kos",,,,,,,,,,,,,,,,,,,,,,,
<WH/,"harib, anga, haribik, nyar, haribi",,,,,,,,,,,,,,,,,,,,,,,,
<WH=/,"iva, ava",,,,,,,,,,,,,,,,,,,,,,,,
<WH[,,"uovu, maov, adhabu, poto, ubatili, sokot, uchungu, ukaidi, tosh","uovu, maov, adhabu, poto, ubatili, sokot, uchungu, ukaidi, tosh","uovu, maov, adhabu, poto, ubatili, sokot, uchungu, ukaidi, tosh",,,"uovu, maov, adhabu, poto, ubatili, sokot, uchungu, ukaidi, tosh",,,,,,,,,,,,,,,,,,
<WJH/,,,,,,,,,,,,,,,,,,,,,,,,,
<WJL/,"wadogo, yupo, wato, udhalimu, wasi, uovu, dhalimu, dhuluma",,,,,,,,,,,,,,,,,,,,,,,,
<WJM/,waavi,,,,,,,,,,,,,,,,,,,,,,,,
<WJT/,avithi,,,,,,,,,,,,,,,,,,,,,,,,
<WL/,"acha, watoto, kitoto, wadogo, hurumi",,,,,,,,,,,,,,,,,,,,,,,,
<WL=/,"uovu, yasiyo, udhalimu, maov, dhuluma",,,,,,,,,,,,,,,,,,,,,,,,
<WL==/,"udhalimu, wasi, uovu, dhalimu, dhuluma",,,,,,,,,,,,,,,,,,,,,,,,
