lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
<RB=====/,,,,,,,,,,,,,,,,,,,,,,,,,
<RB======/,,,,,,,,,,,,,,,,,,,,,,,,,
<RB=======/,,,,,,,,,,,,,,,,,,,,,,,,,
<RB========/,,,,,,,,,,,,,,,,,,,,,,,,,
<RB===[,,,,,,,,,,,,,,,,,,,,,,,,,
<RB==[,,,,,,,,,,,,,,,,,,,,,,,,,
<RB=[,,,,,,,,,,,,,,,,,,,,,,,,,
<RBH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RBH=/,,,,,,,,,,,,,,,,,,,,,,,,,
<RBH==/,,,,,,,,,,,,,,,,,,,,,,,,,
<RBJ/,ዓረብ,,,,,,,,,,,,,,,,,,,,,,,,
<RBJ=/,,,,,,,,,,,,,,,,,,,,,,,,,
<RBTJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<RBWN/,,,,,,,,,,,,,,,,,,,,,,,,,
<RB[,,,,,,,,,,,,,,,,,,,,,,,,,
<RD/,,,,,,,,,,,,,,,,,,,,,,,,,
<RD=/,,,,,,,,,,,,,,,,,,,,,,,,,
<RF/,,,,,,,,,,,,,,,,,,,,,,,,,
<RG[,,,,,,,,,,,,,,,,,,,,,,,,,
<RH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RH[,,,,,,,,,,,,,,,,,,,,,,,,,
<RJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<RJ=/,,,,,,,,,,,,,,,,,,,,,,,,,
<RJH/,እራቆትነት,,,,,,,,,,,,,,,,,,,,,,,,
<RJPJM/,,,,,,,,,,,,,,,,,,,,,,,,,
<RJRJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<RJSH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RJY/,,,,,,,,,,,,,,,,,,,,,,,,,
<RK/,,,,,,,,,,,,,,,,,,,,,,,,,
<RK[,,,,,,,,,,,,,,,,,,,,,,,,,
<RL/,,,,,,,,,,,,,,,,,,,,,,,,,
<RLH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RL[,,,,,,,,,,,,,,,,,,,,,,,,,
<RM=[,,,,,,,,,,,,,,,,,,,,,,,,,
<RMH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RMH=/,,,,,,,,,,,,,,,,,,,,,,,,,
<RMWN/,,,,,,,,,,,,,,,,,,,,,,,,,
<RM[,,,,,,,,,,,,,,,,,,,,,,,,,
<RN/,,,,,,,,,,,,,,,,,,,,,,,,,
<RNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<RP/,,,,,,,,,,,,,,,,,,,,,,,,,
<RP=[,,,,,,,,,,,,,,,,,,,,,,,,,
<RPH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RPL/,,,,,,,,,,,,,,,,,,,,,,,,,
<RP[,,,,,,,,,,,,,,,,,,,,,,,,,
<RQJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<RQ[,,,,,,,,,,,,,,,,,,,,,,,,,
<RR[,,,,,,,,,,,,,,,,,,,,,,,,,
<RW<R/,,,,,,,,,,,,,,,,,,,,,,,,,
<RW<R=/,,,,,,,,,,,,,,,,,,,,,,,,,
<RWD/,,,,,,,,,,,,,,,,,,,,,,,,,
<RWGH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RWH/,,,,,,,,,,,,,,,,,,,,,,,,,
<RWM/,,,,,,,,,,,,,,,,,,,,,,,,,
<RWM=/,,,,,,,,,,,,,,,,,,,,,,,,,
<RWY/,,,,,,,,,,,,,,,,,,,,,,,,,
<RY[,,,,,,,,,,,,,,,,,,,,,,,,,
<SJS/,,,,,,,,,,,,,,,,,,,,,,,,,
<SS[,,,,,,,,,,,,,,,,,,,,,,,,,
<T/,"ጊዜ, ጊዜ, ዘመን, የተቀጠረ ጊዜ",,,,,,,,,,,,,,,,,,,,,,,,
<TD[,,,,,,,,,,,,,,,,,,,,,,,,,
<TH,አሁን,,,,,,,,,,,,,,,,,,,,,,,,
<TJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<TJ=/,,,,,,,,,,,,,,,,,,,,,,,,,
<TJD/,,,,,,,,,,,,,,,,,,,,,,,,,
<TJH/,,,,,,,,,,,,,,,,,,,,,,,,,
<TJQ/,,,,,,,,,,,,,,,,,,,,,,,,,
<TJQ=/,,,,,,,,,,,,,,,,,,,,,,,,,
<TK/,,,,,,,,,,,,,,,,,,,,,,,,,
<TLJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<TLJH/,,,,,,,,,,,,,,,,,,,,,,,,,
<TLJHW/,,,,,,,,,,,,,,,,,,,,,,,,,
<TM[,,,,,,,,,,,,,,,,,,,,,,,,,
<TNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<TNJ>L/,,,,,,,,,,,,,,,,,,,,,,,,,
<TQ/,,,,,,,,,,,,,,,,,,,,,,,,,
<TQ=/,,,,,,,,,,,,,,,,,,,,,,,,,
<TQ[,,,,,,,,,,,,,,,,,,,,,,,,,
<TR/,,,,,,,,,,,,,,,,,,,,,,,,,
<TR=/,,,,,,,,,,,,,,,,,,,,,,,,,
<TRT/,,,,,,,,,,,,,,,,,,,,,,,,,
<TR[,,,,,,,,,,,,,,,,,,,,,,,,,
<TWD/,,,,,,,,,,,,,,,,,,,,,,,,,
<TWD=/,,,,,,,,,,,,,,,,,,,,,,,,,
<V/,,,,,,,,,,,,,,,,,,,,,,,,,
<VH/,,,,,,,,,,,,,,,,,,,,,,,,,
<VH=[,,,,,,,,,,,,,,,,,,,,,,,,,
<VH[,,,,,,,,,,,,,,,,,,,,,,,,,
<VJCH/,,,,,,,,,,,,,,,,,,,,,,,,,
<VJN/,,,,,,,,,,,,,,,,,,,,,,,,,
<VLP/,,,,,,,,,,,,,,,,,,,,,,,,,
<VP=[,,,,,,,,,,,,,,,,,,,,,,,,,
<VP[,,,,,,,,,,,,,,,,,,,,,,,,,
<VRH/,,,,,,,,,,,,,,,,,,,,,,,,,
<VRH=/,,,,,,,,,,,,,,,,,,,,,,,,,
<VRT/,,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT/,,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_>DR/,,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_BJT_JW>B/,,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_CWPN/,,,,,,,,,,,,,,,,,,,,,,,,,
<VR[,,,,,,,,,,,,,,,,,,,,,,,,,
<VWP/,,,,,,,,,,,,,,,,,,,,,,,,,
<W<JM/,,,,,,,,,,,,,,,,,,,,,,,,,
<W>/,,,,,,,,,,,,,,,,,,,,,,,,,
<WBD/,,,,,,,,,,,,,,,,,,,,,,,,,
<WBL/,,,,,,,,,,,,,,,,,,,,,,,,,
<WB[,,,,,,,,,,,,,,,,,,,,,,,,,
<WC[,,,,,,,,,,,,,,,,,,,,,,,,,
<WD/,"ገና ድጋሚ, እስከ አሁን, እንደገና, በተጨማሪ",,,,,,,,,,,,,,,,,,,,,,,,
<WD[,,,,,,,,,,,,,,,,,,,,,,,,,
<WG/,,,,,,,,,,,,,,,,,,,,,,,,,
<WGB/,,,,,,,,,,,,,,,,,,,,,,,,,
<WG[,,,,,,,,,,,,,,,,,,,,,,,,,
<WH/,,,,,,,,,,,,,,,,,,,,,,,,,
<WH=/,,,,,,,,,,,,,,,,,,,,,,,,,
<WH[,,,,,,,,,,,,,,,,,,,,,,,,,
<WJH/,,,,,,,,,,,,,,,,,,,,,,,,,
<WJL/,,,,,,,,,,,,,,,,,,,,,,,,,
<WJM/,,,,,,,,,,,,,,,,,,,,,,,,,
<WJT/,,,,,,,,,,,,,,,,,,,,,,,,,
<WL/,,,,,,,,,,,,,,,,,,,,,,,,,
<WL=/,,,,,,,,,,,,,,,,,,,,,,,,,
<WL==/,,,,,,,,,,,,,,,,,,,,,,,,,
<WL=[,,,,,,,,,,,,,,,,,,,,,,,,,
<WLH/,,,,,,,,,,,,,,,,,,,,,,,,,
<WLL/,,,,,,,,,,,,,,,,,,,,,,,,,
<WLL=/,,,,,,,,,,,,,,,,,,,,,,,,,
<WLM/,"ዘላለም, በጥንት ጊዜ, ከረዥም ጊዜ በፊት, ዘላለም",,,,,,,,,,,,,,,,,,,,,,,,
<WL[,,,,,,,,,,,,,,,,,,,,,,,,,
<WN/,"መተላለፍ, በደል, ቅጣት",,,,,,,,,,,,,,,,,,,,,,,,
<WP/,,,,,,,,,,,,,,,,,,,,,,,,,
<WPRT/,,,,,,,,,,,,,,,,,,,,,,,,,
<WP[,,,,,,,,,,,,,,,,,,,,,,,,,
<WQ[,,,,,,,,,,,,,,,,,,,,,,,,,
<WR/,,,,,,,,,,,,,,,,,,,,,,,,,
<WR=/,,,,,,,,,,,,,,,,,,,,,,,,,
<WR==[,,,,,,,,,,,,,,,,,,,,,,,,,
<WR=[,,,,,,,,,,,,,,,,,,,,,,,,,
<WRT/,,,,,,,,,,,,,,,,,,,,,,,,,
<WRWN/,,,,,,,,,,,,,,,,,,,,,,,,,
<WR[,,,,,,,,,,,,,,,,,,,,,,,,,
<WT=[,,,,,,,,,,,,,,,,,,,,,,,,,
<WTH/,,,,,,,,,,,,,,,,,,,,,,,,,
<WTJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<WT[,,,,,,,,,,,,,,,,,,,,,,,,,
<WY/,,,,,,,,,,,,,,,,,,,,,,,,,
<WY=/,,,,,,,,,,,,,,,,,,,,,,,,,
<WY[,,,,,,,,,,,,,,,,,,,,,,,,,
<WZ[,,,,,,,,,,,,,,,,,,,,,,,,,
<Y/,"ዛፍ እፅዋት, ዛፍ, ዛፎች, እንጨት, የእንጨት ቁጭራ",,,,,,,,,,,,,,,,,,,,,,,,
<YB/,,,,,,,,,,,,,,,,,,,,,,,,,
<YB=/,,,,,,,,,,,,,,,,,,,,,,,,,
<YB==/,,,,,,,,,,,,,,,,,,,,,,,,,
<YB===/,,,,,,,,,,,,,,,,,,,,,,,,,
<YB====/,,,,,,,,,,,,,,,,,,,,,,,,,
<YB=====/,,,,,,,,,,,,,,,,,,,,,,,,,
<YB=[,,,,,,,,,,,,,,,,,,,,,,,,,
<YBH/,,,,,,,,,,,,,,,,,,,,,,,,,
<YBT/,,,,,,,,,,,,,,,,,,,,,,,,,
<YBWN/,,,,,,,,,,,,,,,,,,,,,,,,,
<YB[,,,,,,,,,,,,,,,,,,,,,,,,,
<YH/,,,,,,,,,,,,,,,,,,,,,,,,,
<YH=/,,,,,,,,,,,,,,,,,,,,,,,,,
<YH==/,,,,,,,,,,,,,,,,,,,,,,,,,
<YH===/,,,,,,,,,,,,,,,,,,,,,,,,,
<YH[,,,,,,,,,,,,,,,,,,,,,,,,,
<YJB/,,,,,,,,,,,,,,,,,,,,,,,,,
<YJWN_GBR/,,,,,,,,,,,,,,,,,,,,,,,,,
<YL/,,,,,,,,,,,,,,,,,,,,,,,,,
<YLH/,,,,,,,,,,,,,,,,,,,,,,,,,
<YLTJM/,,,,,,,,,,,,,,,,,,,,,,,,,
<YLWT/,,,,,,,,,,,,,,,,,,,,,,,,,
<YL[,,,,,,,,,,,,,,,,,,,,,,,,,
<YM/,,,,,,,,,,,,,,,,,,,,,,,,,
<YM=/,,,,,,,,,,,,,,,,,,,,,,,,,
<YM==/,,,,,,,,,,,,,,,,,,,,,,,,,
<YM===/,,,,,,,,,,,,,,,,,,,,,,,,,
<YM=[,,,,,,,,,,,,,,,,,,,,,,,,,
<YMH/,,,,,,,,,,,,,,,,,,,,,,,,,
<YMH=/,,,,,,,,,,,,,,,,,,,,,,,,,
<YMWN/,,,,,,,,,,,,,,,,,,,,,,,,,
<YMWT/,,,,,,,,,,,,,,,,,,,,,,,,,
<YM[,,,,,,,,,,,,,,,,,,,,,,,,,
<YNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<YR/,,,,,,,,,,,,,,,,,,,,,,,,,
<YR=/,,,,,,,,,,,,,,,,,,,,,,,,,
<YRH/,,,,,,,,,,,,,,,,,,,,,,,,,
<YRT/,,,,,,,,,,,,,,,,,,,,,,,,,
<YR[,,,,,,,,,,,,,,,,,,,,,,,,,
<YWM/,,,,,,,,,,,,,,,,,,,,,,,,,
<Z/,,,,,,,,,,,,,,,,,,,,,,,,,
<Z=/,,,,,,,,,,,,,,,,,,,,,,,,,
<Z==/,,,,,,,,,,,,,,,,,,,,,,,,,
<Z===/,,,,,,,,,,,,,,,,,,,,,,,,,
<Z====/,,,,,,,,,,,,,,,,,,,,,,,,,
<Z>/,,,,,,,,,,,,,,,,,,,,,,,,,
<Z>ZL/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZB=[,,,,,,,,,,,,,,,,,,,,,,,,,
<ZBWNJM/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZBWQ/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZB[,,መተው፣ መክዳት,መተው,,ለብቻ መተው,,,,,,,,,,,,,,,,,,,,
<ZGD/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZH/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZH=/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>L/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>L=/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>LJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZJH/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZJHW/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZJZ>/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZMWT/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZN/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZNJH/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZQH/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZQ[,,,,,,,,,,,,,,,,,,,,,,,,,
<ZR/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZR=/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZR>/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZR>L/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZRH/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZRH=/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZRH==/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ=/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ>L/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJH/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJHW/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJQM/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZR[,,,,,,,,,,,,,,,,,,,,,,,,,
<ZTJ/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZWBH/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZWR/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZWZ/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZWZ=/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZZ/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZZJHW/,,,,,,,,,,,,,,,,,,,,,,,,,
<ZZ[,,,,,,,,,,,,,,,,,,,,,,,,,
></,,,,,,,,,,,,,,,,,,,,,,,,,
>B/,አባት,,,,,,,,,,,,,,,,,,,,,,,,
>B<B<T/,,,,,,,,,,,,,,,,,,,,,,,,,
>B=/,,,,,,,,,,,,,,,,,,,,,,,,,
>BCJ/,,,,,,,,,,,,,,,,,,,,,,,,,
>BCLWM/,,,,,,,,,,,,,,,,,,,,,,,,,
>BDH/,,,,,,,,,,,,,,,,,,,,,,,,,
>BDH=/,,,,,,,,,,,,,,,,,,,,,,,,,
>BDN/,,,,,,,,,,,,,,,,,,,,,,,,,
>BDN=/,,,,,,,,,,,,,,,,,,,,,,,,,
>BDWN/,,,,,,,,,,,,,,,,,,,,,,,,,
>BD[,,መጥፋት,,መደምሰስ,,,መወገድ,,,,,,,,,,,,,,,,,,
>BGT>/,,,,,,,,,,,,,,,,,,,,,,,,,
>BH/,,,,,,,,,,,,,,,,,,,,,,,,,
>BH[,,,,,,,,,,,,,,,,,,,,,,,,,
>BJ/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJ<ZR/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJ>L/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJ>SP/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJB/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJCG/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJCJ/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJCLWM/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJCW</,,,,,,,,,,,,,,,,,,,,,,,,,
>BJCWR/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJD</,,,,,,,,,,,,,,,,,,,,,,,,,
>BJDN/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJGJL/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJH/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJHJL/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJHW/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJHW>/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJHWD/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJM/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJM>L/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJMLK/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJN<M/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJNDB/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJR/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJR=/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJRM/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJSP/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJTR/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJVL/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJVWB/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJWN/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJWNH/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJXJL/,,,,,,,,,,,,,,,,,,,,,,,,,
>BJ_<LBWN/,,,,,,,,,,,,,,,,,,,,,,,,,
>BK[,,,,,,,,,,,,,,,,,,,,,,,,,
>BL,,,,,,,,,,,,,,,,,,,,,,,,,
>BL/,,,,,,,,,,,,,,,,,,,,,,,,,
>BL=/,,,,,,,,,,,,,,,,,,,,,,,,,
>BL==/,,,,,,,,,,,,,,,,,,,,,,,,,
>BL===/,,,,,,,,,,,,,,,,,,,,,,,,,
>BL====/,,,,,,,,,,,,,,,,,,,,,,,,,
>BL=[,,,,,,,,,,,,,,,,,,,,,,,,,
>BL[,,,,,,,,,,,,,,,,,,,,,,,,,
>BL_BJT_M<KH/,,,,,,,,,,,,,,,,,,,,,,,,,
>BL_HCVJM/,,,,,,,,,,,,,,,,,,,,,,,,,
>BL_KRMJM/,,,,,,,,,,,,,,,,,,,,,,,,,
>BL_MJM/,,,,,,,,,,,,,,,,,,,,,,,,,
>BL_MXWLH/,,,,,,,,,,,,,,,,,,,,,,,,,
>BL_MYRJM/,,,,,,,,,,,,,,,,,,,,,,,,,
>BN/,ድንጋይ,,,,,,,,,,,,,,,,,,,,,,,,
>BN=/,,,,,,,,,,,,,,,,,,,,,,,,,
>BNR/,,,,,,,,,,,,,,,,,,,,,,,,,
>BNV/,,,,,,,,,,,,,,,,,,,,,,,,,
>BN_H<ZR/,,,,,,,,,,,,,,,,,,,,,,,,,
>BQ/,,,,,,,,,,,,,,,,,,,,,,,,,
>BQH/,,,,,,,,,,,,,,,,,,,,,,,,,
>BQ[,,,,,,,,,,,,,,,,,,,,,,,,,
>BR/,,,,,,,,,,,,,,,,,,,,,,,,,
>BRH/,,,,,,,,,,,,,,,,,,,,,,,,,
>BRHM/,አብርሃም,,,,,,,,,,,,,,,,,,,,,,,,
>BRK,,,,,,,,,,,,,,,,,,,,,,,,,
>BRM/,,,,,,,,,,,,,,,,,,,,,,,,,
>BR[,,,,,,,,,,,,,,,,,,,,,,,,,
>BS[,,,,,,,,,,,,,,,,,,,,,,,,,
>BT/,,,,,,,,,,,,,,,,,,,,,,,,,
>BVJX/,,,,,,,,,,,,,,,,,,,,,,,,,
>BWJ/,,,,,,,,,,,,,,,,,,,,,,,,,
>BWS/,,,,,,,,,,,,,,,,,,,,,,,,,
>BXH/,,,,,,,,,,,,,,,,,,,,,,,,,
>BY/,,,,,,,,,,,,,,,,,,,,,,,,,
>BYN/,,,,,,,,,,,,,,,,,,,,,,,,,
>C/,እሳት,,,,,,,,,,,,,,,,,,,,,,,,
>C<N/,,,,,,,,,,,,,,,,,,,,,,,,,
>C=/,,,,,,,,,,,,,,,,,,,,,,,,,
>C>/,,,,,,,,,,,,,,,,,,,,,,,,,
>CB</,,,,,,,,,,,,,,,,,,,,,,,,,
>CB<L/,,,,,,,,,,,,,,,,,,,,,,,,,
>CBL/,,,,,,,,,,,,,,,,,,,,,,,,,
>CBLJ/,,,,,,,,,,,,,,,,,,,,,,,,,
>CBN/,,,,,,,,,,,,,,,,,,,,,,,,,
>CC[,,,,,,,,,,,,,,,,,,,,,,,,,
>CD/,,,,,,,,,,,,,,,,,,,,,,,,,
>CDWD/,,,,,,,,,,,,,,,,,,,,,,,,,
>CDWDJ/,,,,,,,,,,,,,,,,,,,,,,,,,
>CH/,"ሴት, ሴት፣ እያንዳንዱ ሴት",,,,,,,,,,,,,,,,,,,,,,,,
>CH=/,,,,,,,,,,,,,,,,,,,,,,,,,
>CJCH/,,,,,,,,,,,,,,,,,,,,,,,,,
>CJH/,,,,,,,,,,,,,,,,,,,,,,,,,
>CJM>/,,,,,,,,,,,,,,,,,,,,,,,,,
>CK/,,,,,,,,,,,,,,,,,,,,,,,,,
>CKL/,,,,,,,,,,,,,,,,,,,,,,,,,
>CKL=/,,,,,,,,,,,,,,,,,,,,,,,,,
>CKNZ/,,,,,,,,,,,,,,,,,,,,,,,,,
>CKR/,,,,,,,,,,,,,,,,,,,,,,,,,
>CKWL/,,,,,,,,,,,,,,,,,,,,,,,,,
>CL/,,,,,,,,,,,,,,,,,,,,,,,,,
>CM/,,,,,,,,,,,,,,,,,,,,,,,,,
>CM=/,,,,,,,,,,,,,,,,,,,,,,,,,
>CMH/,,,,,,,,,,,,,,,,,,,,,,,,,
>CMNJM/,,,,,,,,,,,,,,,,,,,,,,,,,
>CMRT/,,,,,,,,,,,,,,,,,,,,,,,,,
>CMWRH/,,,,,,,,,,,,,,,,,,,,,,,,,
>CM[,,,,,,,,,,,,,,,,,,,,,,,,,
>CNB/,,,,,,,,,,,,,,,,,,,,,,,,,
>CNH/,,,,,,,,,,,,,,,,,,,,,,,,,
>CP/,,,,,,,,,,,,,,,,,,,,,,,,,
>CPH/,,,,,,,,,,,,,,,,,,,,,,,,,
>CPNZ/,,,,,,,,,,,,,,,,,,,,,,,,,
>CPR/,,,,,,,,,,,,,,,,,,,,,,,,,
>CPT/,,,,,,,,,,,,,,,,,,,,,,,,,
>CQLWN/,,,,,,,,,,,,,,,,,,,,,,,,,
>CQLWNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
>CR,"'ን', የ, ያ, የሚ",,,,,,,,,,,,,,,,,,,,,,,,
>CR=/,,,,,,,,,,,,,,,,,,,,,,,,,
>CR==/,,,,,,,,,,,,,,,,,,,,,,,,,
>CR===/,,,,,,,,,,,,,,,,,,,,,,,,,
>CR=[,,,,,,,,,,,,,,,,,,,,,,,,,
>CRH/,,,,,,,,,,,,,,,,,,,,,,,,,
>CRJ/,,,,,,,,,,,,,,,,,,,,,,,,,
>CRN/,,,,,,,,,,,,,,,,,,,,,,,,,
>CR[,,,,,,,,,,,,,,,,,,,,,,,,,
>CT>L/,,,,,,,,,,,,,,,,,,,,,,,,,
>CT>LJ/,,,,,,,,,,,,,,,,,,,,,,,,,
>CTDWR/,,,,,,,,,,,,,,,,,,,,,,,,,
>CTM</,,,,,,,,,,,,,,,,,,,,,,,,,
>CTWN/,,,,,,,,,,,,,,,,,,,,,,,,,
>CWN/,,,,,,,,,,,,,,,,,,,,,,,,,
>CWR/,አሶር,,,,,,,,,,,,,,,,,,,,,,,,
>CWR=/,,,,,,,,,,,,,,,,,,,,,,,,,
>CWR==/,,,,,,,,,,,,,,,,,,,,,,,,,
>CWRJ/,,,,,,,,,,,,,,,,,,,,,,,,,
>CWRJM/,,,,,,,,,,,,,,,,,,,,,,,,,
>CXWR/,,,,,,,,,,,,,,,,,,,,,,,,,
>D/,,,,,,,,,,,,,,,,,,,,,,,,,
>DB>L/,,,,,,,,,,,,,,,,,,,,,,,,,
>DB[,,,,,,,,,,,,,,,,,,,,,,,,,
>DC[,,,,,,,,,,,,,,,,,,,,,,,,,
>DD/,,,,,,,,,,,,,,,,,,,,,,,,,
>DJN,,,,,,,,,,,,,,,,,,,,,,,,,
>DJR/,,,,,,,,,,,,,,,,,,,,,,,,,
>DLJ>/,,,,,,,,,,,,,,,,,,,,,,,,,
>DM/,"ሰው, ሰው, ሰብአዊ ዘር",,,,,,,,,,,,,,,,,,,,,,,,
>DM=/,,,,,,,,,,,,,,,,,,,,,,,,,
>DM==/,,,,,,,,,,,,,,,,,,,,,,,,,
>DM===/,,,,,,,,,,,,,,,,,,,,,,,,,
>DM====/,,,,,,,,,,,,,,,,,,,,,,,,,
>DMDM/,,,,,,,,,,,,,,,,,,,,,,,,,
>DMH/,"መሪት, አፈር, ግዛት, አለም",,,,,,,,,,,,,,,,,,,,,,,,
>DMH=/,,,,,,,,,,,,,,,,,,,,,,,,,
>DMH==/,,,,,,,,,,,,,,,,,,,,,,,,,
>DMJ/,,,,,,,,,,,,,,,,,,,,,,,,,
>DMJ_HNQB/,,,,,,,,,,,,,,,,,,,,,,,,,
>DMNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
>DMT>/,,,,,,,,,,,,,,,,,,,,,,,,,
>DM[,,,,,,,,,,,,,,,,,,,,,,,,,
>DN/,,,,,,,,,,,,,,,,,,,,,,,,,
>DN=/,,,,,,,,,,,,,,,,,,,,,,,,,
>DNJ/,ጌታ,,,,,,,,,,,,,,,,,,,,,,,,
>DNJH/,,,,,,,,,,,,,,,,,,,,,,,,,
>DNJHW/,,,,,,,,,,,,,,,,,,,,,,,,,
>DNJQM/,,,,,,,,,,,,,,,,,,,,,,,,,
>DNJRM/,,,,,,,,,,,,,,,,,,,,,,,,,
>DNJ_BZQ/,,,,,,,,,,,,,,,,,,,,,,,,,
>DNJ_YDQ/,,,,,,,,,,,,,,,,,,,,,,,,,
>DR/,,,,,,,,,,,,,,,,,,,,,,,,,
>DR</,,,,,,,,,,,,,,,,,,,,,,,,,
>DR<J/,,,,,,,,,,,,,,,,,,,,,,,,,
>DR=/,,,,,,,,,,,,,,,,,,,,,,,,,
>DR==/,,,,,,,,,,,,,,,,,,,,,,,,,
>DR===/,,,,,,,,,,,,,,,,,,,,,,,,,
>DRGZR/,,,,,,,,,,,,,,,,,,,,,,,,,
>DRKWN/,,,,,,,,,,,,,,,,,,,,,,,,,
>DRM/,,,,,,,,,,,,,,,,,,,,,,,,,
>DRMLK/,,,,,,,,,,,,,,,,,,,,,,,,,
>DRMLK=/,,,,,,,,,,,,,,,,,,,,,,,,,
