lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
<NW/,"pobre, humilde, manso",,,,,,,,,,,,,,,,,,,,,,,,
<NWB/,Anub,,,,,,,,,,,,,,,,,,,,,,,,
<NWCJM/,multas,,,,,,,,,,,,,,,,,,,,,,,,
<NWH/,mansidão?,,,,,,,,,,,,,,,,,,,,,,,,
<NWH=/,humildade,,,,,,,,,,,,,,,,,,,,,,,,
<NWQ/,Anak,,,,,,,,,,,,,,,,,,,,,,,,
<NWT/,aflição?,,,,,,,,,,,,,,,,,,,,,,,,
<P<PJM/,pálpebras; raios; olhar piscante do olho,,,,,,,,,,,,,,,,,,,,,,,,
<PJ/,folhagem,,,,,,,,,,,,,,,,,,,,,,,,
<PL/,Ophel,,,,,,,,,,,,,,,,,,,,,,,,
<PL[,,,,,estar inchado?,,mostrar descuido,,,,,,,,,,,,,,,,,,
<PNJ/,Ophni,,,,,,,,,,,,,,,,,,,,,,,,
<PP[,,,,arremessar,,,,,,,,,,,,,,,,,,,,,
<PR/,"pó, terra seca; lixo",,,,,,,,,,,,,,,,,,,,,,,,
<PR=/,"gazela jovem, ova",,,,,,,,,,,,,,,,,,,,,,,,
<PR==/,Epher,,,,,,,,,,,,,,,,,,,,,,,,
<PRH/,Ophrah,,,,,,,,,,,,,,,,,,,,,,,,
<PRH=/,Beth Ophrah,,,,,,,,,,,,,,,,,,,,,,,,
<PRH==/,Ophrah,,,,,,,,,,,,,,,,,,,,,,,,
<PRJN/,Ephron,,,,,,,,,,,,,,,,,,,,,,,,
<PRWN/,Ephron,,,,,,,,,,,,,,,,,,,,,,,,
<PRWN=/,Ephron,,,,,,,,,,,,,,,,,,,,,,,,
<PR[,,,,jogar (com terra seca),,,,,,,,,,,,,,,,,,,,,
<QB/,"resultado, recompensa; (até o) fim; por causa de",,,,,,,,,,,,,,,,,,,,,,,,
<QB=/,calcanhar; pegada,,,,,,,,,,,,,,,,,,,,,,,,
<QB==/,"algo íngreme, montanhoso; algo enganoso",,,,,,,,,,,,,,,,,,,,,,,,
<QBH/,insidiosidade,,,,,,,,,,,,,,,,,,,,,,,,
<QB[,,"agarrar no calcanhar, ultrapassar",,segurar,,,,,,,,,,,,,,,,,,,,,
<QC/,pervertido,,,,,,,,,,,,,,,,,,,,,,,,
<QC=/,Ikkesh,,,,,,,,,,,,,,,,,,,,,,,,
<QCWT/,tortuosidade,,,,,,,,,,,,,,,,,,,,,,,,
<QC[,,,ser torto em seus caminhos,fazer torto,,,declarar culpado,,,,,,,,,,,,,,,,,,
<QD/,listrado,,,,,,,,,,,,,,,,,,,,,,,,
<QD[,,ligar,,,,,,,,,,,,,,,,,,,,,,,
<QH/,pressão,,,,,,,,,,,,,,,,,,,,,,,,
<QLQL/,tortuoso,,,,,,,,,,,,,,,,,,,,,,,,
<QLTWN/,bobinamento,,,,,,,,,,,,,,,,,,,,,,,,
<QL[,,,,,ser torto,,,,,,,,,,,,,,,,,,,,
<QN/,Akan,,,,,,,,,,,,,,,,,,,,,,,,
<QR/,árido,,,,,,,,,,,,,,,,,,,,,,,,
<QR=/,descendência,,,,,,,,,,,,,,,,,,,,,,,,
<QR==/,Eker,,,,,,,,,,,,,,,,,,,,,,,,
<QRB/,escorpião; flagelo,,,,,,,,,,,,,,,,,,,,,,,,
<QRWN/,Ekron,,,,,,,,,,,,,,,,,,,,,,,,
<QRWNJ/,de Ekron,,,,,,,,,,,,,,,,,,,,,,,,
<QR[,,enraizar,estar enraizado,coxear cortando o tendão,,,,,,,,,,,,,,,,,,,,,
<QWB/,Akkub,,,,,,,,,,,,,,,,,,,,,,,,
<R/,inimigo?,,,,,,,,,,,,,,,,,,,,,,,,
<R<R/,"nu, despojado; zimbro",,,,,,,,,,,,,,,,,,,,,,,,
<R<RJ/,Aroerite,,,,,,,,,,,,,,,,,,,,,,,,
<R<WR/,Aroer,,,,,,,,,,,,,,,,,,,,,,,,
<R=/,Er,,,,,,,,,,,,,,,,,,,,,,,,
<R==/,Ar,,,,,,,,,,,,,,,,,,,,,,,,
<RB/,tarde,,,,,,,,,,,,,,,,,,,,,,,,
<RB=/,insetos que picam,,,,,,,,,,,,,,,,,,,,,,,,
<RB==/,a tecelagem?,,,,,,,,,,,,,,,,,,,,,,,,
<RB===/,corvo,,,,,,,,,,,,,,,,,,,,,,,,
<RB====/,"mistura, empresa mista",,,,,,,,,,,,,,,,,,,,,,,,
<RB=====/,Arábia,,,,,,,,,,,,,,,,,,,,,,,,
<RB======/,Oreb,,,,,,,,,,,,,,,,,,,,,,,,
<RB=======/,agradável,,,,,,,,,,,,,,,,,,,,,,,,
<RB========/,Arábia,,,,,,,,,,,,,,,,,,,,,,,,
<RB===[,,ser agradável,,,,,,,,,,,,,,,,,,,,,,,
<RB==[,,,,,,ter comunhão com; misturar-se com,,,,,,,,,,,,,,,,,,,
<RB=[,,tornar-se noite,,,,,fazer à noite,,,,,,,,,,,,,,,,,,
<RBH/,"desértico, planície",,,,,,,,,,,,,,,,,,,,,,,,
<RBH=/,álamo,,,,,,,,,,,,,,,,,,,,,,,,
<RBH==/,penhor; ficha,,,,,,,,,,,,,,,,,,,,,,,,
<RBJ/,árabe,,,,,,,,,,,,,,,,,,,,,,,,
<RBJ=/,árabe,,,,,,,,,,,,,,,,,,,,,,,,
<RBTJ/,Arbathite,,,,,,,,,,,,,,,,,,,,,,,,
<RBWN/,penhor,,,,,,,,,,,,,,,,,,,,,,,,
<RB[,,ser (como) fiador,,,,fazer uma aposta,,,,,,,,,,,,,,,,,,,
<RD/,Arad,,,,,,,,,,,,,,,,,,,,,,,,
<RD=/,Arad,,,,,,,,,,,,,,,,,,,,,,,,
<RF/,"cama de cama, sofá",,,,,,,,,,,,,,,,,,,,,,,,
<RG[,,ansiar por,,,,,,,,,,,,,,,,,,,,,,,
<RH/,pressa?,,,,,,,,,,,,,,,,,,,,,,,,
<RH[,,,ser derramado,esvaziar,,fazer-se nu,fazer nu; derramar,,,,,,,,,,,,,,,,,,
<RJ/,Escreva para,,,,,,,,,,,,,,,,,,,,,,,,
<RJ=/,Eri,,,,,,,,,,,,,,,,,,,,,,,,
<RJH/,nudez,,,,,,,,,,,,,,,,,,,,,,,,
<RJPJM/,pingando?; nuvens?,,,,,,,,,,,,,,,,,,,,,,,,
<RJRJ/,sem filhos,,,,,,,,,,,,,,,,,,,,,,,,
<RJSH/,massa?,,,,,,,,,,,,,,,,,,,,,,,,
<RJY/,"violento, poderoso (adj); mestre (n)",,,,,,,,,,,,,,,,,,,,,,,,
<RK/,"camada, fileira; equipamentos, acessórios",,,,,,,,,,,,,,,,,,,,,,,,
<RK[,,"arranjar, pôr em ordem",,,,,"valorizar, tributar",,,,,,,,,,,,,,,,,,
<RL/,não circuncidado,,,,,,,,,,,,,,,,,,,,,,,,
<RLH/,prepúcio,,,,,,,,,,,,,,,,,,,,,,,,
<RL[,,deixar sem colher,mostrar o prepúcio,,,,,,,,,,,,,,,,,,,,,,
<RM=[,,"ser astuto, astuto",,,,,fazer deliberações astutas,,,,,,,,,,,,,,,,,,
<RMH/,prudência,,,,,,,,,,,,,,,,,,,,,,,,
<RMH=/,pilha,,,,,,,,,,,,,,,,,,,,,,,,
<RMWN/,árvore-planta,,,,,,,,,,,,,,,,,,,,,,,,
<RM[,,,ser amontoado,,,,,,,,,,,,,,,,,,,,,,
<RN/,Eran,,,,,,,,,,,,,,,,,,,,,,,,
<RNJ/,Eranite,,,,,,,,,,,,,,,,,,,,,,,,
<RP/,"pescoço, nape",,,,,,,,,,,,,,,,,,,,,,,,
<RP=[,,quebrar o pescoço,,,,,,,,,,,,,,,,,,,,,,,
<RPH/,Orpah,,,,,,,,,,,,,,,,,,,,,,,,
<RPL/,"escuridão, escuridão",,,,,,,,,,,,,,,,,,,,,,,,
<RP[,,escorrer,,,,,,,,,,,,,,,,,,,,,,,
<RQJ/,Arkite,,,,,,,,,,,,,,,,,,,,,,,,
<RQ[,,roer,,,,,,,,,,,,,,,,,,,,,,,
<RR[,,despir-se,,"desnudar, demolir",,ser demolido,,,,,,,,,,,,,,,,,,,
<RW<R/,zimbro?,,,,,,,,,,,,,,,,,,,,,,,,
<RW<R=/,Aroer,,,,,,,,,,,,,,,,,,,,,,,,
<RWD/,asno selvagem,,,,,,,,,,,,,,,,,,,,,,,,
<RWGH/,canteiro de jardim,,,,,,,,,,,,,,,,,,,,,,,,
<RWH/,nudez; partes privadas; vergonha,,,,,,,,,,,,,,,,,,,,,,,,
<RWM/,nua,,,,,,,,,,,,,,,,,,,,,,,,
<RWM=/,"sutil, astuto, astuto",,,,,,,,,,,,,,,,,,,,,,,,
<RWY/,declive,,,,,,,,,,,,,,,,,,,,,,,,
<RY[,,"ter medo, alarmar-se",ser terrível,,,,"tratar com admiração, fazer tremer",,,,,,,,,,,,,,,,,,
<SJS/,suco de uva,,,,,,,,,,,,,,,,,,,,,,,,
<SS[,,pisar para baixo,,,,,,,,,,,,,,,,,,,,,,,
<T/,tempo,,,,,,,,,,,,,,,,,,,,,,,,
<TD[,,,,preparar,,"estar preparado, estar destinado",,,,,,,,,,,,,,,,,,,
<TH,agora,,,,,,,,,,,,,,,,,,,,,,,,
<TJ/,pronto,,,,,,,,,,,,,,,,,,,,,,,,
<TJ=/,Attai,,,,,,,,,,,,,,,,,,,,,,,,
<TJD/,pronto; chegando; loja,,,,,,,,,,,,,,,,,,,,,,,,
<TJH/,Athaiah,,,,,,,,,,,,,,,,,,,,,,,,
<TJQ/,desmamado; velho,,,,,,,,,,,,,,,,,,,,,,,,
<TJQ=/,eminente,,,,,,,,,,,,,,,,,,,,,,,,
<TK/,Athach,,,,,,,,,,,,,,,,,,,,,,,,
<TLJ/,Athlai,,,,,,,,,,,,,,,,,,,,,,,,
<TLJH/,Athaliah,,,,,,,,,,,,,,,,,,,,,,,,
<TLJHW/,Athaliah,,,,,,,,,,,,,,,,,,,,,,,,
<TM[,,,<incerto>,,,,,,,,,,,,,,,,,,,,,,
<TNJ/,Othni,,,,,,,,,,,,,,,,,,,,,,,,
<TNJ>L/,Othniel,,,,,,,,,,,,,,,,,,,,,,,,
<TQ/,"irrestrito, arrogante",,,,,,,,,,,,,,,,,,,,,,,,
<TQ=/,"antigo, eminente",,,,,,,,,,,,,,,,,,,,,,,,
<TQ[,,avançar; envelhecer,,,,,avançar; abandonar,,,,,,,,,,,,,,,,,,
<TR/,perfume; adorador?,,,,,,,,,,,,,,,,,,,,,,,,
<TR=/,Éter,,,,,,,,,,,,,,,,,,,,,,,,
<TRT/,abundância?,,,,,,,,,,,,,,,,,,,,,,,,
<TR[,,rezar,ser movido por súplicas,,,,suplicar,,,,,,,,,,,,,,,,,,
<TWD/,"aríete, ele-cavalo; líder",,,,,,,,,,,,,,,,,,,,,,,,
<TWD=/,loja; pronto,,,,,,,,,,,,,,,,,,,,,,,,
<V/,"estilete, caneta",,,,,,,,,,,,,,,,,,,,,,,,
<VH=[,,alcançar; piolho,,,,,,,,,,,,,,,,,,,,,,,
<VH[,,"embrulhar, cobrir",,,,,envolver,,,,,,,,,,,,,,,,,,
<VJCH/,espirrando,,,,,,,,,,,,,,,,,,,,,,,,
<VJN/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
<VLP/,morcego,,,,,,,,,,,,,,,,,,,,,,,,
<VP=[,,"tornar-se fraco, desmaiar","definhar, desmaiar",,,desmaiar,ser fraco,,,,,,,,,,,,,,,,,,
<VP[,,desviar-se; cobrir-se,,,,,,,,,,,,,,,,,,,,,,,
<VRH/,"coroa de flores, coroa",,,,,,,,,,,,,,,,,,,,,,,,
<VRH=/,Atarah,,,,,,,,,,,,,,,,,,,,,,,,
<VRT/,"coroa de flores, coroa",,,,,,,,,,,,,,,,,,,,,,,,
<VRWT/,Ataroth,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_>DR/,Ataroth Addar,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_BJT_JW>B/,Atroth Beth Joab,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_CWPN/,Atroth Shophan,,,,,,,,,,,,,,,,,,,,,,,,
<VR[,,cercar,,coroar; fazer uma guirlanda,,,conceder coroas,,,,,,,,,,,,,,,,,,
<VWP/,fraco,,,,,,,,,,,,,,,,,,,,,,,,
<W<JM/,confusão,,,,,,,,,,,,,,,,,,,,,,,,
<W>/,Avva,,,,,,,,,,,,,,,,,,,,,,,,
<WBD/,Obedecido,,,,,,,,,,,,,,,,,,,,,,,,
<WBL/,Obal,,,,,,,,,,,,,,,,,,,,,,,,
<WB[,,,,,,,nublar,,,,,,,,,,,,,,,,,,
<WC[,,vir em socorro?,,,,,,,,,,,,,,,,,,,,,,,
<WD/,"ainda, ainda assim, novamente",,,,,,,,,,,,,,,,,,,,,,,,
<WD[,,,,cercar,,ajudar uns aos outros,cercar,ser avisado,,,,,,,,,,,,,,,,,
<WG/,Og,,,,,,,,,,,,,,,,,,,,,,,,
<WGB/,flauta,,,,,,,,,,,,,,,,,,,,,,,,
<WG[,,assar,,,,,,,,,,,,,,,,,,,,,,,
<WH/,ruína,,,,,,,,,,,,,,,,,,,,,,,,
<WH=/,Ivvah,,,,,,,,,,,,,,,,,,,,,,,,
<WH[,,fazer errado,"ser curvado, ser torcido","desconcertar, torcer",,,fazer errado; torcer,,,,,,,,,,,,,,,,,,
<WJL/,menino,,,,,,,,,,,,,,,,,,,,,,,,
<WJM/,Avvites; Avvim,,,,,,,,,,,,,,,,,,,,,,,,
<WJT/,Avith,,,,,,,,,,,,,,,,,,,,,,,,
<WL/,amamentando,,,,,,,,,,,,,,,,,,,,,,,,
<WL=/,injustiça,,,,,,,,,,,,,,,,,,,,,,,,
<WL==/,malfeitor,,,,,,,,,,,,,,,,,,,,,,,,
<WL=[,,,,fazer errado,,,,,,,,,,,,,,,,,,,,,
<WLH/,"perversidade, perversidade",,,,,,,,,,,,,,,,,,,,,,,,
<WLL/,criança,,,,,,,,,,,,,,,,,,,,,,,,
<WLL=/,criança,,,,,,,,,,,,,,,,,,,,,,,,
<WLM/,"tempo antigo, tempo remoto; muito tempo, para sempre, eternidade",,,,,,,,,,,,,,,,,,,,,,,,
<WL[,,mamar,,,,,,,,,,,,,,,,,,,,,,,
<WN/,"transgressão, iniquidade; punição",,,,,,,,,,,,,,,,,,,,,,,,
<WP/,"aves; criaturas voadoras; aves, insetos",,,,,,,,,,,,,,,,,,,,,,,,
<WPRT/,chumbo,,,,,,,,,,,,,,,,,,,,,,,,
<WP[,,voar,,voar,,voar,fazer voar; fazer olhar,,,,,,,,,,,,,,,,,,
<WQ[,,cambalear,,,,,fazer cambalear,,,,,,,,,,,,,,,,,,
<WR/,cego,,,,,,,,,,,,,,,,,,,,,,,,
<WR=/,pele; couro,,,,,,,,,,,,,,,,,,,,,,,,
<WR==[,,,estar nu,,,,,,,,,,,,,,,,,,,,,,
<WR=[,,,,fazer cego,,,,,,,,,,,,,,,,,,,,,
<WRT/,cegueira,,,,,,,,,,,,,,,,,,,,,,,,
<WRWN/,cegueira,,,,,,,,,,,,,,,,,,,,,,,,
<WR[,,"estar acordado, mexer","ser despertado, ser incitado","despertar, acordar",,puxar-se para cima,"despertar, agitar; mexer",,,,,,,,,,,,,,,,,,
<WT=[,,<incerto>,,,,,,,,,,,,,,,,,,,,,,,
<WTH/,opressão,,,,,,,,,,,,,,,,,,,,,,,,
<WTJ/,Uthai,,,,,,,,,,,,,,,,,,,,,,,,
<WT[,,,,"tornar torto, perverter",ser dobrado,dobrar-se,,,,,,,,,,,,,,,,,,,
<WY/,Uz,,,,,,,,,,,,,,,,,,,,,,,,
<WY=/,Uz,,,,,,,,,,,,,,,,,,,,,,,,
<WY[,,planejar,,,,,,,,,,,,,,,,,,,,,,,
<WZ[,,refugiar-se,,,,,trazer em segurança,,,,,,,,,,,,,,,,,,
<Y/,árvore; madeira,,,,,,,,,,,,,,,,,,,,,,,,
<YB/,"imagem, ídolo",,,,,,,,,,,,,,,,,,,,,,,,
<YB=/,"dor, dor; coisas conquistadas pela labuta",,,,,,,,,,,,,,,,,,,,,,,,
<YB==/,"dor, labuta",,,,,,,,,,,,,,,,,,,,,,,,
<YB===/,ídolo,,,,,,,,,,,,,,,,,,,,,,,,
<YB====/,forma?; recipiente?,,,,,,,,,,,,,,,,,,,,,,,,
<YB=====/,toiler,,,,,,,,,,,,,,,,,,,,,,,,
<YB=[,,,,moldar,,,fazer imagem de,,,,,,,,,,,,,,,,,,
<YBH/,"dor, ferimentos",,,,,,,,,,,,,,,,,,,,,,,,
<YBT/,"dor, ferimentos",,,,,,,,,,,,,,,,,,,,,,,,
<YBWN/,"dor, labuta",,,,,,,,,,,,,,,,,,,,,,,,
<YB[,,"encontrar defeitos em, ferir",estar preocupado; ser ferido,sofrer,,"estar aflito, estar preocupado",sofrer,,,,,,,,,,,,,,,,,,
<YH/,conselho,,,,,,,,,,,,,,,,,,,,,,,,
<YH=/,desobediência,,,,,,,,,,,,,,,,,,,,,,,,
<YH==/,espinha dorsal; os sacrum,,,,,,,,,,,,,,,,,,,,,,,,
<YH===/,madeira,,,,,,,,,,,,,,,,,,,,,,,,
<YH[,,pestanejar,,,,,,,,,,,,,,,,,,,,,,,
<YJWN_GBR/,Ezion Geber,,,,,,,,,,,,,,,,,,,,,,,,
<YL/,"lento, preguiçoso, preguiçoso",,,,,,,,,,,,,,,,,,,,,,,,
<YLH/,morosidade,,,,,,,,,,,,,,,,,,,,,,,,
<YLTJM/,grande morosidade,,,,,,,,,,,,,,,,,,,,,,,,
<YLWT/,morosidade,,,,,,,,,,,,,,,,,,,,,,,,
<YL[,,,ser lento,,,,,,,,,,,,,,,,,,,,,,
<YM/,"osso, esqueleto; ser",,,,,,,,,,,,,,,,,,,,,,,,
<YM=/,talvez,,,,,,,,,,,,,,,,,,,,,,,,
<YM==/,ossos,,,,,,,,,,,,,,,,,,,,,,,,
<YM===/,Ezem,,,,,,,,,,,,,,,,,,,,,,,,
<YM=[,,fechar,,fechar,,,,,,,,,,,,,,,,,,,,,
<YMH/,talvez,,,,,,,,,,,,,,,,,,,,,,,,
<YMH=/,má ação; dor,,,,,,,,,,,,,,,,,,,,,,,,
<YMWN/,Azmon,,,,,,,,,,,,,,,,,,,,,,,,
<YMWT/,argumentos,,,,,,,,,,,,,,,,,,,,,,,,
<YM[,,"ser poderoso, a numerosos",,roer os ossos,,,tornar mais forte do que,,,,,,,,,,,,,,,,,,
<YNJ/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
<YR/,contenção; coerção,,,,,,,,,,,,,,,,,,,,,,,,
<YR=/,coerção,,,,,,,,,,,,,,,,,,,,,,,,
<YRH/,assembléia festiva,,,,,,,,,,,,,,,,,,,,,,,,
<YRT/,"assembléia, cerimônia",,,,,,,,,,,,,,,,,,,,,,,,
<YR[,,"conter, deter",ficar; ser mantido na prisão; ser calado,,,,,,,,,,,,,,,,,,,,,,
<YWM/,"poderoso, vasto",,,,,,,,,,,,,,,,,,,,,,,,
<Z/,"força, poder",,,,,,,,,,,,,,,,,,,,,,,,
<Z=/,"proteção, refúgio",,,,,,,,,,,,,,,,,,,,,,,,
<Z==/,cabra; pêlo de cabra,,,,,,,,,,,,,,,,,,,,,,,,
<Z===/,forte,,,,,,,,,,,,,,,,,,,,,,,,
<Z====/,força,,,,,,,,,,,,,,,,,,,,,,,,
<Z>/,Uzza,,,,,,,,,,,,,,,,,,,,,,,,
<Z>ZL/,Azazel,,,,,,,,,,,,,,,,,,,,,,,,
<ZB=[,,reparar?,,,,,,,,,,,,,,,,,,,,,,,
<ZBWNJM/,mercadorias,,,,,,,,,,,,,,,,,,,,,,,,
<ZBWQ/,Azbuk,,,,,,,,,,,,,,,,,,,,,,,,
<ZB[,,"partir, abandonar",ser abandonado; ser deixado para,,estar deserto,,,,,,,,,,,,,,,,,,,,
<ZGD/,Azgad,,,,,,,,,,,,,,,,,,,,,,,,
<ZH/,Gaza,,,,,,,,,,,,,,,,,,,,,,,,
<ZH=/,Uzzah,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ/,Uzzi,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>/,Uzzia,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>L/,Uzziel,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>L=/,Aziel,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>LJ/,Uzzielite,,,,,,,,,,,,,,,,,,,,,,,,
<ZJH/,Uzziah,,,,,,,,,,,,,,,,,,,,,,,,
<ZJHW/,Uzziah,,,,,,,,,,,,,,,,,,,,,,,,
<ZJZ>/,Aziza,,,,,,,,,,,,,,,,,,,,,,,,
<ZMWT/,Azmaveth,,,,,,,,,,,,,,,,,,,,,,,,
<ZN/,Azzan,,,,,,,,,,,,,,,,,,,,,,,,
<ZNJH/,abutre,,,,,,,,,,,,,,,,,,,,,,,,
<ZQH/,Azekah,,,,,,,,,,,,,,,,,,,,,,,,
<ZQ[,,,,cavar?,,,,,,,,,,,,,,,,,,,,,
<ZR/,"apoio, ajuda; ajudante(s)",,,,,,,,,,,,,,,,,,,,,,,,
<ZR=/,Ezer,,,,,,,,,,,,,,,,,,,,,,,,
<ZR>/,Ezra,,,,,,,,,,,,,,,,,,,,,,,,
<ZR>L/,Azarel,,,,,,,,,,,,,,,,,,,,,,,,
<ZRH/,"apoio, ajuda, ajudante(s)",,,,,,,,,,,,,,,,,,,,,,,,
<ZRH=/,cerca; quadra externa,,,,,,,,,,,,,,,,,,,,,,,,
<ZRH==/,Ezrah,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ/,Abiezrite,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ=/,Ezri,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ>L/,Azriel,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJH/,Azariah,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJHW/,"Azariah, Azariahu",,,,,,,,,,,,,,,,,,,,,,,,
<ZRJQM/,Azrikam,,,,,,,,,,,,,,,,,,,,,,,,
<ZR[,,"ajudar, auxiliar",ser ajudado,,,,ajudar,,,,,,,,,,,,,,,,,,
<ZTJ/,de Gaza,,,,,,,,,,,,,,,,,,,,,,,,
<ZWBH/,Azubah,,,,,,,,,,,,,,,,,,,,,,,,
<ZWR/,Azzur,,,,,,,,,,,,,,,,,,,,,,,,
<ZWZ/,"força, ferocidade",,,,,,,,,,,,,,,,,,,,,,,,
<ZWZ=/,poderoso,,,,,,,,,,,,,,,,,,,,,,,,
<ZZ/,Azaz,,,,,,,,,,,,,,,,,,,,,,,,
<ZZJHW/,Azaziah,,,,,,,,,,,,,,,,,,,,,,,,
<ZZ[,,"ser forte, prevalecer",,,,,mostrar (um rosto desafiador); aparecer com (um rosto desafiador),,,,,,,,,,,,,,,,,,
>B/,pai,,,,,,,,,,,,,,,,,,,,,,,,
>B<B<T/,"bolhas, furúnculos",,,,,,,,,,,,,,,,,,,,,,,,
>B=/,"broto, atirar",,,,,,,,,,,,,,,,,,,,,,,,
>BCJ/,Abishai,,,,,,,,,,,,,,,,,,,,,,,,
>BCLWM/,Absalão,,,,,,,,,,,,,,,,,,,,,,,,
>BDH/,uma coisa perdida,,,,,,,,,,,,,,,,,,,,,,,,
>BDH=/,(local de) destruição,,,,,,,,,,,,,,,,,,,,,,,,
>BDN/,destruição,,,,,,,,,,,,,,,,,,,,,,,,
>BDN=/,destruição,,,,,,,,,,,,,,,,,,,,,,,,
>BDWN/,(local de) destruição,,,,,,,,,,,,,,,,,,,,,,,,
>BD[,,perecer,,destruir,,,exterminar,,,,,,,,,,,,,,,,,,
>BGT>/,Abagtha,,,,,,,,,,,,,,,,,,,,,,,,
>BH/,palheta,,,,,,,,,,,,,,,,,,,,,,,,
>BH[,,"concordar, aceitar",,,,,,,,,,,,,,,,,,,,,,,
>BJ/,Abijah,,,,,,,,,,,,,,,,,,,,,,,,
>BJ<ZR/,Abiezer,,,,,,,,,,,,,,,,,,,,,,,,
>BJ>L/,Abiel,,,,,,,,,,,,,,,,,,,,,,,,
>BJ>SP/,Abiasaph,,,,,,,,,,,,,,,,,,,,,,,,
>BJB/,Orelha de cevada; Abib (mês),,,,,,,,,,,,,,,,,,,,,,,,
>BJCG/,Abishag,,,,,,,,,,,,,,,,,,,,,,,,
>BJCJ/,Abishai,,,,,,,,,,,,,,,,,,,,,,,,
>BJCLWM/,Abishalom,,,,,,,,,,,,,,,,,,,,,,,,
>BJCW</,Abishua,,,,,,,,,,,,,,,,,,,,,,,,
>BJCWR/,Abishur,,,,,,,,,,,,,,,,,,,,,,,,
>BJD</,Abida,,,,,,,,,,,,,,,,,,,,,,,,
>BJDN/,Abidan,,,,,,,,,,,,,,,,,,,,,,,,
>BJGJL/,Abigail,,,,,,,,,,,,,,,,,,,,,,,,
>BJH/,Abijah,,,,,,,,,,,,,,,,,,,,,,,,
>BJHJL/,Abihail,,,,,,,,,,,,,,,,,,,,,,,,
>BJHW/,Abijah,,,,,,,,,,,,,,,,,,,,,,,,
>BJHW>/,Abihu,,,,,,,,,,,,,,,,,,,,,,,,
>BJHWD/,Abihud,,,,,,,,,,,,,,,,,,,,,,,,
>BJM/,Abijah,,,,,,,,,,,,,,,,,,,,,,,,
>BJM>L/,Abimael,,,,,,,,,,,,,,,,,,,,,,,,
>BJMLK/,Abimeleque,,,,,,,,,,,,,,,,,,,,,,,,
>BJN<M/,Abinoam,,,,,,,,,,,,,,,,,,,,,,,,
>BJNDB/,Abinadab,,,,,,,,,,,,,,,,,,,,,,,,
>BJR/,"forte, poderoso",,,,,,,,,,,,,,,,,,,,,,,,
>BJR=/,forte,,,,,,,,,,,,,,,,,,,,,,,,
>BJRM/,Abiram,,,,,,,,,,,,,,,,,,,,,,,,
>BJSP/,Ebiasaph,,,,,,,,,,,,,,,,,,,,,,,,
>BJTR/,Abiathar,,,,,,,,,,,,,,,,,,,,,,,,
>BJVL/,Abital,,,,,,,,,,,,,,,,,,,,,,,,
>BJVWB/,Abitub,,,,,,,,,,,,,,,,,,,,,,,,
>BJWN/,"pobre, oprimido",,,,,,,,,,,,,,,,,,,,,,,,
>BJWNH/,caper-fruit,,,,,,,,,,,,,,,,,,,,,,,,
>BJXJL/,Abihail,,,,,,,,,,,,,,,,,,,,,,,,
>BJ_<LBWN/,Abi-Albon,,,,,,,,,,,,,,,,,,,,,,,,
>BK[,,,,,,"rodopiar, ondular",,,,,,,,,,,,,,,,,,,
>BL,"verdadeiramente; mas, no entanto",,,,,,,,,,,,,,,,,,,,,,,,
>BL/,Abel,,,,,,,,,,,,,,,,,,,,,,,,
>BL=/,"curso de água, prado",,,,,,,,,,,,,,,,,,,,,,,,
>BL==/,(ritos de) luto,,,,,,,,,,,,,,,,,,,,,,,,
>BL===/,em luto,,,,,,,,,,,,,,,,,,,,,,,,
>BL====/,"riacho, canal",,,,,,,,,,,,,,,,,,,,,,,,
>BL=[,,secar,,,,,,,,,,,,,,,,,,,,,,,
>BL[,,Lamentar,,,,lamentar,fazer chorar,,,,,,,,,,,,,,,,,,
>BL_BJT_M<KH/,Abel Beth Maacah,,,,,,,,,,,,,,,,,,,,,,,,
>BL_HCVJM/,Abel Shittim,,,,,,,,,,,,,,,,,,,,,,,,
>BL_KRMJM/,Abel Keramim,,,,,,,,,,,,,,,,,,,,,,,,
>BL_MJM/,Abel Maim,,,,,,,,,,,,,,,,,,,,,,,,
>BL_MXWLH/,Abel Meholah,,,,,,,,,,,,,,,,,,,,,,,,
>BL_MYRJM/,Abel Mizraim,,,,,,,,,,,,,,,,,,,,,,,,
