lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
<NQ/,cuello largo,,,,,,,,,,,,,,,,,,,,,,,,
<NQ=/,colar,,,,,,,,,,,,,,,,,,,,,,,,
<NQ[,,para poner como collar,,,,,"ponerse en el cuello, equipar con",,,,,,,,,,,,,,,,,,
<NR/,Aner,,,,,,,,,,,,,,,,,,,,,,,,
<NR=/,Aner,,,,,,,,,,,,,,,,,,,,,,,,
<NT/,Ana,,,,,,,,,,,,,,,,,,,,,,,,
<NTTJ/,anatotita,,,,,,,,,,,,,,,,,,,,,,,,
<NTTJH/,Anthothijah,,,,,,,,,,,,,,,,,,,,,,,,
<NTWT/,Anatot,,,,,,,,,,,,,,,,,,,,,,,,
<NTWT=/,Anatote,,,,,,,,,,,,,,,,,,,,,,,,
<NW/,"pobre, humilde, manso",,,,,,,,,,,,,,,,,,,,,,,,
<NWB/,Anub,,,,,,,,,,,,,,,,,,,,,,,,
<NWCJM/,multas,,,,,,,,,,,,,,,,,,,,,,,,
<NWH/,mansidão?,,,,,,,,,,,,,,,,,,,,,,,,
<NWH=/,humildade,,,,,,,,,,,,,,,,,,,,,,,,
<NWQ/,Anak,,,,,,,,,,,,,,,,,,,,,,,,
<NWT/,aflição?,,,,,,,,,,,,,,,,,,,,,,,,
<P<PJM/,"parpados, párpados",,,,,,,,,,,,,,,,,,,,,,,,
<PJ/,folhagem,,,,,,,,,,,,,,,,,,,,,,,,
<PL/,Ophel,,,,,,,,,,,,,,,,,,,,,,,,
<PL[,,,,,estar hinchado?,,mostrar descuido,,,,,,,,,,,,,,,,,,
<PNJ/,Ophni,,,,,,,,,,,,,,,,,,,,,,,,
<PP[,,,,tirar,,,,,,,,,,,,,,,,,,,,,
<PR/,"polvo, tierra seca; basura",,,,,,,,,,,,,,,,,,,,,,,,
<PR=/,"jovem gazela, ovas",,,,,,,,,,,,,,,,,,,,,,,,
<PR==/,Éfer,,,,,,,,,,,,,,,,,,,,,,,,
<PRH/,Ofra,,,,,,,,,,,,,,,,,,,,,,,,
<PRH=/,Beth Ophrah,,,,,,,,,,,,,,,,,,,,,,,,
<PRH==/,Ofra,,,,,,,,,,,,,,,,,,,,,,,,
<PRJN/,Efrom,,,,,,,,,,,,,,,,,,,,,,,,
<PRWN/,"Efron, Efrón",,,,,,,,,,,,,,,,,,,,,,,,
<PRWN=/,Efrom,,,,,,,,,,,,,,,,,,,,,,,,
<PR[,,,,tirar (con tierra seca),,,,,,,,,,,,,,,,,,,,,
<QB/,"resultado, recompensa; (hasta el) final, porque",,,,,,,,,,,,,,,,,,,,,,,,
<QB=/,"talon; pisada, calcañar, talón",,,,,,,,,,,,,,,,,,,,,,,,
<QB==/,"algo íngreme, montanhoso; algo enganoso",,,,,,,,,,,,,,,,,,,,,,,,
<QBH/,insidiosidade,,,,,,,,,,,,,,,,,,,,,,,,
<QB[,,"agarrarse del talón, extralimitarse",,retener,,,,,,,,,,,,,,,,,,,,,
<QC/,pervertido,,,,,,,,,,,,,,,,,,,,,,,,
<QC=/,Ikkesh,,,,,,,,,,,,,,,,,,,,,,,,
<QCWT/,tortuosidade,,,,,,,,,,,,,,,,,,,,,,,,
<QC[,,,estar torcido en sus caminos,hacer torcido,,,declarar culpable,,,,,,,,,,,,,,,,,,
<QD/,listrado,,,,,,,,,,,,,,,,,,,,,,,,
<QD[,,atar,,,,,,,,,,,,,,,,,,,,,,,
<QH/,pressão,,,,,,,,,,,,,,,,,,,,,,,,
<QLQL/,torto,,,,,,,,,,,,,,,,,,,,,,,,
<QLTWN/,enrolando,,,,,,,,,,,,,,,,,,,,,,,,
<QL[,,,,,estar torcido,,,,,,,,,,,,,,,,,,,,
<QN/,Akan,,,,,,,,,,,,,,,,,,,,,,,,
<QR/,"esteril, estéril",,,,,,,,,,,,,,,,,,,,,,,,
<QR=/,descendência,,,,,,,,,,,,,,,,,,,,,,,,
<QR==/,Eker,,,,,,,,,,,,,,,,,,,,,,,,
<QRB/,escorpião; flagelo,,,,,,,,,,,,,,,,,,,,,,,,
<QRWN/,Ecrón,,,,,,,,,,,,,,,,,,,,,,,,
<QRWNJ/,de Ecrom,,,,,,,,,,,,,,,,,,,,,,,,
<QR[,,desarraigar,ser desarraigado,cojear cortando el tendón de la corva,,,,,,,,,,,,,,,,,,,,,
<QWB/,Akkub,,,,,,,,,,,,,,,,,,,,,,,,
<R/,inimigo?,,,,,,,,,,,,,,,,,,,,,,,,
<R<R/,"nua, despida; zimbro",,,,,,,,,,,,,,,,,,,,,,,,
<R<RJ/,Aroerita,,,,,,,,,,,,,,,,,,,,,,,,
<R<WR/,Aroer,,,,,,,,,,,,,,,,,,,,,,,,
<R=/,Er,,,,,,,,,,,,,,,,,,,,,,,,
<R==/,Ar,,,,,,,,,,,,,,,,,,,,,,,,
<RB/,tarde,,,,,,,,,,,,,,,,,,,,,,,,
<RB=/,insetos que picam,,,,,,,,,,,,,,,,,,,,,,,,
<RB==/,tecelagem?,,,,,,,,,,,,,,,,,,,,,,,,
<RB===/,cuervo,,,,,,,,,,,,,,,,,,,,,,,,
<RB====/,"mistura, sociedade mista",,,,,,,,,,,,,,,,,,,,,,,,
<RB=====/,Arábia,,,,,,,,,,,,,,,,,,,,,,,,
<RB======/,Oreb,,,,,,,,,,,,,,,,,,,,,,,,
<RB=======/,prazeroso,,,,,,,,,,,,,,,,,,,,,,,,
<RB========/,Arábia,,,,,,,,,,,,,,,,,,,,,,,,
<RB===[,,ser agradable,,,,,,,,,,,,,,,,,,,,,,,
<RB==[,,,,,,tener comunión con; mezclarse con,,,,,,,,,,,,,,,,,,,
<RB=[,,convertirse en tarde,,,,,hacer por la tarde,,,,,,,,,,,,,,,,,,
<RBH/,"desierto, planicie",,,,,,,,,,,,,,,,,,,,,,,,
<RBH=/,álamo,,,,,,,,,,,,,,,,,,,,,,,,
<RBH==/,juramento; símbolo,,,,,,,,,,,,,,,,,,,,,,,,
<RBJ/,árabe,,,,,,,,,,,,,,,,,,,,,,,,
<RBJ=/,árabe,,,,,,,,,,,,,,,,,,,,,,,,
<RBTJ/,Arbatita,,,,,,,,,,,,,,,,,,,,,,,,
<RBWN/,juramento,,,,,,,,,,,,,,,,,,,,,,,,
<RB[,,fiar,,,,negociar,,,,,,,,,,,,,,,,,,,
<RD/,Arad,,,,,,,,,,,,,,,,,,,,,,,,
<RD=/,Arad,,,,,,,,,,,,,,,,,,,,,,,,
<RF/,"cama, lecho",,,,,,,,,,,,,,,,,,,,,,,,
<RG[,,añorar,,,,,,,,,,,,,,,,,,,,,,,
<RH/,correr?,,,,,,,,,,,,,,,,,,,,,,,,
<RH[,,,derramar,vaciar,,"desvestirse, desnudarse, descubrirse","desnudar, descubrir; derramar",,,,,,,,,,,,,,,,,,
<RJ/,Erite,,,,,,,,,,,,,,,,,,,,,,,,
<RJ=/,Eri,,,,,,,,,,,,,,,,,,,,,,,,
<RJH/,nudez,,,,,,,,,,,,,,,,,,,,,,,,
<RJPJM/,gotejamento?; nuvens?,,,,,,,,,,,,,,,,,,,,,,,,
<RJRJ/,sem filhos,,,,,,,,,,,,,,,,,,,,,,,,
<RJSH/,massa?,,,,,,,,,,,,,,,,,,,,,,,,
<RJY/,"violento, fuerte, poderoso (adj.); señor, patrón (sust.)",,,,,,,,,,,,,,,,,,,,,,,,
<RK/,"capa, fila; equipo, accesorios",,,,,,,,,,,,,,,,,,,,,,,,
<RK[,,"componer, ordenar",,,,,"valorar, tasar",,,,,,,,,,,,,,,,,,
<RL/,incircunciso,,,,,,,,,,,,,,,,,,,,,,,,
<RLH/,prepucio,,,,,,,,,,,,,,,,,,,,,,,,
<RL[,,dejar sin cosechar,mostrar el prepucio,,,,,,,,,,,,,,,,,,,,,,
<RM=[,,"ser astuto, astuto",,,,,para hacer astutas deliberaciones,,,,,,,,,,,,,,,,,,
<RMH/,prudência,,,,,,,,,,,,,,,,,,,,,,,,
<RMH=/,"monton, montón",,,,,,,,,,,,,,,,,,,,,,,,
<RMWN/,plátano,,,,,,,,,,,,,,,,,,,,,,,,
<RM[,,,ser amontonado,,,,,,,,,,,,,,,,,,,,,,
<RN/,Eran,,,,,,,,,,,,,,,,,,,,,,,,
<RNJ/,Eranita,,,,,,,,,,,,,,,,,,,,,,,,
<RP/,"cuello, nuca",,,,,,,,,,,,,,,,,,,,,,,,
<RP=[,,romper el cuello,,,,,,,,,,,,,,,,,,,,,,,
<RPH/,Orfa,,,,,,,,,,,,,,,,,,,,,,,,
<RPL/,"oscuridad, penumbra",,,,,,,,,,,,,,,,,,,,,,,,
<RP[,,a gotear,,,,,,,,,,,,,,,,,,,,,,,
<RQJ/,Arquita,,,,,,,,,,,,,,,,,,,,,,,,
<RQ[,,roer,,,,,,,,,,,,,,,,,,,,,,,
<RR[,,desnudarse,,"dejar al descubierto, demoler",,para ser demolido,,,,,,,,,,,,,,,,,,,
<RW<R/,zimbro?,,,,,,,,,,,,,,,,,,,,,,,,
<RW<R=/,Aroer,,,,,,,,,,,,,,,,,,,,,,,,
<RWD/,burro selvagem,,,,,,,,,,,,,,,,,,,,,,,,
<RWGH/,cama do Jardim,,,,,,,,,,,,,,,,,,,,,,,,
<RWH/,"desnudez, partes privadas; vergüenza",,,,,,,,,,,,,,,,,,,,,,,,
<RWM/,desnudo,,,,,,,,,,,,,,,,,,,,,,,,
<RWM=/,"astuto, prudente",,,,,,,,,,,,,,,,,,,,,,,,
<RWY/,declive,,,,,,,,,,,,,,,,,,,,,,,,
<RY[,,"tener temor, miedo",ser terrible,,,,"tratar con temor, causar temblor",,,,,,,,,,,,,,,,,,
<SJS/,suco de uva,,,,,,,,,,,,,,,,,,,,,,,,
<SS[,,pisotear,,,,,,,,,,,,,,,,,,,,,,,
<T/,tiempo,,,,,,,,,,,,,,,,,,,,,,,,
<TD[,,,,preparar,,"estar preparado, destinado",,,,,,,,,,,,,,,,,,,
<TH,ahora,,,,,,,,,,,,,,,,,,,,,,,,
<TJ/,pronto,,,,,,,,,,,,,,,,,,,,,,,,
<TJ=/,Attai,,,,,,,,,,,,,,,,,,,,,,,,
<TJD/,pronto; chegando; loja,,,,,,,,,,,,,,,,,,,,,,,,
<TJH/,Athaah,,,,,,,,,,,,,,,,,,,,,,,,
<TJQ/,desmamado; velho,,,,,,,,,,,,,,,,,,,,,,,,
<TJQ=/,eminente,,,,,,,,,,,,,,,,,,,,,,,,
<TK/,Athach,,,,,,,,,,,,,,,,,,,,,,,,
<TLJ/,Atlai,,,,,,,,,,,,,,,,,,,,,,,,
<TLJH/,Atalia,,,,,,,,,,,,,,,,,,,,,,,,
<TLJHW/,"Atalia, Atalía",,,,,,,,,,,,,,,,,,,,,,,,
<TM[,,,<incierto>,,,,,,,,,,,,,,,,,,,,,,
<TNJ/,Othni,,,,,,,,,,,,,,,,,,,,,,,,
<TNJ>L/,Otniel,,,,,,,,,,,,,,,,,,,,,,,,
<TQ/,"irrestrito, arrogante",,,,,,,,,,,,,,,,,,,,,,,,
<TQ=/,"antigo, eminente",,,,,,,,,,,,,,,,,,,,,,,,
<TQ[,,para avanzar; envejecer,,,,,para avanzar; abandonar,,,,,,,,,,,,,,,,,,
<TR/,perfume; adorador?,,,,,,,,,,,,,,,,,,,,,,,,
<TR=/,Éter,,,,,,,,,,,,,,,,,,,,,,,,
<TRT/,abundância?,,,,,,,,,,,,,,,,,,,,,,,,
<TR[,,orar,ser movido por suplicas,,,,rogar,,,,,,,,,,,,,,,,,,
<TWD/,"carnero, macho cabrío; lider",,,,,,,,,,,,,,,,,,,,,,,,
<TWD=/,loja; pronto,,,,,,,,,,,,,,,,,,,,,,,,
<V/,"estilete, caneta",,,,,,,,,,,,,,,,,,,,,,,,
<VH/,,,,,,,,,,,,,,,,,,,,,,,,,
<VH=[,,para captar; piojo,,,,,,,,,,,,,,,,,,,,,,,
<VH[,,cubrir,,,,,cubrirse,,,,,,,,,,,,,,,,,,
<VJCH/,espirrando,,,,,,,,,,,,,,,,,,,,,,,,
<VJN/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
<VLP/,bastão,,,,,,,,,,,,,,,,,,,,,,,,
<VP=[,,"estar débil, desmayar","estar débil, desmayar",,,desvanecerse,estar debil,,,,,,,,,,,,,,,,,,
<VP[,,apartarse; cubrirse,,,,,,,,,,,,,,,,,,,,,,,
<VRH/,"coroa, coroa",,,,,,,,,,,,,,,,,,,,,,,,
<VRH=/,Atarah,,,,,,,,,,,,,,,,,,,,,,,,
<VRT/,corona,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT/,Ataroth,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_>DR/,Ataroth Addar,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_BJT_JW>B/,Atrote Bete Joabe,,,,,,,,,,,,,,,,,,,,,,,,
<VRWT_CWPN/,Atroth Shophan,,,,,,,,,,,,,,,,,,,,,,,,
<VR[,,rodear,,coronar; para hacer una corona,,,para otorgar coronas,,,,,,,,,,,,,,,,,,
<VWP/,fraco,,,,,,,,,,,,,,,,,,,,,,,,
<W<JM/,confusão,,,,,,,,,,,,,,,,,,,,,,,,
<W>/,Avva,,,,,,,,,,,,,,,,,,,,,,,,
<WBD/,Obed,,,,,,,,,,,,,,,,,,,,,,,,
<WBL/,Obal,,,,,,,,,,,,,,,,,,,,,,,,
<WB[,,,,,,,nublar,,,,,,,,,,,,,,,,,,
<WC[,,para venir a ayudar?,,,,,,,,,,,,,,,,,,,,,,,
<WD/,"todavía, aún, otra vez",,,,,,,,,,,,,,,,,,,,,,,,
<WD[,,,,rodear,,ayudarse el uno al otro,rodear,ser advertido,,,,,,,,,,,,,,,,,
<WG/,Og,,,,,,,,,,,,,,,,,,,,,,,,
<WGB/,flauta,,,,,,,,,,,,,,,,,,,,,,,,
<WG[,,para hornear,,,,,,,,,,,,,,,,,,,,,,,
<WH/,ruína,,,,,,,,,,,,,,,,,,,,,,,,
<WH=/,Ivvah,,,,,,,,,,,,,,,,,,,,,,,,
<WH[,,"hacer mal, cometer pecado","estar inclinado, retorcido","desconcertar, girar",,,"hacer mal; girar, torcer",,,,,,,,,,,,,,,,,,
<WJH/,,,,,,,,,,,,,,,,,,,,,,,,,
<WJL/,Garoto,,,,,,,,,,,,,,,,,,,,,,,,
<WJM/,Avis; Avvim,,,,,,,,,,,,,,,,,,,,,,,,
<WJT/,Avith,,,,,,,,,,,,,,,,,,,,,,,,
<WL/,mamando,,,,,,,,,,,,,,,,,,,,,,,,
<WL=/,injusticia,,,,,,,,,,,,,,,,,,,,,,,,
<WL==/,malfeitor,,,,,,,,,,,,,,,,,,,,,,,,
<WL=[,,,,hacer mal,,,,,,,,,,,,,,,,,,,,,
<WLH/,"perversidad, maldad",,,,,,,,,,,,,,,,,,,,,,,,
<WLL/,"nino, niño",,,,,,,,,,,,,,,,,,,,,,,,
<WLL=/,filho,,,,,,,,,,,,,,,,,,,,,,,,
<WLM/,"eternidad, para siempre, mucho tiempo; tiempo antiguo, tiempo remoto",,,,,,,,,,,,,,,,,,,,,,,,
<WL[,,amamantar,,,,,,,,,,,,,,,,,,,,,,,
<WN/,"transgresión, iniquidad; castigo",,,,,,,,,,,,,,,,,,,,,,,,
<WP/,"aves; criaturas voladoras; aves de corral, insectos",,,,,,,,,,,,,,,,,,,,,,,,
<WPRT/,liderar,,,,,,,,,,,,,,,,,,,,,,,,
<WP[,,volar,,volar,,volar,causar volar; causar dar un vistazo,,,,,,,,,,,,,,,,,,
<WQ[,,tambalearse,,,,,hacer tambalear,,,,,,,,,,,,,,,,,,
<WR/,ciego,,,,,,,,,,,,,,,,,,,,,,,,
<WR=/,"piel, cuero",,,,,,,,,,,,,,,,,,,,,,,,
<WR==[,,,estar desnudo,,,,,,,,,,,,,,,,,,,,,,
<WR=[,,,,hacer ciego,,,,,,,,,,,,,,,,,,,,,
<WRT/,cegueira,,,,,,,,,,,,,,,,,,,,,,,,
<WRWN/,cegueira,,,,,,,,,,,,,,,,,,,,,,,,
<WR[,,"despertar, revolver","ser despertado, incitado",despertar,,elevarse,"despertar, remover",,,,,,,,,,,,,,,,,,
<WT=[,,<incierto>,,,,,,,,,,,,,,,,,,,,,,,
<WTH/,opressão,,,,,,,,,,,,,,,,,,,,,,,,
<WTJ/,Uthai,,,,,,,,,,,,,,,,,,,,,,,,
<WT[,,,,"torcer, perverter","estar torcido, estar inclinado","torcerse, inclinarse",,,,,,,,,,,,,,,,,,,
<WY/,Uz,,,,,,,,,,,,,,,,,,,,,,,,
<WY=/,Uz,,,,,,,,,,,,,,,,,,,,,,,,
<WY[,,planificar,,,,,,,,,,,,,,,,,,,,,,,
<WZ[,,refugiarse,,,,,poner a salvo,,,,,,,,,,,,,,,,,,
<Y/,árbol; madera,,,,,,,,,,,,,,,,,,,,,,,,
<YB/,"imagen, ídolo",,,,,,,,,,,,,,,,,,,,,,,,
<YB=/,"dor, dor; coisas adquiridas pelo trabalho",,,,,,,,,,,,,,,,,,,,,,,,
<YB==/,"dor, labuta",,,,,,,,,,,,,,,,,,,,,,,,
<YB===/,ídolo,,,,,,,,,,,,,,,,,,,,,,,,
<YB====/,Formato?; navio?,,,,,,,,,,,,,,,,,,,,,,,,
<YB=====/,trabalhador,,,,,,,,,,,,,,,,,,,,,,,,
<YB=[,,,,Dar forma,,,hacer imagen de,,,,,,,,,,,,,,,,,,
<YBH/,"dor, lesão",,,,,,,,,,,,,,,,,,,,,,,,
<YBT/,"dor, lesão",,,,,,,,,,,,,,,,,,,,,,,,
<YBWN/,"dor, labuta",,,,,,,,,,,,,,,,,,,,,,,,
<YB[,,"triste, dañar",dolor,"pesar, entristecer",,"entristecer, entristecido, preocupado",entristecer,,,,,,,,,,,,,,,,,,
<YH/,consejo,,,,,,,,,,,,,,,,,,,,,,,,
<YH=/,desobediência,,,,,,,,,,,,,,,,,,,,,,,,
<YH==/,coluna vertebral; os sacrum,,,,,,,,,,,,,,,,,,,,,,,,
<YH===/,Madeira,,,,,,,,,,,,,,,,,,,,,,,,
<YH[,,parpadear,,,,,,,,,,,,,,,,,,,,,,,
<YJB/,,,,,,,,,,,,,,,,,,,,,,,,,
<YJWN_GBR/,Ezion Geber,,,,,,,,,,,,,,,,,,,,,,,,
<YL/,"perezoso, lento",,,,,,,,,,,,,,,,,,,,,,,,
<YLH/,lentidão,,,,,,,,,,,,,,,,,,,,,,,,
<YLTJM/,grande lentidão,,,,,,,,,,,,,,,,,,,,,,,,
<YLWT/,lentidão,,,,,,,,,,,,,,,,,,,,,,,,
<YL[,,,ser lento,,,,,,,,,,,,,,,,,,,,,,
<YM/,"hueso, esqueleto; ser",,,,,,,,,,,,,,,,,,,,,,,,
<YM=/,poder,,,,,,,,,,,,,,,,,,,,,,,,
<YM==/,ossos,,,,,,,,,,,,,,,,,,,,,,,,
<YM===/,Ezem,,,,,,,,,,,,,,,,,,,,,,,,
<YM=[,,cerrar,,cerrar,,,,,,,,,,,,,,,,,,,,,
<YMH/,poderia,,,,,,,,,,,,,,,,,,,,,,,,
<YMH=/,ato maligno; dor,,,,,,,,,,,,,,,,,,,,,,,,
<YMWN/,Azmon,,,,,,,,,,,,,,,,,,,,,,,,
<YMWT/,argumentos,,,,,,,,,,,,,,,,,,,,,,,,
<YM[,,"poderoso, numeroso",,"roer, carcomer huesos",,,hacer mas fuerte,,,,,,,,,,,,,,,,,,
<YNJ/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
<YR/,contenção; coerção,,,,,,,,,,,,,,,,,,,,,,,,
<YR=/,coerção,,,,,,,,,,,,,,,,,,,,,,,,
<YRH/,assembléia festiva,,,,,,,,,,,,,,,,,,,,,,,,
<YRT/,"assembléia, cerimônia",,,,,,,,,,,,,,,,,,,,,,,,
<YR[,,"reprimir, retener, detener","quedarse, hacer callar, quedarse; ser mantenido en prision; callarse",,,,,,,,,,,,,,,,,,,,,,
<YWM/,"poderoso, vasto",,,,,,,,,,,,,,,,,,,,,,,,
<Z/,"fuerza, poder, poderío",,,,,,,,,,,,,,,,,,,,,,,,
<Z=/,"proteccion, refugio, protección",,,,,,,,,,,,,,,,,,,,,,,,
<Z==/,chivo; pelo de chivo,,,,,,,,,,,,,,,,,,,,,,,,
<Z===/,fuerte,,,,,,,,,,,,,,,,,,,,,,,,
<Z====/,força,,,,,,,,,,,,,,,,,,,,,,,,
<Z>/,Uzza,,,,,,,,,,,,,,,,,,,,,,,,
<Z>ZL/,Azazel,,,,,,,,,,,,,,,,,,,,,,,,
<ZB=[,,¿reparar?,,,,,,,,,,,,,,,,,,,,,,,
<ZBWNJM/,mercadorias,,,,,,,,,,,,,,,,,,,,,,,,
<ZBWQ/,Azbuk,,,,,,,,,,,,,,,,,,,,,,,,
<ZB[,,"dejar, abandonar, reunuciar","ser dejado a, ser olvidado",,"estar desamparado, estar abandonado, estar desierto",,,,,,,,,,,,,,,,,,,,
<ZGD/,Azgad,,,,,,,,,,,,,,,,,,,,,,,,
<ZH/,Gaza,,,,,,,,,,,,,,,,,,,,,,,,
<ZH=/,Uzá,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ/,Uzi,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>/,Uzia,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>L/,Uziel,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>L=/,Aziel,,,,,,,,,,,,,,,,,,,,,,,,
<ZJ>LJ/,Uzielita,,,,,,,,,,,,,,,,,,,,,,,,
<ZJH/,Uzias,,,,,,,,,,,,,,,,,,,,,,,,
<ZJHW/,Uzías,,,,,,,,,,,,,,,,,,,,,,,,
<ZJZ>/,Aziza,,,,,,,,,,,,,,,,,,,,,,,,
<ZMWT/,Azmaveth,,,,,,,,,,,,,,,,,,,,,,,,
<ZN/,Azzan,,,,,,,,,,,,,,,,,,,,,,,,
<ZNJH/,abutre,,,,,,,,,,,,,,,,,,,,,,,,
<ZQH/,Azeca,,,,,,,,,,,,,,,,,,,,,,,,
<ZQ[,,,,para cavar?,,,,,,,,,,,,,,,,,,,,,
<ZR/,"apoyo, ayuda; ayudante, ayudantes",,,,,,,,,,,,,,,,,,,,,,,,
<ZR=/,Ezer,,,,,,,,,,,,,,,,,,,,,,,,
<ZR>/,Esdras,,,,,,,,,,,,,,,,,,,,,,,,
<ZR>L/,Azarel,,,,,,,,,,,,,,,,,,,,,,,,
<ZRH/,"apoyo, ayuda, ayudante(s)",,,,,,,,,,,,,,,,,,,,,,,,
<ZRH=/,cerca; pátio externo,,,,,,,,,,,,,,,,,,,,,,,,
<ZRH==/,Esdras,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ/,Abiezrite,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ=/,Ezri,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJ>L/,Azriel,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJH/,Azarías,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJHW/,Azarías,,,,,,,,,,,,,,,,,,,,,,,,
<ZRJQM/,Azrikam,,,,,,,,,,,,,,,,,,,,,,,,
<ZR[,,"ayudar, asistir",ser ayudado,,,,ayudar,,,,,,,,,,,,,,,,,,
<ZTJ/,de Gaza,,,,,,,,,,,,,,,,,,,,,,,,
<ZWBH/,Azubah,,,,,,,,,,,,,,,,,,,,,,,,
<ZWR/,Azur,,,,,,,,,,,,,,,,,,,,,,,,
<ZWZ/,"força, ferocidade",,,,,,,,,,,,,,,,,,,,,,,,
<ZWZ=/,poderoso,,,,,,,,,,,,,,,,,,,,,,,,
<ZZ/,Azaz,,,,,,,,,,,,,,,,,,,,,,,,
<ZZJHW/,Azazias,,,,,,,,,,,,,,,,,,,,,,,,
<ZZ[,,"ser fuerte, prevalecer",,,,,mostar (una cara desafiante); aparecer con (una cara desafiante),,,,,,,,,,,,,,,,,,
></,,,,,,,,,,,,,,,,,,,,,,,,,
>B/,padre,,,,,,,,,,,,,,,,,,,,,,,,
>B<B<T/,"bolhas, furúnculos",,,,,,,,,,,,,,,,,,,,,,,,
>B=/,"brotar, atirar",,,,,,,,,,,,,,,,,,,,,,,,
>BCJ/,Abisai,,,,,,,,,,,,,,,,,,,,,,,,
>BCLWM/,Absalón,,,,,,,,,,,,,,,,,,,,,,,,
>BDH/,uma coisa perdida,,,,,,,,,,,,,,,,,,,,,,,,
>BDH=/,(lugar de) destruição,,,,,,,,,,,,,,,,,,,,,,,,
>BDN/,destruição,,,,,,,,,,,,,,,,,,,,,,,,
>BDN=/,destruição,,,,,,,,,,,,,,,,,,,,,,,,
>BDWN/,(lugar de) destruição,,,,,,,,,,,,,,,,,,,,,,,,
>BD[,,perecer,,destruir,,,exterminar,,,,,,,,,,,,,,,,,,
>BGT>/,Abagta,,,,,,,,,,,,,,,,,,,,,,,,
>BH/,cana,,,,,,,,,,,,,,,,,,,,,,,,
>BH[,,"estar dispuesto, consentir",,,,,,,,,,,,,,,,,,,,,,,
>BJ/,Abias,,,,,,,,,,,,,,,,,,,,,,,,
>BJ<ZR/,Abiezer,,,,,,,,,,,,,,,,,,,,,,,,
>BJ>L/,Abiel,,,,,,,,,,,,,,,,,,,,,,,,
>BJ>SP/,Abiasafe,,,,,,,,,,,,,,,,,,,,,,,,
>BJB/,espigas de cevada; Abib (mês),,,,,,,,,,,,,,,,,,,,,,,,
>BJCG/,Abisague,,,,,,,,,,,,,,,,,,,,,,,,
>BJCJ/,Abisai,,,,,,,,,,,,,,,,,,,,,,,,
>BJCLWM/,Abishalom,,,,,,,,,,,,,,,,,,,,,,,,
>BJCW</,Abishua,,,,,,,,,,,,,,,,,,,,,,,,
>BJCWR/,Abishur,,,,,,,,,,,,,,,,,,,,,,,,
>BJD</,Abida,,,,,,,,,,,,,,,,,,,,,,,,
>BJDN/,Abidã,,,,,,,,,,,,,,,,,,,,,,,,
>BJGJL/,Abigail,,,,,,,,,,,,,,,,,,,,,,,,
>BJH/,Abías,,,,,,,,,,,,,,,,,,,,,,,,
>BJHJL/,Abihail,,,,,,,,,,,,,,,,,,,,,,,,
>BJHW/,Abias,,,,,,,,,,,,,,,,,,,,,,,,
>BJHW>/,"Abiu, Abiú",,,,,,,,,,,,,,,,,,,,,,,,
>BJHWD/,Abiúde,,,,,,,,,,,,,,,,,,,,,,,,
>BJM/,Abias,,,,,,,,,,,,,,,,,,,,,,,,
>BJM>L/,Abimael,,,,,,,,,,,,,,,,,,,,,,,,
>BJMLK/,Abimelec,,,,,,,,,,,,,,,,,,,,,,,,
>BJN<M/,Abinoam,,,,,,,,,,,,,,,,,,,,,,,,
>BJNDB/,Abinadab,,,,,,,,,,,,,,,,,,,,,,,,
>BJR/,"fuerte , poderoso",,,,,,,,,,,,,,,,,,,,,,,,
>BJR=/,Forte,,,,,,,,,,,,,,,,,,,,,,,,
>BJRM/,"Abiram , Abiran, Abiram , Abirán",,,,,,,,,,,,,,,,,,,,,,,,
>BJSP/,Ebiasafe,,,,,,,,,,,,,,,,,,,,,,,,
>BJTR/,Abiatar,,,,,,,,,,,,,,,,,,,,,,,,
>BJVL/,Abital,,,,,,,,,,,,,,,,,,,,,,,,
>BJVWB/,Abitub,,,,,,,,,,,,,,,,,,,,,,,,
>BJWN/,"pobre, oprimido",,,,,,,,,,,,,,,,,,,,,,,,
>BJWNH/,alcaparra,,,,,,,,,,,,,,,,,,,,,,,,
>BJXJL/,Abihail,,,,,,,,,,,,,,,,,,,,,,,,
>BJ_<LBWN/,Abi-Albon,,,,,,,,,,,,,,,,,,,,,,,,
>BK[,,,,,,"arremolinarse, hincharse",,,,,,,,,,,,,,,,,,,
>BL,"ciertamente; pero , sin embargo",,,,,,,,,,,,,,,,,,,,,,,,
